linearCube5Timestamp;linearCube5XPos;linearCube5YPos;linearCube5newCorr;linearCube5smoothCorr
0;;;0;0
0.3649629;;;0;0
0.6672611;;;0;0
0.9690592;;;0;0
1.2703529;;;0;0
1.5716469;;;0;0
1.8739449;;;0;0
2.1747384;;;0;0
2.259;0.7793629;0.7;;
2.279;0.8148656;0.7;;
2.28;0.8148656;0.7;;
2.301;0.8505101;0.7;;
2.302;0.8505101;0.7;;
2.323;0.8860136;0.7;;
2.324;0.8860136;0.7;;
2.344;0.9222211;0.7;;
2.344;0.9222211;0.7;;
2.345;0.9222211;0.7;;
2.365;0.9570857;0.7;;
2.366;0.9574511;0.7;;
2.367;0.9575124;0.7;;
2.368;0.9575124;0.7;;
2.388;0.9759877;0.7;;
2.389;0.9763173;0.7;;
2.39;0.9933769;0.7;;
2.391;0.9933769;0.7;;
2.41;1.01432;0.7;;
2.411;1.014662;0.7;;
2.412;1.014825;0.7;;
2.413;1.014851;0.7;;
2.433;1.064317;0.7;;
2.434;1.064776;0.7;;
2.434;1.064846;0.7;;
2.435;1.064929;0.7;;
2.455;1.100173;0.7;;
2.456;1.100609;0.7;;
2.457;1.100609;0.7;;
2.457;1.100609;0.7;;
2.4770367;;;0.424826584356415;0.141608861452138
2.435;1.064929;0.7;;
2.455;1.100173;0.7;;
2.456;1.100609;0.7;;
2.457;1.100609;0.7;;
2.457;1.100609;0.7;;
2.477;1.13583;0.7;;
2.479;1.13589;0.7;;
2.48;1.136711;0.7;;
2.499;1.1537;0.7;;
2.5;1.163447;0.7;;
2.501;1.170133;0.7;;
2.522;1.207504;0.7;;
2.523;1.207876;0.7;;
2.544;1.243353;0.7;;
2.545;1.243707;0.7;;
2.566;1.261057;0.7;;
2.568;1.261466;0.7;;
2.589;1.305266;0.7;;
2.59;1.31191;0.7;;
2.611;1.349747;0.7;;
2.612;1.350655;0.7;;
2.633;1.386139;0.7;;
2.635;1.386505;0.7;;
2.659;1.421516;0.7;;
2.66;1.422126;0.7;;
2.682;1.454996;0.7;;
2.685;1.458116;0.7;;
2.733;1.553669;0.7;;
2.7788332;;;0.466099690886726;0.296975425081047
2.781;1.618874;0.7;;
2.824;1.689857;0.7;;
2.847;1.725693;0.7;;
2.914;1.832351;0.7;;
2.958;1.903973;0.7;;
3.003;1.975727;0.7;;
3.048;2.058018;0.7;;
3.071;2.083256;0.7;;
3.0801279;;;0.496006559636795;0.462310944959979
3.071;2.083256;0.7;;
3.137;2.190251;0.7;;
3.159;2.226152;0.7;;
3.226;2.333761;0.7;;
3.247;2.351672;0.7;;
3.293;2.44097;0.7;;
3.337;2.494618;0.7;;
3.364;2.547543;0.7;;
3.369;2.555431;0.7;;
3.37;2.55578;0.7;;
3.3824257;;;0.493566077893026;0.485224109472183
3.383;2.587249;0.7;;
3.405;2.619604;0.7;;
3.406;2.620218;0.7;;
3.407;2.620321;0.7;;
3.428;2.656453;0.7;;
3.429;2.656784;0.7;;
3.452;2.6875;0.7;;
3.478;2.727475;0.7;;
3.478;2.727475;0.7;;
3.48;2.727475;0.7;;
3.5;2.76281;0.7;;
3.501;2.763253;0.7;;
3.521;2.807604;0.7;;
3.521;2.808173;0.7;;
3.542;2.83414;0.7;;
3.543;2.834456;0.7;;
3.563;2.870065;0.7;;
3.564;2.87043;0.7;;
3.585;2.905716;0.7;;
3.586;2.906032;0.7;;
3.607;2.941356;0.7;;
3.608;2.941772;0.7;;
3.628;2.977289;0.7;;
3.629;2.977658;0.7;;
3.651;3.01356;0.7;;
3.652;3.013908;0.7;;
3.674;2.975098;0.7;;
3.6832194;;;0.496852515738761;0.495475051089528
3.674;2.975098;0.7;;
3.696;2.964979;0.7;;
3.697;2.950426;0.7;;
3.698;2.947525;0.7;;
3.719;2.911422;0.7;;
