linearCube4Timestamp;linearCube4XPos;linearCube4YPos;linearCube4newCorr;linearCube4smoothCorr
0;;;0;0
0.3649629;;;0;0
0.6672611;;;0;0
0.9690592;;;0;0
1.2703529;;;0;0
1.5716469;;;0;0
1.8739449;;;0;0
2.1747384;;;0;0
2.259;1.290137;-1.4;;
2.279;1.250196;-1.4;;
2.28;1.250196;-1.4;;
2.301;1.210096;-1.4;;
2.302;1.210096;-1.4;;
2.323;1.170155;-1.4;;
2.324;1.170155;-1.4;;
2.344;1.129421;-1.4;;
2.344;1.129421;-1.4;;
2.345;1.129421;-1.4;;
2.365;1.090198;-1.4;;
2.366;1.089787;-1.4;;
2.367;1.089718;-1.4;;
2.368;1.089718;-1.4;;
2.388;1.068934;-1.4;;
2.389;1.068563;-1.4;;
2.39;1.049371;-1.4;;
2.391;1.049371;-1.4;;
2.41;1.02581;-1.4;;
2.411;1.025425;-1.4;;
2.412;1.025242;-1.4;;
2.413;1.025212;-1.4;;
2.433;0.9695634;-1.4;;
2.434;0.9690471;-1.4;;
2.434;0.9689685;-1.4;;
2.435;0.9688746;-1.4;;
2.455;0.9292255;-1.4;;
2.456;0.9287343;-1.4;;
2.457;0.9287343;-1.4;;
2.457;0.9287343;-1.4;;
2.4770367;;;-0.424826628040294;-0.141608876013431
2.435;0.9688746;-1.4;;
2.455;0.9292255;-1.4;;
2.456;0.9287343;-1.4;;
2.457;0.9287343;-1.4;;
2.457;0.9287343;-1.4;;
2.477;0.8891116;-1.4;;
2.479;0.8890439;-1.4;;
2.48;0.8881201;-1.4;;
2.499;0.8690078;-1.4;;
2.5;0.8580421;-1.4;;
2.501;0.8505198;-1.4;;
2.522;0.8084893;-1.4;;
2.523;0.8080613;-1.4;;
2.544;0.7681481;-1.4;;
2.545;0.7677498;-1.4;;
2.566;0.7482308;-1.4;;
2.568;0.7477708;-1.4;;
2.589;0.6984957;-1.4;;
2.59;0.6910208;-1.4;;
2.611;0.6484547;-1.4;;
2.612;0.647433;-1.4;;
2.633;0.6075138;-1.4;;
2.635;0.607102;-1.4;;
2.659;0.5677143;-1.4;;
2.66;0.5670276;-1.4;;
2.682;0.5300499;-1.4;;
2.685;0.526539;-1.4;;
2.733;0.4190418;-1.4;;
2.7788332;;;-0.466099073939813;-0.296975233993369
2.781;0.3456868;-1.4;;
2.824;0.2658303;-1.4;;
2.847;0.2255156;-1.4;;
2.914;0.1055248;-1.4;;
2.958;0.02495042;-1.4;;
3.003;-0.0557733;-1.4;;
3.048;-0.1483504;-1.4;;
3.071;-0.1767431;-1.4;;
3.0801279;;;-0.496006578362238;-0.462310760114115
3.071;-0.1767431;-1.4;;
3.137;-0.2971129;-1.4;;
3.159;-0.337502;-1.4;;
3.226;-0.4585613;-1.4;;
3.247;-0.478711;-1.4;;
3.293;-0.5791715;-1.4;;
3.337;-0.6395252;-1.4;;
3.364;-0.6990657;-1.4;;
3.369;-0.7079391;-1.4;;
3.37;-0.7083322;-1.4;;
3.3824257;;;-0.493566039916489;-0.48522389740618
3.383;-0.7437345;-1.4;;
3.405;-0.7801342;-1.4;;
3.406;-0.7808243;-1.4;;
3.407;-0.7809407;-1.4;;
3.428;-0.821589;-1.4;;
3.429;-0.8219616;-1.4;;
3.452;-0.8565162;-1.4;;
3.478;-0.9014884;-1.4;;
3.478;-0.9014884;-1.4;;
3.48;-0.9014884;-1.4;;
3.5;-0.9412406;-1.4;;
3.501;-0.9417388;-1.4;;
3.521;-0.9916342;-1.4;;
3.521;-0.9922741;-1.4;;
3.542;-1.021487;-1.4;;
3.543;-1.021842;-1.4;;
3.563;-1.061903;-1.4;;
3.564;-1.062313;-1.4;;
3.585;-1.10201;-1.4;;
3.586;-1.102366;-1.4;;
3.607;-1.142105;-1.4;;
