lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
4.274;-0.444152;1.632163
4.274;-0.444152;1.632163;;
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181
4.32;-0.6846184;1.79181
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181
4.344;-0.6846184;1.79181
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181;;
4.344;-0.6846184;1.79181;;
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181;;
4.344;-0.6846184;1.79181;;
4.366;-0.6846184;1.79181
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181;;
4.344;-0.6846184;1.79181;;
4.366;-0.6846184;1.79181;;
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181;;
4.344;-0.6846184;1.79181;;
4.366;-0.6846184;1.79181;;
4.388;-0.6846184;1.79181
4.389;-0.6846184;1.79181
4.274;-0.444152;1.632163;;
4.296;-0.6846184;1.79181;;
4.318;-0.6846184;1.79181;;
4.32;-0.6846184;1.79181;;
4.342;-0.6846184;1.79181;;
4.344;-0.6846184;1.79181;;
4.366;-0.6846184;1.79181;;
