lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
4.948;0.1992119;0.8760979
4.948;0.1992119;0.8760979;;
4.948;0.1992119;0.8760979;;
4.948;0.1992119;0.8760979;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
4.948;0.1992119;0.8760979;;
5.118;0.1980768;0.8789029;;
6.332;0.1957094;0.8789383
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.332;0.1957094;0.8789383;;
6.837;0.1910395;0.8926033
6.837;0.1910395;0.8926033;;
6.837;0.1910395;0.8926033;;
6.837;0.1910395;0.8926033;;
6.837;0.1910395;0.8926033;;
6.837;0.1910395;0.8926033;;
6.837;0.1910395;0.8926033;;
7.108;0.1882709;0.8942298
6.837;0.1910395;0.8926033;;
7.108;0.1882709;0.8942298;;
6.837;0.1910395;0.8926033;;
7.108;0.1882709;0.8942298;;
6.837;0.1910395;0.8926033;;
7.108;0.1882709;0.8942298;;
6.837;0.1910395;0.8926033;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814
7.379;0.1783791;1.231154
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.108;0.1882709;0.8942298;;
7.254;0.1843592;0.9282738;;
7.315;0.1812498;1.07814;;
7.379;0.1783791;1.231154;;
7.981;0.173348;1.390199
7.981;0.173348;1.390199;;
7.981;0.173348;1.390199;;
7.981;0.173348;1.390199;;
7.981;0.173348;1.390199;;
8.169;0.1729398;1.366077
7.981;0.173348;1.390199;;
8.169;0.1729398;1.366077;;
7.981;0.173348;1.390199;;
8.169;0.1729398;1.366077;;
7.981;0.173348;1.390199;;
8.169;0.1729398;1.366077;;
8.294;0.1730337;1.236505
8.169;0.1729398;1.366077;;
