Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
9.3763734;1;0;30;0;;
9.3763734;2;0;30;0;;
9.3763734;3;0;30;0;;
9.3763734;4;0;30;0;;
9.3763734;5;0;30;0;;
9.3763734;6;0;45;0;;
9.3763734;7;0;45;0;;
9.3763734;8;0;45;0;;
9.3763734;9;0;45;0;;
9.3763734;0;0;45;0;;
9.3899094;1;0;30;0;;
9.3899094;2;0;30;0;;
9.3899094;3;0;30;0;;
9.3899094;4;0;30;0;;
9.3899094;5;0;30;0;;
9.3899094;6;0;45;0;;
9.3899094;7;0;45;0;;
9.3899094;8;0;45;0;;
9.3899094;9;0;45;0;;
9.3899094;0;0;45;0;;
9.3969286;1;0;30;0;;
9.3969286;2;0;30;0;;
9.3969286;3;0;30;0;;
9.3969286;4;0;30;0;;
9.3969286;5;0;30;0;;
9.3969286;6;0;45;0;;
9.3969286;7;0;45;0;;
9.3969286;8;0;45;0;;
9.3969286;9;0;45;0;;
9.3969286;0;0;45;0;;
9.4084595;1;0;30;0;;
9.4084595;2;0;30;0;;
9.4084595;3;0;30;0;;
9.4084595;4;0;30;0;;
9.4084595;5;0;30;0;;
9.4084595;6;0;45;0;;
9.4084595;7;0;45;0;;
9.4084595;8;0;45;0;;
9.4084595;9;0;45;0;;
9.4084595;0;0;45;0;;
9.7097583;1;0;30;0;;
9.7097583;2;0;30;0;;
9.7097583;3;0;30;0;;
9.7097583;4;0;30;0;;
9.7097583;5;0;30;0;;
9.7097583;6;0;45;0;;
9.7097583;7;0;45;0;;
9.7097583;8;0;45;0;;
9.7097583;9;0;45;0;;
9.7097583;0;0;45;0;;
9.7212889;1;0;30;0;;
9.7212889;2;0;30;0;;
9.7212889;3;0;30;0;;
9.7212889;4;0;30;0;;
9.7212889;5;0;30;0;;
9.7212889;6;0;45;0;;
9.7212889;7;0;45;0;;
9.7212889;8;0;45;0;;
9.7212889;9;0;45;0;;
9.7212889;0;0;45;0;;
10.0225879;1;0;30;0;;
10.0225879;2;0;30;0;;
10.0225879;3;0;30;0;;
10.0225879;4;0;30;0;;
10.0225879;5;0;30;0;;
10.0225879;6;0;45;0;;
10.0225879;7;0;45;0;;
10.0225879;8;0;45;0;;
10.0225879;9;0;45;0;;
10.0225879;0;0;45;0;;
10.0336175;1;0;30;0;;
10.0336175;2;0;30;0;;
10.0336175;3;0;30;0;;
10.0336175;4;0;30;0;;
10.0336175;5;0;30;0;;
10.0336175;6;0;45;0;;
10.0336175;7;0;45;0;;
10.0336175;8;0;45;0;;
10.0336175;9;0;45;0;;
10.0336175;0;0;45;0;;
10.0451482;1;0;30;0;;
10.0451482;2;0;30;0;;
10.0451482;3;0;30;0;;
10.0451482;4;0;30;0;;
10.0451482;5;0;30;0;;
10.0451482;6;0;45;0;;
10.0451482;7;0;45;0;;
10.0451482;8;0;45;0;;
10.0451482;9;0;45;0;;
10.0451482;0;0;45;0;;
10.3464477;1;0;30;0;;
10.3464477;2;0;30;0;;
10.3464477;3;0;30;0;;
10.3464477;4;0;30;0;;
10.3464477;5;0;30;0;;
10.3464477;6;0;45;0;;
10.3464477;7;0;45;0;;
10.3464477;8;0;45;0;;
10.3464477;9;0;45;0;;
10.3464477;0;0;45;0;;
10.3574771;1;0;30;0;;
10.3574771;2;0;30;0;;
10.3574771;3;0;30;0;;
10.3574771;4;0;30;0;;
10.3574771;5;0;30;0;;
10.3574771;6;0;45;0;;
10.3574771;7;0;45;0;;
10.3574771;8;0;45;0;;
10.3574771;9;0;45;0;;
10.3574771;0;0;45;0;;
10.3685057;1;0;30;0;;
10.3685057;2;0;30;0;;
10.3685057;3;0;30;0;;
10.3685057;4;0;30;0;;
10.3685057;5;0;30;0;;
10.3685057;6;0;45;0;;
10.3685057;7;0;45;0;;
10.3685057;8;0;45;0;;
10.3685057;9;0;45;0;;
10.3685057;0;0;45;0;;
10.3800371;1;0;30;0;;
10.3800371;2;0;30;0;;
10.3800371;3;0;30;0;;
10.3800371;4;0;30;0;;
10.3800371;5;0;30;0;;
10.3800371;6;0;45;0;;
10.3800371;7;0;45;0;;
10.3800371;8;0;45;0;;
10.3800371;9;0;45;0;;
10.3800371;0;0;45;0;;
10.3910655;1;0;30;0;;
10.3910655;2;0;30;0;;
10.3910655;3;0;30;0;;
10.3910655;4;0;30;0;;
10.3910655;5;0;30;0;;
10.3910655;6;0;45;0;;
10.3910655;7;0;45;0;;
10.3910655;8;0;45;0;;
10.3910655;9;0;45;0;;
10.3910655;0;0;45;0;;
10.4025966;1;0;30;0;;
10.4025966;2;0;30;0;;
10.4025966;3;0;30;0;;
10.4025966;4;0;30;0;;
10.4025966;5;0;30;0;;
10.4025966;6;0;45;0;;
10.4025966;7;0;45;0;;
10.4025966;8;0;45;0;;
10.4025966;9;0;45;0;;
10.4025966;0;0;45;0;;
10.4136252;1;0;30;0;;
10.4136252;2;0;30;0;;
10.4136252;3;0;30;0;;
10.4136252;4;0;30;0;;
10.4136252;5;0;30;0;;
10.4136252;6;0;45;0;;
10.4136252;7;0;45;0;;
10.4136252;8;0;45;0;;
10.4136252;9;0;45;0;;
10.4136252;0;0;45;0;;
10.4246551;1;0;30;0;;
10.4246551;2;0;30;0;;
10.4246551;3;0;30;0;;
10.4246551;4;0;30;0;;
10.4246551;5;0;30;0;;
10.4246551;6;0;45;0;;
10.4246551;7;0;45;0;;
10.4246551;8;0;45;0;;
10.4246551;9;0;45;0;;
10.4246551;0;0;45;0;;
10.4361853;1;0;30;0;;
10.4361853;2;0;30;0;;
10.4361853;3;0;30;0;;
10.4361853;4;0;30;0;;
10.4361853;5;0;30;0;;
10.4361853;6;0;45;0;;
10.4361853;7;0;45;0;;
10.4361853;8;0;45;0;;
10.4361853;9;0;45;0;;
10.4361853;0;0;45;0;;
10.4472149;1;0;30;0;;
10.4472149;2;0;30;0;;
10.4472149;3;0;30;0;;
10.4472149;4;0;30;0;;
10.4472149;5;0;30;0;;
10.4472149;6;0;45;0;;
10.4472149;7;0;45;0;;
10.4472149;8;0;45;0;;
10.4472149;9;0;45;0;;
10.4472149;0;0;45;0;;
10.4582438;1;0;30;0;;
10.4582438;2;0;30;0;;
10.4582438;3;0;30;0;;
10.4582438;4;0;30;0;;
10.4582438;5;0;30;0;;
10.4582438;6;0;45;0;;
10.4582438;7;0;45;0;;
10.4582438;8;0;45;0;;
10.4582438;9;0;45;0;;
10.4582438;0;0;45;0;;
10.4692732;1;0;30;0;;
10.4692732;2;0;30;0;;
10.4692732;3;0;30;0;;
10.4692732;4;0;30;0;;
10.4692732;5;0;30;0;;
10.4692732;6;0;45;0;;
10.4692732;7;0;45;0;;
10.4692732;8;0;45;0;;
10.4692732;9;0;45;0;;
10.4692732;0;0;45;0;;
10.4808038;1;0;30;0;;
10.4808038;2;0;30;0;;
10.4808038;3;0;30;0;;
10.4808038;4;0;30;0;;
10.4808038;5;0;30;0;;
10.4808038;6;0;45;0;;
10.4808038;7;0;45;0;;
10.4808038;8;0;45;0;;
10.4808038;9;0;45;0;;
10.4808038;0;0;45;0;;
10.491833;1;0;30;0;;
10.491833;2;0;30;0;;
10.491833;3;0;30;0;;
10.491833;4;0;30;0;;
10.491833;5;0;30;0;;
10.491833;6;0;45;0;;
10.491833;7;0;45;0;;
10.491833;8;0;45;0;;
10.491833;9;0;45;0;;
10.491833;0;0;45;0;;
10.5028624;1;0;30;0;;
10.5028624;2;0;30;0;;
10.5028624;3;0;30;0;;
10.5028624;4;0;30;0;;
10.5028624;5;0;30;0;;
10.5028624;6;0;45;0;;
10.5028624;7;0;45;0;;
10.5028624;8;0;45;0;;
10.5028624;9;0;45;0;;
10.5028624;0;0;45;0;;
