lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
5.224;0.2892732;1.378833
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.224;0.2892732;1.378833;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616;;
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616;;
5.757;1.134429;0.8890616
5.467;0.5364602;1.333542;;
5.488;0.7842401;1.276462;;
5.489;1.069412;1.271304;;
5.713;1.134429;0.8890616;;
