smallCube3Timestamp;smallCube3XPos;smallCube3YPos;smallCube3newCorr;smallCube3smoothCorr
4.771;-0.9763044;1;;
4.771;-0.9763044;1;;
4.772;-0.9763044;1;;
4.792;-1.020945;1;;
4.792;-1.020945;1;;
4.793;-1.020945;1;;
4.793;-1.020945;1;;
4.813;-1.065772;1;;
4.813;-1.065772;1;;
4.814;-1.065772;1;;
4.835;-1.109507;1;;
4.836;-1.109895;1;;
4.837;-1.109991;1;;
4.858;-1.154288;1;;
4.859;-1.154821;1;;
4.859;-1.154821;1;;
4.86;-1.154821;1;;
4.86;-1.154821;1;;
4.861;-1.154821;1;;
4.879;-1.199008;1;;
4.88;-1.199611;1;;
4.901;-1.244123;1;;
4.902;-1.244123;1;;
4.902;-1.244123;1;;
4.903;-1.244123;1;;
4.904;-1.244123;1;;
4.904;-1.244123;1;;
4.924;-1.288602;1;;
4.924;-1.288602;1;;
4.9402914;;;-0.0100077850374314;0.0978040867276931
4.945;-1.332887;1;;
4.946;-1.333313;1;;
4.947;-1.333383;1;;
4.948;-1.333405;1;;
4.948;-1.333406;1;;
4.967;-1.355579;1;;
4.968;-1.374255;1;;
4.969;-1.377239;1;;
4.99;-1.422222;1;;
4.991;-1.422661;1;;
4.992;-1.422729;1;;
4.992;-1.422754;1;;
5.012;-1.467888;1;;
5.013;-1.467888;1;;
5.014;-1.467888;1;;
5.014;-1.467888;1;;
5.015;-1.467888;1;;
5.04;-1.512194;1;;
5.04;-1.512194;1;;
5.041;-1.512194;1;;
5.055;-1.558021;1;;
5.056;-1.558851;1;;
5.057;-1.558851;1;;
5.057;-1.558851;1;;
5.076;-1.601137;1;;
5.077;-1.601565;1;;
5.077;-1.601638;1;;
5.078;-1.601676;1;;
5.099;-1.645531;1;;
5.1;-1.646055;1;;
5.101;-1.646055;1;;
5.1;-1.646055;1;;
5.121;-1.66839;1;;
5.121;-1.668663;1;;
5.122;-1.668663;1;;
5.123;-1.668663;1;;
5.143;-1.735826;1;;
5.143;-1.736686;1;;
5.144;-1.736686;1;;
5.145;-1.736686;1;;
5.164;-1.78073;1;;
5.165;-1.78073;1;;
5.166;-1.78073;1;;
5.167;-1.78073;1;;
5.188;-1.824632;1;;
5.188;-1.825163;1;;
5.189;-1.825163;1;;
5.19;-1.825163;1;;
5.209;-1.869155;1;;
5.21;-1.869633;1;;
5.211;-1.869704;1;;
5.211;-1.869716;1;;
5.231;-1.913997;1;;
5.233;-1.914543;1;;
5.233;-1.914543;1;;
5.234;-1.914543;1;;
5.2420915;;;0.462185307086977;0.0890448536957868
5.253;-1.936977;1;;
5.253;-1.936977;1;;
5.254;-1.954154;1;;
5.255;-1.959082;1;;
5.275;-1.982348;1;;
5.275;-1.982348;1;;
5.276;-1.982348;1;;
5.277;-1.982348;1;;
5.296;-2.036028;1;;
5.296;-2.036496;1;;
5.297;-2.036702;1;;
5.298;-2.03673;1;;
5.317;-2.071156;1;;
5.318;-2.071465;1;;
5.318;-2.071486;1;;
5.339;-2.115484;1;;
5.339;-2.115636;1;;
5.34;-2.115949;1;;
5.341;-2.115999;1;;
5.36;-2.159479;1;;
5.361;-2.159891;1;;
5.362;-2.160005;1;;
5.385;-2.204553;1;;
5.386;-2.204912;1;;
5.387;-2.205003;1;;
5.389;-2.22734;1;;
5.403;-2.251057;1;;
5.403;-2.251057;1;;
5.404;-2.251057;1;;
5.405;-2.251057;1;;
5.426;-2.293949;1;;
5.427;-2.293949;1;;
5.427;-2.293949;1;;
5.428;-2.293949;1;;
5.448;-2.347202;1;;
5.449;-2.347202;1;;
5.449;-2.347202;1;;
5.45;-2.347202;1;;
5.451;-2.347202;1;;
5.47;-2.383118;1;;
5.47;-2.383422;1;;
5.471;-2.383568;1;;
5.492;-2.427666;1;;
5.493;-2.428192;1;;
5.493;-2.428192;1;;
5.494;-2.428192;1;;
5.515;-2.472645;1;;
5.516;-2.473021;1;;
5.516;-2.473056;1;;
5.517;-2.473162;1;;
5.537;-2.517072;1;;
5.538;-2.517472;1;;
5.539;-2.517587;1;;
5.539;-2.517632;1;;
5.5438916;;;0.49806666366154;0.138672041458084
5.537;-2.517072;1;;
5.538;-2.517472;1;;
5.539;-2.517587;1;;
5.539;-2.517632;1;;
5.56;-2.562636;1;;
5.56;-2.562636;1;;
5.561;-2.562636;1;;
5.562;-2.562636;1;;
5.581;-2.606727;1;;
5.582;-2.607302;1;;
5.583;-2.607302;1;;
5.583;-2.607302;1;;
5.604;-2.661381;1;;
5.605;-2.661915;1;;
5.606;-2.661994;1;;
5.626;-2.696282;1;;
5.627;-2.696609;1;;
5.628;-2.696683;1;;
5.628;-2.696696;1;;
5.629;-2.696704;1;;
5.649;-2.74113;1;;
5.65;-2.74113;1;;
5.65;-2.74113;1;;
5.651;-2.74113;1;;
5.671;-2.786002;1;;
5.672;-2.786002;1;;
5.673;-2.786002;1;;
5.673;-2.786002;1;;
5.693;-2.830529;1;;
5.694;-2.830919;1;;
5.694;-2.830944;1;;
5.695;-2.83107;1;;
5.715;-2.874385;1;;
5.715;-2.874939;1;;
5.716;-2.874939;1;;
5.724;-2.89739;1;;
5.736;-2.922578;1;;
5.737;-2.923097;1;;
5.737;-2.923097;1;;
5.738;-2.923097;1;;
5.759;-2.973385;1;;
5.76;-2.973825;1;;
5.76;-2.973896;1;;
5.761;-2.973965;1;;
5.781;-3.009013;1;;
5.782;-3.009458;1;;
5.783;-3.009458;1;;
5.783;-3.009458;1;;
5.802;-2.977999;1;;
5.803;-2.977686;1;;
5.804;-2.977613;1;;
5.805;-2.977591;1;;
5.824;-2.932683;1;;
5.825;-2.932683;1;;
5.826;-2.932683;1;;
5.826;-2.932683;1;;
5.8456925;;;0.491637197299947;0.360470345752758
5.845;-2.888596;1;;
5.847;-2.888028;1;;
5.847;-2.888028;1;;
5.847;-2.888028;1;;
5.867;-2.866053;1;;
5.868;-2.865833;1;;
5.869;-2.850407;1;;
5.869;-2.842709;1;;
5.889;-2.820251;1;;
5.89;-2.820251;1;;
5.891;-2.805009;1;;
5.892;-2.79821;1;;
5.911;-2.774677;1;;
5.912;-2.774677;1;;
5.913;-2.774677;1;;
5.914;-2.742906;1;;
5.933;-2.73083;1;;
5.933;-2.73083;1;;
5.934;-2.73083;1;;
5.954;-2.686842;1;;
5.954;-2.686575;1;;
5.955;-2.686283;1;;
5.956;-2.686283;1;;
5.975;-2.642143;1;;
5.976;-2.641708;1;;
5.977;-2.641603;1;;
5.997;-2.597552;1;;
5.998;-2.596996;1;;
5.999;-2.596996;1;;
5.999;-2.596996;1;;
6.018;-2.552699;1;;
6.019;-2.552213;1;;
6.04;-2.507694;1;;
6.04;-2.50735;1;;
6.041;-2.507201;1;;
6.042;-2.507162;1;;
6.062;-2.485565;1;;
6.062;-2.463119;1;;
6.07;-2.463119;1;;
6.07;-2.463119;1;;
6.083;-2.405577;1;;
6.084;-2.404474;1;;
6.085;-2.404474;1;;
6.085;-2.404474;1;;
6.105;-2.374151;1;;
6.106;-2.373842;1;;
6.107;-2.373792;1;;
6.107;-2.373773;1;;
6.127;-2.328886;1;;
6.127;-2.328886;1;;
6.128;-2.328886;1;;
6.129;-2.328886;1;;
6.1474926;;;0.367746983446433;0.454909037873724
6.148;-2.283904;1;;
6.149;-2.283904;1;;
6.15;-2.283904;1;;
6.151;-2.283904;1;;
6.171;-2.239676;1;;
6.171;-2.239676;1;;
6.172;-2.239676;1;;
6.173;-2.239676;1;;
6.192;-2.195635;1;;
6.193;-2.195064;1;;
6.194;-2.195064;1;;
6.195;-2.195064;1;;
6.215;-2.172601;1;;
6.215;-2.172601;1;;
6.216;-2.172601;1;;
6.235;-2.117425;1;;
6.236;-2.116818;1;;
6.237;-2.107333;1;;
6.238;-2.106055;1;;
6.257;-2.083087;1;;
6.258;-2.082881;1;;
6.259;-2.082815;1;;
6.259;-2.079926;1;;
6.26;-2.064699;1;;
6.279;-2.038441;1;;
6.28;-2.038097;1;;
6.305;-1.97135;1;;
6.305;-1.97135;1;;
6.306;-1.97135;1;;
6.307;-1.97135;1;;
6.307;-1.97135;1;;
6.308;-1.97135;1;;
6.327;-1.927496;1;;
6.328;-1.92706;1;;
6.328;-1.926989;1;;
6.329;-1.926908;1;;
6.35;-1.881498;1;;
6.35;-1.881498;1;;
6.351;-1.881498;1;;
6.371;-1.860167;1;;
6.372;-1.859946;1;;
6.373;-1.859914;1;;
6.373;-1.859908;1;;
6.374;-1.859904;1;;
6.394;-1.793096;1;;
6.395;-1.793096;1;;
6.396;-1.793096;1;;
6.397;-1.793096;1;;
6.423;-1.748148;1;;
6.424;-1.747784;1;;
6.425;-1.747732;1;;
6.426;-1.747725;1;;
6.44;-1.699812;1;;
6.44;-1.699751;1;;
6.441;-1.699193;1;;
6.441;-1.698924;1;;
6.4487912;;;0.484971076988284;0.460605480349051
6.461;-1.658695;1;;
6.462;-1.658695;1;;
6.462;-1.658695;1;;
6.463;-1.658695;1;;
6.483;-1.636456;1;;
6.483;-1.628706;1;;
6.484;-1.614083;1;;
6.484;-1.614083;1;;
6.504;-1.591153;1;;
6.505;-1.575349;1;;
6.525;-1.546965;1;;
6.526;-1.546732;1;;
6.526;-1.546674;1;;
6.528;-1.546615;1;;
6.529;-1.546615;1;;
6.529;-1.546615;1;;
6.548;-1.49089;1;;
6.548;-1.49089;1;;
6.549;-1.49089;1;;
6.569;-1.45793;1;;
6.57;-1.457608;1;;
6.573;-1.457549;1;;
6.574;-1.451026;1;;
6.595;-1.391401;1;;
6.596;-1.390851;1;;
6.597;-1.390735;1;;
6.598;-1.39071;1;;
6.598;-1.390706;1;;
6.617;-1.345574;1;;
6.618;-1.345112;1;;
6.619;-1.345018;1;;
6.619;-1.345002;1;;
6.64;-1.301397;1;;
6.641;-1.301032;1;;
6.641;-1.301004;1;;
6.642;-1.300909;1;;
6.662;-1.256968;1;;
6.663;-1.25658;1;;
6.663;-1.256531;1;;
6.664;-1.256441;1;;
6.686;-1.234353;1;;
6.687;-1.234167;1;;
6.688;-1.234109;1;;
6.707;-1.167389;1;;
6.708;-1.166742;1;;
6.708;-1.166635;1;;
6.709;-1.166548;1;;
6.709;-1.166534;1;;
6.729;-1.122812;1;;
6.73;-1.122258;1;;
6.73;-1.122258;1;;
6.731;-1.122258;1;;
6.75;-1.100385;1;;
6.7505916;;;0.497704071321318;0.460514832263995
6.75;-1.100385;1;;
6.751;-1.083105;1;;
6.757;-1.078752;1;;
6.758;-1.077961;1;;
6.772;-1.055495;1;;
6.793;-1.010761;1;;
6.793;-1.010761;1;;
6.793;-1.010761;1;;
6.794;-1.010761;1;;
6.795;-1.010761;1;;
6.814;-0.9658225;1;;
6.815;-0.9653476;1;;
6.816;-0.9652301;1;;
6.836;-0.9218706;1;;
6.836;-0.9218706;1;;
6.837;-0.9218706;1;;
6.838;-0.9218706;1;;
6.857;-0.8697173;1;;
6.858;-0.869033;1;;
6.859;-0.869033;1;;
6.859;-0.869033;1;;
6.879;-0.8321057;1;;
6.879;-0.8319074;1;;
6.88;-0.8317081;1;;
6.88;-0.8316351;1;;
6.9;-0.7873165;1;;
6.9;-0.7873165;1;;
6.901;-0.7873165;1;;
6.901;-0.7873165;1;;
6.922;-0.7432304;1;;
6.922;-0.7432304;1;;
6.923;-0.7432304;1;;
6.923;-0.7432304;1;;
6.943;-0.6991422;1;;
6.943;-0.6988168;1;;
6.944;-0.6986379;1;;
6.945;-0.6985853;1;;
6.965;-0.6534007;1;;
6.965;-0.6534007;1;;
6.966;-0.6534007;1;;
6.967;-0.6534007;1;;
6.986;-0.6087637;1;;
6.987;-0.6087637;1;;
6.987;-0.6087637;1;;
6.988;-0.6087637;1;;
7.009;-0.5531326;1;;
7.01;-0.5531326;1;;
7.01;-0.5531326;1;;
7.029;-0.5420813;1;;
7.03;-0.5419798;1;;
7.031;-0.5261032;1;;
7.031;-0.524375;1;;
7.032;-0.5192916;1;;
7.0523922;;;0.498009779824033;0.462107977895017
7.1;-0.3853588;1;;
7.101;-0.3853588;1;;
7.102;-0.3853588;1;;
7.103;-0.3853588;1;;
7.104;-0.3853588;1;;
7.104;-0.3853588;1;;
7.105;-0.3853588;1;;
7.111;-0.3853588;1;;
7.112;-0.3630986;1;;
7.113;-0.3630986;1;;
7.113;-0.3630986;1;;
7.114;-0.3630986;1;;
7.123;-0.3338379;1;;
7.124;-0.3331999;1;;
7.125;-0.3330521;1;;
7.126;-0.3330077;1;;
7.146;-0.2960865;1;;
7.147;-0.2960865;1;;
7.148;-0.2960865;1;;
7.149;-0.2960865;1;;
7.168;-0.2418144;1;;
7.169;-0.241261;1;;
7.17;-0.2411455;1;;
7.17;-0.2411259;1;;
7.19;-0.207139;1;;
7.191;-0.206713;1;;
7.191;-0.206713;1;;
7.192;-0.206713;1;;
7.212;-0.1625282;1;;
7.212;-0.1624119;1;;
7.213;-0.1619622;1;;
7.214;-0.1619622;1;;
7.233;-0.1179316;1;;
7.233;-0.1177388;1;;
7.234;-0.117339;1;;
7.235;-0.117339;1;;
7.254;-0.0729438;1;;
7.255;-0.0729438;1;;
7.256;-0.0729438;1;;
7.256;-0.0729438;1;;
7.276;-0.02909942;1;;
7.277;-0.02838792;1;;
7.278;-0.02808756;1;;
7.279;-0.02804219;1;;
7.298;0.01694067;1;;
7.299;0.01694066;1;;
7.3;0.01694066;1;;
7.32;0.06807406;1;;
7.322;0.06973895;1;;
7.322;0.06987115;1;;
7.323;0.06994934;1;;
7.324;0.06996375;1;;
7.344;0.1066698;1;;
7.344;0.1066698;1;;
7.3536908;;;0.495637454455621;0.494080595647314
7.344;0.1066698;1;;
7.344;0.1066698;1;;
7.365;0.1496967;1;;
7.366;0.1502968;1;;
7.367;0.1505431;1;;
7.367;0.1506548;1;;
7.368;0.1507015;1;;
7.369;0.1507135;1;;
7.388;0.1964153;1;;
7.389;0.1964153;1;;
7.41;0.2396424;1;;
7.411;0.2400035;1;;
7.411;0.2400448;1;;
7.412;0.2401357;1;;
7.413;0.2401503;1;;
7.432;0.2824916;1;;
7.433;0.2847377;1;;
7.434;0.2847377;1;;
7.435;0.2847377;1;;
7.435;0.2847377;1;;
7.454;0.3304516;1;;
7.455;0.3309457;1;;
7.479;0.3838077;1;;
7.48;0.3842288;1;;
7.481;0.3843318;1;;
7.482;0.384365;1;;
7.482;0.384365;1;;
7.483;0.384365;1;;
7.502;0.4182933;1;;
7.502;0.4185515;1;;
7.503;0.418745;1;;
7.504;0.418745;1;;
7.524;0.4623118;1;;
7.525;0.4629837;1;;
7.525;0.4631388;1;;
7.526;0.4634162;1;;
7.545;0.5075226;1;;
7.546;0.507928;1;;
7.546;0.5079722;1;;
7.547;0.5080778;1;;
7.567;0.5511103;1;;
7.568;0.5518695;1;;
7.589;0.5961425;1;;
7.59;0.597751;1;;
7.591;0.597751;1;;
7.591;0.597751;1;;
7.592;0.597751;1;;
7.592;0.597751;1;;
7.611;0.6414392;1;;
7.612;0.6422092;1;;
7.633;0.6954634;1;;
7.634;0.6959897;1;;
7.635;0.6960737;1;;
7.636;0.6960859;1;;
7.637;0.6960888;1;;
7.6556258;;;0.496386616954395;0.496934480638842
7.656;0.7311896;1;;
7.657;0.7316434;1;;
7.658;0.7316434;1;;
7.658;0.7316434;1;;
7.659;0.7316434;1;;
7.679;0.7761643;1;;
7.68;0.7761643;1;;
7.701;0.8206269;1;;
7.702;0.8210509;1;;
7.702;0.8211218;1;;
7.703;0.8211573;1;;
7.704;0.8211573;1;;
7.705;0.8211573;1;;
7.723;0.8655438;1;;
7.724;0.8655438;1;;
7.744;0.8875003;1;;
7.745;0.9018632;1;;
7.746;0.9102206;1;;
7.747;0.9102206;1;;
7.747;0.9102206;1;;
7.766;0.9324746;1;;
7.768;0.9526756;1;;
7.769;0.9543744;1;;
7.787;0.9777582;1;;
7.787;0.9780891;1;;
7.795;0.9780891;1;;
7.796;1.001455;1;;
7.808;1.033534;1;;
7.809;1.034031;1;;
7.809;1.032959;1;;
7.81;1.033892;1;;
7.829;1.065895;1;;
7.83;1.066214;1;;
7.83;1.066269;1;;
7.831;1.066301;1;;
7.85;1.110682;1;;
7.851;1.11113;1;;
7.851;1.111207;1;;
