gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
2.259;0;0
2.261;0.2355354;0.4624918
2.259;0;0;;
2.261;0.2355354;0.4624918;;
2.301;0.238139;0.4544117
2.322;0.2388389;0.4501963
2.323;0.2389837;0.4484294
2.343;0.2402039;0.4435252
2.344;0.2404934;0.442005
2.366;0.2412454;0.4415278
2.367;0.2424271;0.4405667
2.386;0.2434512;0.4399025
2.388;0.2444373;0.4403054
2.407;0.2452053;0.4410076
2.408;0.2460659;0.4418875
2.428;0.2470572;0.4422315
2.428;0.2479916;0.4422924
2.448;0.2491909;0.4420833
2.449;0.2501557;0.4423891
2.47;0.2512826;0.4429661
2.49;0.2524269;0.4430795
2.491;0.2533712;0.4430448
2.492;0.2547798;0.4419368
2.511;0.2560183;0.4407395
2.533;0.2573838;0.43976
2.534;0.258839;0.4385856
2.553;0.2601652;0.4374269
2.555;0.261601;0.4362378
2.575;0.2627332;0.4355035
2.576;0.2640391;0.4353408
2.595;0.2652628;0.4352683
2.596;0.2662894;0.4353464
2.616;0.2676751;0.4352911
2.637;0.2679286;0.4362041
2.658;0.257676;0.4545994
2.679;0.2421712;0.4852176
2.699;0.224439;0.5212818
2.708;0.2071798;0.5547778
2.721;0.199832;0.5720708
2.301;0.238139;0.4544117;;
2.322;0.2388389;0.4501963;;
2.323;0.2389837;0.4484294;;
2.343;0.2402039;0.4435252;;
2.344;0.2404934;0.442005;;
2.366;0.2412454;0.4415278;;
2.367;0.2424271;0.4405667;;
2.386;0.2434512;0.4399025;;
2.388;0.2444373;0.4403054;;
2.407;0.2452053;0.4410076;;
2.408;0.2460659;0.4418875;;
2.428;0.2470572;0.4422315;;
2.428;0.2479916;0.4422924;;
2.448;0.2491909;0.4420833;;
2.449;0.2501557;0.4423891;;
2.47;0.2512826;0.4429661;;
2.49;0.2524269;0.4430795;;
2.491;0.2533712;0.4430448;;
2.492;0.2547798;0.4419368;;
2.511;0.2560183;0.4407395;;
2.533;0.2573838;0.43976;;
2.534;0.258839;0.4385856;;
2.553;0.2601652;0.4374269;;
2.555;0.261601;0.4362378;;
2.575;0.2627332;0.4355035;;
2.576;0.2640391;0.4353408;;
2.595;0.2652628;0.4352683;;
2.596;0.2662894;0.4353464;;
2.616;0.2676751;0.4352911;;
2.637;0.2679286;0.4362041;;
2.658;0.257676;0.4545994;;
2.679;0.2421712;0.4852176;;
2.699;0.224439;0.5212818;;
2.722;0.1973617;0.5774229
708;0.2071798;0.5547778;;
2.721;0.199832;0.5720708;;
2.742;0.196557;0.5772601
2.743;0.1963051;0.5780197
2.762;0.1962244;0.5780712
2.763;0.19638;0.5779161
2.783;0.196635;0.5780304
2.783;0.1967586;0.5780356
2.804;0.1970539;0.578047
