Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.1975249;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.1975249;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.1975249;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.4983246;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.4983246;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.4983246;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.7996262;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.7996262;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.7996262;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.1014277;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.1014277;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.1014277;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.4027282;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.4027282;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.4027282;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.7045303;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.7045303;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.7045303;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.0068343;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.0068343;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.0068343;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.3081348;-0.458502050431787;0.746224351002154;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.3081348;0.454974699052772;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.3081348;0;-0.795669997960432;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.6099369;0.109317709023599;0.956649874220476;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.6099369;-0.0978053078752709;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.6099369;0;-0.959372971149402;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.9122404;0.400182472818109;0.587317688752151;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.9122404;-0.418639517108327;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.9122404;0;-0.610472145231411;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.2145443;-0.85529960510052;-0.785086571585102;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.2145443;0.852104510436412;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.2145443;0;0.794656606378113;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.5153432;-0.965156442780094;0.932585277206274;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.5153432;-0.952502427229735;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.5153432;0;-0.928753359362734;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.8161428;0.974135958305504;0.904124013883488;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.8161428;0.957381062772163;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.8161428;0;-0.905751107711135;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.1184466;-0.827110290799176;0.00687673159551907;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.1184466;0.976385534448885;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.1184466;0;-0.00512524645009399;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.4197473;-0.989702714762218;-0.292629081025438;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.4197473;0.982475294035913;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.4197473;0;0.287356344116252;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.7220509;-0.994238985987735;0.91126710400565;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.7220509;0.996250595463931;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.7220509;0;0.910016232793758;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.0228507;-0.980837882910569;0.679526323252172;300;900;0.3;Pearson;BothEyes
xCubeCube2;5.0228507;0.985519750109937;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;5.0228507;0;0.660837542296583;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.3246529;-0.933209674757675;-0.974142746946101;300;900;0.3;Pearson;BothEyes
