circCubeCube1Timestamp;circCubeCube1XPos;circCubeCube1YPos;circCubeCube1newCorr;circCubeCube1smoothCorr
4.377;-1.387478;0.5699971;;
4.378;-1.387375;0.5702543;;
4.378;-1.387375;0.5702543;;
4.379;-1.387375;0.5702543;;
4.398;-1.37733;0.5940987;;
4.398;-1.377245;0.5942999;;
4.399;-1.377204;0.5943974;;
4.4197473;;;-0.641165897893828;-0.0321095685470177
4.42;-1.366744;0.6180641;;
4.422;-1.366639;0.6183005;;
4.422;-1.366622;0.61834;;
4.423;-1.366622;0.61834;;
4.443;-1.355702;0.641921;;
4.444;-1.355606;0.6421297;;
4.445;-1.355576;0.6421943;;
4.445;-1.355562;0.642223;;
4.446;-1.355562;0.642223;;
4.465;-1.344262;0.6655462;;
4.466;-1.344153;0.6657697;;
4.466;-1.344139;0.6657992;;
4.467;-1.344115;0.665849;;
4.487;-1.3322;0.6893724;;
4.488;-1.332078;0.689613;;
4.489;-1.332052;0.6896642;;
4.51;-1.319914;0.7126192;;
4.511;-1.319914;0.7126192;;
4.512;-1.319914;0.7126192;;
4.532;-1.307295;0.7355072;;
4.533;-1.307165;0.735744;;
4.534;-1.30714;0.7357897;;
4.535;-1.30714;0.7357897;;
4.535;-1.30714;0.7357897;;
4.554;-1.294312;0.7581206;;
4.555;-1.294172;0.7583649;;
4.556;-1.294152;0.7583998;;
4.557;-1.294147;0.7584077;;
4.577;-1.2808;0.7807328;;
4.577;-1.280695;0.780908;;
4.578;-1.280641;0.7809976;;
4.579;-1.280634;0.7810101;;
4.599;-1.26722;0.8025768;;
4.599;-1.267024;0.8028911;;
4.601;-1.266715;0.8033887;;
4.601;-1.266715;0.8033887;;
4.622;-1.252374;0.8255665;;
4.623;-1.252374;0.8255665;;
4.624;-1.252374;0.8255665;;
4.624;-1.252374;0.8255665;;
4.645;-1.237739;0.8473507;;
4.646;-1.237739;0.8473507;;
4.646;-1.237739;0.8473507;;
4.667;-1.222906;0.8686115;;
4.668;-1.22255;0.8691214;;
4.668;-1.22255;0.8691214;;
4.689;-1.207185;0.8903397;;
4.689;-1.207185;0.8903397;;
4.69;-1.207185;0.8903397;;
4.691;-1.207185;0.8903397;;
4.691;-1.207185;0.8903397;;
4.692;-1.207185;0.8903397;;
4.711;-1.191559;0.9111407;;
4.712;-1.191351;0.9114184;;
4.712;-1.191351;0.9114184;;
4.7220509;;;-0.0414859409910429;-0.0384096580980509
4.711;-1.191559;0.9111407;;
4.712;-1.191351;0.9114184;;
4.712;-1.191351;0.9114184;;
4.734;-1.17503;0.9323613;;
4.735;-1.174889;0.9325421;;
4.736;-1.174856;0.9325839;;
4.736;-1.174851;0.932591;;
4.756;-1.158934;0.9522936;;
4.757;-1.158778;0.9524875;;
4.758;-1.158734;0.9525419;;
4.759;-1.158734;0.9525419;;
4.778;-1.141979;0.9725615;;
4.779;-1.141794;0.9727818;;
4.78;-1.141769;0.9728119;;
4.781;-1.141762;0.9728197;;
4.801;-1.12457;0.9926443;;
4.802;-1.12457;0.9926443;;
4.802;-1.12457;0.9926443;;
4.803;-1.12457;0.9926443;;
4.822;-1.107244;1.01193;;
4.823;-1.107059;1.012135;;
4.824;-1.10703;1.012169;;
4.824;-1.107016;1.012183;;
4.845;-1.08895;1.031595;;
4.846;-1.08895;1.031595;;
4.847;-1.08895;1.031595;;
4.867;-1.071103;1.050109;;
4.868;-1.070941;1.050278;;
4.869;-1.070898;1.050323;;
4.869;-1.070882;1.050339;;
4.87;-1.070882;1.050339;;
4.89;-1.05217;1.069083;;
4.89;-1.05217;1.069083;;
4.891;-1.05217;1.069083;;
4.892;-1.05217;1.069083;;
4.912;-1.033347;1.087288;;
4.913;-1.033347;1.087288;;
4.913;-1.033347;1.087288;;
4.914;-1.033347;1.087288;;
4.934;-1.014299;1.105074;;
4.935;-1.014101;1.105259;;
4.936;-1.014073;1.105286;;
4.937;-1.014065;1.105293;;
4.937;-1.014065;1.105293;;
4.956;-0.994764;1.122691;;
4.957;-0.9945523;1.122882;;
4.979;-0.9748269;1.140046;;
4.98;-0.9746476;1.140202;;
4.98;-0.9746175;1.140228;;
4.981;-0.9746043;1.14024;;
4.982;-0.9746025;1.140241;;
5.002;-0.9545131;1.157107;;
5.002;-0.9542554;1.157323;;
5.003;-0.9542554;1.157323;;
5.004;-0.9542554;1.157323;;
5.0228507;;;-0.150655779829199;-0.310856099578975
5.024;-0.9342155;1.173556;;
5.024;-0.934209;1.173561;;
5.025;-0.9340323;1.173704;;
5.047;-0.9135637;1.189703;;
5.047;-0.913327;1.189888;;
5.048;-0.913327;1.189888;;
5.049;-0.913327;1.189888;;
5.054;-0.913327;1.189888;;
5.056;-0.9037673;1.197158;;
5.069;-0.8927794;1.205377;;
5.07;-0.8924606;1.205615;;
5.092;-0.8715051;1.220845;;
5.092;-0.8714741;1.220868;;
5.093;-0.8711661;1.221092;;
5.094;-0.8710414;1.221182;;
5.095;-0.871023;1.221196;;
5.115;-0.8493316;1.23638;;
5.115;-0.8493316;1.23638;;
5.116;-0.8493316;1.23638;;
5.117;-0.8493316;1.23638;;
5.118;-0.8493316;1.23638;;
5.137;-0.8277752;1.250911;;
5.138;-0.8275571;1.251059;;
5.139;-0.8275098;1.25109;;
5.159;-0.8057327;1.265222;;
5.16;-0.8055049;1.26537;;
5.161;-0.8054773;1.265388;;
5.162;-0.8054683;1.265393;;
5.163;-0.8054664;1.265395;;
5.183;-0.7846816;1.27837;;
5.187;-0.7835113;1.2791;;
5.21;-0.7608172;1.292729;;
5.21;-0.7605653;1.292881;;
5.213;-0.7605653;1.292881;;
5.214;-0.749446;1.299358;;
5.215;-0.749446;1.299358;;
5.216;-0.749446;1.299358;;
5.236;-0.7275499;1.311731;;
5.237;-0.7270226;1.312029;;
5.239;-0.7265227;1.312312;;
5.239;-0.7264919;1.312329;;
5.259;-0.7033758;1.32486;;
5.26;-0.7031377;1.324989;;
5.261;-0.7031016;1.325009;;
5.262;-0.7030924;1.325014;;
5.262;-0.7030908;1.325014;;
5.281;-0.6801308;1.336942;;
5.282;-0.6798809;1.337072;;
5.283;-0.679844;1.337091;;
5.303;-0.6566412;1.348634;;
5.304;-0.6564206;1.348744;;
5.305;-0.6563554;1.348776;;
5.306;-0.6563554;1.348776;;
5.306;-0.6563554;1.348776;;
5.3246529;;;-0.953676210851888;-0.446745957391489
5.325;-0.6327259;1.360018;;
5.326;-0.6327031;1.360029;;
5.327;-0.6324756;1.360137;;
5.328;-0.6324264;1.36016;;
5.348;-0.6089739;1.370818;;
5.349;-0.60874;1.370924;;
5.35;-0.6086919;1.370946;;
5.371;-0.58537;1.381057;;
5.371;-0.5853417;1.381069;;
5.372;-0.5848645;1.381276;;
5.373;-0.5845838;1.381398;;
5.374;-0.5845373;1.381418;;
5.393;-0.5603721;1.391393;;
5.394;-0.5601439;1.391487;;
5.395;-0.5600754;1.391515;;
5.415;-0.5363323;1.400832;;
5.416;-0.5359582;1.400979;;
5.417;-0.5357488;1.401061;;
5.418;-0.5357488;1.401061;;
5.418;-0.5357488;1.401061;;
5.44;-0.5143472;1.409031;;
5.44;-0.5141529;1.409104;;
5.444;-0.511304;1.410164;;
5.459;-0.4866211;1.418869;;
5.46;-0.486283;1.418988;;
5.461;-0.4862381;1.419004;;
5.462;-0.4862233;1.419009;;
5.481;-0.4615284;1.427229;;
5.482;-0.4612829;1.427311;;
5.483;-0.4612254;1.42733;;
5.483;-0.4612155;1.427333;;
5.504;-0.4364149;1.435108;;
5.505;-0.4361688;1.435185;;
5.506;-0.436131;1.435197;;
5.507;-0.4361256;1.435198;;
5.527;-0.4111115;1.44256;;
5.528;-0.4108631;1.442633;;
5.529;-0.4107971;1.442652;;
5.53;-0.4107971;1.442652;;
5.53;-0.4107971;1.442652;;
5.55;-0.3858134;1.449531;;
5.551;-0.3855991;1.44959;;
5.551;-0.3855975;1.44959;;
5.572;-0.3605764;1.456011;;
5.572;-0.3603457;1.45607;;
5.574;-0.360025;1.456153;;
5.574;-0.3600144;1.456155;;
5.594;-0.3345781;1.462207;;
5.595;-0.3343126;1.46227;;
5.596;-0.3342703;1.46228;;
5.597;-0.3342581;1.462283;;
5.616;-0.3090561;1.467813;;
5.617;-0.308809;1.467867;;
5.618;-0.3087177;1.467887;;
5.618;-0.3087177;1.467887;;
5.6259535;;;-0.151144802100337;-0.324240683443117
5.616;-0.3090561;1.467813;;
5.617;-0.308809;1.467867;;
5.618;-0.3087177;1.467887;;
5.618;-0.3087177;1.467887;;
5.638;-0.2834872;1.472963;;
5.639;-0.2830777;1.473045;;
5.64;-0.2829051;1.47308;;
5.641;-0.282879;1.473085;;
5.641;-0.2828747;1.473086;;
5.661;-0.2576317;1.477704;;
5.662;-0.2572936;1.477766;;
5.663;-0.2570577;1.477809;;
5.683;-0.2315984;1.482007;;
5.684;-0.231242;1.482066;;
5.685;-0.2309476;1.482114;;
5.685;-0.2309476;1.482114;;
5.705;-0.2053544;1.485874;;
5.706;-0.2051013;1.485911;;
5.706;-0.205058;1.485917;;
5.707;-0.2050359;1.485921;;
5.727;-0.1792819;1.489245;;
5.728;-0.179068;1.489272;;
5.73;-0.1789712;1.489285;;
5.73;-0.1789631;1.489286;;
5.751;-0.1530449;1.492169;;
5.752;-0.1528293;1.492193;;
5.752;-0.1527287;1.492204;;
5.753;-0.1527287;1.492204;;
5.754;-0.1527287;1.492204;;
5.773;-0.1269052;1.494619;;
5.774;-0.1266602;1.494642;;
5.775;-0.1265876;1.494649;;
5.796;-0.100625;1.496618;;
5.797;-0.100397;1.496636;;
5.798;-0.100334;1.49664;;
5.798;-0.1003246;1.496641;;
5.824;-0.0742288;1.49816;;
5.824;-0.07410704;1.498167;;
5.825;-0.07400821;1.498173;;
5.825;-0.07399188;1.498174;;
5.826;-0.07397878;1.498175;;
5.84;-0.04834525;1.499217;;
5.863;-0.02229965;1.499827;;
5.863;-0.02203568;1.499833;;
5.865;-0.02144196;1.499847;;
5.866;-0.02144196;1.499847;;
5.866;-0.02144196;1.499847;;
5.867;-0.02144196;1.499847;;
5.867;-0.02144196;1.499847;;
5.885;0.004108021;1.499988;;
5.886;0.004599243;1.499991;;
5.887;0.00476751;1.499992;;
5.907;0.03075076;1.499682;;
5.908;0.03100909;1.499679;;
5.909;0.03107701;1.499678;;
5.91;0.03107701;1.499678;;
5.927254;;;-0.95664627379684;-0.553030766644566
5.929;0.05743717;1.498897;;
5.93;0.05771571;1.498889;;
5.931;0.05776209;1.498887;;
5.932;0.05777734;1.498887;;
5.953;0.0836335;1.497664;;
5.954;0.08388297;1.497652;;
5.955;0.08394105;1.497649;;
5.956;0.08394105;1.497649;;
5.973;0.1097354;1.495977;;
5.974;0.1100443;1.495957;;
5.975;0.1100934;1.495954;;
5.997;0.1360744;1.493813;;
5.997;0.1363746;1.493788;;
5.998;0.1363746;1.493788;;
5.999;0.1363746;1.493788;;
6.019;0.1619712;1.491227;;
6.02;0.1622353;1.4912;;
6.021;0.1622883;1.491195;;
6.022;0.1622883;1.491195;;
6.041;0.1882824;1.488133;;
6.042;0.1885469;1.488102;;
6.043;0.1886095;1.488095;;
6.063;0.2147623;1.484543;;
6.064;0.2150841;1.4845;;
6.065;0.2150841;1.4845;;
6.066;0.2150841;1.4845;;
6.085;0.2403425;1.480617;;
6.086;0.2406196;1.480575;;
6.087;0.240661;1.480568;;
6.088;0.2406667;1.480567;;
6.109;0.2664275;1.476146;;
6.11;0.266673;1.476104;;
6.11;0.2667142;1.476097;;
6.111;0.2667321;1.476094;;
6.13;0.2920326;1.471295;;
6.131;0.2922668;1.47125;;
6.132;0.2923409;1.471236;;
6.132;0.2923464;1.471235;;
6.152;0.317954;1.465912;;
6.153;0.3182142;1.465858;;
6.155;0.3182653;1.465847;;
6.156;0.318271;1.465846;;
6.176;0.343967;1.460027;;
6.177;0.3442052;1.459973;;
6.177;0.3442412;1.459965;;
6.204;0.3692378;1.453842;;
6.204;0.3693524;1.453814;;
6.205;0.3694722;1.453785;;
6.205;0.3694722;1.453785;;
6.206;0.3694722;1.453785;;
6.221;0.3951865;1.447006;;
6.221;0.3951865;1.447006;;
6.222;0.3951865;1.447006;;
6.223;0.3951865;1.447006;;
6.2290565;;;0.00183653249490684;-0.514907688563539
6.243;0.4197121;1.440078;;
6.244;0.4200526;1.439982;;
6.244;0.4202192;1.439935;;
6.245;0.4203207;1.439906;;
6.265;0.4450357;1.432458;;
6.265;0.4452277;1.4324;;
6.266;0.4453212;1.432372;;
6.267;0.4453471;1.432364;;
6.287;0.4704649;1.424311;;
6.287;0.4704649;1.424311;;
6.288;0.4704649;1.424311;;
6.289;0.4704649;1.424311;;
6.309;0.4956923;1.415726;;
6.31;0.4959111;1.415652;;
6.31;0.4960167;1.415616;;
6.311;0.4960167;1.415616;;
6.331;0.5201346;1.406933;;
6.331;0.5201346;1.406933;;
6.332;0.5201346;1.406933;;
6.333;0.5201346;1.406933;;
6.353;0.5441412;1.397818;;
6.354;0.5445185;1.397674;;
6.355;0.5446931;1.397608;;
6.356;0.5447206;1.397598;;
6.375;0.5689909;1.387891;;
6.376;0.569253;1.387786;;
6.377;0.5692934;1.38777;;
6.377;0.5693079;1.387764;;
6.397;0.5936366;1.377532;;
6.398;0.5936366;1.377532;;
6.398;0.5936366;1.377532;;
6.399;0.5936366;1.377532;;
6.419;0.6054855;1.372364;;
6.42;0.6118765;1.369511;;
6.421;0.6162318;1.367567;;
6.421;0.6169797;1.367234;;
6.442;0.6411785;1.356054;;
6.443;0.6414044;1.355949;;
6.443;0.6414433;1.355931;;
6.444;0.6414652;1.355921;;
6.463;0.6532384;1.350288;;
6.464;0.6625868;1.345715;;
6.465;0.6645725;1.344744;;
6.465;0.6649107;1.344578;;
6.485;0.6771124;1.338475;;
6.487;0.6873863;1.333223;;
6.487;0.688244;1.332784;;
6.507;0.7002034;1.326542;;
6.508;0.7003084;1.326487;;
6.509;0.7084839;1.322124;;
6.509;0.7091135;1.321788;;
6.528;0.723411;1.314029;;
6.529;0.7235639;1.313946;;
6.53;0.7235922;1.313931;;
6.5308586;;;0.0646743321391127;-0.260320052815789
6.528;0.723411;1.314029;;
6.529;0.7235639;1.313946;;
6.53;0.7235922;1.313931;;
6.531;0.7316517;1.309447;;
6.55;0.7462621;1.301186;;
6.55;0.7465515;1.301023;;
6.551;0.7465515;1.301023;;
6.552;0.7465515;1.301023;;
6.571;0.7688254;1.287982;;
6.572;0.7690405;1.287856;;
6.572;0.7690755;1.287836;;
6.573;0.7691054;1.287819;;
6.592;0.7912619;1.274322;;
6.593;0.7914795;1.274189;;
6.593;0.7915164;1.274167;;
6.613;0.8135073;1.260237;;
6.614;0.8137155;1.260105;;
6.615;0.8137784;1.260065;;
6.615;0.8137784;1.260065;;
6.636;0.8358148;1.245558;;
6.637;0.8358148;1.245558;;
6.637;0.8358148;1.245558;;
6.658;0.8573214;1.23085;;
6.658;0.8574864;1.230737;;
6.659;0.8575594;1.230687;;
6.66;0.8575747;1.230677;;
6.68;0.8787051;1.215676;;
6.681;0.8789171;1.215526;;
6.682;0.8789594;1.215496;;
6.683;0.8789665;1.215491;;
6.702;0.8999454;1.200037;;
6.703;0.9001365;1.199896;;
6.704;0.9001954;1.199853;;
6.704;0.900201;1.199849;;
6.724;0.9209021;1.184031;;
6.724;0.9211662;1.18383;;
6.725;0.9211662;1.18383;;
6.726;0.9211662;1.18383;;
6.746;0.9412456;1.167921;;
6.746;0.9414791;1.167736;;
6.748;0.9417155;1.167549;;
6.748;0.9417305;1.167537;;
6.767;0.9616007;1.15122;;
6.768;0.9619399;1.150941;;
6.768;0.9620249;1.150871;;
6.77;0.9621009;1.150809;;
6.788;0.9818622;1.133992;;
6.789;0.982133;1.133761;;
6.79;0.982133;1.133761;;
6.79;0.982133;1.133761;;
6.81;1.001673;1.116531;;
6.812;1.001885;1.116345;;
6.813;1.001905;1.116327;;
6.814;1.001909;1.116323;;
6.8321591;;;0.0323774167871799;-0.21443949809391
6.834;1.020744;1.09912;;
6.835;1.021142;1.098756;;
6.836;1.021198;1.098706;;
6.837;1.02121;1.098694;;
6.857;1.040175;1.080753;;
6.857;1.040331;1.080606;;
6.859;1.040413;1.080528;;
6.859;1.040413;1.080528;;
6.879;1.059045;1.062269;;
6.88;1.059208;1.062109;;
6.88;1.059217;1.0621;;
6.881;1.059271;1.062047;;
6.901;1.077519;1.043525;;
6.902;1.077679;1.043363;;
6.903;1.077746;1.043294;;
6.903;1.077746;1.043294;;
6.925;1.093511;1.026721;;
6.926;1.094119;1.026082;;
