circular7Timestamp;circular7XPos;circular7YPos;circular7newCorr;circular7smoothCorr
13.369;0;0;;
13.369;0;0;;
13.3831957;;;0;0
13.369;0;0;;
13.369;0;0;;
13.39;-2.682726;-0.2144726;;
13.391;-2.682726;-0.2144726;;
13.391;-2.682726;-0.2144726;;
13.392;-2.682726;-0.2144726;;
13.411;-2.680639;-0.23354;;
13.412;-2.680619;-0.2337266;;
13.412;-2.680615;-0.2337581;;
13.413;-2.680612;-0.233783;;
13.432;-2.678376;-0.2527206;;
13.433;-2.678354;-0.2529085;;
13.433;-2.67835;-0.2529407;;
13.434;-2.678347;-0.2529601;;
13.453;-2.675947;-0.2718951;;
13.454;-2.675923;-0.2720855;;
13.455;-2.675916;-0.2721402;;
13.455;-2.675916;-0.2721402;;
13.4611438;;;-0.0953820272707306;-0.0476910136353653
13.369;0;0;;
13.369;0;0;;
13.39;-2.682726;-0.2144726;;
13.391;-2.682726;-0.2144726;;
13.391;-2.682726;-0.2144726;;
13.392;-2.682726;-0.2144726;;
13.411;-2.680639;-0.23354;;
13.412;-2.680619;-0.2337266;;
13.412;-2.680615;-0.2337581;;
13.413;-2.680612;-0.233783;;
13.432;-2.678376;-0.2527206;;
13.433;-2.678354;-0.2529085;;
13.433;-2.67835;-0.2529407;;
13.434;-2.678347;-0.2529601;;
13.453;-2.675947;-0.2718951;;
13.454;-2.675923;-0.2720855;;
13.455;-2.675916;-0.2721402;;
13.455;-2.675916;-0.2721402;;
13.475;-2.673301;-0.2914414;;
13.475;-2.673301;-0.2914414;;
13.475;-2.673301;-0.2914414;;
13.476;-2.673301;-0.2914414;;
13.495;-2.670583;-0.3102858;;
13.496;-2.670555;-0.3104791;;
13.497;-2.670548;-0.3105282;;
13.498;-2.670548;-0.3105282;;
13.517;-2.667607;-0.3297439;;
13.518;-2.667581;-0.3299171;;
13.519;-2.667572;-0.3299718;;
13.519;-2.667572;-0.3299758;;
13.539;-2.666065;-0.3394135;;
13.5398524;;;-0.182425086073618;-0.0926023711147829
