timestamp;radius;size;depth
2.8260124;0.5;0.65;6
9.44563;0.5;0.9;2
18.6721607;0.5;0.3;2
52.9633642;1.5;0.3;6
61.2183345;1.5;0.65;6
63.0727729;2.5;0.9;6
66.434713;2.5;0.9;16
71.2154188;1.5;0.3;2
72.734448;1.5;0.9;16
76.9812209;1.5;0.9;2
79.9616251;1.5;0.9;6
84.1838309;2.5;0.9;2
90.5506041;2.5;0.3;6
93.9907373;2.5;0.65;6
96.002093;0.5;0.9;6
102.7590317;1.5;0.65;2
107.2273989;0.5;0.9;16
110.7121491;2.5;0.3;2
112.7004225;2.5;0.65;16
116.4423458;0.5;0.3;6
126.5842768;1.5;0.3;16
130.4941465;1.5;0.65;16
135.5164654;0.5;0.3;16
151.3815863;0.5;0.65;16
163.4235222;0.5;0.65;2
167.0752065;2.5;0.65;2
171.0743304;2.5;0.3;16
