timestamp;radius;size;depth
3.5960479;1.5;0.9;2
30.7777279;1.5;0.9;16
37.770294;0.5;0.9;2
40.2503787;0.5;0.9;16
44.5618261;2.5;0.9;6
48.1809353;0.5;0.3;16
50.7497632;1.5;0.9;6
53.2067958;0.5;0.65;16
56.5917866;0.5;0.3;2
