linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.091;-2.20362;-0.7;;
0.092;-2.20362;-0.7;;
0.093;-2.20362;-0.7;;
0.094;-2.20362;-0.7;;
0.113;-2.20362;-0.7;;
0.115;-2.20362;-0.7;;
0.116;-2.20362;-0.7;;
0.117;-2.20362;-0.7;;
0.134;-2.20362;-0.7;;
0.135;-2.20362;-0.7;;
0.137;-2.20362;-0.7;;
0.138;-2.20362;-0.7;;
0.155;-2.20362;-0.7;;
0.156;-2.20362;-0.7;;
0.158;-2.20362;-0.7;;
0.159;-2.20362;-0.7;;
0.177;-2.20362;-0.7;;
0.178;-2.20362;-0.7;;
0.178;-2.20362;-0.7;;
0.179;-2.20362;-0.7;;
0.198;-2.20362;-0.7;;
0.199;-2.20362;-0.7;;
0.199;-2.20362;-0.7;;
0.2;-2.20362;-0.7;;
0.221;-2.20362;-0.7;;
0.222;-2.20362;-0.7;;
0.242;-2.20362;-0.7;;
0.244;-2.20362;-0.7;;
0.246;-2.20362;-0.7;;
0.25;-2.20362;-0.7;;
0.252;-2.20362;-0.7;;
0.255;-2.20362;-0.7;;
0.264;-2.20362;-0.7;;
0.265;-2.20362;-0.7;;
0.285;-2.20362;-0.7;;
0.287;-2.20362;-0.7;;
0.288;-2.20362;-0.7;;
0.288;-2.20362;-0.7;;
0.309;-2.20362;-0.7;;
0.31;-2.20362;-0.7;;
0.31;-2.20362;-0.7;;
0.311;-2.20362;-0.7;;
0.331;-2.20362;-0.7;;
0.331;-2.20362;-0.7;;
0.332;-2.20362;-0.7;;
0.332;-2.20362;-0.7;;
0.353;-2.20362;-0.7;;
0.354;-2.20362;-0.7;;
0.355;-2.20362;-0.7;;
0.355;-2.20362;-0.7;;
0.356;-2.20362;-0.7;;
0.357;-2.20362;-0.7;;
0.375;-2.20362;-0.7;;
0.376;-2.20362;-0.7;;
0.3910366;;;0;0
0.406;-2.156407;-0.7;;
0.407;-2.15587;-0.7;;
0.41;-2.155697;-0.7;;
0.41;-2.15568;-0.7;;
0.422;-1.420681;-0.7;;
0.423;-1.390706;-0.7;;
0.425;-1.303055;-0.7;;
0.426;-1.295236;-0.7;;
0.445;-1.266808;-0.7;;
0.446;-1.266519;-0.7;;
0.447;-1.266458;-0.7;;
0.447;-1.266447;-0.7;;
0.448;-1.266441;-0.7;;
0.449;-1.266441;-0.7;;
0.467;-1.213332;-0.7;;
0.467;-1.212843;-0.7;;
0.468;-1.212643;-0.7;;
0.469;-1.212592;-0.7;;
0.488;-1.159846;-0.7;;
0.489;-1.15937;-0.7;;
0.51;-1.106068;-0.7;;
0.511;-1.105609;-0.7;;
0.511;-1.105553;-0.7;;
0.512;-1.105444;-0.7;;
0.531;-1.053105;-0.7;;
0.531;-1.052402;-0.7;;
0.532;-1.052402;-0.7;;
0.533;-1.052402;-0.7;;
0.552;-0.9989403;-0.7;;
0.553;-0.9984238;-0.7;;
0.554;-0.9982896;-0.7;;
0.554;-0.9982678;-0.7;;
0.573;-0.9455673;-0.7;;
0.574;-0.9449944;-0.7;;
0.575;-0.9449092;-0.7;;
0.576;-0.9448882;-0.7;;
0.595;-0.8916125;-0.7;;
0.596;-0.8910311;-0.7;;
0.597;-0.8909217;-0.7;;
0.598;-0.8909217;-0.7;;
0.617;-0.8638164;-0.7;;
0.618;-0.8428432;-0.7;;
0.618;-0.8392403;-0.7;;
0.619;-0.8369208;-0.7;;
0.639;-0.810835;-0.7;;
0.64;-0.7894395;-0.7;;
0.64;-0.7858042;-0.7;;
0.641;-0.7837728;-0.7;;
0.661;-0.7569735;-0.7;;
0.662;-0.7569735;-0.7;;
0.663;-0.7569735;-0.7;;
0.664;-0.7390366;-0.7;;
0.683;-0.7023976;-0.7;;
0.683;-0.7023012;-0.7;;
0.684;-0.7019786;-0.7;;
0.685;-0.6845936;-0.7;;
0.6958448;;;0.319108580958249;0.106369526986083
0.704;-0.6498864;-0.7;;
0.705;-0.649554;-0.7;;
0.725;-0.5960416;-0.7;;
0.726;-0.595557;-0.7;;
0.726;-0.5954828;-0.7;;
0.727;-0.5953767;-0.7;;
0.727;-0.5953767;-0.7;;
0.728;-0.5953767;-0.7;;
0.746;-0.5424716;-0.7;;
0.747;-0.5424716;-0.7;;
0.747;-0.5424716;-0.7;;
0.748;-0.5424716;-0.7;;
0.768;-0.4894953;-0.7;;
0.769;-0.4894953;-0.7;;
0.79;-0.4353386;-0.7;;
0.79;-0.4353386;-0.7;;
0.791;-0.4353386;-0.7;;
0.792;-0.4353386;-0.7;;
0.833;-0.317848;-0.7;;
0.834;-0.317848;-0.7;;
0.835;-0.317848;-0.7;;
0.837;-0.317848;-0.7;;
0.838;-0.317848;-0.7;;
0.839;-0.317848;-0.7;;
0.839;-0.317848;-0.7;;
0.84;-0.317848;-0.7;;
0.857;-0.275862;-0.7;;
0.858;-0.2746426;-0.7;;
0.859;-0.2746426;-0.7;;
0.86;-0.2746426;-0.7;;
0.881;-0.2215694;-0.7;;
0.881;-0.2209232;-0.7;;
0.882;-0.2209232;-0.7;;
0.883;-0.2209232;-0.7;;
0.884;-0.2209232;-0.7;;
0.885;-0.2209232;-0.7;;
0.903;-0.167721;-0.7;;
0.904;-0.1669861;-0.7;;
0.924;-0.1144633;-0.7;;
0.925;-0.1139709;-0.7;;
0.925;-0.1138921;-0.7;;
0.926;-0.1137952;-0.7;;
0.945;-0.06061798;-0.7;;
0.946;-0.06009774;-0.7;;
0.947;-0.05996822;-0.7;;
0.947;-0.0599464;-0.7;;
0.967;-0.008755997;-0.7;;
0.967;-0.008183189;-0.7;;
0.969;-0.006979051;-0.7;;
0.969;-0.006885992;-0.7;;
0.989;0.04658996;-0.7;;
0.99;0.04710131;-0.7;;
0.991;0.04721529;-0.7;;
0.991;0.04723489;-0.7;;
0.9971439;;;-0.388939211323576;-0.0232768767884424
1.011;0.09977709;-0.7;;
1.011;0.1001953;-0.7;;
1.012;0.1004381;-0.7;;
1.013;0.1004381;-0.7;;
1.032;0.1541665;-0.7;;
1.032;0.1546348;-0.7;;
1.033;0.1548404;-0.7;;
1.034;0.154868;-0.7;;
1.054;0.2069654;-0.7;;
1.055;0.2074234;-0.7;;
1.056;0.2076336;-0.7;;
1.056;0.2076336;-0.7;;
1.075;0.2346003;-0.7;;
1.076;0.2569076;-0.7;;
1.077;0.2619748;-0.7;;
1.078;0.2619748;-0.7;;
1.098;0.2891083;-0.7;;
1.098;0.3153693;-0.7;;
1.099;0.3153693;-0.7;;
1.1;0.3153693;-0.7;;
1.121;0.3685133;-0.7;;
1.122;0.3690342;-0.7;;
1.144;0.4218282;-0.7;;
1.145;0.4222889;-0.7;;
1.146;0.4224005;-0.7;;
1.165;0.4753494;-0.7;;
1.166;0.4759274;-0.7;;
1.167;0.4760106;-0.7;;
1.167;0.4760249;-0.7;;
1.168;0.4760329;-0.7;;
1.187;0.5291746;-0.7;;
1.188;0.5297577;-0.7;;
1.189;0.5298393;-0.7;;
1.189;0.5298533;-0.7;;
1.209;0.5561596;-0.7;;
1.21;0.5720527;-0.7;;
1.211;0.5786566;-0.7;;
1.212;0.5833263;-0.7;;
1.231;0.6103507;-0.7;;
1.238;0.6350073;-0.7;;
1.239;0.6367043;-0.7;;
1.24;0.6367043;-0.7;;
1.252;0.6785306;-0.7;;
1.253;0.6785306;-0.7;;
1.254;0.6785306;-0.7;;
1.255;0.6863242;-0.7;;
1.274;0.7173651;-0.7;;
1.274;0.7175068;-0.7;;
1.275;0.7177043;-0.7;;
1.276;0.7177829;-0.7;;
1.295;0.7706617;-0.7;;
1.296;0.7706617;-0.7;;
1.2989438;;;0.400780226942035;0.110316532192236
1.274;0.7173651;-0.7;;
1.274;0.7175068;-0.7;;
1.275;0.7177043;-0.7;;
1.276;0.7177829;-0.7;;
1.295;0.7706617;-0.7;;
1.296;0.7706617;-0.7;;
1.316;0.8228083;-0.7;;
1.316;0.8234552;-0.7;;
1.317;0.8239497;-0.7;;
1.318;0.8240879;-0.7;;
1.338;0.877274;-0.7;;
1.339;0.8777866;-0.7;;
1.34;0.8779473;-0.7;;
1.341;0.8779473;-0.7;;
1.361;0.9322069;-0.7;;
1.362;0.9322069;-0.7;;
1.363;0.9322069;-0.7;;
1.363;0.9322069;-0.7;;
1.383;0.9850033;-0.7;;
1.384;0.9855254;-0.7;;
1.384;0.9856145;-0.7;;
1.385;0.9856597;-0.7;;
1.405;1.038378;-0.7;;
1.426;1.092072;-0.7;;
1.557;1.41429;-0.7;;
1.6007444;;;0.347950244321387;0.119930419979949
