circular (2)Cube3Timestamp;circular (2)Cube3XPos;circular (2)Cube3YPos;circular (2)Cube3newCorr;circular (2)Cube3smoothCorr
0;;;0;0
0.4085834;;;0;0
0.7133917;;;0;0
1.015192;;;0;0
1.3194987;;;0;0
1.6298216;;;0;0
1.9311202;;;0;0
2.199;1.821421;0.8260914;;
2.219;1.806007;0.8592669;;
2.2334218;;;0;0
2.239;1.79118;0.8897603;;
2.24;1.79118;0.8897603;;
2.241;1.79118;0.8897603;;
2.26;1.775593;0.9204643;;
2.261;1.775424;0.9207974;;
2.262;1.775398;0.9208476;;
2.263;1.775392;0.9208602;;
2.282;1.759067;0.9516648;;
2.283;1.75889;0.9520005;;
2.305;1.750651;0.967066;;
2.305;1.74538;0.9765082;;
2.306;1.742303;0.9820189;;
2.307;1.741865;0.9828036;;
2.307;1.741789;0.9829386;;
2.308;1.741746;0.9830164;;
2.326;1.724561;1.012854;;
2.327;1.724327;1.013261;;
2.328;1.724327;1.013261;;
2.348;1.706749;1.042583;;
2.349;1.706439;1.043099;;
2.351;1.706313;1.04331;;
2.351;1.706313;1.04331;;
2.371;1.688065;1.072577;;
2.372;1.687905;1.072833;;
2.372;1.687895;1.07285;;
2.373;1.687851;1.07292;;
2.393;1.669112;1.10184;;
2.394;1.668943;1.1021;;
2.395;1.668893;1.102177;;
2.395;1.668887;1.102186;;
2.416;1.649839;1.130476;;
2.416;1.649575;1.130868;;
2.418;1.648993;1.131733;;
2.419;1.648944;1.131805;;
2.419;1.648937;1.131816;;
2.439;1.629077;1.160213;;
2.439;1.628824;1.160574;;
2.44;1.628824;1.160574;;
2.46;1.618962;1.174289;;
2.461;1.618796;1.17452;;
2.462;1.610898;1.185306;;
2.463;1.608971;1.187937;;
2.487;1.587729;1.216183;;
2.489;1.587537;1.21644;;
2.49;1.587517;1.216466;;
2.491;1.587512;1.216473;;
2.503;1.563523;1.247142;;
2.504;1.563129;1.247647;;
2.504;1.563061;1.247733;;
2.505;1.563024;1.24778;;
2.525;1.543953;1.271297;;
2.526;1.543754;1.271543;;
2.527;1.543725;1.271579;;
2.5347207;;;0.672974111227558;0.224324703742519
2.525;1.543953;1.271297;;
2.526;1.543754;1.271543;;
2.527;1.543725;1.271579;;
2.55;1.532748;1.284788;;
2.551;1.532665;1.284887;;
2.552;1.532638;1.28492;;
2.573;1.493664;1.33001;;
2.574;1.493333;1.330392;;
2.574;1.493299;1.330431;;
2.575;1.493189;1.330559;;
2.575;1.493189;1.330559;;
2.595;1.474934;1.350763;;
2.595;1.474701;1.351021;;
2.596;1.474701;1.351021;;
2.597;1.474701;1.351021;;
2.597;1.474701;1.351021;;
2.617;1.462757;1.363944;;
2.618;1.462757;1.363944;;
2.618;1.457489;1.369543;;
2.639;1.427037;1.401265;;
2.64;1.426738;1.401576;;
2.641;1.426693;1.401623;;
2.642;1.426678;1.401639;;
2.642;1.426678;1.401639;;
2.662;1.401453;1.42686;;
2.662;1.401453;1.42686;;
2.663;1.401453;1.42686;;
2.683;1.3766;1.450847;;
2.684;1.376357;1.451082;;
2.685;1.376287;1.45115;;
2.705;1.350802;1.474901;;
2.706;1.350802;1.474901;;
2.707;1.350802;1.474901;;
2.708;1.350802;1.474901;;
2.708;1.350802;1.474901;;
2.727;1.324955;1.498159;;
2.728;1.324682;1.498403;;
2.729;1.324613;1.498466;;
2.73;1.324613;1.498466;;
2.749;1.298967;1.520741;;
2.75;1.298474;1.521169;;
2.751;1.29832;1.521303;;
2.772;1.285033;1.532543;;
2.773;1.275245;1.540676;;
2.774;1.272363;1.54307;;
2.774;1.272008;1.543365;;
2.775;1.271323;1.543935;;
2.795;1.24658;1.563977;;
2.796;1.246357;1.564158;;
2.797;1.246273;1.564226;;
2.797;1.246273;1.564226;;
2.817;1.218718;1.585784;;
2.818;1.218458;1.585987;;
2.819;1.218391;1.58604;;
2.819;1.21838;1.586048;;
2.8229856;;;0.808101058804804;0.49369172334412
2.795;1.24658;1.563977;;
2.796;1.246357;1.564158;;
2.797;1.246273;1.564226;;
2.797;1.246273;1.564226;;
2.817;1.218718;1.585784;;
2.818;1.218458;1.585987;;
2.819;1.218391;1.58604;;
2.819;1.21838;1.586048;;
2.839;1.204691;1.59647;;
2.84;1.20455;1.596577;;
2.841;1.204527;1.596595;;
2.842;1.204523;1.596598;;
2.862;1.159322;1.629656;;
2.863;1.157881;1.63071;;
