circular (3)Cube2Timestamp;circular (3)Cube2XPos;circular (3)Cube2YPos;circular (3)Cube2newCorr;circular (3)Cube2smoothCorr
2.818;-0.05353335;-1.999282;;
2.819;-0.05344811;-1.999285;;
2.819;-0.05343412;-1.999286;;
2.8229856;;;-0.822051026517868;-0.507659672389915
2.795;-0.08922204;-1.998006;;
2.796;-0.0889352;-1.998021;;
2.797;-0.08882672;-1.998026;;
2.797;-0.08882672;-1.998026;;
2.817;-0.05386322;-1.999271;;
2.818;-0.05353335;-1.999282;;
2.819;-0.05344811;-1.999285;;
2.819;-0.05343412;-1.999286;;
2.839;-0.03623436;-1.999671;;
2.84;-0.03605655;-1.999675;;
2.841;-0.03602745;-1.999676;;
2.842;-0.03602314;-1.999676;;
2.862;0.01997703;-1.999852;;
2.863;0.02176143;-1.999858;;
2.865;0.02342738;-1.999863;;
2.885;0.0517313;-1.999331;;
2.886;0.0517313;-1.999331;;
2.887;0.0517313;-1.999331;;
2.887;0.0517313;-1.999331;;
2.888;0.0517313;-1.999331;;
2.906;0.08628885;-1.998134;;
2.907;0.08666097;-1.998121;;
2.908;0.08673819;-1.998118;;
2.928;0.1046042;-1.997262;;
2.929;0.1047587;-1.997254;;
2.929;0.1047633;-1.997254;;
2.93;0.119087;-1.996439;;
2.931;0.1214644;-1.996303;;
2.95;0.1570497;-1.993811;;
2.951;0.1578753;-1.993754;;
2.952;0.1583439;-1.993721;;
2.971;0.1917554;-1.990782;;
2.972;0.1921138;-1.990751;;
2.974;0.1921826;-1.990745;;
2.996;0.2264541;-1.987135;;
2.997;0.2267385;-1.987105;;
2.998;0.2268138;-1.987097;;
2.998;0.2268258;-1.987096;;
3.018;0.2620811;-1.98275;;
3.019;0.2624451;-1.982705;;
3.02;0.2625178;-1.982696;;
3.04;0.2966753;-1.977874;;
3.041;0.2966753;-1.977874;;
3.042;0.2966753;-1.977874;;
3.042;0.2966753;-1.977874;;
3.043;0.2966753;-1.977874;;
3.061;0.3309762;-1.972419;;
3.062;0.3313395;-1.972362;;
3.063;0.3314209;-1.972349;;
3.083;0.3485726;-1.969389;;
3.084;0.3487423;-1.96936;;
3.085;0.3487814;-1.969353;;
3.086;0.3636546;-1.966651;;
3.1027351;;;-0.049979154141973;-0.393239542827929
3.106;0.3997644;-1.959635;;
3.107;0.4001428;-1.959562;;
3.109;0.4001971;-1.959551;;
3.109;0.4002062;-1.95955;;
3.127;0.4174799;-1.955942;;
3.128;0.441557;-1.950611;;
3.129;0.4455022;-1.949737;;
3.129;0.4458266;-1.949665;;
3.149;0.4687152;-1.944299;;
3.15;0.4689477;-1.944245;;
3.151;0.4689849;-1.944236;;
3.152;0.4689958;-1.944233;;
3.171;0.5022074;-1.935916;;
3.171;0.5026531;-1.935805;;
3.18;0.5026531;-1.935805;;
3.181;0.5026531;-1.935805;;
3.192;0.5389089;-1.926018;;
3.193;0.5395811;-1.925837;;
3.194;0.5396833;-1.925809;;
3.195;0.5397096;-1.925802;;
3.214;0.5702801;-1.916968;;
3.215;0.5706124;-1.916872;;
3.216;0.5706616;-1.916858;;
3.217;0.5706735;-1.916855;;
3.237;0.5872278;-1.911847;;
3.238;0.5873998;-1.911795;;
3.239;0.5874246;-1.911788;;
3.24;0.5874319;-1.911785;;
3.26;0.6372305;-1.895768;;
3.26;0.6372305;-1.895768;;
3.261;0.6372305;-1.895768;;
3.262;0.6372305;-1.895768;;
3.283;0.6702797;-1.884333;;
3.284;0.6705933;-1.884224;;
3.284;0.6706463;-1.884206;;
3.285;0.6706688;-1.884198;;
3.305;0.7035058;-1.872182;;
3.306;0.7038362;-1.872061;;
3.307;0.7038909;-1.872041;;
3.308;0.7039086;-1.872034;;
3.328;0.7356814;-1.859774;;
3.329;0.7359661;-1.859664;;
3.329;0.7360883;-1.859617;;
3.33;0.7360883;-1.859617;;
3.349;0.7686739;-1.846386;;
3.35;0.7686739;-1.846386;;
3.351;0.7686739;-1.846386;;
3.351;0.7686739;-1.846386;;
3.371;0.7686739;-1.846386;;
3.371;0.7686739;-1.846386;;
3.372;0.7686739;-1.846386;;
3.373;0.7686739;-1.846386;;
3.392;0.7686739;-1.846386;;
3.393;0.7686739;-1.846386;;
3.393;0.7686739;-1.846386;;
3.394;0.7686739;-1.846386;;
3.412055;;;0.00374697138216845;-0.392302799982387
3.392;0.7686739;-1.846386;;
3.393;0.7686739;-1.846386;;
3.393;0.7686739;-1.846386;;
3.394;0.7686739;-1.846386;;
3.414;0.7846096;-1.83967;;
3.415;0.7846192;-1.839666;;
3.415;0.7846236;-1.839664;;
3.436;0.7848091;-1.839586;;
3.437;0.7848108;-1.839585;;
3.439;0.7848111;-1.839585;;
3.439;0.7848112;-1.839585;;
3.44;0.8619335;-1.804374;;
3.46;0.928522;-1.771373;;
3.461;0.9293391;-1.770968;;
3.462;0.9293391;-1.770968;;
3.462;0.9293391;-1.770968;;
3.482;0.958032;-1.755609;;
3.483;0.9583327;-1.755448;;
3.484;0.958373;-1.755426;;
3.507;0.9886127;-1.738572;;
3.508;0.9888446;-1.738443;;
3.528;1.019552;-1.72061;;
3.529;1.019824;-1.720452;;
3.53;1.019903;-1.720406;;
3.55;1.049112;-1.702748;;
3.551;1.049411;-1.702567;;
3.56;1.049473;-1.702529;;
3.572;1.064132;-1.693404;;
3.595;1.108048;-1.664993;;
3.617;1.13725;-1.645189;;
3.618;1.137585;-1.644962;;
3.64;1.166753;-1.624403;;
3.64;1.166753;-1.624403;;
3.641;1.166753;-1.624403;;
3.662;1.194296;-1.604258;;
3.663;1.194571;-1.604057;;
3.664;1.194611;-1.604027;;
3.665;1.194617;-1.604023;;
3.666;1.194618;-1.604022;;
3.684;1.222538;-1.582846;;
3.685;1.222538;-1.582846;;
3.686;1.222538;-1.582846;;
3.686;1.222538;-1.582846;;
3.7053333;;;-0.928135678207708;-0.449104721871345
3.706;1.249872;-1.561352;;
3.707;1.249872;-1.561352;;
3.708;1.249872;-1.561352;;
3.708;1.249565;-1.561593;;
3.727;1.263292;-1.550513;;
3.728;1.263439;-1.550394;;
3.729;1.263463;-1.550375;;
3.75;1.297091;-1.522344;;
3.751;1.297391;-1.522094;;
3.751;1.300272;-1.519628;;
3.752;1.303188;-1.517133;;
3.773;1.329548;-1.494079;;
3.774;1.329867;-1.493801;;
3.775;1.330101;-1.493596;;
3.795;1.355995;-1.470123;;
3.796;1.356246;-1.469896;;
3.796;1.356289;-1.469857;;
3.797;1.356317;-1.469831;;
3.798;1.356321;-1.469827;;
3.798;1.356322;-1.469827;;
3.817;1.381642;-1.446047;;
3.818;1.381919;-1.445786;;
3.819;1.381958;-1.445749;;
3.82;1.381969;-1.445739;;
3.84;1.407041;-1.42135;;
3.84;1.407041;-1.42135;;
3.841;1.407041;-1.42135;;
3.841;1.407041;-1.42135;;
3.861;1.419479;-1.408927;;
3.862;1.428274;-1.399989;;
3.863;1.43039;-1.397839;;
3.884;1.444541;-1.383222;;
3.885;1.444541;-1.383222;;
3.886;1.444541;-1.383222;;
3.887;1.444541;-1.383222;;
3.887;1.444541;-1.383222;;
3.907;1.480612;-1.344527;;
3.908;1.48094;-1.344175;;
3.908;1.480983;-1.344129;;
3.909;1.481073;-1.344032;;
3.935;1.491849;-1.332061;;
3.936;1.491849;-1.332061;;
3.937;1.500432;-1.322363;;
3.937;1.501793;-1.320825;;
3.95;1.521914;-1.297597;;
3.971;1.537461;-1.279143;;
3.973;1.537622;-1.278952;;
3.974;1.545962;-1.268837;;
3.974;1.547387;-1.267108;;
3.975;1.548397;-1.265884;;
3.976;1.548546;-1.265704;;
3.994;1.559736;-1.251887;;
3.995;1.559893;-1.251693;;
3.996;1.559893;-1.251693;;
3.997;1.559893;-1.251693;;
3.9966053;;;0.000874631406118376;-0.243373307390349
3.994;1.559736;-1.251887;;
3.995;1.559893;-1.251693;;
3.996;1.559893;-1.251693;;
3.997;1.559893;-1.251693;;
4.015;1.570805;-1.237969;;
4.016;1.5797;-1.226576;;
4.017;1.582161;-1.223424;;
4.036;1.605256;-1.19296;;
4.037;1.605256;-1.19296;;
4.059;1.628202;-1.161439;;
4.06;1.628383;-1.161191;;
4.08;1.643584;-1.139572;;
4.08;1.643778;-1.139295;;
4.081;1.643778;-1.139295;;
4.082;1.643778;-1.139295;;
4.082;1.643778;-1.139295;;
4.101;1.66348;-1.110331;;
4.102;1.66348;-1.110331;;
4.103;1.66348;-1.110331;;
4.103;1.66348;-1.110331;;
4.123;1.682708;-1.080968;;
4.124;1.682708;-1.080968;;
4.124;1.682708;-1.080968;;
4.125;1.682708;-1.080968;;
4.144;1.701112;-1.051761;;
4.145;1.701352;-1.051381;;
4.146;1.701352;-1.051381;;
4.146;1.701352;-1.051381;;
4.166;1.719423;-1.02156;;
4.167;1.719423;-1.02156;;
4.168;1.719423;-1.02156;;
4.168;1.719423;-1.02156;;
4.187;1.737399;-0.9906787;;
4.187;1.737399;-0.9906787;;
4.188;1.737399;-0.9906787;;
4.189;1.737399;-0.9906787;;
4.209;1.758064;-0.9535255;;
4.209;1.758064;-0.9535255;;
4.21;1.758064;-0.9535255;;
4.211;1.758064;-0.9535255;;
4.23;1.770708;-0.9298295;;
4.231;1.770847;-0.9295688;;
4.232;1.770866;-0.9295335;;
4.252;1.778974;-0.9139186;;
4.253;1.785466;-0.9011432;;
4.254;1.786733;-0.89865;;
4.255;1.786942;-0.8982393;;
4.275;1.802175;-0.8672659;;
4.276;1.80233;-0.8669513;;
4.277;1.802359;-0.8668928;;
4.278;1.802363;-0.8668833;;
4.278;1.802365;-0.8668794;;
4.2868748;;;0.086260795168878;-0.209313320062636
4.275;1.802175;-0.8672659;;
4.276;1.80233;-0.8669513;;
4.277;1.802359;-0.8668928;;
4.278;1.802363;-0.8668833;;
4.278;1.802365;-0.8668794;;
4.298;1.810038;-0.8507431;;
4.299;1.810038;-0.8507431;;
4.299;1.810038;-0.8507431;;
4.319;1.817254;-0.8352136;;
4.32;1.829227;-0.8084757;;
4.321;1.832626;-0.8008845;;
4.341;1.838676;-0.7869358;;
4.342;1.838734;-0.7868024;;
4.342;1.838743;-0.7867798;;
4.343;1.844429;-0.7733292;;
4.344;1.845274;-0.7713311;;
4.364;1.85238;-0.7541122;;
4.365;1.85944;-0.7364588;;
4.366;1.861078;-0.7323641;;
4.366;1.86136;-0.7316598;;
4.385;1.865206;-0.721808;;
4.387;1.865255;-0.7216806;;
4.387;1.87142;-0.7055403;;
4.406;1.877638;-0.6888221;;
4.407;1.877638;-0.6888221;;
4.428;1.889155;-0.6565655;;
4.448;1.900444;-0.6231353;;
4.449;1.900585;-0.6227174;;
4.45;1.900585;-0.6227174;;
4.45;1.900585;-0.6227174;;
4.47;1.91225;-0.5859005;;
4.47;1.912399;-0.5854302;;
4.471;1.912399;-0.5854302;;
4.472;1.912399;-0.5854302;;
4.491;1.921252;-0.5556892;;
4.492;1.921252;-0.5556892;;
4.492;1.921252;-0.5556892;;
4.493;1.921252;-0.5556892;;
4.512;1.926097;-0.5386574;;
4.513;1.926097;-0.5386574;;
4.514;1.926097;-0.5386574;;
4.514;1.926097;-0.5386574;;
4.534;1.939524;-0.4881068;;
4.535;1.939524;-0.4881068;;
4.535;1.939524;-0.4881068;;
4.556;1.947757;-0.4541229;;
4.556;1.947814;-0.4538878;;
4.557;1.947846;-0.4537541;;
4.557;1.947852;-0.4537311;;
4.558;1.947855;-0.4537168;;
4.5771448;;;-0.00979925037178225;-0.212699875501124
4.577;1.955431;-0.419852;;
4.579;1.955528;-0.4194146;;
4.579;1.955528;-0.4194146;;
4.599;1.959003;-0.4028338;;
4.6;1.959082;-0.4024722;;
4.601;1.959127;-0.4022682;;
4.601;1.962761;-0.3838976;;
4.621;1.966322;-0.3654725;;
4.622;1.968513;-0.3534357;;
4.623;1.968948;-0.3510487;;
4.624;1.96902;-0.3506519;;
4.648;1.974311;-0.319359;;
4.649;1.974504;-0.3182144;;
4.652;1.97482;-0.3163476;;
4.654;1.974859;-0.316117;;
4.67;1.978503;-0.2924339;;
4.672;1.979701;-0.2841563;;
4.672;1.979881;-0.2829141;;
4.673;1.980095;-0.2814324;;
4.675;1.980303;-0.2799966;;
4.694;1.98464;-0.2473665;;
4.694;1.984666;-0.2471697;;
4.715;1.988706;-0.2122123;;
4.716;1.988743;-0.2118945;;
4.716;1.988749;-0.2118409;;
4.717;1.988753;-0.2118025;;
4.736;1.992167;-0.1767914;;
4.737;1.992212;-0.1763253;;
4.738;1.992212;-0.1763253;;
4.738;1.992212;-0.1763253;;
4.757;1.994913;-0.1424986;;
4.758;1.994943;-0.1421283;;
4.759;1.994947;-0.1420759;;
4.779;1.997138;-0.1068919;;
4.78;1.997161;-0.1065244;;
4.781;1.997164;-0.1064737;;
4.782;1.997164;-0.106463;;
4.783;1.997165;-0.1064601;;
4.802;1.998121;-0.08668455;;
4.802;1.998578;-0.07494604;;
4.803;1.998764;-0.07017284;;
4.823;1.999326;-0.05184749;;
4.824;1.999336;-0.05152075;;
4.825;1.999339;-0.05141893;;
4.826;1.999339;-0.05140223;;
4.826;1.999339;-0.05140088;;
4.845;1.999975;-0.008699138;;
4.846;1.999993;-0.001745651;;
4.847;1.999997;-0.0001246617;;
4.868;1.999914;0.01828163;;
4.869;1.999913;0.01856704;;
4.8699216;;;-0.020483482410356;0.0142131734482145
4.845;1.999975;-0.008699138;;
4.846;1.999993;-0.001745651;;
4.847;1.999997;-0.0001246617;;
4.868;1.999914;0.01828163;;
4.869;1.999913;0.01856704;;
4.87;1.999722;0.03269908;;
4.871;1.999711;0.03348594;;
4.89;1.999263;0.05399938;;
4.891;1.99925;0.05470309;;
4.892;1.999248;0.05482249;;
4.893;1.998568;0.07476281;;
4.912;1.997939;0.09075138;;
4.914;1.997262;0.1044909;;
4.915;1.99719;0.1059547;;
4.915;1.997177;0.1062042;;
4.936;1.995008;0.1411758;;
4.937;1.994987;0.1415;;
4.937;1.994984;0.1415558;;
4.938;1.994981;0.1415958;;
4.939;1.994981;0.1415958;;
4.959;1.992237;0.1760487;;
4.959;1.992237;0.1760487;;
4.96;1.992237;0.1760487;;
4.98;1.990672;0.1928911;;
4.981;1.99063;0.19334;;
4.983;1.990582;0.193857;;
4.983;1.990578;0.1939;;
5.003;1.984989;0.2444423;;
5.012;1.984855;0.2456554;;
5.013;1.98485;0.2457053;;
5.014;1.984847;0.2457246;;
5.025;1.982587;0.2633429;;
5.026;1.980538;0.2781598;;
5.048;1.977663;0.2980661;;
5.048;1.975037;0.3150057;;
5.068;1.97211;0.3328405;;
5.069;1.97211;0.3328405;;
5.07;1.970165;0.3440636;;
5.071;1.969141;0.3499784;;
5.072;1.969141;0.3499784;;
5.091;1.965987;0.3672681;;
5.093;1.963538;0.3800787;;
5.114;1.959391;0.4009658;;
5.115;1.956851;0.4131064;;
5.116;1.955662;0.4187891;;
5.117;1.955662;0.4187891;;
5.117;1.955662;0.4187891;;
5.136;1.951865;0.4361389;;
5.137;1.951826;0.4363182;;
5.138;1.951818;0.4363581;;
5.139;1.951816;0.4363669;;
5.1596898;;;-0.0880033404108334;-0.0080063195060234
5.159;1.940203;0.4853026;;
5.159;1.940192;0.4853463;;
5.161;1.939901;0.4865754;;
5.161;1.939898;0.4865881;;
5.163;1.939764;0.487149;;
5.182;1.935347;0.5044118;;
5.182;1.935347;0.5044118;;
5.184;1.935347;0.5044118;;
5.205;1.921887;0.5534345;;
5.206;1.921686;0.5541644;;
5.207;1.921601;0.5544761;;
5.207;1.921593;0.5545047;;
5.226;1.911605;0.5879922;;
5.227;1.911416;0.5886267;;
5.228;1.911359;0.5888167;;
5.229;1.91135;0.588847;;
5.249;1.900959;0.6215615;;
5.25;1.900863;0.6218657;;
5.25;1.900827;0.6219782;;
5.251;1.900827;0.6219782;;
5.271;1.895211;0.6388832;;
5.272;1.890592;0.6523949;;
5.273;1.889813;0.6546752;;
5.274;1.889695;0.6550195;;
5.275;1.889665;0.6551066;;
5.295;1.883734;0.671969;;
5.295;1.883693;0.672085;;
5.296;1.883664;0.6721665;;
5.316;1.865989;0.7197348;;
5.317;1.865537;0.7209519;;
5.318;1.865537;0.7209519;;
5.318;1.865537;0.7209519;;
5.337;1.859201;0.737131;;
5.338;1.859086;0.7374268;;
5.339;1.852467;0.7539001;;
5.34;1.852467;0.7539001;;
5.359;1.845549;0.7706773;;
5.36;1.839875;0.7841074;;
5.361;1.839049;0.7860618;;
5.362;1.838937;0.7863262;;
5.389;1.82507;0.8179901;;
5.39;1.82498;0.8181954;;
5.39;1.824973;0.818211;;
5.403;1.813951;0.8423579;;
5.404;1.81378;0.8427338;;
5.405;1.813748;0.8428042;;
5.406;1.810151;0.850503;;
5.407;1.810151;0.850503;;
5.425;1.802658;0.8662676;;
5.425;1.80262;0.8663489;;
5.426;1.802564;0.866466;;
5.446;1.787421;0.8972806;;
5.447;1.787279;0.8975695;;
5.447;1.787228;0.8976728;;
5.448;1.787228;0.8976728;;
5.4549722;;;0.0707499071062452;-0.0118840415216816
5.446;1.787421;0.8972806;;
5.447;1.787279;0.8975695;;
5.447;1.787228;0.8976728;;
5.448;1.787228;0.8976728;;
5.468;1.779126;0.9136253;;
5.468;1.779126;0.9136253;;
5.469;1.779126;0.9136253;;
5.47;1.779126;0.9136253;;
5.489;1.751449;0.9656216;;
5.489;1.751449;0.9656216;;
5.489;1.751449;0.9656216;;
5.49;1.751449;0.9656216;;
5.509;1.737734;0.9900862;;
5.51;1.737596;0.9903319;;
5.51;1.737572;0.9903742;;
5.511;1.737556;0.9904029;;
5.531;1.720059;1.020489;;
5.531;1.720059;1.020489;;
5.532;1.720059;1.020489;;
5.533;1.720059;1.020489;;
5.553;1.701724;1.050778;;
5.553;1.701724;1.050778;;
5.554;1.701724;1.050778;;
5.555;1.701724;1.050778;;
5.574;1.683157;1.080269;;
5.575;1.683157;1.080269;;
5.575;1.683157;1.080269;;
5.595;1.67369;1.094879;;
5.596;1.666706;1.105451;;
5.596;1.663766;1.109903;;
5.597;1.663766;1.109903;;
5.617;1.640791;1.143574;;
5.618;1.640419;1.14412;;
5.619;1.640249;1.144369;;
5.62;1.640222;1.144408;;
5.639;1.634263;1.152902;;
5.64;1.625708;1.164916;;
5.641;1.624399;1.166753;;
5.641;1.624187;1.167052;;
5.661;1.613836;1.181322;;
5.662;1.607092;1.190451;;
5.664;1.603597;1.195183;;
5.684;1.582268;1.223279;;
5.686;1.582005;1.223626;;
5.686;1.582005;1.223626;;
5.686;1.582005;1.223626;;
5.687;1.582005;1.223626;;
5.706;1.571265;1.237386;;
5.707;1.562072;1.248956;;
5.708;1.560416;1.251041;;
5.709;1.560416;1.251041;;
5.728;1.549248;1.26484;;
5.729;1.542979;1.272451;;
5.73;1.538737;1.277602;;
5.731;1.538112;1.278361;;
5.7402285;;;-0.00348397663351879;-0.0103052230871157
5.728;1.549248;1.26484;;
5.729;1.542979;1.272451;;
5.73;1.538737;1.277602;;
5.731;1.538112;1.278361;;
5.751;1.526806;1.291843;;
5.752;1.526693;1.291978;;
5.753;1.526665;1.292012;;
5.753;1.526665;1.292012;;
5.773;1.515692;1.304862;;
5.774;1.515451;1.305145;;
5.776;1.515305;1.305316;;
5.796;1.469295;1.356876;;
5.797;1.468723;1.357518;;
5.798;1.468723;1.357518;;
5.798;1.468723;1.357518;;
5.799;1.468723;1.357518;;
5.817;1.456991;1.370098;;
5.818;1.447827;1.379758;;
5.82;1.445039;1.382697;;
5.839;1.432372;1.395818;;
5.84;1.432235;1.39596;;
5.841;1.422168;1.406199;;
5.842;1.420652;1.407742;;
5.842;1.420398;1.408;;
5.861;1.407822;1.420575;;
5.862;1.407685;1.420712;;
5.863;1.397372;1.430843;;
5.883;1.382189;1.445527;;
5.885;1.382046;1.445665;;
5.886;1.375297;1.452063;;
5.906;1.35692;1.469271;;
5.908;1.345666;1.479578;;
5.909;1.344512;1.480635;;
5.909;1.344315;1.480815;;
5.93;1.331155;1.492656;;
5.932;1.331019;1.492779;;
5.932;1.331007;1.492789;;
5.933;1.331002;1.492794;;
5.934;1.331002;1.492794;;
5.952;1.292086;1.52659;;
5.953;1.291651;1.526968;;
5.954;1.291567;1.527041;;
5.955;1.291553;1.527053;;
5.975;1.264606;1.549437;;
5.976;1.264363;1.549639;;
5.976;1.264262;1.549723;;
5.999;1.237196;1.571415;;
5.999;1.237196;1.571415;;
6;1.237196;1.571415;;
6.001;1.237196;1.571415;;
6.02;1.209433;1.592876;;
6.021;1.209157;1.59309;;
6.021;1.209112;1.593125;;
6.023;1.209077;1.593152;;
6.024;1.209069;1.593158;;
6.031;;;0.172845075950115;0.0380269165030019
6.02;1.209433;1.592876;;
6.021;1.209157;1.59309;;
6.021;1.209112;1.593125;;
6.023;1.209077;1.593152;;
6.024;1.209069;1.593158;;
6.042;1.195037;1.603709;;
6.042;1.194933;1.603787;;
6.043;1.194839;1.603857;;
6.064;1.149044;1.636978;;
6.065;1.149044;1.636978;;
6.065;1.149044;1.636978;;
6.066;1.149044;1.636978;;
6.067;1.149044;1.636978;;
6.1;1.101766;1.668973;;
6.101;1.100883;1.669571;;
6.109;1.08764;1.678374;;
6.109;1.087345;1.67857;;
6.111;1.086078;1.679412;;
6.111;1.085973;1.679482;;
6.112;1.085925;1.679514;;
6.131;1.065167;1.692752;;
6.132;1.064948;1.692892;;
6.133;1.064911;1.692916;;
6.134;1.064899;1.692923;;
6.134;1.064899;1.692924;;
6.154;1.036147;1.71066;;
6.155;1.035513;1.711051;;
6.175;1.020662;1.719953;;
6.177;1.004822;1.729258;;
6.177;1.004822;1.729258;;
6.178;1.004822;1.729258;;
6.179;1.004822;1.729258;;
6.179;1.004822;1.729258;;
6.198;0.9755198;1.745943;;
6.198;0.9752789;1.74608;;
6.2;0.9744616;1.746545;;
6.221;0.9440789;1.763151;;
6.222;0.9438035;1.763301;;
6.223;0.9437348;1.763339;;
6.224;0.9437121;1.763351;;
6.244;0.9277147;1.77182;;
6.245;0.9277147;1.77182;;
6.245;0.9277147;1.77182;;
6.246;0.9277147;1.77182;;
6.247;0.9277147;1.77182;;
6.265;0.8819234;1.795042;;
6.266;0.8813949;1.79531;;
6.267;0.8812984;1.795359;;
6.288;0.8493205;1.810706;;
6.289;0.8493205;1.810706;;
6.289;0.8493205;1.810706;;
6.29;0.8493205;1.810706;;
6.291;0.8493205;1.810706;;
6.31;0.817934;1.825094;;
6.311;0.8176029;1.825246;;
6.311;0.8175473;1.825271;;
6.320768;;;0.914446917383525;0.288639480951592
6.31;0.817934;1.825094;;
6.311;0.8176029;1.825246;;
6.311;0.8175473;1.825271;;
6.331;0.8018203;1.832234;;
6.332;0.8016617;1.832304;;
6.333;0.8016356;1.832316;;
6.333;0.8016237;1.832321;;
6.353;0.7590257;1.850373;;
6.354;0.7590257;1.850373;;
6.355;0.7537875;1.852509;;
6.355;0.7516279;1.85339;;
6.375;0.7365916;1.859417;;
6.375;0.7365916;1.859417;;
6.376;0.7365916;1.859417;;
6.377;0.724997;1.863953;;
6.396;0.7042493;1.871904;;
6.396;0.7041201;1.871954;;
6.397;0.7039715;1.872011;;
6.398;0.7039715;1.872011;;
6.417;0.6634366;1.886757;;
6.417;0.6634366;1.886757;;
6.418;0.6634366;1.886757;;
6.418;0.6634366;1.886757;;
6.438;0.6377966;1.895575;;
6.443;0.6376238;1.895635;;
6.444;0.6355569;1.896321;;
6.459;0.6002805;1.907784;;
6.46;0.5998322;1.90793;;
