circularCube7Timestamp;circularCube7XPos;circularCube7YPos;circularCube7newCorr;circularCube7smoothCorr
0;;;0;0
0.4085834;;;0;0
0.7133917;;;0;0
1.015192;;;0;0
1.3194987;;;0;0
1.6298216;;;0;0
1.9311202;;;0;0
2.199;-1.955515;-0.4194778;;
2.219;-1.962594;-0.3849977;;
2.2334218;;;0;0
2.239;-1.969097;-0.3502222;;
2.24;-1.969097;-0.3502222;;
2.241;-1.969097;-0.3502222;;
2.26;-1.974934;-0.3156281;;
2.261;-1.974997;-0.3152528;;
2.262;-1.975006;-0.3151963;;
2.263;-1.975009;-0.3151821;;
2.282;-1.980112;-0.28132;;
2.283;-1.980168;-0.280951;;
2.305;-1.982527;-0.2637892;;
2.305;-1.983847;-0.2535274;;
2.306;-1.984617;-0.2475383;;
2.307;-1.984727;-0.2466854;;
2.307;-1.984746;-0.2465387;;
2.308;-1.984757;-0.2464541;;
2.326;-1.989628;-0.203363;;
2.327;-1.989694;-0.2027758;;
2.328;-1.989694;-0.2027758;;
2.348;-1.992115;-0.1773715;;
2.349;-1.992158;-0.1769242;;
2.351;-1.992175;-0.1767419;;
2.351;-1.992175;-0.1767419;;
2.371;-1.994944;-0.1420679;;
2.372;-1.994968;-0.1417643;;
2.372;-1.99497;-0.1417451;;
2.373;-1.994976;-0.1416617;;
2.393;-1.997128;-0.1070698;;
2.394;-1.997148;-0.1067582;;
2.395;-1.997153;-0.1066659;;
2.395;-1.997154;-0.1066548;;
2.416;-1.998673;-0.07246944;;
2.416;-1.998694;-0.07199594;;
2.418;-1.99874;-0.07095094;;
2.419;-1.998744;-0.07086313;;
2.419;-1.998745;-0.07084998;;
2.439;-1.999658;-0.03676492;;
2.439;-1.99967;-0.03633116;;
2.44;-1.99967;-0.03633116;;
2.46;-1.999909;-0.01891025;;
2.461;-1.999913;-0.01861729;;
2.462;-1.999978;-0.00541481;;
2.463;-1.999995;-0.002194165;;
2.487;-1.999561;0.04166392;;
2.489;-1.999557;0.04206158;;
2.49;-1.999557;0.04210323;;
2.491;-1.999557;0.0421127;;
2.503;-1.998832;0.06823672;;
2.504;-1.99882;0.06866646;;
2.504;-1.998818;0.06874024;;
2.505;-1.998817;0.06878039;;
2.525;-1.997307;0.1036765;;
2.526;-1.997291;0.104041;;
2.527;-1.997289;0.1040948;;
2.5347207;;;0.78245681263023;0.26081893754341
2.525;-1.997307;0.1036765;;
2.526;-1.997291;0.104041;;
2.527;-1.997289;0.1040948;;
2.55;-1.996325;0.1211687;;
2.551;-1.996318;0.1212965;;
2.552;-1.996316;0.1213385;;
2.573;-1.991088;0.1884507;;
2.574;-1.991044;0.1890201;;
2.574;-1.991039;0.1890776;;
2.575;-1.991024;0.1892685;;
2.575;-1.991024;0.1892685;;
2.595;-1.989119;0.2083282;;
2.595;-1.989095;0.2085716;;
2.596;-1.989095;0.2085716;;
2.597;-1.989095;0.2085716;;
2.597;-1.989095;0.2085716;;
2.617;-1.987168;0.2261917;;
2.618;-1.987168;0.2261917;;
2.618;-1.986271;0.2337796;;
2.639;-1.979384;0.2863632;;
2.64;-1.979317;0.2868797;;
2.641;-1.979307;0.2869573;;
2.642;-1.979303;0.2869831;;
2.642;-1.979303;0.2869831;;
2.662;-1.975363;0.3129534;;
2.662;-1.975363;0.3129534;;
2.663;-1.975363;0.3129534;;
2.683;-1.969634;0.3471695;;
2.684;-1.969578;0.3475042;;
2.685;-1.969562;0.347601;;
2.705;-1.963228;0.3817549;;
2.706;-1.963228;0.3817549;;
2.707;-1.963228;0.3817549;;
2.708;-1.963228;0.3817549;;
2.708;-1.963228;0.3817549;;
2.727;-1.956295;0.4158049;;
2.728;-1.956222;0.4161632;;
2.729;-1.956203;0.4162545;;
2.73;-1.956203;0.4162545;;
2.749;-1.948762;0.4497734;;
2.75;-1.948619;0.4504178;;
2.751;-1.948574;0.4506193;;
2.772;-1.9446;0.4674698;;
2.773;-1.941613;0.4796584;;
2.774;-1.940734;0.4832476;;
2.775;-1.940475;0.4843011;;
2.775;-1.940443;0.4844322;;
2.795;-1.930315;0.52332;;
2.796;-1.930224;0.5236707;;
2.797;-1.930189;0.5238034;;
2.797;-1.930189;0.5238034;;
2.817;-1.92296;0.5497431;;
2.818;-1.922891;0.5499878;;
2.819;-1.922874;0.550051;;
2.819;-1.922871;0.5500614;;
2.8229856;;;0.165864663225625;0.316107158618618
2.795;-1.930315;0.52332;;
