linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.4191113;;;0;0
0.7189066;;;0;0
1.0207067;;;0;0
1.3215041;;;0;0
1.6233042;;;0;0
1.9251043;;;0;0
2.207;-0.8706272;1.4;;
2.2269049;;;0;0
2.228;-0.9196323;1.4;;
2.229;-0.9196323;1.4;;
2.23;-0.9196323;1.4;;
2.249;-0.9453231;1.4;;
2.25;-0.9696075;1.4;;
2.272;-0.9953061;1.4;;
2.282;-1.018803;1.4;;
2.302;-1.068549;1.4;;
2.303;-1.068549;1.4;;
2.303;-1.068549;1.4;;
2.323;-1.128526;1.4;;
2.333;-1.129245;1.4;;
2.334;-1.13951;1.4;;
2.335;-1.141298;1.4;;
2.337;-1.141298;1.4;;
2.345;-1.179247;1.4;;
2.346;-1.180196;1.4;;
2.346;-1.180357;1.4;;
2.347;-1.180424;1.4;;
2.367;-1.214987;1.4;;
2.367;-1.21503;1.4;;
2.368;-1.215352;1.4;;
2.388;-1.264023;1.4;;
2.389;-1.264516;1.4;;
2.39;-1.264596;1.4;;
2.391;-1.26462;1.4;;
2.41;-1.313328;1.4;;
2.411;-1.313798;1.4;;
2.411;-1.313865;1.4;;
2.412;-1.313982;1.4;;
2.432;-1.362931;1.4;;
2.433;-1.362931;1.4;;
2.433;-1.362931;1.4;;
2.434;-1.362931;1.4;;
2.455;-1.411525;1.4;;
2.455;-1.411525;1.4;;
2.456;-1.411525;1.4;;
2.477;-1.473232;1.4;;
2.499;-1.473232;1.4;;
2.5;-1.473232;1.4;;
2.519;-1.473232;1.4;;
2.519;-1.473232;1.4;;
2.52;-1.473232;1.4;;
2.5357232;;;-0.353345009911797;-0.117781669970599
2.54;-1.591217;1.4;;
2.541;-1.592453;1.4;;
2.563;-1.658308;1.4;;
2.564;-1.658834;1.4;;
2.564;-1.659074;1.4;;
2.565;-1.659074;1.4;;
2.566;-1.659074;1.4;;
2.585;-1.706839;1.4;;
2.586;-1.707295;1.4;;
2.607;-1.756618;1.4;;
2.607;-1.756854;1.4;;
2.608;-1.757117;1.4;;
2.608;-1.757156;1.4;;
2.609;-1.757205;1.4;;
2.629;-1.81736;1.4;;
2.63;-1.817928;1.4;;
2.631;-1.818074;1.4;;
2.651;-1.854245;1.4;;
2.652;-1.85462;1.4;;
2.673;-1.878899;1.4;;
2.674;-1.895664;1.4;;
2.675;-1.899836;1.4;;
2.675;-1.901881;1.4;;
2.676;-1.903032;1.4;;
2.676;-1.903231;1.4;;
2.695;-1.927616;1.4;;
2.696;-1.952601;1.4;;
2.697;-1.952601;1.4;;
2.716;-1.977374;1.4;;
2.717;-1.977646;1.4;;
2.718;-1.997805;1.4;;
2.719;-2.00055;1.4;;
2.72;-2.001266;1.4;;
2.739;-2.026089;1.4;;
2.74;-2.026089;1.4;;
2.741;-2.042782;1.4;;
2.762;-2.0746;1.4;;
2.763;-2.075143;1.4;;
2.765;-2.096561;1.4;;
2.765;-2.097395;1.4;;
2.766;-2.099958;1.4;;
2.784;-2.127867;1.4;;
2.785;-2.153445;1.4;;
2.786;-2.158073;1.4;;
2.806;-2.173284;1.4;;
2.807;-2.191837;1.4;;
2.808;-2.197169;1.4;;
2.809;-2.198092;1.4;;
2.828;-2.222611;1.4;;
2.829;-2.222877;1.4;;
2.83;-2.247385;1.4;;
2.831;-2.247385;1.4;;
2.831;-2.247385;1.4;;
2.8410332;;;0.452233775167849;0.0329629217520174
2.85;-2.271453;1.4;;
2.851;-2.271715;1.4;;
2.852;-2.271757;1.4;;
2.874;-2.320775;1.4;;
2.874;-2.320995;1.4;;
2.875;-2.341994;1.4;;
2.876;-2.344971;1.4;;
2.876;-2.345482;1.4;;
2.896;-2.370463;1.4;;
2.897;-2.37071;1.4;;
2.897;-2.370753;1.4;;
2.898;-2.370777;1.4;;
2.917;-2.425669;1.4;;
2.918;-2.425669;1.4;;
2.919;-2.425669;1.4;;
2.938;-2.468397;1.4;;
2.939;-2.46885;1.4;;
2.94;-2.468925;1.4;;
2.941;-2.468949;1.4;;
2.96;-2.516816;1.4;;
2.96;-2.516998;1.4;;
2.961;-2.517461;1.4;;
2.962;-2.517461;1.4;;
2.981;-2.565978;1.4;;
2.981;-2.566227;1.4;;
2.982;-2.56663;1.4;;
3.002;-2.615867;1.4;;
3.003;-2.615867;1.4;;
3.004;-2.615867;1.4;;
3.004;-2.615867;1.4;;
3.024;-2.66504;1.4;;
3.025;-2.66504;1.4;;
3.026;-2.66504;1.4;;
3.026;-2.66504;1.4;;
3.046;-2.71402;1.4;;
3.046;-2.71402;1.4;;
3.047;-2.71402;1.4;;
3.048;-2.71402;1.4;;
3.067;-2.763194;1.4;;
3.067;-2.763194;1.4;;
