linearCube3Timestamp;linearCube3XPos;linearCube3YPos;linearCube3newCorr;linearCube3smoothCorr
0;;;0;0
0.091;-1.64404;0.7;;
0.092;-1.64404;0.7;;
0.093;-1.64404;0.7;;
0.094;-1.64404;0.7;;
0.113;-1.64404;0.7;;
0.115;-1.64404;0.7;;
0.116;-1.64404;0.7;;
0.117;-1.64404;0.7;;
0.134;-1.64404;0.7;;
0.135;-1.64404;0.7;;
0.137;-1.64404;0.7;;
0.138;-1.64404;0.7;;
0.155;-1.64404;0.7;;
0.156;-1.64404;0.7;;
0.158;-1.64404;0.7;;
0.159;-1.64404;0.7;;
0.177;-1.64404;0.7;;
0.178;-1.64404;0.7;;
0.178;-1.64404;0.7;;
0.179;-1.64404;0.7;;
0.198;-1.64404;0.7;;
0.199;-1.64404;0.7;;
0.199;-1.64404;0.7;;
0.2;-1.64404;0.7;;
0.221;-1.64404;0.7;;
0.222;-1.64404;0.7;;
0.242;-1.64404;0.7;;
0.244;-1.64404;0.7;;
0.246;-1.64404;0.7;;
0.25;-1.64404;0.7;;
0.252;-1.64404;0.7;;
0.255;-1.64404;0.7;;
0.264;-1.64404;0.7;;
0.265;-1.64404;0.7;;
0.285;-1.64404;0.7;;
0.287;-1.64404;0.7;;
0.288;-1.64404;0.7;;
0.288;-1.64404;0.7;;
0.309;-1.64404;0.7;;
0.31;-1.64404;0.7;;
0.31;-1.64404;0.7;;
0.311;-1.64404;0.7;;
0.331;-1.64404;0.7;;
0.331;-1.64404;0.7;;
0.332;-1.64404;0.7;;
0.332;-1.64404;0.7;;
0.353;-1.64404;0.7;;
0.354;-1.64404;0.7;;
0.355;-1.64404;0.7;;
0.355;-1.64404;0.7;;
0.356;-1.64404;0.7;;
0.357;-1.64404;0.7;;
0.375;-1.64404;0.7;;
0.376;-1.64404;0.7;;
0.3910366;;;0;0
0.406;-1.612564;0.7;;
0.407;-1.612206;0.7;;
0.41;-1.612091;0.7;;
0.41;-1.61208;0.7;;
0.422;-1.119076;0.7;;
0.423;-1.099802;0.7;;
0.425;-1.043444;0.7;;
0.426;-1.038417;0.7;;
0.445;-1.019498;0.7;;
0.446;-1.019306;0.7;;
0.447;-1.019265;0.7;;
0.447;-1.019258;0.7;;
0.448;-1.019254;0.7;;
0.449;-1.019254;0.7;;
0.467;-0.9838479;0.7;;
0.467;-0.9835216;0.7;;
0.468;-0.9833882;0.7;;
0.469;-0.9833544;0.7;;
0.488;-0.9481905;0.7;;
0.489;-0.9478733;0.7;;
0.51;-0.9123382;0.7;;
0.511;-0.9120327;0.7;;
0.511;-0.9119951;0.7;;
0.512;-0.9119224;0.7;;
0.531;-0.8770298;0.7;;
0.531;-0.876561;0.7;;
0.532;-0.876561;0.7;;
0.533;-0.876561;0.7;;
0.552;-0.8409199;0.7;;
0.553;-0.8405756;0.7;;
0.554;-0.8404862;0.7;;
0.554;-0.8404716;0.7;;
0.573;-0.805338;0.7;;
0.574;-0.804956;0.7;;
0.575;-0.8048992;0.7;;
0.576;-0.8048853;0.7;;
0.595;-0.7693682;0.7;;
0.596;-0.7689806;0.7;;
0.597;-0.7689076;0.7;;
0.598;-0.7689076;0.7;;
0.617;-0.7508374;0.7;;
0.618;-0.7368553;0.7;;
0.618;-0.7344533;0.7;;
0.619;-0.732907;0.7;;
0.639;-0.7155165;0.7;;
0.64;-0.7012528;0.7;;
0.64;-0.6988292;0.7;;
0.641;-0.697475;0.7;;
0.661;-0.6796088;0.7;;
0.662;-0.6796088;0.7;;
0.663;-0.6796088;0.7;;
0.664;-0.6676509;0.7;;
0.683;-0.643225;0.7;;
0.683;-0.6431607;0.7;;
0.684;-0.6429456;0.7;;
0.685;-0.6313556;0.7;;
0.6958448;;;0.319061155174812;0.106353718391604
0.704;-0.6082174;0.7;;
0.705;-0.6079959;0.7;;
0.725;-0.5723209;0.7;;
0.726;-0.5719978;0.7;;
0.726;-0.5719484;0.7;;
0.727;-0.5718777;0.7;;
0.727;-0.5718777;0.7;;
0.728;-0.5718777;0.7;;
0.746;-0.5366076;0.7;;
0.747;-0.5366076;0.7;;
0.747;-0.5366076;0.7;;
0.748;-0.5366076;0.7;;
0.768;-0.50129;0.7;;
0.769;-0.50129;0.7;;
0.79;-0.4651856;0.7;;
0.79;-0.4651856;0.7;;
0.791;-0.4651856;0.7;;
0.792;-0.4651856;0.7;;
0.833;-0.3868585;0.7;;
0.834;-0.3868585;0.7;;
0.835;-0.3868585;0.7;;
0.837;-0.3868585;0.7;;
0.838;-0.3868585;0.7;;
0.839;-0.3868585;0.7;;
0.839;-0.3868585;0.7;;
0.84;-0.3868585;0.7;;
0.857;-0.3588678;0.7;;
0.858;-0.3580549;0.7;;
0.859;-0.3580549;0.7;;
0.86;-0.3580549;0.7;;
0.881;-0.3226728;0.7;;
0.881;-0.322242;0.7;;
0.882;-0.322242;0.7;;
0.883;-0.322242;0.7;;
0.884;-0.322242;0.7;;
0.885;-0.322242;0.7;;
0.903;-0.2867738;0.7;;
0.904;-0.2862839;0.7;;
0.924;-0.2512687;0.7;;
0.925;-0.2509404;0.7;;
0.925;-0.2508879;0.7;;
0.926;-0.2508233;0.7;;
0.945;-0.2153718;0.7;;
0.946;-0.215025;0.7;;
0.947;-0.2149386;0.7;;
0.947;-0.2149241;0.7;;
0.967;-0.1807972;0.7;;
0.967;-0.1804153;0.7;;
0.969;-0.1796125;0.7;;
0.969;-0.1795505;0.7;;
0.989;-0.1438999;0.7;;
0.99;-0.143559;0.7;;
0.991;-0.143483;0.7;;
0.991;-0.1434699;0.7;;
0.9971439;;;-0.388939212016903;-0.0232926856140305
1.011;-0.1084418;0.7;;
1.011;-0.108163;0.7;;
1.012;-0.1080011;0.7;;
1.013;-0.1080011;0.7;;
1.032;-0.07218215;0.7;;
1.032;-0.07186998;0.7;;
1.033;-0.07173289;0.7;;
1.034;-0.0717145;0.7;;
1.054;-0.03698289;0.7;;
1.055;-0.03667755;0.7;;
1.056;-0.03653745;0.7;;
1.056;-0.03653745;0.7;;
1.075;-0.01855963;0.7;;
1.076;-0.003688151;0.7;;
1.077;-0.0003099837;0.7;;
1.078;-0.0003099837;0.7;;
1.098;0.01777902;0.7;;
1.098;0.03528632;0.7;;
1.099;0.03528632;0.7;;
1.1;0.03528632;0.7;;
1.121;0.07071568;0.7;;
1.122;0.07106297;0.7;;
1.144;0.106259;0.7;;
1.145;0.1065661;0.7;;
1.146;0.1066405;0.7;;
1.165;0.1419397;0.7;;
1.166;0.1423251;0.7;;
1.167;0.1423805;0.7;;
1.167;0.14239;0.7;;
1.168;0.1423954;0.7;;
1.187;0.1778232;0.7;;
1.188;0.178212;0.7;;
1.189;0.1782664;0.7;;
1.189;0.1782757;0.7;;
1.209;0.1958132;0.7;;
1.21;0.2064086;0.7;;
1.211;0.2108112;0.7;;
1.212;0.2139244;0.7;;
1.231;0.2319406;0.7;;
1.238;0.2483784;0.7;;
1.239;0.2495096;0.7;;
1.24;0.2495096;0.7;;
1.252;0.2773939;0.7;;
1.253;0.2773939;0.7;;
1.254;0.2773939;0.7;;
1.255;0.2825896;0.7;;
1.274;0.3032836;0.7;;
1.274;0.303378;0.7;;
1.275;0.3035097;0.7;;
1.276;0.303562;0.7;;
1.295;0.3388146;0.7;;
1.296;0.3388146;0.7;;
1.2989438;;;0.400780228476635;0.110300723878181
1.274;0.3032836;0.7;;
1.274;0.303378;0.7;;
1.275;0.3035097;0.7;;
1.276;0.303562;0.7;;
1.295;0.3388146;0.7;;
1.296;0.3388146;0.7;;
1.316;0.373579;0.7;;
1.316;0.3740103;0.7;;
1.317;0.3743399;0.7;;
1.318;0.374432;0.7;;
1.338;0.4098895;0.7;;
1.339;0.4102313;0.7;;
1.34;0.4103383;0.7;;
1.341;0.4103383;0.7;;
1.361;0.4465114;0.7;;
1.362;0.4465114;0.7;;
1.363;0.4465114;0.7;;
1.363;0.4465114;0.7;;
1.383;0.481709;0.7;;
1.384;0.4820571;0.7;;
1.384;0.4821165;0.7;;
1.385;0.4821466;0.7;;
1.405;0.5172923;0.7;;
1.426;0.5530881;0.7;;
1.557;0.7678999;0.7;;
1.6007444;;;0.347950263469133;0.119930426642955
1.622;0.8569883;0.7;;
1.623;0.8572263;0.7;;
1.624;0.8698189;0.7;;
1.645;0.8932085;0.7;;
1.646;0.9062347;0.7;;
1.647;0.91002;0.7;;
1.647;0.910513;0.7;;
1.667;0.929242;0.7;;
1.668;0.9294156;0.7;;
1.668;0.9364548;0.7;;
1.669;0.9438515;0.7;;
1.688;0.9644392;0.7;;
1.689;0.9646619;0.7;;
1.711;0.9998904;0.7;;
1.712;1.000198;0.7;;
1.712;1.009631;0.7;;
1.713;1.017783;0.7;;
1.714;1.017783;0.7;;
1.714;1.017783;0.7;;
1.732;1.036178;0.7;;
1.733;1.036372;0.7;;
1.754;1.071677;0.7;;
1.755;1.072008;0.7;;
1.756;1.072081;0.7;;
1.756;1.072093;0.7;;
1.757;1.072101;0.7;;
1.758;1.089529;0.7;;
1.776;1.107904;0.7;;
1.777;1.108107;0.7;;
1.798;1.142498;0.7;;
1.798;1.142525;0.7;;
1.799;1.14284;0.7;;
1.8;1.142893;0.7;;
1.819;1.178922;0.7;;
1.82;1.179306;0.7;;
1.821;1.179369;0.7;;
1.822;1.179388;0.7;;
1.841;1.214221;0.7;;
1.841;1.214383;0.7;;
1.842;1.214603;0.7;;
1.843;1.214666;0.7;;
1.862;1.249743;0.7;;
1.862;1.250213;0.7;;
1.863;1.250213;0.7;;
1.864;1.250213;0.7;;
1.883;1.285745;0.7;;
1.883;1.28598;0.7;;
1.884;1.286221;0.7;;
1.885;1.286221;0.7;;
1.9020435;;;0.463461398288872;0.404063963411546
1.904;1.321675;0.7;;
1.905;1.322026;0.7;;
1.906;1.322136;0.7;;
1.907;1.322136;0.7;;
1.926;1.357485;0.7;;
1.926;1.357761;0.7;;
1.927;1.357955;0.7;;
1.928;1.357955;0.7;;
1.948;1.393796;0.7;;
1.97;1.429223;0.7;;
1.97;1.429223;0.7;;
1.971;1.429223;0.7;;
1.971;1.429223;0.7;;
1.972;1.429223;0.7;;
1.973;1.429223;0.7;;
1.992;1.46448;0.7;;
1.993;1.464804;0.7;;
1.993;1.464823;0.7;;
1.994;1.464957;0.7;;
2.013;1.482388;0.7;;
2.014;1.495736;0.7;;
2.016;1.500051;0.7;;
2.016;1.500239;0.7;;
2.036;1.518628;0.7;;
2.037;1.531639;0.7;;
2.037;1.533528;0.7;;
2.038;1.536652;0.7;;
2.058;1.554039;0.7;;
2.058;1.562643;0.7;;
2.06;1.572066;0.7;;
2.06;1.572066;0.7;;
2.082;1.608219;0.7;;
2.083;1.608219;0.7;;
2.083;1.608219;0.7;;
2.084;1.608219;0.7;;
2.103;1.62593;0.7;;
2.104;1.639247;0.7;;
2.105;1.643275;0.7;;
2.106;1.643275;0.7;;
2.132;1.661707;0.7;;
2.133;1.67923;0.7;;
2.146;1.707725;0.7;;
2.147;1.707725;0.7;;
2.147;1.707725;0.7;;
2.148;1.714248;0.7;;
2.149;1.71514;0.7;;
2.168;1.733008;0.7;;
2.168;1.733166;0.7;;
2.17;1.73344;0.7;;
2.19;1.768169;0.7;;
2.191;1.768698;0.7;;
2.192;1.768901;0.7;;
2.193;1.783536;0.7;;
2.2038436;;;0.211612656025308;0.341008105927771
2.211;1.805198;0.7;;
2.212;1.805417;0.7;;
2.213;1.805468;0.7;;
2.214;1.805492;0.7;;
2.234;1.840173;0.7;;
2.234;1.840354;0.7;;
2.235;1.840569;0.7;;
2.236;1.840615;0.7;;
2.255;1.876069;0.7;;
2.256;1.876069;0.7;;
2.257;1.876069;0.7;;
2.257;1.876069;0.7;;
2.277;1.911445;0.7;;
2.277;1.911685;0.7;;
2.278;1.911894;0.7;;
2.279;1.911894;0.7;;
2.298;1.947424;0.7;;
2.298;1.947424;0.7;;
2.299;1.947424;0.7;;
2.299;1.947424;0.7;;
2.319;1.982709;0.7;;
2.32;1.983154;0.7;;
2.32;1.983154;0.7;;
2.321;1.983154;0.7;;
2.341;2.018184;0.7;;
2.342;2.018814;0.7;;
2.343;2.018999;0.7;;
2.344;2.019075;0.7;;
2.364;2.05479;0.7;;
2.365;2.05479;0.7;;
2.365;2.05479;0.7;;
2.366;2.05479;0.7;;
2.385;2.089727;0.7;;
2.386;2.090099;0.7;;
2.387;2.09016;0.7;;
2.387;2.090166;0.7;;
2.407;2.125761;0.7;;
2.408;2.126124;0.7;;
2.409;2.126204;0.7;;
2.41;2.126204;0.7;;
2.429;2.161898;0.7;;
2.429;2.162105;0.7;;
2.43;2.16233;0.7;;
2.431;2.162377;0.7;;
2.451;2.197335;0.7;;
2.451;2.197557;0.7;;
2.452;2.197779;0.7;;
2.453;2.197779;0.7;;
2.474;2.233811;0.7;;
2.474;2.233811;0.7;;
2.495;2.268616;0.7;;
2.495;2.268864;0.7;;
2.496;2.268996;0.7;;
2.497;2.269034;0.7;;
2.497;2.269034;0.7;;
2.497;2.269034;0.7;;
2.5056437;;;0.495493322759802;0.390189125691327
2.495;2.268616;0.7;;
2.495;2.268864;0.7;;
2.496;2.268996;0.7;;
2.497;2.269034;0.7;;
2.497;2.269034;0.7;;
2.497;2.269034;0.7;;
2.517;2.304652;0.7;;
2.518;2.305023;0.7;;
2.544;2.322586;0.7;;
2.544;2.328577;0.7;;
2.545;2.339043;0.7;;
2.546;2.340442;0.7;;
2.547;2.340722;0.7;;
2.548;2.340769;0.7;;
2.56;2.367236;0.7;;
2.561;2.367628;0.7;;
2.584;2.411953;0.7;;
2.585;2.412345;0.7;;
2.586;2.412408;0.7;;
2.587;2.412427;0.7;;
2.607;2.447653;0.7;;
2.607;2.44783;0.7;;
2.608;2.448027;0.7;;
2.608;2.448102;0.7;;
2.609;2.448102;0.7;;
2.61;2.448102;0.7;;
2.629;2.483772;0.7;;
2.63;2.483772;0.7;;
