xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.1930117;;;0;0
0.4943105;;;0;0
0.7956096;;;0;0
1.0969077;;;0;0
1.3982065;;;0;0
1.7000069;;;0;0
2.0018078;;;0;0
2.21;1.109699;0;;
2.25;1.198349;0;;
2.251;1.199081;0;;
2.254;1.199379;0;;
2.274;1.243893;0;;
2.294;1.288081;0;;
2.295;1.288539;0;;
2.3036074;;;0.382296178390198;0.0955740445975496
2.316;1.333554;0;;
2.317;1.333965;0;;
2.317;1.334036;0;;
2.338;1.377646;0;;
2.338;1.377981;0;;
2.339;1.378141;0;;
2.34;1.378163;0;;
2.36;1.421998;0;;
2.361;1.422366;0;;
2.362;1.422488;0;;
2.362;1.422491;0;;
2.382;1.466941;0;;
2.383;1.46739;0;;
2.384;1.467495;0;;
2.385;1.467495;0;;
2.404;1.511287;0;;
2.405;1.511755;0;;
2.406;1.51183;0;;
2.406;1.51184;0;;
2.427;1.556188;0;;
2.428;1.556582;0;;
2.428;1.556725;0;;
2.429;1.556725;0;;
2.449;1.600745;0;;
2.45;1.601163;0;;
2.45;1.601304;0;;
2.451;1.601304;0;;
2.471;1.645365;0;;
2.472;1.64579;0;;
2.473;1.645923;0;;
2.474;1.645923;0;;
2.494;1.689834;0;;
2.494;1.690041;0;;
2.496;1.690957;0;;
2.496;1.690957;0;;
2.515;1.71266;0;;
2.516;1.728588;0;;
2.517;1.733953;0;;
2.538;1.7791;0;;
2.539;1.779748;0;;
2.539;1.780041;0;;
2.54;1.780162;0;;
2.561;1.824248;0;;
2.562;1.824617;0;;
2.562;1.824642;0;;
2.582;1.846435;0;;
2.584;1.862027;0;;
2.585;1.867205;0;;
2.585;1.867838;0;;
2.605;1.892242;0;;
2.6049067;;;0.398249254724457;0.195136358278664
2.605;1.892242;0;;
2.605;1.900676;0;;
2.606;1.910239;0;;
2.607;1.913058;0;;
2.626;1.936344;0;;
2.627;1.952984;0;;
2.628;1.957704;0;;
