Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.1930117;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.1930117;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.1930117;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.4943105;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.4943105;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.4943105;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;0.7956096;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;0.7956096;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;0.7956096;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.0969077;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.0969077;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.0969077;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.3982065;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.3982065;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.3982065;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;1.7000069;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;1.7000069;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;1.7000069;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.0018078;0;0;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.0018078;0;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.0018078;0;0;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.3036074;-0.766951247088713;0.735139416004376;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.3036074;0.764592356780397;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.3036074;0;-0.761947821432044;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.6049067;-0.789270535679153;-0.846232652047783;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.6049067;0.796498509448914;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.6049067;0;0.818729370466461;300;900;0.3;Pearson;BothEyes
circCubeCube1;2.9067066;0.912895880246069;0.817946870581446;300;900;0.3;Pearson;BothEyes
xCubeCube2;2.9067066;-0.921858867772224;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;2.9067066;0;-0.80215440004078;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.2085075;0.761952486394084;0.651401220390821;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.2085075;-0.767518817145974;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.2085075;0;-0.666231853952198;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.5103073;-0.472121457322756;-0.431966347388836;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.5103073;-0.416549151784082;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.5103073;0;0.442801035558045;300;900;0.3;Pearson;BothEyes
circCubeCube1;3.8116062;0.947882399370305;0.980895859292733;300;900;0.3;Pearson;BothEyes
xCubeCube2;3.8116062;0.978811931015834;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;3.8116062;0;-0.98044574784797;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.112905;-0.877828093735709;0.995021289659232;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.112905;0.99462587587513;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.112905;0;-0.995086933208018;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.4152066;0.565833908526379;0.92109679300099;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.4152066;-0.606853420117936;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.4152066;0;-0.923217224132984;300;900;0.3;Pearson;BothEyes
circCubeCube1;4.7165055;-0.941124020560295;0.994522590897316;300;900;0.3;Pearson;BothEyes
xCubeCube2;4.7165055;0.953332466240289;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;4.7165055;0;0.99454587459051;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.0067755;0.969126860157144;0.995452075452328;300;900;0.3;Pearson;BothEyes
xCubeCube2;5.0067755;-0.963184456233554;0;300;900;0.3;Pearson;BothEyes
yCubeCube3;5.0067755;0;0.995843873579628;300;900;0.3;Pearson;BothEyes
circCubeCube1;5.3085756;0.0300019295809521;0.982334930151441;300;900;0.3;Pearson;BothEyes
