yCubeCube3Timestamp;yCubeCube3XPos;yCubeCube3YPos;yCubeCube3newCorr;yCubeCube3smoothCorr
0;;;0;0
0.1930117;;;0;0
0.4943105;;;0;0
0.7956096;;;0;0
1.0969077;;;0;0
1.3982065;;;0;0
1.7000069;;;0;0
2.0018078;;;0;0
2.21;-2;1.39201;;
2.25;-2;1.303361;;
2.251;-2;1.302628;;
2.254;-2;1.302331;;
2.274;-2;1.257816;;
2.294;-2;1.213629;;
2.295;-2;1.213171;;
2.3036074;;;-0.380973910716022;-0.0952434776790055
2.316;-2;1.168156;;
2.317;-2;1.167744;;
2.317;-2;1.167674;;
2.338;-2;1.124063;;
2.339;-2;1.12365;;
2.339;-2;1.12358;;
2.34;-2;1.123549;;
2.36;-2;1.079711;;
2.361;-2;1.079343;;
2.362;-2;1.079222;;
2.362;-2;1.079219;;
2.382;-2;1.034769;;
2.383;-2;1.034319;;
2.384;-2;1.034214;;
2.385;-2;1.034214;;
2.404;-2;0.9904227;;
2.405;-2;0.9899539;;
2.406;-2;0.9898796;;
2.406;-2;0.9898695;;
2.427;-2;0.9455212;;
2.428;-2;0.9451275;;
2.428;-2;0.9449841;;
2.429;-2;0.9449841;;
2.449;-2;0.9009644;;
2.45;-2;0.9005464;;
2.45;-2;0.9004059;;
2.451;-2;0.9004059;;
2.471;-2;0.8563443;;
2.472;-2;0.8559191;;
2.473;-2;0.8557864;;
2.474;-2;0.8557864;;
2.494;-2;0.8118752;;
2.494;-2;0.8116687;;
2.496;-2;0.8107529;;
2.496;-2;0.8107529;;
2.515;-2;0.7890498;;
2.516;-2;0.7731215;;
2.517;-2;0.7677566;;
2.538;-2;0.722609;;
2.539;-2;0.7219612;;
2.539;-2;0.7216688;;
2.54;-2;0.7215478;;
2.561;-2;0.6774613;;
2.562;-2;0.6770924;;
2.562;-2;0.6770673;;
2.582;-2;0.6552746;;
2.584;-2;0.6396821;;
2.585;-2;0.6345041;;
2.585;-2;0.6338719;;
2.605;-2;0.6094674;;
2.6049067;;;0.40936468523323;0.00709769362930213
