cube3Timestamp;cube3XPos;cube3YPos;cube3newCorr;cube3smoothCorr
0;;;0;0
0.4516672;;;0;0
0.9093494;;;0;0
1.3670319;;;0;0
1.8257171;;;0;0
2.096;1.845199;-0.7715189;;
2.113;1.841508;-0.7802883;;
2.115;1.841508;-0.7802883;;
2.134;1.827053;-0.8135592;;
2.164;1.805405;-0.8605309;;
2.177;1.797722;-0.8764679;;
2.178;1.797722;-0.8764679;;
2.178;1.797722;-0.8764679;;
2.198;1.782281;-0.907455;;
2.198;1.782281;-0.907455;;
2.199;1.782281;-0.907455;;
2.2;1.782281;-0.907455;;
2.219;1.766116;-0.9385282;;
2.22;1.766116;-0.9385282;;
2.221;1.766116;-0.9385282;;
2.221;1.766116;-0.9385282;;
2.241;1.749442;-0.9692459;;
2.242;1.749296;-0.9695153;;
2.242;1.749286;-0.9695337;;
2.243;1.749239;-0.9696194;;
2.263;1.732402;-0.9993831;;
2.263;1.732187;-0.9997635;;
2.264;1.732187;-0.9997635;;
2.265;1.732187;-0.9997635;;
2.2839013;;;-0.835608269803709;-0.27853608993457
2.284;1.714433;-1.029904;;
2.285;1.714243;-1.030228;;
2.286;1.714213;-1.030278;;
2.286;1.714201;-1.030298;;
2.306;1.695894;-1.060162;;
2.307;1.695894;-1.060162;;
2.307;1.695894;-1.060162;;
2.308;1.695894;-1.060162;;
2.328;1.686571;-1.074929;;
2.33;1.676941;-1.089895;;
2.33;1.676941;-1.089895;;
2.33;1.676941;-1.089895;;
2.35;1.667567;-1.104181;;
2.351;1.659788;-1.115816;;
2.352;1.657972;-1.118531;;
2.353;1.65742;-1.119356;;
2.373;1.637545;-1.148236;;
2.374;1.637545;-1.148236;;
2.374;1.637545;-1.148236;;
2.375;1.637545;-1.148236;;
2.395;1.627744;-1.162089;;
2.396;1.621601;-1.170611;;
2.397;1.619013;-1.174201;;
2.416;1.60239;-1.196802;;
2.417;1.597046;-1.203922;;
2.418;1.59615;-1.205116;;
2.419;1.59615;-1.205116;;
2.42;1.59615;-1.205116;;
2.44;1.585906;-1.218566;;
2.441;1.578365;-1.22829;;
2.441;1.577726;-1.229113;;
2.442;1.574979;-1.232657;;
2.462;1.564185;-1.246325;;
2.463;1.556221;-1.256229;;
2.464;1.553908;-1.259105;;
2.464;1.553608;-1.259478;;
2.484;1.542248;-1.273368;;
2.485;1.530714;-1.287212;;
2.486;1.530714;-1.287212;;
2.486;1.530714;-1.287212;;
2.506;1.519613;-1.300298;;
2.507;1.510888;-1.310403;;
2.508;1.508648;-1.312997;;
2.529;1.496846;-1.32644;;
2.53;1.490598;-1.333428;;
2.531;1.484748;-1.339971;;
2.531;1.484748;-1.339971;;
2.532;1.484748;-1.339971;;
2.553;1.460979;-1.365842;;
2.555;1.460767;-1.366073;;
2.556;1.460721;-1.366123;;
2.576;1.437137;-1.390907;;
2.576;1.436953;-1.391101;;
2.577;1.43684;-1.391219;;
2.578;1.43684;-1.391219;;
2.578;1.43684;-1.391219;;
2.597;1.412246;-1.416179;;
2.598;1.412246;-1.416179;;
2.605;1.412246;-1.416179;;
2.606;1.412246;-1.416179;;
2.619;1.400294;-1.427994;;
2.62;1.391419;-1.43662;;
2.621;1.388524;-1.439433;;
2.641;1.360826;-1.465651;;
2.642;1.360546;-1.465917;;
2.643;1.3605;-1.46596;;
2.643;1.360495;-1.465964;;
2.644;1.36048;-1.465979;;
2.664;1.335625;-1.488659;;
2.665;1.335625;-1.488659;;
2.665;1.335625;-1.488659;;
2.686;1.309769;-1.511444;;
2.686;1.309579;-1.511611;;
2.687;1.308829;-1.512272;;
2.688;1.308829;-1.512272;;
2.689;1.308829;-1.512272;;
2.708;1.282654;-1.53453;;
2.709;1.282371;-1.534771;;
2.71;1.282323;-1.534812;;
2.711;1.282316;-1.534818;;
2.731;1.25564;-1.556712;;
2.732;1.255311;-1.556982;;
2.733;1.255311;-1.556982;;
2.7415835;;;0.751804408336159;-0.0279346204891831
2.731;1.25564;-1.556712;;
2.732;1.255311;-1.556982;;
2.733;1.255311;-1.556982;;
2.753;1.242209;-1.567453;;
2.754;1.242029;-1.567597;;
