cube3Timestamp;cube3XPos;cube3YPos;cube3newCorr;cube3smoothCorr
0;;;0;0
0.4281063;;;0;0
0.885789;;;0;0
1.3449752;;;0;0
1.8021559;;;0;0
2.127;-1.252304;-0.7;;
2.13;-1.252304;-0.7;;
2.161;-1.331601;-0.7;;
2.168;-1.347942;-0.7;;
2.17;-1.356951;-0.7;;
2.172;-1.359483;-0.7;;
2.188;-1.385507;-0.7;;
2.189;-1.385845;-0.7;;
2.21;-1.438623;-0.7;;
2.211;-1.439254;-0.7;;
2.211;-1.439254;-0.7;;
2.231;-1.5059;-0.7;;
2.232;-1.5059;-0.7;;
2.233;-1.5059;-0.7;;
2.252;-1.547213;-0.7;;
2.253;-1.547213;-0.7;;
2.254;-1.547213;-0.7;;
2.255;-1.547213;-0.7;;
2.2598389;;;-0.42591568995509;-0.106478922488773
2.252;-1.547213;-0.7;;
2.253;-1.547213;-0.7;;
2.254;-1.547213;-0.7;;
2.255;-1.547213;-0.7;;
2.274;-1.598965;-0.7;;
2.275;-1.599947;-0.7;;
2.276;-1.600239;-0.7;;
2.277;-1.600285;-0.7;;
2.297;-1.65252;-0.7;;
2.297;-1.653131;-0.7;;
2.299;-1.653744;-0.7;;
2.299;-1.653783;-0.7;;
2.318;-1.706996;-0.7;;
2.319;-1.707515;-0.7;;
2.32;-1.707646;-0.7;;
2.321;-1.707679;-0.7;;
2.34;-1.760445;-0.7;;
2.341;-1.760966;-0.7;;
2.342;-1.761091;-0.7;;
2.342;-1.761112;-0.7;;
2.361;-1.814908;-0.7;;
2.362;-1.814908;-0.7;;
2.363;-1.814908;-0.7;;
2.364;-1.814908;-0.7;;
2.383;-1.878875;-0.7;;
2.384;-1.880044;-0.7;;
2.385;-1.880549;-0.7;;
2.386;-1.880549;-0.7;;
2.405;-1.921629;-0.7;;
2.406;-1.92208;-0.7;;
2.407;-1.922157;-0.7;;
2.408;-1.922157;-0.7;;
2.428;-1.974703;-0.7;;
2.429;-1.97516;-0.7;;
2.43;-1.975307;-0.7;;
2.457;-2.028581;-0.7;;
2.458;-2.028929;-0.7;;
2.458;-2.02897;-0.7;;
2.459;-2.029074;-0.7;;
2.46;-2.029074;-0.7;;
2.472;-2.070908;-0.7;;
2.472;-2.073699;-0.7;;
2.474;-2.087;-0.7;;
2.474;-2.087739;-0.7;;
2.494;-2.135333;-0.7;;
2.495;-2.136096;-0.7;;
2.496;-2.136431;-0.7;;
2.497;-2.136482;-0.7;;
2.517;-2.189722;-0.7;;
2.539;-2.216068;-0.7;;
2.559;-2.270984;-0.7;;
2.561;-2.27404;-0.7;;
2.562;-2.292279;-0.7;;
2.563;-2.296363;-0.7;;
2.564;-2.297537;-0.7;;
2.564;-2.297537;-0.7;;
2.583;-2.324053;-0.7;;
2.584;-2.345258;-0.7;;
2.585;-2.349779;-0.7;;
2.586;-2.350739;-0.7;;
