horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.4256285;;;0;0
0.7339458;;;0;0
1.0357462;;;0;0
1.3420582;;;0;0
1.6498743;;;0;0
1.9511731;;;0;0
2.166;1;-0.8193753;;
2.209;1;-0.9136904;;
2.212;1;-0.9136904;;
2.236;1;-0.9681782;;
2.237;1;-0.9681782;;
2.238;1;-0.9681782;;
2.2534753;;;-0.43908327849982;-0.146361092833273
2.258;1;-1.021187;;
2.279;1;-1.074092;;
2.28;1;-1.074626;;
2.281;1;-1.074713;;
2.302;1;-1.127704;;
2.303;1;-1.1287;;
2.303;1;-1.128872;;
2.304;1;-1.128974;;
2.324;1;-1.196452;;
2.325;1;-1.197155;;
2.326;1;-1.197253;;
2.326;1;-1.19727;;
2.327;1;-1.197278;;
2.347;1;-1.235405;;
2.348;1;-1.235871;;
2.349;1;-1.235871;;
2.37;1;-1.290217;;
2.371;1;-1.290217;;
2.372;1;-1.290217;;
2.373;1;-1.290217;;
2.373;1;-1.290217;;
2.392;1;-1.346444;;
2.393;1;-1.347044;;
2.394;1;-1.347156;;
2.395;1;-1.347174;;
2.414;1;-1.409895;;
2.414;1;-1.410212;;
2.415;1;-1.410644;;
2.436;1;-1.450249;;
2.437;1;-1.450595;;
2.438;1;-1.450685;;
2.438;1;-1.450699;;
2.439;1;-1.450714;;
2.458;1;-1.502849;;
2.46;1;-1.503527;;
2.46;1;-1.503527;;
2.46;1;-1.503527;;
2.48;1;-1.568368;;
2.481;1;-1.569474;;
2.482;1;-1.569749;;
2.483;1;-1.569987;;
2.503;1;-1.612102;;
2.503;1;-1.612102;;
2.524;1;-1.664254;;
2.525;1;-1.664773;;
2.526;1;-1.66485;;
2.527;1;-1.664861;;
2.528;1;-1.664863;;
2.548;1;-1.719659;;
2.549;1;-1.719659;;
2.55;1;-1.719659;;
2.55;1;-1.719659;;
2.551;1;-1.719659;;
2.5547739;;;-0.127524137930569;-0.18886913881013
2.548;1;-1.719659;;
2.549;1;-1.719659;;
2.55;1;-1.719659;;
2.55;1;-1.719659;;
2.551;1;-1.719659;;
2.57;1;-1.771719;;
2.571;1;-1.771719;;
2.571;1;-1.771719;;
2.592;1;-1.825532;;
2.592;1;-1.825532;;
2.593;1;-1.825532;;
2.594;1;-1.825532;;
2.594;1;-1.825532;;
2.615;1;-1.879206;;
2.616;1;-1.879206;;
2.616;1;-1.879206;;
2.637;1;-1.944439;;
2.638;1;-1.945029;;
2.638;1;-1.945127;;
2.639;1;-1.945211;;
2.66;1;-1.986501;;
2.66;1;-1.986774;;
2.661;1;-1.986962;;
2.662;1;-1.986989;;
2.663;1;-1.986998;;
2.683;1;-2.040534;;
2.683;1;-2.040534;;
2.704;1;-2.094289;;
2.705;1;-2.094824;;
2.706;1;-2.094898;;
2.707;1;-2.094918;;
2.727;1;-2.147266;;
2.728;1;-2.147266;;
2.75;1;-2.200971;;
2.751;1;-2.200971;;
2.761;1;-2.227033;;
2.762;1;-2.22786;;
2.763;1;-2.22821;;
2.763;1;-2.228246;;
2.772;1;-2.22836;;
2.773;1;-2.228363;;
2.773;1;-2.239535;;
2.774;1;-2.26679;;
2.794;1;-2.307668;;
2.795;1;-2.307668;;
2.795;1;-2.307668;;
2.796;1;-2.307668;;
2.816;1;-2.361604;;
2.817;1;-2.362159;;
2.818;1;-2.362244;;
2.818;1;-2.362273;;
2.839;1;-2.415314;;
2.839;1;-2.415314;;
2.8560727;;;0.49248897276039;-0.0247061478899995
2.861;1;-2.468301;;
2.862;1;-2.468759;;
2.863;1;-2.468896;;
2.864;1;-2.468896;;
2.864;1;-2.468896;;
2.883;1;-2.522304;;
2.884;1;-2.522858;;
2.885;1;-2.522979;;
2.911;1;-2.575721;;
2.912;1;-2.601293;;
2.913;1;-2.604755;;
2.914;1;-2.605464;;
2.914;1;-2.605583;;
2.915;1;-2.605633;;
2.936;1;-2.667689;;
2.937;1;-2.668205;;
2.938;1;-2.668353;;
2.96;1;-2.708229;;
2.961;1;-2.708975;;
2.962;1;-2.709095;;
2.962;1;-2.709144;;
2.982;1;-2.761908;;
2.984;1;-2.763877;;
2.985;1;-2.763877;;
3.005;1;-2.816137;;
3.006;1;-2.816137;;
3.007;1;-2.816137;;
3.007;1;-2.816137;;
3.028;1;-2.870914;;
3.029;1;-2.870914;;
3.03;1;-2.870914;;
3.031;1;-2.870914;;
3.031;1;-2.870914;;
3.05;1;-2.923787;;
3.051;1;-2.924365;;
3.052;1;-2.924448;;
3.052;1;-2.924463;;
3.072;1;-2.976642;;
3.073;1;-2.977186;;
3.074;1;-2.977269;;
3.075;1;-2.97728;;
3.107;1;-2.987652;;
3.108;1;-2.987697;;
3.109;1;-2.987717;;
3.11;1;-2.987724;;
3.112;1;-2.987731;;
3.118;1;-2.952573;;
3.119;1;-2.951396;;
3.141;1;-2.909422;;
3.141;1;-2.908935;;
3.142;1;-2.908935;;
3.143;1;-2.908935;;
3.143;1;-2.908935;;
3.1573726;;;0.481905530373847;0.282290121734556
3.163;1;-2.855702;;
3.164;1;-2.855702;;
3.164;1;-2.855702;;
3.165;1;-2.855702;;
3.185;1;-2.80062;;
3.185;1;-2.80062;;
3.186;1;-2.80062;;
3.187;1;-2.80062;;
3.207;1;-2.748183;;
3.207;1;-2.748183;;
3.208;1;-2.748183;;
3.209;1;-2.748183;;
3.229;1;-2.69516;;
3.23;1;-2.694647;;
3.23;1;-2.694559;;
3.251;1;-2.628407;;
3.252;1;-2.627789;;
3.253;1;-2.627612;;
3.254;1;-2.627612;;
3.254;1;-2.627612;;
3.274;1;-2.586398;;
3.275;1;-2.586398;;
3.275;1;-2.586398;;
3.296;1;-2.533102;;
3.296;1;-2.533102;;
3.297;1;-2.533102;;
3.298;1;-2.533102;;
3.298;1;-2.533102;;
3.318;1;-2.48007;;
3.319;1;-2.479535;;
3.34;1;-2.426411;;
3.341;1;-2.425896;;
3.342;1;-2.425814;;
3.343;1;-2.42579;;
3.363;1;-2.372642;;
3.364;1;-2.372161;;
3.364;1;-2.371981;;
3.365;1;-2.371981;;
3.385;1;-2.320887;;
3.386;1;-2.319651;;
3.387;1;-2.319025;;
3.388;1;-2.318493;;
3.406;1;-2.254738;;
3.407;1;-2.254076;;
3.408;1;-2.253915;;
3.409;1;-2.253864;;
3.429;1;-2.212083;;
3.43;1;-2.211504;;
3.431;1;-2.211014;;
3.432;1;-2.211014;;
3.459;1;-2.157434;;
3.459;1;-2.157434;;
3.46;1;-2.157434;;
3.4611772;;;-0.497248692740934;0.159048603464434
3.459;1;-2.157434;;
3.459;1;-2.157434;;
3.46;1;-2.157434;;
3.461;1;-2.136628;;
3.472;1;-2.100912;;
3.473;1;-2.099973;;
3.474;1;-2.099779;;
3.474;1;-2.099746;;
3.496;1;-2.050766;;
3.497;1;-2.050317;;
3.498;1;-2.050229;;
3.519;1;-1.997251;;
3.52;1;-1.99674;;
3.521;1;-1.996657;;
3.521;1;-1.996621;;
3.54;1;-1.944538;;
3.542;1;-1.943473;;
3.543;1;-1.943292;;
3.562;1;-1.8775;;
3.563;1;-1.875804;;
3.564;1;-1.875804;;
3.565;1;-1.875804;;
3.585;1;-1.836086;;
3.585;1;-1.836086;;
3.587;1;-1.836086;;
3.587;1;-1.836086;;
3.607;1;-1.782986;;
3.608;1;-1.782472;;
3.608;1;-1.782384;;
3.609;1;-1.782326;;
3.629;1;-1.729237;;
3.63;1;-1.728685;;
3.631;1;-1.7286;;
3.632;1;-1.728588;;
3.651;1;-1.676183;;
3.652;1;-1.67522;;
3.653;1;-1.674873;;
3.654;1;-1.674825;;
3.673;1;-1.622167;;
3.674;1;-1.62149;;
3.675;1;-1.62149;;
3.675;1;-1.62149;;
3.695;1;-1.568735;;
3.696;1;-1.568202;;
3.697;1;-1.568114;;
3.697;1;-1.568107;;
3.72;1;-1.504423;;
3.723;1;-1.501732;;
3.724;1;-1.501059;;
3.727;1;-1.500433;;
3.747;1;-1.461065;;
3.748;1;-1.460076;;
3.749;1;-1.460076;;
3.75;1;-1.460076;;
3.7609728;;;-0.480823136095965;-0.16538876615435
3.769;1;-1.407334;;
3.77;1;-1.406806;;
3.77;1;-1.406718;;
3.799;1;-1.328251;;
3.799;1;-1.327635;;
3.801;1;-1.326481;;
3.812;1;-1.289548;;
3.813;1;-1.288733;;
3.814;1;-1.288733;;
3.814;1;-1.288733;;
3.834;1;-1.246373;;
3.835;1;-1.245954;;
3.836;1;-1.24584;;
3.856;1;-1.192851;;
3.857;1;-1.192851;;
3.857;1;-1.192851;;
3.858;1;-1.192851;;
3.859;1;-1.192851;;
3.878;1;-1.129416;;
3.879;1;-1.12858;;
3.88;1;-1.12858;;
3.9;1;-1.085462;;
3.901;1;-1.085462;;
3.902;1;-1.085462;;
3.902;1;-1.085462;;
3.924;1;-1.030903;;
3.925;1;-1.030903;;
3.925;1;-1.030903;;
3.926;1;-1.030903;;
3.944;1;-0.9783996;;
3.945;1;-0.9778008;;
3.946;1;-0.977698;;
3.947;1;-0.9776768;;
3.967;1;-0.9245307;;
3.967;1;-0.9245307;;
3.968;1;-0.9245307;;
3.969;1;-0.9245307;;
3.969;1;-0.9245307;;
3.989;1;-0.8711592;;
3.989;1;-0.8707764;;
3.99;1;-0.8705302;;
4.011;1;-0.8179345;;
4.012;1;-0.8174423;;
4.012;1;-0.8173578;;
4.013;1;-0.8173116;;
4.033;1;-0.7515996;;
4.034;1;-0.751017;;
4.035;1;-0.7507729;;
4.036;1;-0.7507729;;
4.056;1;-0.7110267;;
4.057;1;-0.7104199;;
4.057;1;-0.7102833;;
4.059;1;-0.7100556;;
4.0622714;;;0.455530458646242;-0.174180456730219
4.056;1;-0.7110267;;
4.057;1;-0.7104199;;
4.057;1;-0.7102833;;
4.059;1;-0.7100556;;
4.077;1;-0.6573209;;
4.078;1;-0.6567287;;
4.079;1;-0.6566319;;
4.08;1;-0.6566022;;
4.099;1;-0.6031252;;
4.1;1;-0.6025365;;
4.101;1;-0.6024289;;
4.102;1;-0.6024092;;
4.121;1;-0.5496048;;
4.122;1;-0.5490355;;
4.123;1;-0.5489358;;
4.128;1;-0.5489247;;
4.14;1;-0.5043833;;
4.144;1;-0.4881978;;
4.145;1;-0.4881978;;
4.146;1;-0.4881978;;
4.166;1;-0.4422716;;
4.168;1;-0.4417609;;
4.169;1;-0.4417067;;
4.169;1;-0.4416975;;
4.188;1;-0.3755473;;
4.189;1;-0.3748239;;
4.19;1;-0.3747111;;
4.191;1;-0.374695;;
4.212;1;-0.336804;;
4.212;1;-0.3365259;;
4.214;1;-0.3342785;;
4.233;1;-0.2811294;;
4.234;1;-0.2805706;;
4.235;1;-0.2804565;;
4.236;1;-0.2804273;;
4.256;1;-0.2256495;;
4.257;1;-0.2256495;;
4.257;1;-0.2256495;;
4.258;1;-0.2256495;;
4.277;1;-0.1747037;;
4.278;1;-0.1737419;;
4.28;1;-0.1734319;;
4.3;1;-0.1204273;;
4.3;1;-0.1197509;;
4.301;1;-0.1197509;;
4.302;1;-0.1197509;;
4.321;1;-0.06730714;;
4.321;1;-0.06698854;;
4.322;1;-0.06667011;;
4.323;1;-0.06662135;;
4.343;1;-0.004236985;;
4.344;1;-0.003640412;;
4.344;1;-0.003539584;;
4.345;1;-0.003445542;;
4.364573;;;0.487503468826396;0.154070263792224
4.365;1;0.04096962;;
4.365;1;0.04042834;;
4.366;1;0.04044142;;
4.366;1;0.04074061;;
4.386;1;0.09305459;;
4.387;1;0.09430517;;
4.388;1;0.09467263;;
4.389;1;0.09491634;;
4.408;1;0.1214593;;
4.409;1;0.1437172;;
4.41;1;0.1467737;;
4.432;1;0.2013026;;
4.432;1;0.201307;;
4.433;1;0.2018123;;
4.454;1;0.2287787;;
4.454;1;0.2558033;;
4.455;1;0.2558033;;
4.476;1;0.2833365;;
4.477;1;0.3015771;;
4.486;1;0.3087568;;
4.498;1;0.3364172;;
4.499;1;0.3368509;;
4.52;1;0.3937692;;
4.521;1;0.3942827;;
4.541;1;0.444121;;
4.542;1;0.444637;;
4.543;1;0.4447209;;
4.563;1;0.4973278;;
4.564;1;0.4978288;;
4.565;1;0.4979429;;
4.566;1;0.5171177;;
4.566;1;0.5204194;;
4.585;1;0.5504401;;
4.586;1;0.5504401;;
4.606;1;0.603555;;
4.607;1;0.6041105;;
4.608;1;0.6041917;;
4.609;1;0.6042035;;
4.629;1;0.6308411;;
4.63;1;0.631049;;
4.651;1;0.7401743;;
4.652;1;0.7423081;;
4.653;1;0.7426531;;
4.654;1;0.7427564;;
4.655;1;0.7427872;;
4.6658721;;;0.49677255805049;0.479935495174376
4.675;1;0.7691289;;
4.676;1;0.769398;;
4.677;1;0.7694404;;
4.678;1;0.7854396;;
4.678;1;0.7915794;;
4.697;1;0.8187767;;
4.697;1;0.8187767;;
4.717;1;0.8712388;;
4.718;1;0.8718879;;
4.719;1;0.8718879;;
4.739;1;0.9255111;;
4.74;1;0.9255111;;
4.741;1;0.9255111;;
4.741;1;0.9255111;;
4.76;1;0.9782541;;
4.761;1;0.9787984;;
4.762;1;0.9789546;;
4.762;1;0.9789546;;
4.782;1;1.03211;;
4.782;1;1.032533;;
4.783;1;1.032742;;
4.784;1;1.032771;;
4.803;1;1.05919;;
4.805;1;1.059492;;
4.827;1;1.138958;;
4.828;1;1.139688;;
4.829;1;1.139862;;
4.85;1;1.1932;;
4.851;1;1.1932;;
4.852;1;1.1932;;
4.852;1;1.1932;;
4.874;1;1.247441;;
4.874;1;1.247441;;
4.875;1;1.247441;;
4.876;1;1.247441;;
4.895;1;1.300263;;
4.896;1;1.300835;;
4.897;1;1.300922;;
4.897;1;1.300952;;
4.918;1;1.354691;;
4.918;1;1.354691;;
4.919;1;1.354691;;
4.92;1;1.354691;;
4.94;1;1.40771;;
4.941;1;1.408215;;
4.942;1;1.40833;;
4.942;1;1.40835;;
4.963;1;1.460844;;
4.964;1;1.461474;;
4.965;1;1.461474;;
4.965;1;1.461474;;
4.9676722;;;0.48295904816824;0.489078358348375
4.986;1;1.515359;;
4.987;1;1.515359;;
4.987;1;1.515359;;
4.988;1;1.515359;;
4.988;1;1.515359;;
5.008;1;1.568252;;
5.009;1;1.568702;;
5.009;1;1.568726;;
5.029;1;1.622334;;
5.03;1;1.622803;;
5.03;1;1.622855;;
5.031;1;1.622976;;
5.05;1;1.675802;;
5.051;1;1.6763;;
5.052;1;1.67644;;
5.052;1;1.67646;;
5.072;1;1.729252;;
5.073;1;1.729906;;
5.073;1;1.729906;;
5.074;1;1.729906;;
5.094;1;1.783528;;
5.095;1;1.783528;;
5.096;1;1.783528;;
5.096;1;1.783528;;
5.116;1;1.809326;;
5.116;1;1.809508;;
5.117;1;1.833005;;
5.119;1;1.837478;;
5.138;1;1.890259;;
5.138;1;1.890259;;
5.139;1;1.890259;;
5.139;1;1.890259;;
5.165;1;1.944048;;
5.166;1;1.944459;;
5.167;1;1.944545;;
5.168;1;1.944563;;
5.18;1;1.998677;;
5.181;1;1.99981;;
5.182;1;1.99981;;
5.182;1;1.99981;;
5.202;1;2.025772;;
5.203;1;2.043837;;
5.203;1;2.05215;;
5.223;1;2.078798;;
5.224;1;2.078798;;
5.225;1;2.097696;;
5.226;1;2.103248;;
5.226;1;2.103936;;
5.246;1;2.132164;;
5.247;1;2.132426;;
5.248;1;2.151309;;
5.27;1;2.185594;;
5.27;1;2.185781;;
5.271;1;2.185954;;
5.272;1;2.18598;;
5.272;1;2.185985;;
5.2749865;;;0.475301395069432;0.485011000429387
5.27;1;2.185594;;
5.27;1;2.185781;;
5.271;1;2.185954;;
5.272;1;2.18598;;
5.272;1;2.185985;;
5.292;1;2.277838;;
5.293;1;2.278972;;
5.294;1;2.278972;;
5.294;1;2.278972;;
5.314;1;2.292212;;
5.315;1;2.320399;;
5.315;1;2.320399;;
5.316;1;2.320399;;
5.335;1;2.346679;;
5.336;1;2.369509;;
5.337;1;2.372708;;
5.359;1;2.426153;;
5.36;1;2.426584;;
5.361;1;2.426763;;
5.384;1;2.479839;;
5.406;1;2.534062;;
5.407;1;2.534503;;
5.427;1;2.561256;;
5.428;1;2.561529;;
5.429;1;2.561572;;
5.449;1;2.64026;;
5.449;1;2.640702;;
5.45;1;2.641165;;
5.451;1;2.641236;;
5.47;1;2.694229;;
5.471;1;2.694803;;
5.472;1;2.694889;;
5.473;1;2.694911;;
5.493;1;2.747885;;
5.494;1;2.748397;;
5.495;1;2.748554;;
5.516;1;2.802753;;
5.516;1;2.802753;;
5.517;1;2.802753;;
5.518;1;2.802753;;
5.519;1;2.802753;;
5.537;1;2.85737;;
5.538;1;2.85737;;
5.539;1;2.85737;;
5.56;1;2.909031;;
5.561;1;2.909524;;
5.561;1;2.909606;;
5.562;1;2.909648;;
5.563;1;2.909648;;
5.5707712;;;0.495496857413659;0.484585766883777
5.537;1;2.85737;;
5.538;1;2.85737;;
5.539;1;2.85737;;
5.56;1;2.909031;;
5.561;1;2.909524;;
5.561;1;2.909606;;
5.562;1;2.909648;;
5.563;1;2.909648;;
5.582;1;2.935895;;
5.583;1;2.936174;;
5.584;1;2.936219;;
5.585;1;2.936234;;
5.604;1;2.999173;;
5.605;1;2.999759;;
5.606;1;2.99993;;
5.627;1;2.946788;;
5.628;1;2.946329;;
5.629;1;2.946204;;
5.629;1;2.946185;;
5.63;1;2.946158;;
5.653;1;2.89275;;
5.654;1;2.89275;;
5.655;1;2.89275;;
5.655;1;2.89275;;
5.675;1;2.839652;;
5.675;1;2.839286;;
5.676;1;2.839052;;
5.677;1;2.838996;;
5.696;1;2.785756;;
5.698;1;2.785066;;
5.698;1;2.785066;;
5.699;1;2.785066;;
5.719;1;2.7322;;
5.719;1;2.731786;;
5.72;1;2.731535;;
5.721;1;2.731535;;
5.741;1;2.704919;;
5.742;1;2.704919;;
5.743;1;2.704919;;
5.744;1;2.704919;;
5.764;1;2.622283;;
5.764;1;2.621223;;
5.765;1;2.621223;;
5.766;1;2.621223;;
5.785;1;2.571516;;
5.786;1;2.570985;;
5.787;1;2.570899;;
5.787;1;2.570863;;
5.807;1;2.517283;;
5.808;1;2.517283;;
5.809;1;2.517283;;
5.83;1;2.464746;;
5.831;1;2.463921;;
5.832;1;2.463602;;
5.833;1;2.463519;;
5.8720698;;;-0.429942510971953;0.180285247170379
5.866;1;2.373123;;
5.874;1;2.353765;;
5.875;1;2.353247;;
5.985;1;2.088962;;
6.118;1;1.767377;;
6.12;1;1.766773;;
6.142;1;1.713385;;
6.143;1;1.712897;;
6.165;1;1.659555;;
6.166;1;1.659119;;
6.1738701;;;-0.412846035784163;0.0320024264317435
