horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.4145992;;;0;0
0.7179036;;;0;0
1.0197037;;;0;0
1.3205015;;;0;0
1.6223016;;;0;0
1.9236005;;;0;0
2.223;-1;2.356288;;
2.2259021;;;0;0
2.223;-1;2.356288;;
2.243;-1;2.320888;;
2.244;-1;2.320524;;
2.264;-1;2.285432;;
2.265;-1;2.28507;;
2.287;-1;2.247859;;
2.287;-1;2.24762;;
2.288;-1;2.247461;;
2.308;-1;2.231928;;
2.329;-1;2.178204;;
2.33;-1;2.177697;;
2.33;-1;2.177611;;
2.332;-1;2.17756;;
2.351;-1;2.142414;;
2.351;-1;2.142108;;
2.373;-1;2.106631;;
2.395;-1;2.07087;;
2.439;-1;1.997141;;
2.484;-1;1.927713;;
2.506;-1;1.891286;;
2.5272015;;;-0.327628525811917;-0.109209508603972
2.528;-1;1.856475;;
2.573;-1;1.78484;;
2.616;-1;1.731246;;
2.658;-1;1.65983;;
2.679;-1;1.624205;;
2.722;-1;1.552665;;
2.765;-1;1.48119;;
2.808;-1;1.409423;;
2.835518;;;0.498777283126834;0.0570495857716391
2.852;-1;1.336005;;
2.897;-1;1.266889;;
2.898;-1;1.266585;;
2.898;-1;1.266533;;
2.919;-1;1.231016;;
2.92;-1;1.230662;;
2.943;-1;1.187205;;
2.944;-1;1.186815;;
2.963;-1;1.159059;;
2.964;-1;1.158762;;
2.965;-1;1.158707;;
2.986;-1;1.123339;;
2.987;-1;1.122994;;
3.007;-1;1.088104;;
3.008;-1;1.087466;;
3.009;-1;1.087304;;
3.031;-1;1.051974;;
3.032;-1;1.05135;;
3.032;-1;1.051244;;
3.053;-1;1.015943;;
3.055;-1;1.015578;;
3.076;-1;0.9801844;;
3.077;-1;0.979852;;
3.078;-1;0.9797801;;
3.098;-1;0.9357117;;
3.099;-1;0.9352506;;
3.121;-1;0.9086459;;
3.122;-1;0.9083432;;
3.123;-1;0.9083432;;
3.1418305;;;0.478546028885804;0.216564928733574
3.144;-1;0.8725245;;
3.145;-1;0.8725245;;
3.165;-1;0.8368554;;
3.166;-1;0.8368554;;
3.167;-1;0.8368554;;
3.187;-1;0.8008975;;
3.188;-1;0.8005686;;
3.189;-1;0.8004821;;
3.189;-1;0.8004682;;
3.197;-1;0.8004523;;
3.209;-1;0.7642272;;
3.21;-1;0.7630399;;
3.211;-1;0.7627455;;
3.232;-1;0.7305295;;
3.234;-1;0.7299342;;
3.235;-1;0.7298329;;
3.236;-1;0.7297857;;
3.255;-1;0.686115;;
3.256;-1;0.6856365;;
3.257;-1;0.685563;;
3.258;-1;0.6855527;;
3.258;-1;0.6855509;;
3.278;-1;0.6582011;;
3.279;-1;0.6578568;;
3.279;-1;0.6578568;;
3.299;-1;0.6226188;;
3.3;-1;0.6222744;;
3.301;-1;0.6222054;;
3.302;-1;0.6221916;;
3.303;-1;0.6221893;;
3.322;-1;0.5870333;;
3.323;-1;0.5867051;;
3.323;-1;0.5866762;;
3.344;-1;0.5512519;;
3.345;-1;0.5509455;;
3.345;-1;0.5508214;;
3.346;-1;0.5508214;;
3.366;-1;0.5149391;;
3.367;-1;0.5146055;;
3.368;-1;0.5144819;;
3.368;-1;0.5144819;;
3.388;-1;0.4795965;;
3.389;-1;0.4792745;;
3.39;-1;0.4791926;;
3.391;-1;0.4791718;;
3.41;-1;0.4353462;;
3.412;-1;0.4348462;;
3.412;-1;0.4348083;;
3.413;-1;0.4347816;;
3.414;-1;0.4347776;;
3.433;-1;0.4078767;;
3.434;-1;0.4075189;;
3.435;-1;0.4075189;;
3.4436309;;;0.49313455007727;0.490152620696636
3.433;-1;0.4078767;;
3.434;-1;0.4075189;;
3.435;-1;0.4075189;;
3.503;-1;0.3010519;;
3.504;-1;0.3005735;;
3.505;-1;0.300355;;
3.506;-1;0.3003031;;
3.507;-1;0.3002705;;
3.507;-1;0.3002705;;
3.508;-1;0.3002705;;
3.509;-1;0.3002705;;
3.51;-1;0.3002705;;
3.511;-1;0.2927601;;
3.512;-1;0.2845758;;
3.513;-1;0.2832384;;
3.513;-1;0.2826434;;
3.527;-1;0.2641644;;
3.527;-1;0.2641644;;
3.528;-1;0.2641644;;
3.529;-1;0.2641644;;
3.555;-1;0.2293855;;
3.556;-1;0.229165;;
3.556;-1;0.22911;;
3.558;-1;0.2290543;;
3.57;-1;0.1833197;;
3.571;-1;0.1826751;;
3.571;-1;0.1825137;;
3.592;-1;0.1576422;;
