verticalCube3Timestamp;verticalCube3XPos;verticalCube3YPos;verticalCube3newCorr;verticalCube3smoothCorr
0;;;0;0
0.102;0.048;1;;
0.104;0.048;1;;
0.105;0.048;1;;
0.106;0.048;1;;
0.123;0.048;1;;
0.124;0.048;1;;
0.125;0.048;1;;
0.147;0.048;1;;
0.148;0.048;1;;
0.148;0.048;1;;
0.15;0.048;1;;
0.168;0.048;1;;
0.169;0.048;1;;
0.17;0.048;1;;
0.19;0.048;1;;
0.193;0.048;1;;
0.194;0.048;1;;
0.215;0.048;1;;
0.216;0.048;1;;
0.217;0.048;1;;
0.218;0.048;1;;
0.237;0.048;1;;
0.239;0.048;1;;
0.241;0.048;1;;
0.26;0.048;1;;
0.261;0.048;1;;
0.263;0.048;1;;
0.264;0.048;1;;
0.28;0.048;1;;
0.281;0.048;1;;
0.281;0.048;1;;
0.301;0.048;1;;
0.302;0.048;1;;
0.303;0.048;1;;
0.304;0.048;1;;
0.323;0.048;1;;
0.323;0.048;1;;
0.331;0.048;1;;
0.331;0.048;1;;
0.345;0.048;1;;
0.346;0.048;1;;
0.347;0.048;1;;
0.348;0.048;1;;
0.369;0.048;1;;
0.37;0.048;1;;
0.37;0.048;1;;
0.371;0.048;1;;
0.392;0.048;1;;
0.392;0.048;1;;
0.393;0.048;1;;
0.394;0.048;1;;
0.4065573;;;0;0
0.413;0.09536938;1;;
0.414;0.09585334;1;;
0.415;0.09597673;1;;
0.416;0.0959946;1;;
0.437;0.9418543;1;;
0.438;0.9418543;1;;
0.438;0.9418543;1;;
0.458;0.9826614;1;;
0.459;0.9831619;1;;
0.46;0.9831619;1;;
0.48;1.035717;1;;
0.481;1.036376;1;;
0.482;1.036376;1;;
0.482;1.036376;1;;
0.502;1.090072;1;;
0.503;1.090535;1;;
0.503;1.090743;1;;
0.524;1.143341;1;;
0.524;1.14354;1;;
0.525;1.143981;1;;
0.544;1.197334;1;;
0.545;1.197334;1;;
0.546;1.197334;1;;
0.546;1.197334;1;;
0.566;1.250902;1;;
0.567;1.251408;1;;
0.567;1.251491;1;;
0.587;1.30982;1;;
0.588;1.310423;1;;
0.589;1.310522;1;;
0.59;1.310536;1;;
0.591;1.31054;1;;
0.61;1.357357;1;;
0.611;1.35798;1;;
0.612;1.35798;1;;
0.632;1.411145;1;;
0.633;1.411655;1;;
0.655;1.465761;1;;
0.656;1.465761;1;;
0.656;1.465761;1;;
0.677;1.518878;1;;
0.699;1.57225;1;;
0.7;1.572741;1;;
0.702;1.572831;1;;
0.7098462;;;0.069768879356821;0.0232562931189403
0.724;1.62648;1;;
0.725;1.62648;1;;
0.725;1.62648;1;;
0.745;1.679848;1;;
0.746;1.679848;1;;
0.756;1.679848;1;;
0.768;1.736638;1;;
0.769;1.737801;1;;
0.77;1.737801;1;;
0.77;1.737801;1;;
0.79;1.786333;1;;
0.79;1.786671;1;;
0.792;1.786947;1;;
0.812;1.840882;1;;
0.812;1.840882;1;;
0.813;1.840882;1;;
0.813;1.840882;1;;
0.833;1.893807;1;;
0.834;1.894359;1;;
0.835;1.894436;1;;
0.835;1.894449;1;;
0.855;1.947258;1;;
0.856;1.947811;1;;
0.857;1.947886;1;;
0.858;1.947905;1;;
0.878;2.001582;1;;
0.878;2.001582;1;;
0.879;2.001582;1;;
0.9;2.054452;1;;
0.901;2.054963;1;;
0.922;2.082111;1;;
0.923;2.101609;1;;
0.924;2.107049;1;;
0.924;2.107843;1;;
0.925;2.108779;1;;
0.944;2.135568;1;;
0.944;2.147622;1;;
0.945;2.159822;1;;
0.946;2.161693;1;;
0.966;2.189004;1;;
0.967;2.209459;1;;
0.988;2.242649;1;;
0.989;2.265304;1;;
1.01;2.296371;1;;
1.010127;;;0.47243699287382;0.180735290743547
1.01;2.296371;1;;
1.013;2.321012;1;;
1.014;2.322827;1;;
1.034;2.376664;1;;
1.036;2.377325;1;;
1.056;2.430037;1;;
1.057;2.430565;1;;
1.058;2.430698;1;;
1.059;2.430698;1;;
1.079;2.456919;1;;
1.079;2.462241;1;;
1.08;2.485961;1;;
1.081;2.485961;1;;
1.1;2.511145;1;;
1.101;2.532599;1;;
1.102;2.536546;1;;
1.122;2.564405;1;;
1.123;2.58643;1;;
1.124;2.590316;1;;
1.125;2.590921;1;;
1.145;2.617978;1;;
1.145;2.960351;1;;
1.146;2.645132;1;;
1.169;2.698683;1;;
1.169;2.698683;1;;
1.178;2.698683;1;;
1.189;2.75138;1;;
1.211;2.803027;1;;
1.213;2.804559;1;;
1.214;2.804717;1;;
1.215;2.804751;1;;
1.215;2.804757;1;;
1.234;2.831673;1;;
1.235;2.858156;1;;
1.236;2.858156;1;;
1.256;2.885439;1;;
1.257;2.906877;1;;
1.279;2.964955;1;;
1.28;2.965491;1;;
1.281;2.965578;1;;
1.281;2.965615;1;;
1.282;2.965615;1;;
1.302;3.018818;1;;
1.302;3.019058;1;;
1.303;3.019418;1;;
1.304;3.019475;1;;
1.3129144;;;0.326000721275584;0.289402197835409
1.302;3.018818;1;;
1.302;3.019058;1;;
1.303;3.019418;1;;
