horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.4145992;;;0;0
0.7179036;;;0;0
1.0197037;;;0;0
1.3205015;;;0;0
1.6223016;;;0;0
1.9236005;;;0;0
2.223;-2;2.619275;;
2.2259021;;;0;0
2.223;-2;2.619275;;
2.243;-2;2.574119;;
2.244;-2;2.573644;;
2.264;-2;2.530991;;
2.265;-2;2.53055;;
2.287;-2;2.48639;;
2.287;-2;2.486107;;
2.288;-2;2.485918;;
2.308;-2;2.463226;;
2.329;-2;2.397055;;
2.33;-2;2.396431;;
2.33;-2;2.396325;;
2.332;-2;2.396262;;
2.351;-2;2.352401;;
2.351;-2;2.352019;;
2.373;-2;2.306805;;
2.395;-2;2.262326;;
2.439;-2;2.174032;;
2.484;-2;2.083249;;
2.506;-2;2.038919;;
2.5272015;;;-0.327766935121398;-0.109255645040466
2.528;-2;1.994239;;
2.573;-2;1.904825;;
2.616;-2;1.838196;;
2.658;-2;1.748933;;
2.679;-2;1.704287;;
2.722;-2;1.614811;;
2.765;-2;1.525277;;
2.808;-2;1.436345;;
2.835518;;;0.498787196068937;0.0570067536491796
2.852;-2;1.346393;;
2.897;-2;1.256844;;
2.898;-2;1.25645;;
2.898;-2;1.256383;;
2.919;-2;1.212306;;
2.92;-2;1.211866;;
2.943;-2;1.168327;;
2.944;-2;1.167936;;
2.963;-2;1.122681;;
2.964;-2;1.122197;;
2.965;-2;1.122108;;
2.986;-2;1.078046;;
2.987;-2;1.077616;;
3.007;-2;1.033914;;
3.008;-2;1.033116;;
3.009;-2;1.032913;;
3.031;-2;0.989408;;
3.032;-2;0.9886397;;
3.032;-2;0.9885087;;
3.053;-2;0.9435394;;
3.055;-2;0.9430746;;
3.076;-2;0.8991358;;
3.077;-2;0.898723;;
3.078;-2;0.8986338;;
3.098;-2;0.8548549;;
3.099;-2;0.8543969;;
3.121;-2;0.8098626;;
3.122;-2;0.8093558;;
3.123;-2;0.8093558;;
3.1418305;;;0.478212515484295;0.216410925477278
3.144;-2;0.7646188;;
3.145;-2;0.7646188;;
3.165;-2;0.7203421;;
3.166;-2;0.7203421;;
3.167;-2;0.7203421;;
3.187;-2;0.6760413;;
3.188;-2;0.6756362;;
3.189;-2;0.6755295;;
3.189;-2;0.6755124;;
3.197;-2;0.6754928;;
3.209;-2;0.6325842;;
3.21;-2;0.6311779;;
3.211;-2;0.6308292;;
3.232;-2;0.5864075;;
3.234;-2;0.5855867;;
3.235;-2;0.585447;;
3.236;-2;0.5853819;;
3.255;-2;0.5415816;;
3.256;-2;0.5411016;;
3.257;-2;0.541028;;
3.258;-2;0.5410175;;
3.258;-2;0.5410157;;
3.278;-2;0.4969023;;
3.279;-2;0.496347;;
3.279;-2;0.496347;;
3.299;-2;0.4523762;;
3.3;-2;0.4519465;;
3.301;-2;0.4518604;;
3.302;-2;0.451846;;
3.303;-2;0.4518412;;
3.322;-2;0.4078228;;
3.323;-2;0.4074119;;
3.323;-2;0.4073757;;
3.344;-2;0.362628;;
3.345;-2;0.362241;;
3.345;-2;0.3620842;;
3.346;-2;0.3620842;;
3.366;-2;0.3180461;;
3.367;-2;0.3176367;;
3.368;-2;0.3174851;;
3.368;-2;0.3174851;;
3.388;-2;0.2730107;;
3.389;-2;0.2726001;;
3.39;-2;0.2724958;;
3.391;-2;0.2724693;;
3.41;-2;0.2291787;;
3.412;-2;0.2286849;;
3.412;-2;0.2286474;;
3.413;-2;0.228621;;
3.414;-2;0.2286171;;
3.433;-2;0.1842488;;
3.434;-2;0.1836586;;
3.435;-2;0.1836586;;
3.4436309;;;0.493013502085774;0.490004404546335
3.433;-2;0.1842488;;
3.434;-2;0.1836586;;
3.435;-2;0.1836586;;
3.503;-2;0.05073681;;
3.504;-2;0.05013948;;
3.505;-2;0.04986677;;
3.506;-2;0.04980195;;
3.507;-2;0.04976117;;
3.507;-2;0.04976117;;
3.508;-2;0.04976117;;
3.509;-2;0.04976117;;
3.51;-2;0.04976117;;
3.511;-2;0.0399195;;
3.512;-2;0.02919471;;
3.513;-2;0.02744218;;
3.513;-2;0.02666244;;
3.527;-2;0.00447377;;
3.527;-2;0.00447377;;
3.528;-2;0.00447377;;
3.529;-2;0.00447377;;
3.555;-2;-0.03962788;;
3.556;-2;-0.03990744;;
3.556;-2;-0.03997716;;
3.558;-2;-0.04004788;;
3.57;-2;-0.0849224;;
3.571;-2;-0.08555492;;
3.571;-2;-0.08571328;;
