horizontalCube2Timestamp;horizontalCube2XPos;horizontalCube2YPos;horizontalCube2newCorr;horizontalCube2smoothCorr
0;;;0;0
0.4145992;;;0;0
0.7179036;;;0;0
1.0197037;;;0;0
1.3205015;;;0;0
1.6223016;;;0;0
1.9236005;;;0;0
2.223;-3;2.128381;;
2.2259021;;;0;0
2.223;-3;2.128381;;
2.243;-3;2.075281;;
2.244;-3;2.074736;;
2.264;-3;2.022098;;
2.265;-3;2.021555;;
2.287;-3;1.965737;;
2.287;-3;1.96538;;
2.288;-3;1.965141;;
2.308;-3;1.941841;;
2.329;-3;1.861254;;
2.33;-3;1.860494;;
2.33;-3;1.860365;;
2.332;-3;1.860289;;
2.351;-3;1.807571;;
2.351;-3;1.807112;;
2.373;-3;1.753895;;
2.395;-3;1.700255;;
2.439;-3;1.58966;;
2.484;-3;1.485519;;
2.506;-3;1.430878;;
2.5272015;;;-0.327628474615752;-0.109209491538584
2.528;-3;1.378662;;
2.573;-3;1.271208;;
2.616;-3;1.190823;;
2.658;-3;1.083694;;
2.679;-3;1.030256;;
2.722;-3;0.9229468;;
2.765;-3;0.8157343;;
2.808;-3;0.7080832;;
2.835518;;;0.498777286665462;0.0570496040165699
2.852;-3;0.5979564;;
2.897;-3;0.4942828;;
2.898;-3;0.4938263;;
2.898;-3;0.4937486;;
2.919;-3;0.4404742;;
2.92;-3;0.4399424;;
2.943;-3;0.3747575;;
2.944;-3;0.3741722;;
2.963;-3;0.3325377;;
2.964;-3;0.332092;;
2.965;-3;0.3320098;;
2.986;-3;0.2789579;;
2.987;-3;0.2784404;;
3.007;-3;0.226105;;
3.008;-3;0.2251485;;
3.009;-3;0.2249061;;
3.031;-3;0.1719104;;
3.032;-3;0.1709744;;
3.032;-3;0.1708149;;
3.053;-3;0.1178644;;
3.055;-3;0.117317;;
3.076;-3;0.06422651;;
3.077;-3;0.06372774;;
3.078;-3;0.06361991;;
3.098;-3;-0.002482608;;
3.099;-3;-0.003174138;;
3.121;-3;-0.04308118;;
3.122;-3;-0.04353531;;
3.123;-3;-0.04353531;;
3.1418305;;;0.478546026563506;0.216564946204405
3.144;-3;-0.09726334;;
3.145;-3;-0.09726334;;
3.165;-3;-0.150767;;
3.166;-3;-0.150767;;
3.167;-3;-0.150767;;
3.187;-3;-0.2047038;;
3.188;-3;-0.2051971;;
3.189;-3;-0.2053269;;
3.189;-3;-0.2053477;;
3.197;-3;-0.2053716;;
3.209;-3;-0.2597092;;
3.21;-3;-0.2614901;;
3.211;-3;-0.2619318;;
3.232;-3;-0.3102559;;
3.234;-3;-0.3111488;;
3.235;-3;-0.3113008;;
3.236;-3;-0.3113716;;
3.255;-3;-0.3768775;;
3.256;-3;-0.3775953;;
3.257;-3;-0.3777055;;
3.258;-3;-0.3777211;;
3.258;-3;-0.3777237;;
3.278;-3;-0.4187484;;
3.279;-3;-0.4192648;;
3.279;-3;-0.4192648;;
3.299;-3;-0.4721219;;
3.3;-3;-0.4726384;;
3.301;-3;-0.4727419;;
3.302;-3;-0.4727626;;
3.303;-3;-0.4727661;;
3.322;-3;-0.5254999;;
3.323;-3;-0.5259923;;
3.323;-3;-0.5260357;;
3.344;-3;-0.5791721;;
3.345;-3;-0.5796316;;
3.345;-3;-0.5798179;;
3.346;-3;-0.5798179;;
3.366;-3;-0.6336414;;
3.367;-3;-0.6341418;;
3.368;-3;-0.6343271;;
3.368;-3;-0.6343271;;
3.388;-3;-0.6866553;;
3.389;-3;-0.6871383;;
3.39;-3;-0.6872611;;
3.391;-3;-0.6872923;;
3.41;-3;-0.7530309;;
3.412;-3;-0.7537808;;
3.412;-3;-0.7538376;;
3.413;-3;-0.7538777;;
3.414;-3;-0.7538836;;
3.433;-3;-0.7942352;;
3.434;-3;-0.7947719;;
3.435;-3;-0.7947719;;
3.4436309;;;0.493134543059103;0.49015261876269
3.433;-3;-0.7942352;;
3.434;-3;-0.7947719;;
3.435;-3;-0.7947719;;
3.503;-3;-0.9544722;;
3.504;-3;-0.9551899;;
3.505;-3;-0.9555175;;
3.506;-3;-0.9555954;;
3.507;-3;-0.9556444;;
3.507;-3;-0.9556444;;
3.508;-3;-0.9556444;;
3.509;-3;-0.9556444;;
3.51;-3;-0.9556444;;
3.511;-3;-0.96691;;
3.512;-3;-0.9791864;;
3.513;-3;-0.9811925;;
3.513;-3;-0.982085;;
3.527;-3;-1.009804;;
3.527;-3;-1.009804;;
3.528;-3;-1.009804;;
3.529;-3;-1.009804;;
3.555;-3;-1.061972;;
