cube2Timestamp;cube2XPos;cube2YPos;cube2newCorr;cube2smoothCorr
0;;;0;0
0.4757659;;;0;0
0.9334832;;;0;0
1.3906995;;;0;0
1.8599475;;;0;0
2.168;-1;2.568395;;
2.169;-1;2.568395;;
2.186;-1;2.5326;;
2.187;-1;2.5326;;
2.207;-1;2.496448;;
2.208;-1;2.496448;;
2.229;-1;2.479378;;
2.229;-1;2.471537;;
2.23;-1;2.463563;;
2.248;-1;2.443476;;
2.25;-1;2.443234;;
2.25;-1;2.443218;;
2.269;-1;2.407783;;
2.27;-1;2.40731;;
2.271;-1;2.40731;;
2.271;-1;2.40731;;
2.289;-1;2.372509;;
2.29;-1;2.372142;;
2.29;-1;2.372079;;
2.291;-1;2.372043;;
2.31;-1;2.336859;;
2.311;-1;2.336404;;
2.312;-1;2.336404;;
2.312;-1;2.336404;;
2.3181671;;;-0.404075765282316;-0.134691921760772
2.31;-1;2.336859;;
2.311;-1;2.336404;;
2.312;-1;2.336404;;
2.312;-1;2.336404;;
2.331;-1;2.300873;;
2.332;-1;2.300511;;
2.333;-1;2.300416;;
2.334;-1;2.300416;;
2.353;-1;2.264879;;
2.353;-1;2.264879;;
2.354;-1;2.264879;;
2.355;-1;2.264879;;
2.374;-1;2.246743;;
2.374;-1;2.229137;;
2.375;-1;2.229137;;
2.376;-1;2.229137;;
2.395;-1;2.211315;;
2.395;-1;2.211237;;
2.396;-1;2.211105;;
2.415;-1;2.175324;;
2.416;-1;2.174939;;
2.417;-1;2.174857;;
2.436;-1;2.139716;;
2.436;-1;2.139716;;
2.437;-1;2.139716;;
2.437;-1;2.139716;;
2.456;-1;2.104157;;
2.457;-1;2.103806;;
2.458;-1;2.103722;;
2.459;-1;2.103695;;
2.478;-1;2.067842;;
2.478;-1;2.067842;;
2.479;-1;2.067842;;
2.479;-1;2.067842;;
2.497;-1;2.03269;;
2.498;-1;2.032284;;
2.499;-1;2.032211;;
2.5;-1;2.032211;;
2.519;-1;1.996509;;
2.52;-1;1.996509;;
2.52;-1;1.996509;;
2.539;-1;1.978753;;
2.54;-1;1.978566;;
2.541;-1;1.978529;;
2.56;-1;1.942712;;
2.561;-1;1.942331;;
2.562;-1;1.942258;;
2.563;-1;1.942245;;
2.581;-1;1.907844;;
2.581;-1;1.907689;;
2.582;-1;1.907451;;
2.583;-1;1.907382;;
2.601;-1;1.871957;;
2.602;-1;1.871469;;
2.602;-1;1.871469;;
2.603;-1;1.871469;;
2.629;-1;1.835878;;
2.63;-1;1.835374;;
2.631;-1;1.823776;;
2.632;-1;1.818928;;
2.643;-1;1.799901;;
2.644;-1;1.799547;;
2.645;-1;1.799489;;
2.665;-1;1.765048;;
2.667;-1;1.764188;;
2.688;-1;1.729033;;
2.688;-1;1.728773;;
2.689;-1;1.728636;;
2.69;-1;1.728617;;
2.71;-1;1.693181;;
2.711;-1;1.692837;;
2.712;-1;1.692747;;
2.712;-1;1.692747;;
2.713;-1;1.692747;;
2.733;-1;1.657566;;
2.733;-1;1.657532;;
2.734;-1;1.65725;;
2.755;-1;1.621679;;
2.756;-1;1.621335;;
2.757;-1;1.621271;;
2.758;-1;1.62126;;
2.7763862;;;0.479872063632914;0.0252654327835328
2.777;-1;1.586912;;
2.778;-1;1.585776;;
2.779;-1;1.585596;;
2.796;-1;1.567017;;
2.797;-1;1.566793;;
2.798;-1;1.566754;;
2.817;-1;1.531977;;
2.818;-1;1.5316;;
2.82;-1;1.531532;;
2.821;-1;1.516806;;
2.838;-1;1.496457;;
2.839;-1;1.496232;;
2.84;-1;1.496161;;
2.841;-1;1.496161;;
2.859;-1;1.459576;;
2.86;-1;1.459576;;
2.86;-1;1.459576;;
2.86;-1;1.459576;;
2.88;-1;1.424503;;
2.88;-1;1.424228;;
2.881;-1;1.424097;;
2.881;-1;1.424075;;
2.901;-1;1.389334;;
2.901;-1;1.38905;;
2.902;-1;1.388929;;
2.903;-1;1.388904;;
2.924;-1;1.353395;;
2.925;-1;1.353101;;
2.925;-1;1.353085;;
2.946;-1;1.317945;;
2.947;-1;1.317645;;
2.947;-1;1.317611;;
2.948;-1;1.317545;;
2.968;-1;1.282266;;
2.968;-1;1.2821;;
2.969;-1;1.281867;;
2.97;-1;1.28183;;
2.989;-1;1.246321;;
2.99;-1;1.245979;;
2.991;-1;1.245889;;
3.011;-1;1.211067;;
3.012;-1;1.210627;;
3.013;-1;1.210303;;
3.013;-1;1.210248;;
3.014;-1;1.210209;;
3.031;-1;1.191814;;
3.032;-1;1.191584;;
3.034;-1;1.178561;;
3.052;-1;1.156623;;
3.054;-1;1.156249;;
3.056;-1;1.140443;;
3.056;-1;1.139171;;
3.072;-1;1.120402;;
3.073;-1;1.120158;;
3.093;-1;1.085043;;
3.094;-1;1.084692;;
3.094;-1;1.084633;;
3.104;-1;1.067856;;
3.105;-1;1.067559;;
3.114;-1;1.044552;;
3.114;-1;1.044076;;
3.115;-1;1.043238;;
3.135;-1;1.013862;;
3.136;-1;1.013862;;
3.137;-1;1.013862;;
3.137;-1;1.013862;;
3.156;-1;0.9784462;;
3.158;-1;0.9777215;;
3.159;-1;0.9775302;;
3.178;-1;0.9608697;;
3.178;-1;0.9550446;;
3.18;-1;0.9435189;;
3.182;-1;0.9423783;;
3.202;-1;0.9068841;;
3.203;-1;0.9065173;;
3.204;-1;0.9064569;;
3.206;-1;0.906445;;
3.222;-1;0.8878081;;
3.2235753;;;-0.212610826546048;-0.0456048427318167
3.203;-1;0.9065173;;
3.204;-1;0.9064569;;
3.206;-1;0.906445;;
3.222;-1;0.8878081;;
3.224;-1;0.8763996;;
3.225;-1;0.8691419;;
3.226;-1;0.8691419;;
3.243;-1;0.8516126;;
