timestamp;radius;size;depth
4.9892383;2.5;0.9;6
20.0402014;0.5;0.9;6
23.6593039;1.5;0.3;6
26.1499913;1.5;0.65;2
28.7188159;1.5;0.3;2
30.8299177;2.5;0.9;2
33.2762414;1.5;0.9;16
36.2691828;2.5;0.3;2
38.9503003;2.5;0.65;16
41.1621767;0.5;0.9;2
43.0732482;0.5;0.65;6
45.3061728;2.5;0.65;2
47.7075857;0.5;0.65;16
