Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
22.1269931;2.7112274;1;2;False;0.850878;45;6.240305;4.867776;51.40883;31.32516;0.9988804;-0.995275;0.6;300;900;0.3
27.5745154;4.2312799;2;3;False;0.8077642;45;18.42026;13.57789;32.20591;18.91316;0.9987188;-0.9942564;0.6;300;900;0.3
32.1497916;3.3324628;3;2;False;0.639841;45;5.806963;4.693947;32.20591;11.99649;-0.7917559;0.9961194;0.6;300;900;0.3
43.565728;10.2468198;3;4;False;0.761507;45;13.27329;8.866301;10.99041;6.36553;0.9989064;-0.996051;0.6;300;900;0.3
54.7791329;1.5210549;3;3;True;0.7081558;45;5.961424;4.826145;51.40883;0;1;1;0.6;300;900;0.3
59.8905486;3.617934;1;1;True;0.6462641;45;19.01564;12.89284;10.99041;0;1;1;0.6;300;900;0.3
66.995489;1.5105269;1;5;False;0.6507726;45;20.19531;14.35425;51.40883;30.90833;0.9992062;-0.9971541;0.6;300;900;0.3
70.682326;2.4234693;2;5;False;0.775837;45;14.42755;8.954826;32.20591;29.33856;0.9585434;-0.9998155;0.6;300;900;0.3
94.6752837;22.5631453;1;5;False;0.640909;45;18.51988;12.88904;10.99042;3.169869;0.226422;0.9955167;0.6;300;900;0.3
101.0327309;2.7262671;1;5;False;0.7075748;45;19.01258;12.86205;10.99042;2.485162;-0.9519047;0.9969842;0.6;300;900;0.3
105.1286694;1.2032267;3;5;False;0.694073;45;13.2769;8.947632;10.99042;3.105641;-1;1;0.6;300;900;0.3
109.6697743;3.0305792;1;1;True;0.641609;45;5.927192;4.028464;10.99043;0;1;1;0.6;300;900;0.3
116.7616806;4.5265677;1;2;False;0.786884;45;13.91393;9.843212;32.20591;4.429834;-0.9907212;0.998381;0.6;300;900;0.3
123.0690034;3.9204604;2;3;False;0.696863;45;18.55907;13.09935;32.20591;17.47466;0.9980404;-0.9603126;0.6;300;900;0.3
127.9551381;3.0201485;3;3;True;0.7321218;45;13.26332;8.885993;51.40882;0;1;1;0.6;300;900;0.3
131.6951085;0.9069179;2;3;False;0.6174068;45;6.138292;4.826044;51.40881;28.46325;0.9986782;-0.9941871;0.6;300;900;0.3
137.4138634;3.9329946;1;1;True;0.7613215;45;6.664133;3.92556;32.2059;0;1;1;0.6;300;900;0.3
140.6780644;1.2212556;4;5;False;0.600571;45;19.93133;14.75055;51.40881;9.313684;-0.9828807;0.9978883;0.6;300;900;0.3
147.7915278;3.9344881;2;5;False;0.6428748;45;13.26972;8.872009;10.99042;0.756122;-0.9997812;0.9529901;0.6;300;900;0.3
151.0853083;2.1116292;1;1;True;0.6025993;45;13.27083;10.87883;51.40883;0;1;1;0.6;300;900;0.3
158.5156245;5.1407122;3;3;True;0.8577477;45;5.79004;4.709516;32.20591;0;1;1;0.6;300;900;0.3
160.9731755;1.5105262;3;2;False;0.687591;45;18.28815;12.84046;51.40883;18.91305;0.9902196;0.955371;0.6;300;900;0.3
167.0463769;3.6301784;1;1;True;0.8003055;45;14.37792;8.942535;32.20591;0;1;1;0.6;300;900;0.3
172.6448003;4.5370947;2;2;True;0.6881164;45;5.902815;4.046436;10.99043;0;1;1;0.6;300;900;0.3
177.2796564;1.8118293;3;4;False;0.6067037;45;14.57707;10.16199;51.40881;31.27119;0;0;0.6;300;900;0.3
185.4233656;6.6376949;3;3;True;0.6661411;45;19.79829;12.84445;32.20591;0;1;1;0.6;300;900;0.3
200.8449772;10.8659663;4;3;False;0.6704197;45;5.899184;3.91658;10.99043;5.06027;1;-1;0.6;300;900;0.3
