Timestamp;SelectionTime;aim;selection;correct?;smoothCorrelation;speedInDeg;widthInDeg;radiusInDeg;counterDifference;differenceAtSelection;pearsonThreshold;w;averageWindow;correlationFrequency
84.1043261;7.2523332;2;2;True;0.637704;44.69071;5.279894;28.76934;15;16;0.600000023841858;300;900;0.2
90.356487;5.2294356;3;3;True;0.6445568;44.69071;5.160214;28.76933;15;16;0.600000023841858;300;900;0.2
97.404452;6.0222323;3;3;True;0.7370424;44.91989;5.716448;46.2935;15;16;0.600000023841858;300;900;0.2
113.5286414;15.0984564;4;4;True;0.03603737;14.8969;5.915674;28.76934;15;14;0.600000023841858;300;900;0.2
129.6352948;15.0859336;1;1;True;0.032688;44.69071;5.238831;9.772072;15;0;0.600000023841858;300;900;0.2
145.7503709;15.0938546;2;2;True;0.4289581;14.8969;5.67772;28.76934;15;6;0.600000023841858;300;900;0.2
161.8471723;15.0728791;1;1;True;0.06990267;44.69071;5.23636;9.772058;15;5;0.600000023841858;300;900;0.2
177.9285483;15.0586509;4;3;False;0.3786894;8.938142;6.109482;46.29349;15;2;0.600000023841858;300;900;0.2
194.0670677;15.1122849;3;1;False;-0.2394975;14.8969;5.581821;28.76934;15;0;0.600000023841858;300;900;0.2
200.5613697;5.468068;4;4;True;0.8752989;74.86649;5.715968;28.76934;15;15;0.600000023841858;300;900;0.2
206.6134946;5.0283967;1;1;True;0.7429187;74.86649;5.901218;28.76934;15;17;0.600000023841858;300;900;0.2
222.7322199;15.0970025;2;2;True;0.1698164;8.938142;5.76427;46.2935;15;6;0.600000023841858;300;900;0.2
232.2074647;8.4500126;1;1;True;0.6336493;224.5995;5.156428;9.772072;15;16;0.600000023841858;300;900;0.2
245.3188975;12.088708;2;2;True;0.6376076;134.0721;5.146456;9.772058;15;15;0.600000023841858;300;900;0.2
252.4233255;6.0766897;3;3;True;0.7571151;44.91989;5.736509;46.29349;15;16;0.600000023841858;300;900;0.2
258.0698699;4.623318;4;4;True;0.7557216;224.5995;5.152483;9.772058;15;15;0.600000023841858;300;900;0.2
268.5713489;9.4757465;4;4;True;0.9213566;26.81442;6.056741;46.2935;15;17;0.600000023841858;300;900;0.2
276.648055;7.0506729;2;2;True;0.7610064;224.5995;5.165165;9.772072;15;16;0.600000023841858;300;900;0.2
286.3158135;8.641524;4;4;True;0.8772193;44.91989;5.809622;46.2935;15;18;0.600000023841858;300;900;0.2
294.6194358;7.2713726;1;1;True;0.9455165;74.86649;5.723964;28.76934;15;15;0.600000023841858;300;900;0.2
306.7171679;11.0694923;3;3;True;0.6905321;26.81442;5.815447;46.2935;15;17;0.600000023841858;300;900;0.2
319.0060423;11.2616373;1;1;True;0.742215;134.0721;5.165188;9.772072;15;15;0.600000023841858;300;900;0.2
324.4580681;4.4277972;1;1;True;0.7560598;134.0721;5.173389;9.772058;15;15;0.600000023841858;300;900;0.2
340.5639788;15.0811805;3;4;False;0.4409904;8.938142;5.265282;46.29349;15;4;0.600000023841858;300;900;0.2
353.2663219;11.6786155;1;1;True;0.7240367;44.69071;5.703894;28.76934;15;16;0.600000023841858;300;900;0.2
363.9668404;9.6767913;3;3;True;0.6434772;26.81442;5.580032;46.2935;15;18;0.600000023841858;300;900;0.2
380.069747;15.0846935;4;4;True;0.468857;44.69071;5.15392;9.772065;15;2;0.600000023841858;300;900;0.2
