Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
32.86349;4.038301;6;2;False;0.9611638;30;9.388559;8.40579;18.25197;14.70936;0.9499096;0.9994887;20;0.5;300;900;0.08
43.4387814;14.6135924;1;1;True;0.9271577;30;9.58603;8.487338;18.25197;0;1;1;17;0.5;300;900;0.08
48.7294311;19.9042421;1;1;True;0.806278;30;9.875016;8.658422;18.25198;0;1;1;17;0.5;300;900;0.08
52.7747501;23.9495611;9;9;True;0.8605118;45;8.927327;8.007186;18.35371;0;1;1;16;0.5;300;900;0.08
152.0310846;16.1195694;2;1;False;0.7867122;30;9.745515;8.499574;18.25196;8.59354;0.9993943;-0.7413656;16;0.5;300;900;0.08
157.3362733;21.4247581;4;4;True;0.9060674;30;9.55045;8.477218;18.25197;0;1;1;16;0.5;300;900;0.08
161.9069976;25.9954824;3;3;True;0.7563151;30;9.682903;8.838894;18.25197;0;1;1;16;0.5;300;900;0.08
170.2240683;2.9243212;9;1;False;0.5126761;30;9.593718;8.81897;18.25197;31.2864;-0.9997352;-0.9787259;16;0.5;300;900;0.08
180.401798;13.1020509;2;6;False;0.6662747;45;9.983706;7.905827;18.35372;45.66983;-0.9999964;0.9999591;17;0.5;300;900;0.08
188.5677187;21.2679716;6;6;True;0.5473635;45;9.982807;7.950511;18.3537;0;1;1;17;0.5;300;900;0.08
199.033941;31.7341939;5;4;False;0.7197734;30;9.848207;8.742451;18.25196;4.977091;0.5760089;0.9993614;17;0.5;300;900;0.08
258.7007779;6.4641635;9;2;False;0.6064982;30;8.909866;8.0105;18.25196;20.41594;-0.9898632;-0.990584;17;0.5;300;900;0.08
262.6447579;10.4081435;7;3;False;0.5699908;30;9.308574;8.354288;18.25198;15.95355;0.999171;0.9988449;17;0.5;300;900;0.08
282.6326411;30.3960267;5;9;False;0.7570584;45;9.832836;8.825498;18.35371;39.03646;0.993291;0.9940535;17;0.5;300;900;0.08
307.5202244;17.3951902;0;1;False;0.6334455;30;9.610895;8.493113;18.25197;17.75912;0.96824;0.9968535;18;0.5;300;900;0.08
312.7310599;22.6060257;3;3;True;0.6155939;30;9.856854;8.422291;18.25197;0;1;1;12;0.5;300;900;0.08
318.3244195;28.1993853;9;2;False;0.6362872;30;8.946785;8.022226;18.25197;15.97967;0.9967032;0.9978473;11;0.5;300;900;0.08
330.2776565;2.6660783;7;2;False;0.9686508;30;8.952927;8.022106;18.25196;24.90577;0.9999639;0.9812773;14;0.5;300;900;0.08
336.9919843;9.3804061;8;8;True;0.806444;45;9.959332;8.345684;18.35371;0;0;0;15;0.5;300;900;0.08
345.049887;17.4383088;6;2;False;0.8121009;30;9.456347;8.440724;18.25197;15.68727;-0.8466492;0.9994197;15;0.5;300;900;0.08
350.0306189;22.4190407;4;4;True;0.6627089;30;9.745389;8.499596;18.25199;0;1;1;15;0.5;300;900;0.08
364.3691572;6.353389;8;1;False;0.6331746;30;8.940495;8.022069;18.25197;18.25886;-0.9982202;0.766368;15;0.5;300;900;0.08
374.6580138;16.6422456;7;5;False;0.9391584;30;9.317264;8.360479;18.25198;15.9373;0.9997158;0.9996698;16;0.5;300;900;0.08
384.4595613;26.4437931;6;6;True;0.6634519;45;8.976166;8.022005;18.35372;0;1;1;16;0.5;300;900;0.08
389.6469839;31.6312157;9;9;True;0.8488392;45;9.133263;8.153236;18.35371;0;1;1;16;0.5;300;900;0.08
449.8929625;8.1611691;5;9;False;0.7138599;45;9.97011;8.535905;18.35372;42.66756;0.998208;0.999374;16;0.5;300;900;0.08
467.4435609;25.7117675;2;2;True;0.7064455;30;9.89678;8.228203;18.25198;0;1;1;16;0.5;300;900;0.08
474.3819832;32.6501898;6;2;False;0.8367531;30;8.937244;8.021847;18.25197;16.35629;0.9970747;0.9979548;16;0.5;300;900;0.08
492.8329732;13.3118439;6;1;False;0.9565456;30;9.866831;8.691504;18.25197;42.15982;0.9711761;0.9993587;10;0.5;300;900;0.08
495.9838388;16.4627095;3;0;False;0.8824173;45;9.983829;8.045557;18.35371;44.34203;0;0;8;0.5;300;900;0.08
500.9550382;21.4339089;1;1;True;0.7672314;30;9.8759;8.37475;18.25198;0;1;1;8;0.5;300;900;0.08
511.2619044;4.6343051;4;7;False;0.6723095;45;8.946026;8.020124;18.35371;22.16031;-1;-1;18;0.5;300;900;0.08
516.6597361;10.0321368;5;5;True;0.5344026;30;8.911409;8.012424;18.25197;0;1;1;18;0.5;300;900;0.08
530.220742;23.5931427;5;6;False;0.8732385;45;9.44866;8.417055;18.3537;17.41045;-0.9999863;0.9997408;9;0.5;300;900;0.08
