Timestamp;SelectionTime;aim;selection;correct?;smoothCorrelation;speedInDeg;widthInDeg;radiusInDeg;counterDifference;differenceAtSelection;pearsonThreshold;w;averageWindow;correlationFrequency
44.9728276;6.059259;4;4;True;0.8006738;26.81442;5.558333;44.42481;15;16;0.600000023841858;300;900;0.2
50.411469;4.4183827;2;2;True;0.9004802;8.938142;5.701401;44.42481;15;15;0.600000023841858;300;900;0.2
56.073171;4.6399593;1;1;True;0.6247832;224.5995;5.001848;9.337734;15;16;0.600000023841858;300;900;0.2
61.3105536;4.2141366;2;2;True;0.8809378;26.81442;5.670106;44.42481;15;15;0.600000023841858;300;900;0.2
66.7511708;4.4268964;4;4;True;0.985566;44.91989;5.72563;44.42481;15;16;0.600000023841858;300;900;0.2
72.1937754;4.4183566;4;4;True;0.9938624;44.69071;5.539721;27.53313;15;15;0.600000023841858;300;900;0.2
79.4547126;6.2391958;3;3;True;0.9728301;14.8969;5.336485;27.53313;15;16;0.600000023841858;300;900;0.2
84.6809037;4.2049449;2;2;True;0.9437984;134.0721;4.973322;9.337746;15;15;0.600000023841858;300;900;0.2
91.3392791;5.6356312;1;1;True;0.668257;14.8969;4.922292;27.53313;15;16;0.600000023841858;300;900;0.2
96.5895078;4.2284865;1;1;True;0.9193855;44.69071;5.613193;27.53314;15;15;0.600000023841858;300;900;0.2
102.4266994;4.8159516;1;1;True;0.9501712;26.81442;5.64112;44.42481;15;16;0.600000023841858;300;900;0.2
107.8813547;4.4278904;2;2;True;0.9152948;74.86649;4.962602;27.53313;15;16;0.600000023841858;300;900;0.2
114.1261116;5.2220119;4;4;True;0.8338655;14.8969;5.462373;27.53314;15;16;0.600000023841858;300;900;0.2
118.9631096;3.8152563;2;2;True;0.8663565;134.0721;4.925278;9.33774;15;15;0.600000023841858;300;900;0.2
124.0180163;4.0313268;3;3;True;0.6553059;74.86649;5.574086;27.53313;15;15;0.600000023841858;300;900;0.2
129.2623095;4.2170281;3;3;True;0.8482952;44.69071;4.992463;9.33774;15;15;0.600000023841858;300;900;0.2
134.0967977;3.8132397;4;4;True;0.9373065;44.91989;5.638254;44.42481;15;15;0.600000023841858;300;900;0.2
139.3468426;4.2262974;3;3;True;0.9515898;224.5995;4.92696;9.337734;15;15;0.600000023841858;300;900;0.2
144.3972981;4.0267276;2;2;True;0.9474168;74.86649;5.400898;27.53313;15;15;0.600000023841858;300;900;0.2
149.6473451;4.2278232;4;4;True;0.9852077;44.69071;5.507767;27.53313;15;15;0.600000023841858;300;900;0.2
154.8968397;4.2277718;4;4;True;0.8612777;224.5995;5.079946;9.33774;15;15;0.600000023841858;300;900;0.2
161.7491063;5.8300428;1;1;True;0.9515176;8.938142;5.58077;44.4248;15;15;0.600000023841858;300;900;0.2
166.9790399;4.2127233;2;2;True;0.9273963;44.91989;5.462159;44.42481;15;15;0.600000023841858;300;900;0.2
172.2325449;4.22727;3;3;True;0.9833308;134.0721;4.916238;9.33774;15;15;0.600000023841858;300;900;0.2
181.6939697;8.4386997;4;4;True;0.6833249;8.938142;5.73989;44.42481;15;16;0.600000023841858;300;900;0.2
187.7476096;5.0314138;2;2;True;0.9722015;44.69071;5.061407;9.337734;15;16;0.600000023841858;300;900;0.2
192.9870781;4.2167429;1;1;True;0.7422631;44.69071;5.098191;9.337734;15;15;0.600000023841858;300;900;0.2
