Timestamp;SelectionTime;selectedObj;smoothCorrel;speedInDegPerS;radiusInUnits;radiusInDeg;walking;corrThreshold;w;corrAverageWindow;corrFrequency
27.5284905;2.2970185;1;0.5017884;74.86649;1.5;28.6212;0.5;300;900;0.1
36.2781731;6.4371856;4;0.5138803;224.5995;0.5;9.718668;0.5;300;900;0.1
49.4024447;11.1507556;2;0.5709894;8.938142;2.5;46.07932;0.5;300;900;0.1
65.8983849;13.0923442;2;0.5285942;8.938142;2.5;46.07932;0.5;300;900;0.1
71.4614956;3.6200957;2;0.540706;14.8969;1.5;28.62121;0.5;300;900;0.1
74.6586442;1.6229348;1;0.5071632;44.69071;1.5;28.62121;0.5;300;900;0.1
76.3638577;0.2112567;2;0.5034664;44.91989;2.5;46.07932;0.5;300;900;0.1
91.7889756;2.6239573;4;0.60322;44.69071;1.5;28.6212;0.6;300;900;0.1
97.8011348;1.9005251;1;0.6357825;134.0721;0.5;9.718676;0.6;300;900;0.1
121.3713264;22.6786291;4;0.6170646;44.69071;0.5;9.718668;0.6;300;900;0.1
127.1468461;3.9355994;4;0.6542136;134.0721;0.5;9.718689;0.6;300;900;0.1
151.5525085;22.2810928;4;0.5638356;44.69071;0.5;9.718676;0.54;300;900;0.1
186.1783369;29.9817253;1;0.5578592;26.81442;2.5;46.07932;0.5;300;900;0.1
191.9519275;1.3064463;4;0.5257802;44.91989;2.5;46.07932;0.5;300;900;0.1
194.5207244;1.318254;1;0.5423261;74.86649;1.5;28.6212;0.5;300;900;0.1
197.8835844;2.145515;1;0.5268788;14.8969;1.5;28.62121;0.5;300;900;0.1
203.9703342;3.6295453;2;0.5584169;44.91989;2.5;46.07932;0.5;300;900;0.1
205.099863;0.2125073;4;0.6201394;8.938142;2.5;46.07932;0.5;300;900;0.1
215.6446207;7.8757396;3;0.5438294;26.81442;2.5;46.07932;0.5;300;900;0.1
217.0171566;0.2125827;3;0.5324391;224.5995;0.5;9.718689;0.5;300;900;0.1
226.4207679;2.8240506;3;0.5828409;26.81442;2.5;46.07932;0.5;300;900;0.1
228.3773371;1.0389189;1;0.5106103;224.5995;0.5;9.718676;0.5;300;900;0.1
236.2865567;5.6415857;4;0.5257823;134.0721;0.5;9.718681;0.5;300;900;0.1
239.491092;2.0319839;2;0.6255706;74.86649;1.5;28.6212;0.5;300;900;0.1
252.4835395;10.4342273;1;0.5656658;44.69071;0.5;9.718681;0.5;300;900;0.1
256.5085215;3.2325464;1;0.5359846;44.69071;1.5;28.6212;0.5;300;900;0.1
270.9348623;13.2806717;1;0.7480848;14.8969;1.5;28.6212;0.5;300;900;0.1
