lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
6.194;0.4867866;0.2487953
6.197;0.4854011;0.2485328
6.198;0.4799308;0.2444451
6.199;0.4790475;0.2440166
6.194;0.4867866;0.2487953;;
6.197;0.4854011;0.2485328;;
6.198;0.4799308;0.2444451;;
6.199;0.4790475;0.2440166;;
6.22;0.4740319;0.2414469
6.222;0.4732094;0.2405023
6.251;0.4729171;0.2395747
6.252;0.468581;0.2382389
6.253;0.4686798;0.237233
6.272;0.4694664;0.235085
6.273;0.4708447;0.234417
6.194;0.4867866;0.2487953;;
6.197;0.4854011;0.2485328;;
6.198;0.4799308;0.2444451;;
6.199;0.4790475;0.2440166;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879
6.295;0.4718708;0.2314232
6.295;0.474278;0.2308303
6.315;0.4752746;0.229216
6.316;0.4761807;0.2277072
6.337;0.4774358;0.2268705
6.359;0.4786496;0.2267253
6.36;0.4798175;0.2264321
6.361;0.4841881;0.2264152
6.362;0.4846876;0.2258423
6.194;0.4867866;0.2487953;;
6.197;0.4854011;0.2485328;;
6.198;0.4799308;0.2444451;;
6.199;0.4790475;0.2440166;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175
6.402;0.4620705;0.2211479
6.403;0.4432243;0.2192236
6.423;0.4235782;0.2176422
6.194;0.4867866;0.2487953;;
6.197;0.4854011;0.2485328;;
6.198;0.4799308;0.2444451;;
6.199;0.4790475;0.2440166;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567
6.468;0.3987154;0.2145966
6.469;0.3766654;0.2092442
6.47;0.3791083;0.2087981
6.471;0.3575383;0.2035004
6.491;0.3362032;0.1985294
6.513;0.3187513;0.196402
6.514;0.3138242;0.1966737
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
6.294;0.4710266;0.2330879;;
6.295;0.4718708;0.2314232;;
6.295;0.474278;0.2308303;;
6.315;0.4752746;0.229216;;
6.316;0.4761807;0.2277072;;
6.337;0.4774358;0.2268705;;
6.359;0.4786496;0.2267253;;
6.36;0.4798175;0.2264321;;
6.361;0.4841881;0.2264152;;
6.362;0.4846876;0.2258423;;
6.382;0.4757103;0.2228175;;
6.402;0.4620705;0.2211479;;
6.403;0.4432243;0.2192236;;
6.423;0.4235782;0.2176422;;
6.446;0.4014861;0.2154567;;
6.468;0.3987154;0.2145966;;
6.469;0.3766654;0.2092442;;
6.47;0.3791083;0.2087981;;
6.471;0.3575383;0.2035004;;
6.491;0.3362032;0.1985294;;
6.513;0.3187513;0.196402;;
6.514;0.3138242;0.1966737;;
6.22;0.4740319;0.2414469;;
6.222;0.4732094;0.2405023;;
6.251;0.4729171;0.2395747;;
6.252;0.468581;0.2382389;;
6.253;0.4686798;0.237233;;
6.272;0.4694664;0.235085;;
6.273;0.4708447;0.234417;;
