Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
8.7230689;0;0;18;1;
8.7230689;1;0;18;1;
8.7230689;2;0;18;1;
8.7230689;3;0;18;1;
8.7230689;4;0;18;1;
8.7230689;5;0;18;1;
8.7891249;0;0.0005154898;18;1;
8.7891249;1;0.0005824253;18;1;
8.7891249;2;0.0004995817;18;1;
8.7891249;3;0.4126797;18;1;
8.7891249;4;-0.003163663;18;1;
8.7891249;5;0.0005040294;18;1;
8.8735823;0;0.0008766662;18;1;
8.8735823;1;0.001232442;18;1;
8.8735823;2;0.0008083467;18;1;
8.8735823;3;0.5480192;18;1;
8.8735823;4;-0.01258255;18;1;
8.8735823;5;0.0008239166;18;1;
8.9630871;0;0.01859622;18;1;
8.9630871;1;0.01868454;18;1;
8.9630871;2;0.01783031;18;1;
8.9630871;3;0.5796131;18;1;
8.9630871;4;-0.0418827;18;1;
8.9630871;5;0.0181625;18;1;
9.0525484;0;0.03838167;18;1;
9.0525484;1;0.03932675;18;1;
9.0525484;2;0.03663857;18;1;
9.0525484;3;0.5461184;18;1;
9.0525484;4;-0.09952942;18;1;
9.0525484;5;0.03736114;18;1;
9.1420969;0;0.05157198;18;1;
9.1420969;1;0.05308822;18;1;
9.1420969;2;0.0491774;18;1;
9.1420969;3;0.5237887;18;1;
9.1420969;4;-0.1379606;18;1;
9.1420969;5;0.05016023;18;1;
9.2315305;0;0.06099362;18;1;
9.2315305;1;0.06291784;18;1;
9.2315305;2;0.05813372;18;1;
9.2315305;3;0.5078389;18;1;
9.2315305;4;-0.1654114;18;1;
9.2315305;5;0.05930245;18;1;
9.3205314;0;0.06805985;18;1;
9.3205314;1;0.07029006;18;1;
9.3205314;2;0.06485096;18;1;
9.3205314;3;0.4958765;18;1;
9.3205314;4;-0.1859995;18;1;
9.3205314;5;0.06615911;18;1;
9.4100232;0;0.07355582;18;1;
9.4100232;1;0.076024;18;1;
9.4100232;2;0.07007547;18;1;
9.4100232;3;0.4865724;18;1;
9.4100232;4;-0.2020124;18;1;
9.4100232;5;0.07149206;18;1;
9.499156;0;0.07795259;18;1;
9.499156;1;0.08061116;18;1;
9.499156;2;0.07425508;18;1;
9.499156;3;0.4791292;18;1;
9.499156;4;-0.2148228;18;1;
9.499156;5;0.07575843;18;1;
9.5886491;0;0.08154994;18;1;
9.5886491;1;0.0843643;18;1;
9.5886491;2;0.07767477;18;1;
9.5886491;3;0.4730393;18;1;
9.5886491;4;-0.2253041;18;1;
9.5886491;5;0.07924909;18;1;
9.6781071;0;0.0922339;18;1;
9.6781071;1;0.09544571;18;1;
9.6781071;2;0.08784491;18;1;
9.6781071;3;0.5105065;18;1;
9.6781071;4;-0.2553146;18;1;
9.6781071;5;0.08962688;18;1;
9.756011;0;0.1266279;18;1;
9.756011;1;0.1010094;18;1;
9.756011;2;0.1220392;18;1;
9.756011;3;0.4028006;18;1;
9.756011;4;-0.2890777;18;1;
9.756011;5;0.1239165;18;1;
9.756011;6;0;44;1;
9.756011;7;0;44;1;
9.756011;8;0;44;1;
9.8455909;0;0.1555185;18;1;
9.8455909;1;0.1041936;18;1;
9.8455909;2;0.1509455;18;1;
9.8455909;3;0.2993375;18;1;
9.8455909;4;-0.3152573;18;1;
9.8455909;5;0.1528194;18;1;
9.8455909;6;0;44;1;
9.8455909;7;0;44;1;
9.8455909;8;0;44;1;
9.9351595;0;0.1489954;18;1;
9.9351595;1;0.09773536;18;1;
9.9351595;2;0.1446822;18;1;
9.9351595;3;0.2380289;18;1;
9.9351595;4;-0.3034588;18;1;
9.9351595;5;0.1464395;18;1;
9.9351595;6;0;44;1;
9.9351595;7;0;44;1;
9.9351595;8;0;44;1;
10.0245563;0;0.2292205;18;1;
10.0245563;1;0.177563;18;1;
10.0245563;2;0.2254211;18;1;
10.0245563;3;0.1096525;18;1;
10.0245563;4;-0.3643573;18;1;
10.0245563;5;0.2269708;18;1;
10.0245563;6;0.25;44;1;
10.0245563;7;0;44;1;
10.0245563;8;-0.25;44;1;
10.1136766;0;0.297602;18;1;
10.1136766;1;0.2484799;18;1;
10.1136766;2;0.2983617;18;1;
10.1136766;3;-0.01075841;18;1;
10.1136766;4;-0.417411;18;1;
10.1136766;5;0.2995543;18;1;
10.1136766;6;0.3820385;44;1;
10.1136766;7;0.00819531;44;1;
10.1136766;8;-0.3802328;44;1;
10.2030902;0;0.3358709;18;1;
10.2030902;1;0.3169115;18;1;
10.2030902;2;0.3700522;18;1;
10.2030902;3;-0.1294457;18;1;
10.2030902;4;-0.469399;18;1;
10.2030902;5;0.3713092;18;1;
10.2030902;6;0.4672939;44;1;
10.2030902;7;0.01314503;44;1;
