lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
5.691;0.1551083;1.0447
5.694;0.1394382;1.088958
5.697;0.1236635;1.133347
5.699;0.1207133;1.141533
5.723;0.1161508;1.154243
5.724;0.1103938;1.17037
5.726;0.1045483;1.186913
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164
5.759;0.09354847;1.219146
5.76;0.08911108;1.232574
5.792;0.08623637;1.241616
5.794;0.08542421;1.244654
5.796;0.08562049;1.244744
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164;;
5.759;0.09354847;1.219146;;
5.76;0.08911108;1.232574;;
5.792;0.08623637;1.241616;;
5.794;0.08542421;1.244654;;
5.796;0.08562049;1.244744;;
5.826;0.08675527;1.241918
5.836;0.08781377;1.239187
5.837;0.08799737;1.238751
5.859;0.08781607;1.23926
5.86;0.08685561;1.24181
5.861;0.08582523;1.244548
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164;;
5.759;0.09354847;1.219146;;
5.76;0.08911108;1.232574;;
5.792;0.08623637;1.241616;;
5.794;0.08542421;1.244654;;
5.796;0.08562049;1.244744;;
5.826;0.08675527;1.241918;;
5.836;0.08781377;1.239187;;
5.837;0.08799737;1.238751;;
5.859;0.08781607;1.23926;;
5.86;0.08685561;1.24181;;
5.861;0.08582523;1.244548;;
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164;;
5.759;0.09354847;1.219146;;
5.76;0.08911108;1.232574;;
5.792;0.08623637;1.241616;;
5.794;0.08542421;1.244654;;
5.796;0.08562049;1.244744;;
5.826;0.08675527;1.241918;;
5.836;0.08781377;1.239187;;
5.837;0.08799737;1.238751;;
5.859;0.08781607;1.23926;;
5.86;0.08685561;1.24181;;
5.861;0.08582523;1.244548;;
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164;;
5.759;0.09354847;1.219146;;
5.76;0.08911108;1.232574;;
5.792;0.08623637;1.241616;;
5.794;0.08542421;1.244654;;
5.796;0.08562049;1.244744;;
5.826;0.08675527;1.241918;;
5.836;0.08781377;1.239187;;
5.837;0.08799737;1.238751;;
5.859;0.08781607;1.23926;;
5.86;0.08685561;1.24181;;
5.861;0.08582523;1.244548;;
5.691;0.1551083;1.0447;;
5.694;0.1394382;1.088958;;
5.697;0.1236635;1.133347;;
5.699;0.1207133;1.141533;;
5.723;0.1161508;1.154243;;
5.724;0.1103938;1.17037;;
5.726;0.1045483;1.186913;;
5.757;0.09861478;1.204164;;
5.759;0.09354847;1.219146;;
5.76;0.08911108;1.232574;;
5.792;0.08623637;1.241616;;
5.794;0.08542421;1.244654;;
5.796;0.08562049;1.244744;;
5.826;0.08675527;1.241918;;
5.836;0.08781377;1.239187;;
5.837;0.08799737;1.238751;;
5.859;0.08781607;1.23926;;
5.86;0.08685561;1.24181;;
5.861;0.08582523;1.244548;;
6.167;0.08523084;1.246523
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.167;0.08523084;1.246523;;
6.814;0.08996516;1.231112
6.848;0.09387442;1.224396
6.85;0.09733725;1.219652
6.814;0.08996516;1.231112;;
6.848;0.09387442;1.224396;;
6.85;0.09733725;1.219652;;
6.814;0.08996516;1.231112;;
6.848;0.09387442;1.224396;;
6.85;0.09733725;1.219652;;
6.814;0.08996516;1.231112;;
6.848;0.09387442;1.224396;;
6.85;0.09733725;1.219652;;
7.085;0.09412515;1.227098
7.086;0.1353051;1.10571
7.088;0.1763983;0.9841828
6.814;0.08996516;1.231112;;
6.848;0.09387442;1.224396;;
6.85;0.09733725;1.219652;;
