Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
6.1633955;0;0;24;1;;0
6.1633955;1;0;24;1;;0
6.1633955;2;0;24;1;;0
6.1633955;3;0;24;1;;0
6.1633955;4;0;24;1;;0
6.2110223;0;0.3189477;24;1;;0
6.2110223;1;-0.003385671;24;1;;1
6.2110223;2;0.003385671;24;1;;-1
6.2110223;3;-0.003385671;24;1;;1
6.2110223;4;-0.003385671;24;1;;1
6.2877265;0;0.5275353;24;1;;1.806038868718E-05
6.2877265;1;0.004855169;24;1;;1
6.2877265;2;-0.004783242;24;1;;-0.999998379412909
6.2877265;3;0.005113443;24;1;;0.999987442692751
6.2877265;4;0.004684808;24;1;;0.999985401565394
6.3659346;0;0.523163;24;1;;9.0939767093956E-05
6.3659346;1;0.1254086;24;1;;1
6.3659346;2;-0.1249812;24;1;;-0.999991677124186
6.3659346;3;0.127131;24;1;;0.999943801838351
6.3659346;4;0.1245327;24;1;;0.999919712892603
6.4441426;0;0.5668719;24;1;;0.000144730902347179
6.4441426;1;0.1487553;24;1;;1
6.4441426;2;-0.1485576;24;1;;-0.99998663353471
6.4441426;3;0.1496081;24;1;;0.999915186522466
6.4441426;4;0.1483603;24;1;;0.999866514002905
6.5233532;0;0.6221566;24;1;;0.000167539334998634
6.5233532;1;0.1343874;24;1;;1
6.5233532;2;-0.1343072;24;1;;-0.99998394255366
6.5233532;3;0.1345648;24;1;;0.999916383486799
6.5233532;4;0.1340692;24;1;;0.999820604411872
6.6005587;0;0.6616457;24;1;;0.000167539334998634
6.6005587;1;0.1241246;24;1;;1
6.6005587;2;-0.1241283;24;1;;-0.99998394255366
6.6005587;3;0.1238197;24;1;;0.999916383486799
6.6005587;4;0.1238613;24;1;;0.999820604411872
6.6672361;0;0.6912625;24;1;;0.000167539334998634
6.6672361;1;0.1164275;24;1;;1
6.6672361;2;-0.1164941;24;1;;-0.99998394255366
6.6672361;3;0.1157608;24;1;;0.999916383486799
6.6672361;4;0.1162053;24;1;;0.999820604411872
6.7459454;0;0.7142977;24;1;;0.000167539334998634
6.7459454;1;0.1104409;24;1;;1
6.7459454;2;-0.1105564;24;1;;-0.99998394255366
6.7459454;3;0.1094928;24;1;;0.999916383486799
6.7459454;4;0.1102507;24;1;;0.999820604411872
6.8236522;0;0.732726;24;1;;0.000167539334998634
6.8236522;1;0.1056516;24;1;;1
6.8236522;2;-0.1058063;24;1;;-0.99998394255366
6.8236522;3;0.1044784;24;1;;0.999916383486799
6.8236522;4;0.105487;24;1;;0.999820604411872
6.90186;0;0.7478036;24;1;;0.000167539334998634
6.90186;1;0.1017331;24;1;;1
6.90186;2;-0.1019198;24;1;;-0.99998394255366
6.90186;3;0.1003757;24;1;;0.999916383486799
6.90186;4;0.1015894;24;1;;0.999820604411872
6.9800683;0;0.7603683;24;1;;0.000167539334998634
6.9800683;1;0.09846767;24;1;;1
6.9800683;2;-0.09868106;24;1;;-0.99998394255366
6.9800683;3;0.09695683;24;1;;0.999916383486799
6.9800683;4;0.09834142;24;1;;0.999820604411872
7.0582761;0;0.771;24;1;;0.000167539334998634
7.0582761;1;0.09570462;24;1;;1
7.0582761;2;-0.09594059;24;1;;-0.99998394255366
7.0582761;3;0.0940639;24;1;;0.999916383486799
7.0582761;4;0.09559313;24;1;;0.999820604411872
7.1364844;0;0.8401215;24;1;;0.000167539334998634
7.1364844;1;0.100516;24;1;;1
7.1364844;2;-0.100791;24;1;;-0.99998394255366
7.1364844;3;0.09862919;24;1;;0.999916383486799
7.1364844;4;0.1004096;24;1;;0.999820604411872
7.214243;0;0.8569006;24;1;;0.000137984378076772
7.214243;1;0.1079083;24;1;;1
7.214243;2;-0.10823;24;1;;-0.999986700558541
7.214243;3;0.1057744;24;1;;0.999932539397023
7.214243;4;0.1078422;24;1;;0.999849034257696
7.214243;5;0;86;1;;0
7.214243;6;0;86;1;;0
7.214243;7;0;86;1;;0
7.214243;8;0;86;1;;0
7.2934526;0;0.8008389;24;1;;-0.00017427553194066
7.2934526;1;0.1295235;24;1;;1
7.2934526;2;-0.1298668;24;1;;-0.999994559270896
7.2934526;3;0.1273358;24;1;;0.999975398054181
7.2934526;4;0.1295237;24;1;;0.999933305952966
7.2934526;5;0;86;1;;0
7.2934526;6;0;86;1;;0
7.2934526;7;0;86;1;;0
7.2934526;8;0;86;1;;0
7.3716609;0;0.77281;24;1;;3.68573043410536E-05
7.3716609;1;0.1035334;24;1;;1
7.3716609;2;-0.1039835;24;1;;-0.999996345001037
7.3716609;3;0.1008958;24;1;;0.999984362050959
7.3716609;4;0.1037389;24;1;;0.999952394498271
7.3716609;5;0;86;1;;0
7.3716609;6;0;86;1;;0
7.3716609;7;0;86;1;;0
