Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
12.8356517;0;0;45;1;;0
12.8356517;1;0;45;1;;0
12.8486868;0;0;45;1;;0
12.8486868;1;0;45;1;;0
12.9304037;0;0.1559045;45;1;;-0.420241871921257
12.9304037;1;-0.1313391;45;1;;1
13.0201428;0;0.1990428;45;1;;-0.424879031102377
13.0201428;1;-0.256988;45;1;;1
13.1093798;0;0.2280778;45;1;;-0.440521283771096
13.1093798;1;-0.335301;45;1;;1
13.1875883;0;0.2474345;45;1;;-0.440521283771096
13.1875883;1;-0.3875096;45;1;;1
13.2657972;0;0.2612606;45;1;;-0.440521283771096
13.2657972;1;-0.4248015;45;1;;1
13.3440047;0;0.2716303;45;1;;-0.440521283771096
13.3440047;1;-0.4527704;45;1;;1
13.422212;0;0.2406452;45;1;;-4.00217818770643E-05
13.422212;1;-0.2979542;45;1;;1
13.5119515;0;0.2115721;45;1;;-0.000172033863758247
13.5119515;1;-0.1848044;45;1;;1
13.6011893;0;0.1877851;45;1;;-0.000172033863758247
13.6011893;1;-0.09222721;45;1;;1
13.6909268;0;0.1679625;45;1;;-0.000172033863758247
13.6909268;1;-0.01507957;45;1;;1
13.7801646;0;0.1637888;45;1;;-0.000172033863758247
13.7801646;1;0.05438247;45;1;;1
13.7801646;2;0;78;1;;0
13.7801646;3;0;78;1;;0
13.7801646;4;0;78;1;;0
13.7801646;5;0;78;1;;0
13.7801646;6;0;78;1;;0
13.7801646;7;0;78;1;;0
13.8694021;0;0.159615;45;1;;-0.000172033863758247
13.8694021;1;0.1238445;45;1;;1
13.8694021;2;0;78;1;;0
13.8694021;3;0;78;1;;0
13.8694021;4;0;78;1;;0
13.8694021;5;0;78;1;;0
13.8694021;6;0;78;1;;0
13.8694021;7;0;78;1;;0
13.9586394;0;0.1206388;45;1;;0
13.9586394;1;0.1566793;45;1;;0
13.9586394;2;0;78;1;;0
13.9586394;3;0;78;1;;0
13.9586394;4;0;78;1;;0
13.9586394;5;0;78;1;;0
13.9586394;6;0;78;1;;0
13.9586394;7;0;78;1;;0
14.0478769;0;0.09326737;45;1;;0
14.0478769;1;0.2095072;45;1;;0
14.0478769;2;0;78;1;;0
14.0478769;3;0;78;1;;0
14.0478769;4;0;78;1;;0
14.0478769;5;0;78;1;;0
14.0478769;6;0;78;1;;0
14.0478769;7;0;78;1;;0
14.1376152;0;-0.01875078;45;1;;-1
14.1376152;1;0.3468866;45;1;;1
14.1376152;2;0;78;1;;0
14.1376152;3;0;78;1;;0
14.1376152;4;0;78;1;;0
14.1376152;5;-0.2;78;1;;-1
14.1376152;6;0;78;1;;0
14.1376152;7;0.2;78;1;;1
14.2268527;0;-0.07451066;45;1;;-1
14.2268527;1;0.4280077;45;1;;1
14.2268527;2;0.05415015;78;1;;1
14.2268527;3;-0.1105439;78;1;;-1.11022302462516E-16
14.2268527;4;-0.1105439;78;1;;0
14.2268527;5;-0.2208168;78;1;;-1
14.2268527;6;-0.1105439;78;1;;2.22044604925031E-16
14.2268527;7;0.2208168;78;1;;1
14.3160902;0;-0.03243292;45;1;;-0.997111166610072
14.3160902;1;0.4142811;45;1;;1
14.3160902;2;-0.07658617;78;1;;0.923886166309541
14.3160902;3;-0.01257919;78;1;;-0.465352958521847
14.3160902;4;-0.0898328;78;1;;-0.0184849217847118
14.3160902;5;-0.07246146;78;1;;-0.996306794129313
14.3160902;6;-0.09260739;78;1;;-0.0109923653918717
14.3160902;7;0.07155359;78;1;;0.995554191409775
14.3942988;0;0.01183488;45;1;;-0.995857694554428
14.3942988;1;0.3968145;45;1;;1
14.3942988;2;-0.1707916;78;1;;0.931131560968388
14.3942988;3;0.07361082;78;1;;-0.723324202875221
14.3942988;4;-0.07088412;78;1;;-0.0519877832501741
14.3942988;5;0.0430566;78;1;;-0.993936562117487
14.3942988;6;-0.07674398;78;1;;-0.0288430856452199
14.3942988;7;-0.04418516;78;1;;0.992931948274534
14.4725061;0;0.07235227;45;1;;-0.998266143368957
14.4725061;1;0.2569173;45;1;;1
14.4725061;2;-0.2221772;78;1;;0.986048741655045
14.4725061;3;0.1310864;78;1;;-0.973367671299771
14.4725061;4;-0.03997691;78;1;;-0.703203434998182
14.4725061;5;0.1149332;78;1;;-0.996453503247016
14.4725061;6;-0.06778494;78;1;;-0.341191150386129
14.4725061;7;-0.1155373;78;1;;0.996244552345627
14.5507141;0;0.09873936;45;1;;-0.997952860396071
14.5507141;1;0.163391;45;1;;1
14.5507141;2;-0.2196828;78;1;;0.987008451677242
14.5507141;3;0.1356173;78;1;;-0.979382371520367
14.5507141;4;-0.02745766;78;1;;-0.911879721318283
14.5507141;5;0.1268689;78;1;;-0.995362215784731
14.5507141;6;-0.05716784;78;1;;-0.82489895131198
14.5507141;7;-0.1271952;78;1;;0.995291890198629
14.6289224;0;0.06636049;45;1;;-0.996503874720114
14.6289224;1;0.1274017;45;1;;1
14.6289224;2;-0.1620353;78;1;;0.985975706511297
14.6289224;3;0.08527506;78;1;;-0.982226970309882
14.6289224;4;-0.06342281;78;1;;-0.967632259814694
14.6289224;5;0.08104681;78;1;;-0.991138320442349
14.6289224;6;-0.0904369;78;1;;-0.959429140182241
14.6289224;7;-0.08025609;78;1;;0.991797911119751
14.7071302;0;0.01098557;45;1;;-0.994949464018711
14.7071302;1;0.1165548;45;1;;1
14.7071302;2;-0.1004014;78;1;;0.984475746363257
14.7071302;3;0.02371217;78;1;;-0.981740763354809
14.7071302;4;-0.1244808;78;1;;-0.973101600364432
14.7071302;5;0.02167755;78;1;;-0.987265980798982
14.7071302;6;-0.1512127;78;1;;-0.969164032224455
14.7071302;7;-0.01980167;78;1;;0.988892295555403
14.7848372;0;-0.05489834;45;1;;-0.990466655952918
14.7848372;1;0.1209567;45;1;;1
14.7848372;2;-0.02566725;78;1;;0.979295162829503
14.7848372;3;-0.0505698;78;1;;-0.977263493831543
14.7848372;4;-0.1977035;78;1;;-0.971858457075345
14.7848372;5;-0.05494204;78;1;;-0.977521725946431
14.7848372;6;-0.224059;78;1;;-0.969779121080485
14.7848372;7;0.05653661;78;1;;0.981989836910014
14.7848372;8;0.03537551;44;1;;-0.11043326580805
