lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
4.415;0.1394457;0.543317
4.415;0.1394457;0.543317;;
4.415;0.1394457;0.543317;;
4.415;0.1394457;0.543317;;
4.686;0.5053732;0.5831054
4.415;0.1394457;0.543317;;
4.686;0.5053732;0.5831054;;
4.721;0.3909611;0.6511393
4.686;0.5053732;0.5831054;;
4.721;0.3909611;0.6511393;;
4.822;0.32549;0.6851181
4.686;0.5053732;0.5831054;;
4.721;0.3909611;0.6511393;;
4.822;0.32549;0.6851181;;
4.893;0.3370162;0.6713012
4.925;0.3182872;0.7016121
4.686;0.5053732;0.5831054;;
4.721;0.3909611;0.6511393;;
4.822;0.32549;0.6851181;;
4.893;0.3370162;0.6713012;;
4.925;0.3182872;0.7016121;;
4.96;0.3544431;0.5843464
4.993;0.3731084;0.5872301
4.721;0.3909611;0.6511393;;
4.822;0.32549;0.6851181;;
4.893;0.3370162;0.6713012;;
4.925;0.3182872;0.7016121;;
4.96;0.3544431;0.5843464;;
4.993;0.3731084;0.5872301;;
5.061;0.4065949;0.5854971
5.063;0.3943337;0.6169277
5.096;0.3647478;0.6380908
5.129;0.3375468;0.6661855
5.131;0.3149826;0.6973217
4.893;0.3370162;0.6713012;;
4.925;0.3182872;0.7016121;;
4.96;0.3544431;0.5843464;;
4.993;0.3731084;0.5872301;;
5.061;0.4065949;0.5854971;;
5.063;0.3943337;0.6169277;;
5.096;0.3647478;0.6380908;;
5.129;0.3375468;0.6661855;;
5.131;0.3149826;0.6973217;;
5.162;0.2940381;0.7258976
5.197;0.2758533;0.7457472
4.925;0.3182872;0.7016121;;
4.96;0.3544431;0.5843464;;
4.993;0.3731084;0.5872301;;
5.061;0.4065949;0.5854971;;
5.063;0.3943337;0.6169277;;
5.096;0.3647478;0.6380908;;
5.129;0.3375468;0.6661855;;
5.131;0.3149826;0.6973217;;
5.162;0.2940381;0.7258976;;
5.197;0.2758533;0.7457472;;
5.233;0.2768505;0.7487561
5.3;0.2856639;0.7461842
5.3;0.3214672;0.7525582
5.301;0.3590836;0.7589411
5.061;0.4065949;0.5854971;;
5.063;0.3943337;0.6169277;;
5.096;0.3647478;0.6380908;;
5.129;0.3375468;0.6661855;;
5.131;0.3149826;0.6973217;;
5.162;0.2940381;0.7258976;;
5.197;0.2758533;0.7457472;;
5.233;0.2768505;0.7487561;;
5.3;0.2856639;0.7461842;;
5.3;0.3214672;0.7525582;;
5.301;0.3590836;0.7589411;;
5.334;0.3947526;0.7676761
5.335;0.4239355;0.7747883
5.336;0.4281313;0.769372
5.368;0.4299433;0.7637213
5.368;0.4319734;0.7545739
5.402;0.4346271;0.7416327
5.403;0.4353683;0.7321249
5.404;0.4371853;0.7203349
5.405;0.43898;0.7128717
5.129;0.3375468;0.6661855;;
5.131;0.3149826;0.6973217;;
5.162;0.2940381;0.7258976;;
5.197;0.2758533;0.7457472;;
5.233;0.2768505;0.7487561;;
5.3;0.2856639;0.7461842;;
5.3;0.3214672;0.7525582;;
5.301;0.3590836;0.7589411;;
5.334;0.3947526;0.7676761;;
5.335;0.4239355;0.7747883;;
5.336;0.4281313;0.769372;;
5.368;0.4299433;0.7637213;;
5.368;0.4319734;0.7545739;;
5.402;0.4346271;0.7416327;;
5.403;0.4353683;0.7321249;;
5.404;0.4371853;0.7203349;;
5.405;0.43898;0.7128717;;
5.435;0.4398281;0.7093261
5.469;0.4403035;0.7057524
5.471;0.4429889;0.710272
5.472;0.4453779;0.7186348
5.197;0.2758533;0.7457472;;
5.233;0.2768505;0.7487561;;
5.3;0.2856639;0.7461842;;
5.3;0.3214672;0.7525582;;
5.301;0.3590836;0.7589411;;
5.334;0.3947526;0.7676761;;
5.335;0.4239355;0.7747883;;
5.336;0.4281313;0.769372;;
5.368;0.4299433;0.7637213;;
5.368;0.4319734;0.7545739;;
5.402;0.4346271;0.7416327;;
5.403;0.4353683;0.7321249;;
5.404;0.4371853;0.7203349;;
5.405;0.43898;0.7128717;;
5.435;0.4398281;0.7093261;;
5.469;0.4403035;0.7057524;;
5.471;0.4429889;0.710272;;
5.472;0.4453779;0.7186348;;
5.503;0.4474499;0.7276008
5.504;0.4507745;0.7394433
5.504;0.4511749;0.7457514
5.537;0.4517208;0.7483975
5.539;0.4524233;0.7506703
5.539;0.4494494;0.7496361
5.571;0.4463668;0.7486891
5.571;0.442897;0.7478471
5.572;0.4389723;0.7471532
5.3;0.2856639;0.7461842;;
5.3;0.3214672;0.7525582;;
5.301;0.3590836;0.7589411;;
5.334;0.3947526;0.7676761;;
5.335;0.4239355;0.7747883;;
5.336;0.4281313;0.769372;;
5.368;0.4299433;0.7637213;;
5.368;0.4319734;0.7545739;;
5.402;0.4346271;0.7416327;;
5.403;0.4353683;0.7321249;;
5.404;0.4371853;0.7203349;;
5.405;0.43898;0.7128717;;
5.435;0.4398281;0.7093261;;
5.469;0.4403035;0.7057524;;
5.471;0.4429889;0.710272;;
5.472;0.4453779;0.7186348;;
5.503;0.4474499;0.7276008;;
5.504;0.4507745;0.7394433;;
5.504;0.4511749;0.7457514;;
5.537;0.4517208;0.7483975;;
5.539;0.4524233;0.7506703;;
5.539;0.4494494;0.7496361;;
5.571;0.4463668;0.7486891;;
5.571;0.442897;0.7478471;;
5.572;0.4389723;0.7471532;;
5.606;0.4375836;0.7476561
5.608;0.4362492;0.7487243
5.64;0.4352005;0.749267
5.64;0.4331012;0.7451799
5.641;0.4304697;0.7371108
5.368;0.4299433;0.7637213;;
5.368;0.4319734;0.7545739;;
5.402;0.4346271;0.7416327;;
5.403;0.4353683;0.7321249;;
5.404;0.4371853;0.7203349;;
5.405;0.43898;0.7128717;;
5.435;0.4398281;0.7093261;;
5.469;0.4403035;0.7057524;;
5.471;0.4429889;0.710272;;
5.472;0.4453779;0.7186348;;
5.503;0.4474499;0.7276008;;
5.504;0.4507745;0.7394433;;
5.504;0.4511749;0.7457514;;
5.537;0.4517208;0.7483975;;
5.539;0.4524233;0.7506703;;
