timestamp;selectionTime;selectedObject;selectedSizeDeg;targetMeteor;targetSizeDeg;correct?;correlationToIntendedObject;distanceToIntendedObject;radius;center;size;counterThreshold;correlationThreshold;correlationAverageWindow;correlationFrequency;w
20.6939807;4.0061237;1;5.31089571425323;1;5.31089571425323;True;1;0;0.895391;(0.1, -1.5, 7.2);(288.1, 277.8);20;0.6;900;0.08;300
27.0362913;3.3408635;5;7.1900648663864;5;7.1900648663864;True;1;0;0.8539231;(1.0, 1.6, 5.3);(308.6, 459.2);20;0.6;900;0.08;300
58.882452;28.8532364;6;7.1900648663864;17;8.17227081447465;False;-0.399495685343601;3.595522;0.8539231;(1.0, 1.6, 5.3);(486.1, 523.6);20;0.6;900;0.08;300
65.6937766;3.8088748;13;7.35045250214828;17;8.17227081447465;False;0;4.573892;2.135003;(-2.0, -0.8, 5.2);(357.6, 295.4);20;0.6;900;0.08;300
94.7387587;26.0390091;14;10.2326220105213;17;8.17227081447465;False;-0.700518560529006;3.604816;0.5539112;(-1.0, -0.3, 3.7);(248.4, 307.5);20;0.6;900;0.08;300
