Cube3Timestamp;Cube3XPos;Cube3YPos;Cube3newCorr;Cube3smoothCorr
0;;;0;0
0.4231199;;;0;0
0.7274256;;;0;0
1.028724;;;0;0
1.3305226;;;0;0
1.63182;;;0;0
1.9336189;;;0;0
2.218;0.8553525;1;;
2.238;0.8283477;1;;
2.24;0.8283477;1;;
2.2419352;;;-0.49999321208753;-0.166664404029177
2.257;0.7583643;1;;
2.28;0.6829354;1;;
2.281;0.6829354;1;;
2.298;0.6667899;1;;
2.299;0.6667899;1;;
2.3;0.6667899;1;;
2.3;0.6667899;1;;
2.318;0.6144946;1;;
2.32;0.6138645;1;;
2.342;0.5606785;1;;
2.343;0.5601716;1;;
2.363;0.5077386;1;;
2.364;0.5069376;1;;
2.365;0.5065133;1;;
2.366;0.5064427;1;;
2.385;0.4541007;1;;
2.386;0.4531017;1;;
2.387;0.4519926;1;;
2.387;0.4519926;1;;
2.406;0.3880452;1;;
2.407;0.3869262;1;;
2.408;0.386452;1;;
2.409;0.3863803;1;;
2.427;0.346503;1;;
2.428;0.3460762;1;;
2.429;0.3459404;1;;
2.43;0.3459404;1;;
2.449;0.2920296;1;;
2.45;0.2920296;1;;
2.45;0.2920296;1;;
2.451;0.2920296;1;;
2.47;0.2657961;1;;
2.47;0.2486944;1;;
2.471;0.2396366;1;;
2.472;0.2383689;1;;
2.49;0.2101218;1;;
2.491;0.2101218;1;;
2.493;0.2101218;1;;
2.493;0.1845855;1;;
2.511;0.1568709;1;;
2.512;0.156612;1;;
2.512;0.156485;1;;
2.532;0.1040745;1;;
2.532;0.1040745;1;;
2.533;0.1040745;1;;
2.553;0.07795972;1;;
2.554;0.05802494;1;;
2.553873;;;-0.261568064288918;-0.253853758792149
2.553;0.07795972;1;;
2.554;0.05802494;1;;
2.554;0.04998952;1;;
2.555;0.04998952;1;;
2.556;0.04998952;1;;
2.576;-0.01472365;1;;
2.576;-0.01472365;1;;
2.577;-0.01472365;1;;
2.597;-0.05605281;1;;
2.598;-0.05644475;1;;
2.598;-0.05650977;1;;
2.599;-0.05657769;1;;
2.618;-0.1107075;1;;
2.618;-0.1107075;1;;
2.62;-0.1107075;1;;
2.62;-0.1107075;1;;
2.638;-0.1631128;1;;
2.639;-0.1636653;1;;
2.64;-0.1637914;1;;
2.641;-0.1638201;1;;
2.659;-0.1897613;1;;
2.66;-0.1901667;1;;
2.661;-0.2119571;1;;
2.661;-0.2156873;1;;
2.679;-0.2463773;1;;
2.68;-0.2467076;1;;
2.681;-0.2467762;1;;
2.701;-0.2980445;1;;
2.701;-0.2980758;1;;
2.702;-0.298703;1;;
2.728;-0.3650632;1;;
2.729;-0.3659998;1;;
2.732;-0.3776729;1;;
2.733;-0.3793476;1;;
2.734;-0.3796173;1;;
2.743;-0.4148079;1;;
2.745;-0.4156456;1;;
2.746;-0.4157378;1;;
2.766;-0.4585835;1;;
2.767;-0.4590228;1;;
2.768;-0.4591154;1;;
2.769;-0.4591154;1;;
2.788;-0.5127167;1;;
2.789;-0.5127167;1;;
2.79;-0.5127167;1;;
2.812;-0.5664791;1;;
2.813;-0.5664791;1;;
2.833;-0.6202079;1;;
2.833;-0.6202079;1;;
2.833;-0.6202079;1;;
2.8501578;;;0.498350568298684;-0.0877369026925882
2.874;-0.7381052;1;;
2.875;-0.7388155;1;;
2.877;-0.7389226;1;;
2.896;-0.7805072;1;;
2.897;-0.7808891;1;;
2.917;-0.8338822;1;;
2.918;-0.8343455;1;;
2.919;-0.8344843;1;;
2.938;-0.8612358;1;;
2.939;-0.8832564;1;;
2.958;-0.9147499;1;;
2.959;-0.9150899;1;;
2.96;-0.9151423;1;;
2.979;-0.9679068;1;;
2.98;-0.968435;1;;
2.98;-0.9685235;1;;
2.999;-1.021971;1;;
3;-1.022553;1;;
3.001;-1.022639;1;;
3.002;-1.022665;1;;
3.002;-1.022665;1;;
3.023;-1.048778;1;;
3.023;-1.075989;1;;
3.024;-1.075989;1;;
3.044;-1.127732;1;;
3.044;-1.128433;1;;
3.045;-1.129252;1;;
3.047;-1.129684;1;;
3.064;-1.182817;1;;
3.065;-1.182817;1;;
3.066;-1.182817;1;;
3.066;-1.182817;1;;
3.085;-1.236047;1;;
3.086;-1.236523;1;;
3.087;-1.236676;1;;
3.087;-1.236684;1;;
3.107;-1.263098;1;;
3.108;-1.282189;1;;
3.108;-1.284341;1;;
3.109;-1.29031;1;;
3.128;-1.318023;1;;
3.129;-1.334628;1;;
3.13;-1.343926;1;;
3.13;-1.343926;1;;
3.149;-1.370957;1;;
3.15;-1.370957;1;;
3.151;-1.370957;1;;
3.159;-1.395959;1;;
3.1599776;;;0.49428346997034;0.243688657993368
3.149;-1.370957;1;;
3.15;-1.370957;1;;
3.151;-1.370957;1;;
3.159;-1.395959;1;;
3.171;-1.397376;1;;
3.172;-1.397423;1;;
3.172;-1.39743;1;;
3.192;-1.496384;1;;
3.193;-1.497342;1;;
3.193;-1.497506;1;;
3.213;-1.530739;1;;
3.213;-1.530989;1;;
3.214;-1.53112;1;;
3.215;-1.531158;1;;
3.234;-1.585233;1;;
3.234;-1.585233;1;;
3.235;-1.585233;1;;
3.236;-1.585233;1;;
3.255;-1.638209;1;;
3.256;-1.638767;1;;
3.257;-1.63888;1;;
3.257;-1.6389;1;;
3.276;-1.691481;1;;
3.277;-1.692039;1;;
3.278;-1.692131;1;;
3.279;-1.69216;1;;
3.297;-1.745777;1;;
3.298;-1.746299;1;;
3.298;-1.746519;1;;
3.299;-1.746519;1;;
3.318;-1.773243;1;;
3.319;-1.773243;1;;
3.319;-1.799169;1;;
3.32;-1.799169;1;;
3.338;-1.827033;1;;
3.339;-1.827033;1;;
3.339;-1.827033;1;;
3.359;-1.879912;1;;
3.36;-1.879912;1;;
3.361;-1.879912;1;;
3.38;-1.933077;1;;
3.381;-1.933618;1;;
3.381;-1.933711;1;;
3.382;-1.933768;1;;
3.4;-1.986458;1;;
3.401;-1.987065;1;;
3.402;-1.987152;1;;
3.402;-1.987167;1;;
3.421;-2.040596;1;;
3.421;-2.041039;1;;
3.422;-2.041304;1;;
3.423;-2.041304;1;;
3.442;-2.094332;1;;
3.443;-2.094332;1;;
3.443;-2.094332;1;;
3.444;-2.094332;1;;
3.4647846;;;0.496152957199517;0.496262331822847
3.442;-2.094332;1;;
3.443;-2.094332;1;;
3.443;-2.094332;1;;
3.444;-2.094332;1;;
3.464;-2.145643;1;;
3.464;-2.145704;1;;
3.466;-2.148244;1;;
3.485;-2.175676;1;;
3.486;-2.175676;1;;
3.487;-2.175676;1;;
3.487;-2.175676;1;;
3.505;-2.241068;1;;
3.506;-2.241971;1;;
3.507;-2.241971;1;;
3.507;-2.241971;1;;
3.527;-2.282027;1;;
3.528;-2.282402;1;;
3.547;-2.335106;1;;
3.548;-2.335621;1;;
3.549;-2.33575;1;;
3.549;-2.335772;1;;
3.569;-2.387741;1;;
3.569;-2.388319;1;;
3.57;-2.389206;1;;
3.597;-2.442779;1;;
3.598;-2.443195;1;;
3.599;-2.443269;1;;
3.6;-2.443269;1;;
3.61;-2.503425;1;;
3.611;-2.504656;1;;
3.612;-2.50484;1;;
3.632;-2.550018;1;;
3.633;-2.550585;1;;
3.654;-2.577925;1;;
3.655;-2.617166;1;;
3.656;-2.617166;1;;
3.657;-2.617166;1;;
3.675;-2.631074;1;;
3.7;-2.710861;1;;
3.702;-2.711574;1;;
3.704;-2.711646;1;;
3.705;-2.711653;1;;
3.723;-2.76407;1;;
3.726;-2.764739;1;;
3.7660825;;;0.495891299662111;0.495442575610656
3.767;-2.871637;1;;
3.812;-2.992162;1;;
3.834;-2.999912;1;;
3.855;-2.973214;1;;
3.857;-2.95003;1;;
3.878;-2.893173;1;;
4.006;-2.596748;1;;
4.026;-2.544774;1;;
4.027;-2.544251;1;;
4.047;-2.491376;1;;
4.047;-2.490699;1;;
4.0673803;;;-0.443602151281939;0.18281403519323
4.068;-2.43719;1;;
4.083;-2.393317;1;;
4.091;-2.374777;1;;
4.092;-2.374777;1;;
4.111;-2.357392;1;;
4.13;-2.288975;1;;
4.131;-2.28823;1;;
4.151;-2.250102;1;;
4.152;-2.249729;1;;
4.171;-2.196166;1;;
4.173;-2.195554;1;;
4.194;-2.142887;1;;
4.195;-2.142387;1;;
4.215;-2.088827;1;;
4.216;-2.088288;1;;
4.237;-2.033641;1;;
4.237;-2.033641;1;;
4.258;-1.981516;1;;
4.28;-1.919291;1;;
4.283;-1.915025;1;;
4.301;-1.90021;1;;
