Cube1Timestamp;Cube1XPos;Cube1YPos;Cube1newCorr;Cube1smoothCorr
0;;;0;0
0.4311442;;;0;0
0.739964;;;0;0
1.0412633;;;0;0
1.3440669;;;0;0
1.6448651;;;0;0
1.9581968;;;0;0
2.2594964;;;0;0
2.278;2.526309;2;;
2.297;2.490927;2;;
2.317;2.455217;2;;
2.318;2.454778;2;;
2.32;2.454778;2;;
2.321;2.454778;2;;
2.338;2.419718;2;;
2.339;2.419318;2;;
2.361;2.383636;2;;
2.362;2.383303;2;;
2.382;2.348108;2;;
2.383;2.347752;2;;
2.404;2.330046;2;;
2.424;2.294263;2;;
2.425;2.293929;2;;
2.425;2.293877;2;;
2.445;2.258107;2;;
2.445;2.257653;2;;
2.446;2.257653;2;;
2.447;2.257653;2;;
2.466;2.223208;2;;
2.466;2.22296;2;;
2.467;2.2228;2;;
2.468;2.222749;2;;
2.494;2.186106;2;;
2.495;2.186106;2;;
2.496;2.186106;2;;
2.508;2.145642;2;;
2.509;2.144974;2;;
2.509;2.14486;2;;
2.51;2.14479;2;;
2.529;2.11495;2;;
2.53;2.11495;2;;
2.53;2.11495;2;;
2.551;2.079684;2;;
2.552;2.079393;2;;
2.552;2.079253;2;;
2.5612972;;;-0.249331357522832;-0.0831104525076108
2.551;2.079684;2;;
2.552;2.079393;2;;
2.552;2.079253;2;;
2.572;2.061536;2;;
2.573;2.046777;2;;
2.574;2.044384;2;;
2.595;2.0254;2;;
2.595;2.00738;2;;
2.615;1.989292;2;;
2.616;1.989292;2;;
2.617;1.975069;2;;
2.618;1.9726;2;;
2.619;1.972173;2;;
2.636;1.954284;2;;
2.637;1.954068;2;;
2.638;1.954039;2;;
2.657;1.919214;2;;
2.658;1.918733;2;;
2.659;1.918296;2;;
2.678;1.882724;2;;
2.678;1.882724;2;;
2.679;1.882724;2;;
2.68;1.882724;2;;
2.698;1.84736;2;;
2.699;1.846878;2;;
2.7;1.846878;2;;
2.7;1.846878;2;;
2.72;1.811033;2;;
2.721;1.811033;2;;
2.741;1.775832;2;;
2.742;1.775478;2;;
2.743;1.775409;2;;
2.763;1.740101;2;;
2.785;1.704358;2;;
2.785;1.704209;2;;
2.805;1.686373;2;;
2.807;1.669908;2;;
2.828;1.649913;2;;
2.848;1.615051;2;;
2.849;1.614714;2;;
2.863098;;;0.117073059199433;-0.044086099441133
2.848;1.615051;2;;
2.849;1.614714;2;;
2.869;1.579155;2;;
2.87;1.578717;2;;
