Timestamp;SelectionTime;IntendedPIN;EnteredPIN;correct;counterThreshold;objectRadiusDeg
86.6774566;34.6366558;9085;8075;False;20
130.2065629;25.3761607;7038;7035;False;20
163.3595476;29.8100691;9697;-1;False;20
