large (1)Cube1Timestamp;large (1)Cube1XPos;large (1)Cube1YPos;large (1)Cube1newCorr;large (1)Cube1smoothCorr
0;;;0;0
0.4040695;;;0;0
0.7143901;;;0;0
1.0171909;;;0;0
1.32701;;;0;0
1.6373312;;;0;0
1.9411349;;;0;0
2.173;2.740629;0;;
2.234;2.807629;0;;
2.2429331;;;0.5;0.166666666666667
2.276;2.840625;0;;
2.278;2.852675;0;;
2.278;2.852675;0;;
2.297;2.869621;0;;
2.297;2.869621;0;;
2.298;2.869621;0;;
2.301;2.873914;0;;
2.318;2.88561;0;;
2.318;2.885823;0;;
2.319;2.885931;0;;
2.319;2.88595;0;;
2.338;2.907825;0;;
2.339;2.908107;0;;
2.34;2.908107;0;;
2.36;2.930121;0;;
2.36;2.930304;0;;
2.361;2.930397;0;;
2.362;2.930397;0;;
2.381;2.952594;0;;
2.382;2.95283;0;;
2.402;2.975016;0;;
2.403;2.975195;0;;
2.404;2.975281;0;;
2.426;2.996727;0;;
2.427;2.997269;0;;
2.428;2.997417;0;;
2.445;3.008565;0;;
2.462;2.998779;0;;
2.472;2.989902;0;;
2.489;2.971596;0;;
2.491;2.970956;0;;
2.512;2.948227;0;;
2.513;2.948014;0;;
2.534;2.92628;0;;
2.535;2.92602;0;;
2.536;2.92602;0;;
2.5447315;;;0.183842704095559;0.227947568031853
2.534;2.92628;0;;
2.535;2.92602;0;;
2.536;2.92602;0;;
2.556;2.915102;0;;
2.557;2.903459;0;;
2.558;2.903459;0;;
2.577;2.892681;0;;
2.578;2.892582;0;;
2.579;2.884796;0;;
2.597;2.870217;0;;
2.598;2.870217;0;;
2.598;2.870217;0;;
2.618;2.848439;0;;
2.618;2.848324;0;;
2.639;2.825962;0;;
2.64;2.82576;0;;
2.705;2.759093;0;;
2.725;2.736677;0;;
2.726;2.736454;0;;
2.747;2.713839;0;;
2.748;2.713839;0;;
2.748;2.713839;0;;
2.768;2.692075;0;;
2.77;2.69184;0;;
2.789;2.680584;0;;
2.789;2.680519;0;;
2.79;2.673328;0;;
2.791;2.66997;0;;
2.809;2.658173;0;;
2.81;2.658173;0;;
2.811;2.658173;0;;
2.83;2.63615;0;;
2.8460282;;;-0.233091918840728;0.15025026175161
2.852;2.613904;0;;
2.853;2.61364;0;;
2.854;2.613456;0;;
2.874;2.591378;0;;
2.875;2.591162;0;;
2.895;2.569041;0;;
2.896;2.568822;0;;
2.984;2.479664;0;;
2.985;2.479455;0;;
