Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
small (1)Cube1;0;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;0.3990553;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0.3990553;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0.3990553;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;0.702859;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0.702859;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0.702859;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.0041557;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.0041557;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.0041557;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.3079592;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.3079592;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.3079592;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.6192829;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.6192829;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.6192829;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.9210829;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.9210829;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.9210829;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.221877;0.875849567363488;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.221877;-0.875848004602509;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.221877;-0.875848365741598;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.5236757;-0.864792259107249;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.5236757;0.864792852536724;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.5236757;0.864792963725231;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.8194577;-0.953925733173383;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.8194577;0.977145664218516;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.8194577;0.977145648541252;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.127272;0.97010838254317;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.127272;0.970108409453788;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.127272;0.970108390529485;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.428569;0.996398455162185;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.428569;0.99639849208987;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.428569;0.996398488073169;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.7303672;0.333233843018127;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.7303672;0.333234347707662;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.7303672;0.333234436495785;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.0321656;-0.439350684950789;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.0321656;-0.559583111275729;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.0321656;-0.439351312789083;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.3279479;0.988442574475338;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.3279479;-0.988441736074261;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.3279479;0.988441767574501;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.6242316;0.970586782925149;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.6242316;-0.970586756810283;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.6242316;0.970586635279603;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.9255291;0.961093862704956;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.9255291;-0.961098584683835;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.9255291;0.27433541080323;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.2268257;0.977031904876787;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.2268257;-0.977031899884563;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.2268257;-0.977031900866402;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.5286242;0.992162615288449;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.5286242;-0.992162622125973;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.5286242;-0.992162640593677;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.8299208;-0.883954299453822;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.8299208;0.883954250222435;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.8299208;0.883954384096068;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;6.13172;-0.924028592921365;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;6.13172;0.126291054165403;0;300;900;0.3;Pearson;BothEyes
smallCube3;6.13172;0.924028555373641;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;6.4330162;0.977104082735595;0;300;900;0.3;Pearson;BothEyes
