small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.3990553;;;0;0
0.702859;;;0;0
1.0041557;;;0;0
1.3079592;;;0;0
1.6192829;;;0;0
1.9210829;;;0;0
2.152;2.39483;0;;
2.168;2.411128;0;;
2.189;2.433027;0;;
2.19;2.433205;0;;
2.191;2.433261;0;;
2.21;2.444328;0;;
2.211;2.453532;0;;
2.212;2.455014;0;;
2.213;2.455451;0;;
2.221877;;;0.437924783681744;0.145974927893915
2.21;2.444328;0;;
2.211;2.453532;0;;
2.212;2.455014;0;;
2.213;2.455451;0;;
2.231;2.466961;0;;
2.232;2.467092;0;;
2.233;2.467113;0;;
2.234;2.474954;0;;
2.252;2.488948;0;;
2.253;2.48909;0;;
2.253;2.489113;0;;
2.273;2.511171;0;;
2.273;2.511314;0;;
2.274;2.511417;0;;
2.274;2.511434;0;;
2.275;2.511448;0;;
2.294;2.5225;0;;
2.294;2.522582;0;;
2.314;2.556003;0;;
2.315;2.556322;0;;
2.316;2.556414;0;;
2.317;2.556414;0;;
2.335;2.57829;0;;
2.335;2.578482;0;;
2.336;2.578571;0;;
2.337;2.578595;0;;
2.365;2.600902;0;;
2.366;2.600902;0;;
2.367;2.600902;0;;
2.368;2.600902;0;;
2.377;2.611698;0;;
2.379;2.623546;0;;
2.379;2.623829;0;;
2.398;2.634408;0;;
2.399;2.634521;0;;
2.4;2.634543;0;;
2.401;2.642292;0;;
2.419;2.65649;0;;
2.419;2.656565;0;;
2.42;2.656657;0;;
2.42;2.656692;0;;
2.439;2.678957;0;;
2.44;2.678957;0;;
2.441;2.678957;0;;
2.461;2.706972;0;;
2.462;2.707239;0;;
2.482;2.72356;0;;
2.483;2.72373;0;;
2.484;2.723754;0;;
2.503;2.745781;0;;
2.504;2.746022;0;;
2.5236757;;;-0.432396129553624;0.0018428847093732
2.524;2.768057;0;;
2.526;2.768082;0;;
2.545;2.779484;0;;
2.546;2.788422;0;;
2.547;2.790237;0;;
2.567;2.801876;0;;
2.568;2.801996;0;;
2.587;2.824278;0;;
2.588;2.824484;0;;
2.608;2.84648;0;;
2.61;2.846725;0;;
2.611;2.846749;0;;
2.631;2.868526;0;;
2.631;2.868802;0;;
2.704;2.947169;0;;
2.706;2.947169;0;;
2.706;2.947169;0;;
2.707;2.947169;0;;
2.708;2.947169;0;;
2.709;2.947169;0;;
2.71;2.947169;0;;
2.71;2.947169;0;;
2.711;2.947169;0;;
2.727;2.969253;0;;
2.728;2.969529;0;;
2.729;2.969585;0;;
2.748;2.991817;0;;
2.749;2.992052;0;;
2.77;2.999904;0;;
2.77;3;0;;
2.771;3;0;;
2.79;2.995103;0;;
2.791;2.995103;0;;
2.811;2.972607;0;;
2.815;2.972607;0;;
2.8194577;;;-0.476962866586692;-0.117858553114643
2.811;2.972607;0;;
2.815;2.972607;0;;
2.827;2.951818;0;;
2.832;2.945441;0;;
2.833;2.945213;0;;
2.852;2.92835;0;;
2.853;2.928166;0;;
2.854;2.928131;0;;
2.874;2.905743;0;;
2.876;2.905743;0;;
2.896;2.883659;0;;
2.896;2.883486;0;;
2.897;2.883403;0;;
2.898;2.88338;0;;
2.917;2.872222;0;;
2.917;2.872222;0;;
2.918;2.872222;0;;
2.919;2.872222;0;;
2.939;2.838153;0;;
2.94;2.838153;0;;
2.961;2.81627;0;;
2.962;2.81627;0;;
2.963;2.81627;0;;
2.982;2.794204;0;;
2.983;2.793967;0;;
2.984;2.79393;0;;
3.004;2.771903;0;;
3.005;2.771702;0;;
3.005;2.77163;0;;
3.024;2.760446;0;;
3.025;2.760446;0;;
3.044;2.738367;0;;
3.045;2.738148;0;;
3.046;2.73808;0;;
3.046;2.73808;0;;
3.065;2.715781;0;;
3.066;2.715552;0;;
3.066;2.715512;0;;
3.086;2.687408;0;;
3.087;2.687055;0;;
3.087;2.687055;0;;
3.106;2.671256;0;;
3.107;2.671094;0;;
3.108;2.671052;0;;
3.108;2.671052;0;;
3.127272;;;0.485054191271585;0.00340499470325324
3.128;2.648852;0;;
3.129;2.648852;0;;
3.129;2.648852;0;;
3.15;2.626634;0;;
3.15;2.626567;0;;
3.151;2.626402;0;;
3.152;2.626375;0;;
3.171;2.615071;0;;
3.172;2.607026;0;;
3.172;2.605892;0;;
3.173;2.603872;0;;
3.192;2.592919;0;;
3.193;2.592919;0;;
3.212;2.571097;0;;
3.214;2.570606;0;;
3.214;2.57057;0;;
3.215;2.570541;0;;
3.216;2.570537;0;;
3.235;2.548354;0;;
3.236;2.548112;0;;
3.237;2.548077;0;;
3.256;2.526346;0;;
3.265;2.515376;0;;
3.266;2.51502;0;;
3.268;2.514819;0;;
3.276;2.500026;0;;
3.277;2.49968;0;;
3.278;2.499586;0;;
3.279;2.499586;0;;
3.298;2.48119;0;;
3.298;2.48119;0;;
3.299;2.48119;0;;
3.299;2.48119;0;;
3.318;2.458576;0;;
3.319;2.458576;0;;
3.32;2.458576;0;;
3.32;2.458576;0;;
3.339;2.436992;0;;
3.34;2.436642;0;;
3.34;2.436558;0;;
3.342;2.43645;0;;
3.361;2.425317;0;;
3.362;2.414157;0;;
3.363;2.414157;0;;
3.382;2.403082;0;;
3.382;2.403016;0;;
3.384;2.402944;0;;
3.385;2.402936;0;;
3.403;2.374653;0;;
3.403;2.374453;0;;
3.404;2.374287;0;;
3.424;2.358417;0;;
3.425;2.358216;0;;
3.425;2.358216;0;;
3.426;2.358216;0;;
3.428569;;;0.498199227581092;0.0184736056780903
3.424;2.358417;0;;
3.425;2.358216;0;;
3.425;2.358216;0;;
3.426;2.358216;0;;
3.445;2.336117;0;;
3.445;2.335943;0;;
3.446;2.335823;0;;
3.447;2.335823;0;;
3.466;2.313575;0;;
3.467;2.313575;0;;
3.467;2.313575;0;;
3.468;2.313575;0;;
3.487;2.291061;0;;
3.487;2.291061;0;;
3.488;2.291061;0;;
3.489;2.291061;0;;
3.508;2.269274;0;;
3.508;2.269243;0;;
3.509;2.269031;0;;
3.51;2.26898;0;;
3.529;2.257751;0;;
3.53;2.249886;0;;
3.549;2.235205;0;;
3.55;2.235064;0;;
3.552;2.235019;0;;
3.553;2.223;0;;
3.57;2.212819;0;;
3.571;2.21271;0;;
3.572;2.212681;0;;
3.572;2.212671;0;;
3.591;2.190556;0;;
3.592;2.190556;0;;
3.593;2.190556;0;;
3.594;2.190556;0;;
3.612;2.168627;0;;
3.613;2.168397;0;;
3.614;2.168326;0;;
3.614;2.168326;0;;
3.633;2.145991;0;;
3.633;2.145991;0;;
3.634;2.145991;0;;
3.635;2.145991;0;;
3.653;2.124005;0;;
3.654;2.12377;0;;
3.675;2.101482;0;;
3.676;2.10127;0;;
3.676;2.101234;0;;
3.698;2.090138;0;;
3.721;2.052484;0;;
3.722;2.05219;0;;
3.7303672;;;0.166616921509064;0.168226868443762
3.743;2.03456;0;;
3.744;2.034406;0;;
3.744;2.034346;0;;
3.764;2.011792;0;;
3.765;2.011792;0;;
3.766;2.011792;0;;
3.787;1.989521;0;;
3.788;1.989521;0;;
3.788;1.989521;0;;
3.789;1.989521;0;;
3.81;1.967675;0;;
3.81;1.967603;0;;
3.812;1.967143;0;;
3.812;1.967143;0;;
3.832;1.945513;0;;
3.833;1.945082;0;;
3.833;1.945008;0;;
3.834;1.944961;0;;
3.854;1.933621;0;;
3.855;1.933621;0;;
3.855;1.933621;0;;
3.856;1.933621;0;;
3.876;1.902298;0;;
3.876;1.901954;0;;
3.878;1.899913;0;;
3.879;1.899913;0;;
3.898;1.877838;0;;
3.899;1.877838;0;;
3.9;1.877838;0;;
3.9;1.877838;0;;
3.901;1.877838;0;;
3.921;1.855363;0;;
3.922;1.855363;0;;
3.943;1.844436;0;;
3.943;1.839725;0;;
3.944;1.833178;0;;
3.945;1.833178;0;;
3.945;1.833178;0;;
3.962;1.821925;0;;
3.963;1.821803;0;;
3.964;1.821777;0;;
3.982;1.800212;0;;
3.984;1.799324;0;;
3.984;1.799324;0;;
3.985;1.799324;0;;
4.004;1.777602;0;;
4.004;1.777435;0;;
4.005;1.777312;0;;
4.006;1.777312;0;;
4.025;1.749672;0;;
4.025;1.749672;0;;
4.025;1.749672;0;;
4.026;1.749672;0;;
4.0321656;;;-0.219675342475394;0.232548749471587
4.025;1.749672;0;;
4.025;1.749672;0;;
4.025;1.749672;0;;
4.026;1.749672;0;;
4.046;1.732523;0;;
4.046;1.732523;0;;
4.047;1.732523;0;;
4.047;1.732523;0;;
4.067;1.71068;0;;
4.067;1.710672;0;;
4.068;1.710454;0;;
4.069;1.71041;0;;
4.088;1.688017;0;;
4.089;1.687779;0;;
4.111;1.665987;0;;
4.112;1.665734;0;;
4.112;1.665734;0;;
4.113;1.665734;0;;
4.114;1.665734;0;;
4.133;1.643418;0;;
4.134;1.643177;0;;
4.139;1.643149;0;;
4.14;1.643144;0;;
4.155;1.619935;0;;
4.156;1.619435;0;;
4.157;1.619183;0;;
4.158;1.619183;0;;
4.179;1.592443;0;;
4.181;1.592128;0;;
4.181;1.592128;0;;
4.182;1.592128;0;;
4.183;1.592128;0;;
4.202;1.576159;0;;
4.202;1.576159;0;;
4.203;1.576159;0;;
4.222;1.554091;0;;
4.223;1.553849;0;;
4.224;1.553815;0;;
4.225;1.553806;0;;
4.245;1.542644;0;;
4.246;1.531645;0;;
4.246;1.531645;0;;
4.268;1.509327;0;;
4.269;1.509327;0;;
4.269;1.509327;0;;
4.271;1.509327;0;;
4.271;1.509327;0;;
4.272;1.509327;0;;
4.29;1.487082;0;;
4.291;1.486865;0;;
4.291;1.486839;0;;
4.292;1.486786;0;;
4.312;1.464375;0;;
4.313;1.464168;0;;
4.3279479;;;0.494221287237669;0.234840523463108
4.335;1.453251;0;;
4.336;1.453149;0;;
4.337;1.453131;0;;
4.338;1.439398;0;;
4.357;1.420331;0;;
4.357;1.420306;0;;
4.358;1.419976;0;;
4.359;1.419855;0;;
4.378;1.40854;0;;
4.379;1.399934;0;;
4.379;1.398455;0;;
4.38;1.397521;0;;
4.381;1.397386;0;;
