Cube6Timestamp;Cube6XPos;Cube6YPos;Cube6newCorr;Cube6smoothCorr
0;;;0;0
0.4125943;;;0;0
0.7143953;;;0;0
1.0156959;;;0;0
1.3169944;;;0;0
1.6182939;;;0;0
1.9200947;;;0;0
2.195;-0.01453394;-1.4;;
2.214;-0.05441005;-1.4;;
2.2264077;;;-0.5;-0.166666666666667
2.255;-0.1343323;-1.4;;
2.257;-0.1351873;-1.4;;
2.276;-0.1561773;-1.4;;
2.277;-0.1724418;-1.4;;
2.296;-0.1954072;-1.4;;
2.297;-0.1956367;-1.4;;
2.337;-0.2748107;-1.4;;
2.338;-0.2755078;-1.4;;
2.339;-0.2757981;-1.4;;
2.364;-0.3154775;-1.4;;
2.366;-0.3161778;-1.4;;
2.38;-0.3492306;-1.4;;
2.382;-0.3696618;-1.4;;
2.403;-0.3962026;-1.4;;
2.406;-0.396416;-1.4;;
2.423;-0.4366921;-1.4;;
2.424;-0.4371218;-1.4;;
2.425;-0.4372376;-1.4;;
2.445;-0.4761455;-1.4;;
2.447;-0.4769777;-1.4;;
2.469;-0.5172716;-1.4;;
2.469;-0.5172716;-1.4;;
2.47;-0.5172716;-1.4;;
2.49;-0.5574433;-1.4;;
2.491;-0.5578364;-1.4;;
2.511;-0.577898;-1.4;;
2.512;-0.5922881;-1.4;;
2.531;-0.61759;-1.4;;
2.532;-0.6181142;-1.4;;
2.5402404;;;-0.421137944293349;-0.307045981431116
2.531;-0.61759;-1.4;;
2.532;-0.6181142;-1.4;;
2.554;-0.6689926;-1.4;;
2.575;-0.6998616;-1.4;;
2.595;-0.7384295;-1.4;;
2.597;-0.7392522;-1.4;;
2.598;-0.7393426;-1.4;;
2.617;-0.7787088;-1.4;;
2.637;-0.8187541;-1.4;;
2.639;-0.8192499;-1.4;;
2.658;-0.859312;-1.4;;
2.659;-0.8597355;-1.4;;
2.68;-0.9000711;-1.4;;
2.681;-0.9000711;-1.4;;
2.701;-0.9202226;-1.4;;
2.702;-0.9437827;-1.4;;
2.721;-0.9599127;-1.4;;
2.722;-0.9600866;-1.4;;
2.723;-0.9601141;-1.4;;
2.746;-0.9998336;-1.4;;
2.763;-1.04584;-1.4;;
2.764;-1.047193;-1.4;;
2.785;-1.08032;-1.4;;
2.786;-1.080942;-1.4;;
2.807;-1.120214;-1.4;;
2.808;-1.120583;-1.4;;
2.827;-1.160715;-1.4;;
2.829;-1.161173;-1.4;;
2.8367302;;;0.482966682767056;-0.146057087175431
2.849;-1.180976;-1.4;;
2.85;-1.181175;-1.4;;
2.851;-1.181214;-1.4;;
2.871;-1.242868;-1.4;;
2.872;-1.243417;-1.4;;
2.893;-1.281819;-1.4;;
2.893;-1.281978;-1.4;;
2.894;-1.28223;-1.4;;
2.916;-1.321497;-1.4;;
2.917;-1.321941;-1.4;;
2.938;-1.362485;-1.4;;
2.939;-1.362852;-1.4;;
2.94;-1.362944;-1.4;;
2.959;-1.401591;-1.4;;
2.96;-1.402444;-1.4;;
2.982;-1.442097;-1.4;;
2.983;-1.442473;-1.4;;
2.984;-1.442531;-1.4;;
3.004;-1.462481;-1.4;;
3.005;-1.462902;-1.4;;
3.026;-1.523348;-1.4;;
3.027;-1.523951;-1.4;;
3.028;-1.524053;-1.4;;
3.048;-1.524053;-1.4;;
3.049;-1.524053;-1.4;;
3.069;-1.524053;-1.4;;
3.069;-1.524053;-1.4;;
3.07;-1.524053;-1.4;;
3.089;-1.524053;-1.4;;
3.11;-1.660821;-1.4;;
3.11;-1.661568;-1.4;;
3.111;-1.662321;-1.4;;
3.141;-1.703001;-1.4;;
3.1415398;;;0.466987691999846;0.176272143491184
3.141;-1.703001;-1.4;;
3.194;-1.829466;-1.4;;
3.195;-1.829934;-1.4;;
3.258;-1.924689;-1.4;;
3.258;-1.924689;-1.4;;
3.278;-1.966429;-1.4;;
3.279;-1.966855;-1.4;;
3.28;-1.966922;-1.4;;
3.28;-1.966932;-1.4;;
3.321;-2.046945;-1.4;;
3.322;-2.047315;-1.4;;
3.323;-2.047407;-1.4;;
3.343;-2.095591;-1.4;;
3.344;-2.095591;-1.4;;
3.384;-2.167083;-1.4;;
3.405;-2.18737;-1.4;;
3.428;-2.227258;-1.4;;
3.429;-2.239859;-1.4;;
3.43;-2.246225;-1.4;;
3.431;-2.247267;-1.4;;
3.431;-2.247738;-1.4;;
3.440332;;;-0.148310603656133;0.267214590370256
3.43;-2.246225;-1.4;;
3.431;-2.247267;-1.4;;
3.431;-2.247738;-1.4;;
3.451;-2.288283;-1.4;;
3.452;-2.288283;-1.4;;
3.453;-2.288283;-1.4;;
3.453;-2.288283;-1.4;;
3.473;-2.308386;-1.4;;
3.474;-2.324734;-1.4;;
3.475;-2.327281;-1.4;;
3.475;-2.328229;-1.4;;
3.495;-2.348695;-1.4;;
3.495;-2.348695;-1.4;;
3.496;-2.376957;-1.4;;
3.497;-2.376957;-1.4;;
3.523;-2.389207;-1.4;;
3.523;-2.389207;-1.4;;
3.524;-2.403902;-1.4;;
3.537;-2.438434;-1.4;;
3.537;-2.438822;-1.4;;
3.539;-2.439109;-1.4;;
3.539;-2.439109;-1.4;;
3.558;-2.468881;-1.4;;
3.558;-2.469123;-1.4;;
3.559;-2.469276;-1.4;;
3.56;-2.469276;-1.4;;
3.578;-2.509003;-1.4;;
3.579;-2.50943;-1.4;;
3.58;-2.50952;-1.4;;
3.6;-2.549203;-1.4;;
3.601;-2.549544;-1.4;;
3.601;-2.54955;-1.4;;
3.602;-2.54968;-1.4;;
3.621;-2.589052;-1.4;;
3.622;-2.589569;-1.4;;
3.623;-2.589569;-1.4;;
3.623;-2.589569;-1.4;;
3.642;-2.609215;-1.4;;
3.643;-2.609473;-1.4;;
3.644;-2.609473;-1.4;;
3.644;-2.609473;-1.4;;
3.663;-2.658885;-1.4;;
3.664;-2.666888;-1.4;;
3.664;-2.668116;-1.4;;
3.665;-2.669859;-1.4;;
3.685;-2.690798;-1.4;;
3.685;-2.690798;-1.4;;
3.686;-2.708575;-1.4;;
3.706;-2.730373;-1.4;;
3.707;-2.730582;-1.4;;
3.707;-2.730618;-1.4;;
3.708;-2.747967;-1.4;;
3.727;-2.770607;-1.4;;
3.727;-2.770782;-1.4;;
3.728;-2.770909;-1.4;;
3.729;-2.770909;-1.4;;
3.7416321;;;0.297462670405855;0.205379919583189
3.749;-2.810696;-1.4;;
3.75;-2.811111;-1.4;;
3.753;-2.811159;-1.4;;
3.756;-2.811186;-1.4;;
3.778;-2.881483;-1.4;;
3.778;-2.881483;-1.4;;
