horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.400063;;;0;0
0.7108892;;;0;0
1.0202118;;;0;0
1.321512;;;0;0
1.6233146;;;0;0
1.9246151;;;0;0
2.163;-1;2.624197;;
2.206;-1;2.55298;;
2.207;-1;2.55298;;
2.2264174;;;-0.499994339271476;-0.166664779757159
2.228;-1;2.5172;;
2.23;-1;2.5172;;
2.238;-1;2.5172;;
2.25;-1;2.47974;;
2.25;-1;2.479357;;
2.251;-1;2.47901;;
2.274;-1;2.445458;;
2.275;-1;2.445177;;
2.275;-1;2.445129;;
2.296;-1;2.401466;;
2.297;-1;2.40106;;
2.298;-1;2.400968;;
2.317;-1;2.374383;;
2.318;-1;2.374092;;
2.319;-1;2.374052;;
2.34;-1;2.338152;;
2.362;-1;2.303226;;
2.363;-1;2.30295;;
2.364;-1;2.302845;;
2.384;-1;2.266245;;
2.385;-1;2.265873;;
2.406;-1;2.23215;;
2.407;-1;2.231631;;
2.408;-1;2.231421;;
2.408;-1;2.231391;;
2.409;-1;2.231341;;
2.41;-1;2.231341;;
2.428;-1;2.195837;;
2.429;-1;2.195432;;
2.451;-1;2.15229;;
2.452;-1;2.151915;;
2.453;-1;2.151823;;
2.453;-1;2.151807;;
2.454;-1;2.151795;;
2.474;-1;2.124367;;
2.475;-1;2.124101;;
2.475;-1;2.124056;;
2.476;-1;2.124021;;
2.477;-1;2.124021;;
2.497;-1;2.090252;;
2.497;-1;2.089749;;
2.498;-1;2.088894;;
2.52;-1;2.052433;;
2.521;-1;2.052017;;
2.522;-1;2.052017;;
2.522;-1;2.052017;;
2.523;-1;2.052017;;
2.5282194;;;-0.147616487812686;-0.215870275694721
2.52;-1;2.052433;;
2.521;-1;2.052017;;
2.522;-1;2.052017;;
2.522;-1;2.052017;;
2.523;-1;2.052017;;
2.542;-1;2.017226;;
2.542;-1;2.017215;;
2.543;-1;2.016907;;
2.544;-1;2.016805;;
2.563;-1;1.981749;;
2.564;-1;1.98109;;
2.566;-1;1.980874;;
2.586;-1;1.945551;;
2.586;-1;1.945099;;
2.587;-1;1.945099;;
2.588;-1;1.945099;;
2.589;-1;1.945099;;
2.608;-1;1.90227;;
2.609;-1;1.90147;;
2.61;-1;1.90105;;
2.611;-1;1.900713;;
2.63;-1;1.872452;;
2.631;-1;1.871908;;
2.632;-1;1.871756;;
2.633;-1;1.871733;;
2.653;-1;1.835785;;
2.654;-1;1.835341;;
