horizontalCube2Timestamp;horizontalCube2XPos;horizontalCube2YPos;horizontalCube2newCorr;horizontalCube2smoothCorr
0;;;0;0
0.400063;;;0;0
0.7108892;;;0;0
1.0202118;;;0;0
1.321512;;;0;0
1.6233146;;;0;0
1.9246151;;;0;0
2.163;-3;0.9354023;;
2.206;-3;0.8285772;;
2.207;-3;0.8285772;;
2.2264174;;;-0.499994339271476;-0.166664779757159
2.228;-3;0.7749074;;
2.23;-3;0.7749074;;
2.238;-3;0.7749074;;
2.25;-3;0.7187182;;
2.25;-3;0.7181424;;
2.251;-3;0.7176231;;
2.274;-3;0.6672947;;
2.275;-3;0.6668736;;
2.275;-3;0.6668017;;
2.296;-3;0.601306;;
2.297;-3;0.6006975;;
2.298;-3;0.6005595;;
2.317;-3;0.5606828;;
2.318;-3;0.5602457;;
2.319;-3;0.5601848;;
2.34;-3;0.5063356;;
2.362;-3;0.4539465;;
2.363;-3;0.4535327;;
2.364;-3;0.4533751;;
2.384;-3;0.3984745;;
2.385;-3;0.3979177;;
2.406;-3;0.347332;;
2.407;-3;0.3465532;;
2.408;-3;0.3462393;;
2.408;-3;0.3461937;;
2.409;-3;0.3461181;;
2.41;-3;0.3461181;;
2.428;-3;0.2928634;;
2.429;-3;0.2922558;;
2.451;-3;0.2275425;;
2.452;-3;0.2269807;;
2.453;-3;0.2268422;;
2.453;-3;0.2268188;;
2.454;-3;0.2268008;;
2.474;-3;0.185659;;
2.475;-3;0.1852598;;
2.475;-3;0.1851912;;
2.476;-3;0.1851389;;
2.477;-3;0.1851389;;
2.497;-3;0.1344854;;
2.497;-3;0.1337306;;
2.498;-3;0.1324487;;
2.52;-3;0.07775727;;
2.521;-3;0.0771328;;
2.522;-3;0.0771328;;
2.522;-3;0.0771328;;
2.523;-3;0.0771328;;
2.5282194;;;-0.147616555345296;-0.215870298205591
2.52;-3;0.07775727;;
2.521;-3;0.0771328;;
2.522;-3;0.0771328;;
2.522;-3;0.0771328;;
2.523;-3;0.0771328;;
2.542;-3;0.02494677;;
2.542;-3;0.02492931;;
2.543;-3;0.02446773;;
2.544;-3;0.02431498;;
2.563;-3;-0.02826831;;
2.564;-3;-0.02925686;;
2.566;-3;-0.02958157;;
2.586;-3;-0.08256605;;
2.586;-3;-0.08324312;;
2.587;-3;-0.08324312;;
2.588;-3;-0.08324312;;
2.589;-3;-0.08324312;;
2.608;-3;-0.1474881;;
2.609;-3;-0.1486875;;
2.61;-3;-0.149317;;
2.611;-3;-0.1498231;;
