Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
verticalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;0.4060784;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0.4060784;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0.4060784;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;0.7143979;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0.7143979;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0.7143979;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.0151974;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.0151974;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.0151974;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.3169997;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.3169997;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.3169997;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.6188015;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.6188015;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.6188015;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.9201028;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.9201028;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.9201028;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.2219051;-0.898143903277332;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.2219051;-0.898143748540665;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.2219051;-0.898143756806462;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.5237074;0.742650739113238;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.5237074;0.742650619229302;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.5237074;0.742650529731706;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.8139784;0.804044284976822;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.8139784;0.80404438808724;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.8139784;0.804044312469595;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.1157805;0.918969717639803;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.1157805;0.918972526310349;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.1157805;0.918972493859348;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.4175828;-0.772615278757006;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.4175828;-0.772615305940508;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.4175828;-0.772614426809854;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.7188838;0.997180994770522;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.7188838;0.997181000623117;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.7188838;0.997181011596595;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.0206858;0.991878798738365;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.0206858;0.991878800176911;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.0206858;-0.575748041230765;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.3269998;0.911702498916213;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.3269998;0.911702527307805;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.3269998;-0.911702537918234;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.6232874;-0.885296388739003;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.6232874;-0.897652795094885;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.6232874;0.885296448892966;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.9245881;-0.996567895303581;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.9245881;0.996567891611613;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.9245881;0.996567893474041;0;300;900;0.3;Pearson;BothEyes
verticalCube1;5.2263907;-0.994831151993619;0;300;900;0.3;Pearson;BothEyes
verticalCube2;5.2263907;0.994830948623555;0;300;900;0.3;Pearson;BothEyes
