verticalCube1Timestamp;verticalCube1XPos;verticalCube1YPos;verticalCube1newCorr;verticalCube1smoothCorr
0;;;0;0
0.4060784;;;0;0
0.7143979;;;0;0
1.0151974;;;0;0
1.3169997;;;0;0
1.6188015;;;0;0
1.9201028;;;0;0
2.152;2.652245;2;;
2.153;2.652245;2;;
2.172;2.624169;2;;
2.172;2.624169;2;;
2.194;2.588771;2;;
2.195;2.588771;2;;
2.203;2.571261;2;;
2.216;2.549059;2;;
2.217;2.548314;2;;
2.218;2.547119;2;;
2.219;2.54693;2;;
2.2219051;;;-0.449071951638666;-0.149690650546222
2.216;2.549059;2;;
2.217;2.548314;2;;
2.218;2.547119;2;;
2.219;2.54693;2;;
2.238;2.51759;2;;
2.239;2.517207;2;;
2.24;2.517207;2;;
2.24;2.517207;2;;
2.26;2.481328;2;;
2.26;2.481098;2;;
2.261;2.480911;2;;
2.262;2.480883;2;;
2.282;2.447187;2;;
2.282;2.446809;2;;
2.303;2.402998;2;;
2.304;2.40142;2;;
2.305;2.40142;2;;
2.305;2.40142;2;;
2.306;2.40142;2;;
2.325;2.373802;2;;
2.326;2.373802;2;;
2.326;2.373802;2;;
2.347;2.339511;2;;
2.348;2.339028;2;;
2.349;2.338833;2;;
2.35;2.338728;2;;
2.37;2.303056;2;;
2.371;2.302741;2;;
2.371;2.302717;2;;
2.372;2.302635;2;;
2.391;2.26741;2;;
2.392;2.267074;2;;
2.393;2.266961;2;;
2.394;2.266942;2;;
2.412;2.232299;2;;
2.413;2.231356;2;;
2.414;2.231356;2;;
2.415;2.231356;2;;
2.437;2.197361;2;;
2.438;2.196656;2;;
2.438;2.196469;2;;
2.44;2.195547;2;;
2.459;2.151815;2;;
2.46;2.151372;2;;
2.461;2.151265;2;;
2.48;2.12427;2;;
2.481;2.123976;2;;
2.482;2.123921;2;;
2.483;2.123921;2;;
2.502;2.088603;2;;
2.502;2.088603;2;;
2.504;2.088603;2;;
2.505;2.088603;2;;
2.5237074;;;0.371325369556619;-0.0259155273606823
2.523;2.05287;2;;
2.524;2.052845;2;;
2.531;2.052724;2;;
2.532;2.052385;2;;
2.545;2.034912;2;;
2.546;2.034676;2;;
2.546;2.033144;2;;
2.547;2.014515;2;;
2.566;1.99876;2;;
2.567;1.998553;2;;
2.568;1.998553;2;;
2.568;1.994573;2;;
2.587;1.963274;2;;
2.588;1.962981;2;;
2.588;1.962864;2;;
2.589;1.962864;2;;
2.608;1.927602;2;;
2.609;1.927602;2;;
2.61;1.927602;2;;
2.61;1.927602;2;;
2.63;1.891662;2;;
2.63;1.891206;2;;
2.631;1.891206;2;;
2.631;1.891206;2;;
2.651;1.855431;2;;
2.651;1.855186;2;;
2.652;1.855012;2;;
2.653;1.854986;2;;
2.673;1.820702;2;;
2.674;1.820367;2;;
2.695;1.784754;2;;
2.696;1.784511;2;;
2.696;1.784466;2;;
2.697;1.784348;2;;
2.698;1.784332;2;;
2.717;1.749014;2;;
2.718;1.748643;2;;
2.719;1.748548;2;;
2.739;1.712345;2;;
2.74;1.712345;2;;
2.741;1.712345;2;;
2.741;1.712345;2;;
2.763;1.695276;2;;
2.764;1.695118;2;;
2.765;1.676886;2;;
2.766;1.676886;2;;
2.766;1.676886;2;;
2.786;1.641864;2;;
2.787;1.64123;2;;
2.788;1.641004;2;;
2.789;1.641004;2;;
2.789;1.641004;2;;
2.808;1.60529;2;;
2.809;1.60529;2;;
2.809;1.60529;2;;
2.8139784;;;0.402022142488411;0.081068890101591
2.808;1.60529;2;;
2.809;1.60529;2;;
2.809;1.60529;2;;
2.83;1.570659;2;;
2.837;1.570255;2;;
2.838;1.555123;2;;
2.839;1.552893;2;;
2.841;1.552478;2;;
2.852;1.533137;2;;
2.853;1.532283;2;;
2.873;1.499821;2;;
2.875;1.498059;2;;
2.876;1.497877;2;;
2.876;1.497845;2;;
2.877;1.49783;2;;
2.878;1.497825;2;;
2.897;1.462265;2;;
2.898;1.462265;2;;
2.922;1.426712;2;;
2.922;1.42669;2;;
2.923;1.426403;2;;
2.924;1.426333;2;;
2.925;1.426333;2;;
2.944;1.390643;2;;
2.944;1.390533;2;;
2.945;1.390161;2;;
2.946;1.390161;2;;
2.946;1.390161;2;;
2.966;1.354821;2;;
2.966;1.354821;2;;
2.967;1.354821;2;;
2.967;1.354821;2;;
2.987;1.318874;2;;
2.988;1.318539;2;;
2.988;1.318486;2;;
3.008;1.283727;2;;
3.009;1.283368;2;;
3.03;1.2478;2;;
3.031;1.247473;2;;
3.032;1.247371;2;;
3.032;1.247371;2;;
3.053;1.213091;2;;
3.053;1.212688;2;;
3.055;1.211954;2;;
3.055;1.211896;2;;
3.076;1.176901;2;;
3.078;1.176529;2;;
3.078;1.176499;2;;
3.079;1.176485;2;;
3.098;1.141243;2;;
3.098;1.140936;2;;
3.099;1.1408;2;;
3.1;1.140782;2;;
3.1;1.140779;2;;
3.1157805;;;0.459484858819902;0.195940104806566
3.12;1.106126;2;;
3.122;1.104414;2;;
3.123;1.104414;2;;
3.14;1.069527;2;;
3.141;1.069167;2;;
3.148;1.069021;2;;
3.149;1.069017;2;;
3.162;1.032517;2;;
3.163;1.031994;2;;
3.163;1.031794;2;;
3.164;1.031794;2;;
3.183;0.9977758;2;;
3.184;0.997408;2;;
3.185;0.9973518;2;;
3.185;0.9973426;2;;
3.205;0.961026;2;;
3.206;0.9606504;2;;
3.207;0.9605945;2;;
3.208;0.9605808;2;;
3.228;0.9438297;2;;
3.229;0.9436671;2;;
3.23;0.9436294;2;;
3.23;0.9436229;2;;
3.25;0.8907884;2;;
3.251;0.8902689;2;;
3.252;0.8901225;2;;
3.253;0.8901225;2;;
3.271;0.8724967;2;;
3.272;0.8722925;2;;
3.273;0.8540409;2;;
3.274;0.8540409;2;;
3.293;0.8361203;2;;
3.295;0.8205925;2;;
3.296;0.8190401;2;;
3.318;0.8006541;2;;
3.319;0.8004808;2;;
3.32;0.8004403;2;;
3.343;0.7829485;2;;
3.344;0.7599519;2;;
3.345;0.7516427;2;;
3.346;0.7482774;2;;
3.347;0.7473306;2;;
3.348;0.7470654;2;;
3.365;0.7137647;2;;
3.366;0.7134077;2;;
3.367;0.7132789;2;;
3.367;0.7132789;2;;
3.368;0.7132789;2;;
3.386;0.693802;2;;
3.387;0.674172;2;;
3.388;0.674172;2;;
3.408;0.6402035;2;;
3.408;0.6402035;2;;
3.409;0.6402035;2;;
3.409;0.6402035;2;;
3.4175828;;;-0.386307639378503;0.211631182871607
3.429;0.6043276;2;;
3.43;0.6043276;2;;
3.431;0.6043276;2;;
3.431;0.6043276;2;;
3.454;0.5894015;2;;
3.455;0.5852749;2;;
3.459;0.56962;2;;
3.459;0.5689833;2;;
3.473;0.5407463;2;;
3.473;0.537594;2;;
3.474;0.531725;2;;
3.475;0.5309346;2;;
3.494;0.5152509;2;;
3.495;0.5150845;2;;
3.496;0.5005408;2;;
3.497;0.4970408;2;;
3.516;0.4786906;2;;
3.517;0.4786906;2;;
3.518;0.4786906;2;;
3.518;0.4738522;2;;
3.538;0.4433509;2;;
3.539;0.4430767;2;;
3.54;0.4430007;2;;
3.54;0.4429894;2;;
3.56;0.3998755;2;;
3.56;0.3996244;2;;
3.562;0.3993652;2;;
3.562;0.3993476;2;;
3.581;0.3716991;2;;
3.582;0.3713988;2;;
3.603;0.336894;2;;
3.604;0.3364783;2;;
3.605;0.3364783;2;;
3.605;0.3364783;2;;
3.624;0.3010057;2;;
3.624;0.3007212;2;;
3.625;0.3005632;2;;
3.645;0.2650841;2;;
3.646;0.2647404;2;;
3.647;0.264668;2;;
3.647;0.2646558;2;;
3.667;0.2294223;2;;
3.668;0.2290697;2;;
3.669;0.2290108;2;;
3.669;0.2289814;2;;
3.689;0.193493;2;;
3.69;0.193493;2;;
3.69;0.193493;2;;
3.691;0.193493;2;;
3.711;0.1486088;2;;
3.711;0.1486088;2;;
3.712;0.1486088;2;;
3.713;0.1486088;2;;
3.7188838;;;0.498590497385261;0.243447464828768
3.711;0.1486088;2;;
3.711;0.1486088;2;;
3.712;0.1486088;2;;
3.713;0.1486088;2;;
3.734;0.1224709;2;;
3.735;0.1221614;2;;
3.736;0.1221614;2;;
3.736;0.1221614;2;;
3.757;0.08697145;2;;
3.757;0.08676531;2;;
3.764;0.08655321;2;;
3.765;0.06846382;2;;
3.779;0.048884;2;;
3.78;0.048884;2;;
3.78;0.048884;2;;
3.781;0.048884;2;;
3.801;0.01482389;2;;
3.801;0.01482389;2;;
3.802;0.01482389;2;;
3.802;0.01482389;2;;
3.821;-0.02049429;2;;
3.822;-0.02095064;2;;
3.823;-0.02095064;2;;
3.823;-0.02095064;2;;
3.843;-0.05641872;2;;
3.844;-0.05678971;2;;
3.845;-0.05684388;2;;
3.846;-0.05685123;2;;
3.865;-0.09884395;2;;
3.866;-0.09928873;2;;
3.867;-0.0993624;2;;
3.868;-0.09938621;2;;
3.887;-0.1280286;2;;
3.888;-0.128334;2;;
3.889;-0.1283835;2;;
3.889;-0.1284046;2;;
3.909;-0.1636195;2;;
3.91;-0.1639789;2;;
3.911;-0.1640436;2;;
3.912;-0.1640538;2;;
3.932;-0.1992809;2;;
3.932;-0.1997289;2;;
3.933;-0.1997289;2;;
3.934;-0.1997289;2;;
3.954;-0.2352125;2;;
3.955;-0.2355793;2;;
3.977;-0.271437;2;;
3.978;-0.271437;2;;
3.979;-0.271437;2;;
3.979;-0.271437;2;;
3.979;-0.271437;2;;
3.998;-0.2893634;2;;
3.999;-0.3033168;2;;
4;-0.3064239;2;;
4;-0.3069571;2;;
4.0206858;;;0.495939399369183;0.266926779048961
4.02;-0.3502003;2;;
4.022;-0.350235;2;;
4.023;-0.3506256;2;;
4.023;-0.350692;2;;
4.044;-0.3780778;2;;
4.045;-0.3783391;2;;
4.069;-0.4140306;2;;
4.07;-0.4142938;2;;
4.07;-0.4144104;2;;
4.071;-0.4144104;2;;
4.08;-0.432275;2;;
4.081;-0.432275;2;;
4.092;-0.4551812;2;;
4.093;-0.4557215;2;;
4.093;-0.4557215;2;;
4.094;-0.4557215;2;;
4.113;-0.4844734;2;;
4.114;-0.4847836;2;;
4.115;-0.4848378;2;;
4.116;-0.4848462;2;;
4.135;-0.5201226;2;;
4.136;-0.5204661;2;;
4.136;-0.5205821;2;;
4.137;-0.5205821;2;;
4.156;-0.5556998;2;;
4.157;-0.5560469;2;;
4.158;-0.55613;2;;
4.158;-0.5561442;2;;
4.179;-0.5972912;2;;
4.179;-0.5975818;2;;
4.18;-0.5977535;2;;
4.199;-0.6275686;2;;
4.2;-0.6279536;2;;
4.201;-0.6279536;2;;
4.222;-0.6629578;2;;
4.222;-0.6632312;2;;
4.223;-0.6633555;2;;
4.224;-0.6633723;2;;
4.225;-0.6633766;2;;
4.225;-0.6633766;2;;
4.244;-0.6986753;2;;
4.244;-0.6987265;2;;
4.245;-0.6990691;2;;
4.246;-0.6991258;2;;
4.265;-0.7338579;2;;
4.266;-0.7345132;2;;
4.268;-0.7347255;2;;
4.288;-0.7731873;2;;
4.289;-0.77358;2;;
4.29;-0.7736417;2;;
4.308;-0.7885265;2;;
4.311;-0.8057163;2;;
4.311;-0.8063269;2;;
4.315;-0.8070186;2;;
4.3269998;;;0.455851249458106;0.266018376708512
4.308;-0.7885265;2;;
4.311;-0.8057163;2;;
4.311;-0.8063269;2;;
4.315;-0.8070186;2;;
4.337;-0.8504413;2;;
4.338;-0.8508192;2;;
4.339;-0.8509011;2;;
4.34;-0.8509278;2;;
4.341;-0.8509377;2;;
4.341;-0.8509393;2;;
4.358;-0.877562;2;;
4.359;-0.877947;2;;
4.36;-0.877947;2;;
4.36;-0.877947;2;;
4.379;-0.9136494;2;;
4.389;-0.9140993;2;;
4.39;-0.9141082;2;;
4.39;-0.9141098;2;;
4.401;-0.9543269;2;;
4.402;-0.9550551;2;;
4.402;-0.9551786;2;;
4.403;-0.9552371;2;;
4.426;-0.9816182;2;;
4.427;-0.9826735;2;;
4.432;-0.9854447;2;;
4.434;-1.00094;2;;
4.452;-1.020918;2;;
4.453;-1.021326;2;;
4.455;-1.021459;2;;
4.456;-1.033824;2;;
4.474;-1.056612;2;;
4.475;-1.056838;2;;
4.476;-1.056902;2;;
4.476;-1.056911;2;;
4.496;-1.09912;2;;
4.497;-1.099516;2;;
4.497;-1.099658;2;;
4.498;-1.099658;2;;
4.518;-1.128009;2;;
4.518;-1.128192;2;;
4.519;-1.128339;2;;
4.52;-1.128361;2;;
4.539;-1.163912;2;;
4.539;-1.164176;2;;
4.541;-1.164386;2;;
4.541;-1.164386;2;;
4.56;-1.199337;2;;
4.561;-1.199719;2;;
4.562;-1.199774;2;;
4.563;-1.199786;2;;
4.581;-1.234802;2;;
4.582;-1.235208;2;;
4.583;-1.235279;2;;
4.584;-1.235279;2;;
4.603;-1.271055;2;;
4.604;-1.271432;2;;
4.604;-1.271495;2;;
4.605;-1.271521;2;;
4.6232874;;;-0.442648194369501;0.251933237960762
4.625;-1.306512;2;;
4.626;-1.306819;2;;
4.626;-1.30684;2;;
4.627;-1.306923;2;;
4.647;-1.350422;2;;
4.647;-1.350875;2;;
4.649;-1.351434;2;;
4.649;-1.35146;2;;
4.669;-1.378234;2;;
4.67;-1.378481;2;;
4.67;-1.378518;2;;
4.671;-1.37856;2;;
4.691;-1.41378;2;;
4.698;-1.414212;2;;
4.699;-1.414225;2;;
4.7;-1.414227;2;;
4.713;-1.451725;2;;
4.714;-1.452317;2;;
4.715;-1.452414;2;;
4.735;-1.484999;2;;
4.736;-1.485316;2;;
4.736;-1.48537;2;;
4.737;-1.485404;2;;
4.738;-1.485409;2;;
4.757;-1.521145;2;;
4.758;-1.521919;2;;
4.779;-1.538806;2;;
4.781;-1.557101;2;;
4.781;-1.557101;2;;
4.782;-1.557101;2;;
4.783;-1.557101;2;;
4.784;-1.557101;2;;
4.802;-1.599779;2;;
4.802;-1.600194;2;;
4.804;-1.600871;2;;
4.824;-1.610649;2;;
4.825;-1.62337;2;;
4.825;-1.624642;2;;
4.826;-1.628124;2;;
4.847;-1.663732;2;;
4.848;-1.664042;2;;
4.848;-1.664085;2;;
4.849;-1.664142;2;;
4.849;-1.664164;2;;
4.869;-1.697958;2;;
4.87;-1.698723;2;;
4.892;-1.735571;2;;
4.893;-1.735917;2;;
4.894;-1.735986;2;;
4.895;-1.735986;2;;
4.896;-1.735986;2;;
4.915;-1.771831;2;;
4.915;-1.771831;2;;
4.916;-1.771831;2;;
4.916;-1.771831;2;;
4.9245881;;;-0.49828394765179;0.00271462670149931
4.915;-1.771831;2;;
4.915;-1.771831;2;;
4.916;-1.771831;2;;
4.916;-1.771831;2;;
4.937;-1.80651;2;;
4.937;-1.806675;2;;
4.938;-1.807352;2;;
4.96;-1.851547;2;;
4.96;-1.851547;2;;
4.961;-1.851547;2;;
4.962;-1.851547;2;;
4.963;-1.851547;2;;
4.98;-1.877651;2;;
4.981;-1.878307;2;;
5.002;-1.896287;2;;
5.003;-1.907427;2;;
5.004;-1.913088;2;;
5.011;-1.914391;2;;
5.011;-1.914402;2;;
5.012;-1.914429;2;;
5.025;-1.932338;2;;
5.026;-1.944689;2;;
5.047;-1.968122;2;;
5.048;-1.981359;2;;
5.048;-1.983353;2;;
5.049;-1.986349;2;;
5.05;-1.986349;2;;
5.07;-2.021269;2;;
5.071;-2.021629;2;;
5.072;-2.021683;2;;
5.092;-2.040325;2;;
5.093;-2.053326;2;;
5.094;-2.056472;2;;
5.094;-2.057008;2;;
5.115;-2.099717;2;;
5.116;-2.100113;2;;
5.116;-2.100181;2;;
5.117;-2.100223;2;;
5.118;-2.100229;2;;
5.119;-2.10023;2;;
5.137;-2.128925;2;;
5.138;-2.129256;2;;
5.159;-2.164289;2;;
5.16;-2.164614;2;;
5.161;-2.164681;2;;
5.162;-2.164695;2;;
5.163;-2.164699;2;;
5.182;-2.200549;2;;
5.183;-2.200549;2;;
5.184;-2.200549;2;;
5.205;-2.235911;2;;
5.206;-2.236212;2;;
5.206;-2.236246;2;;
5.207;-2.236342;2;;
5.2263907;;;-0.497415575996809;-0.245624117139999
5.227;-2.270149;2;;
5.228;-2.271116;2;;
5.23;-2.271739;2;;
5.231;-2.271791;2;;
5.232;-2.271806;2;;
5.233;-2.27181;2;;
5.252;-2.30766;2;;
5.254;-2.307985;2;;
5.255;-2.308104;2;;
5.329;-2.431857;2;;
5.33;-2.432694;2;;
5.332;-2.432694;2;;
5.333;-2.432694;2;;
5.333;-2.432694;2;;
5.333;-2.432694;2;;
5.334;-2.432694;2;;
5.334;-2.432694;2;;
5.335;-2.432694;2;;
5.342;-2.432694;2;;
5.343;-2.446652;2;;
5.343;-2.449018;2;;
5.344;-2.450056;2;;
5.344;-2.450232;2;;
5.352;-2.475319;2;;
5.353;-2.476062;2;;
5.354;-2.476062;2;;
5.354;-2.476062;2;;
5.374;-2.50415;2;;
5.375;-2.504501;2;;
5.375;-2.504501;2;;
5.396;-2.539514;2;;
5.397;-2.539814;2;;
5.397;-2.539849;2;;
5.398;-2.539941;2;;
5.399;-2.539941;2;;
5.418;-2.558096;2;;
5.419;-2.558096;2;;
5.419;-2.558096;2;;
5.42;-2.558096;2;;
5.439;-2.611059;2;;
5.44;-2.611569;2;;
5.441;-2.61175;2;;
5.462;-2.648178;2;;
5.463;-2.648178;2;;
5.463;-2.648178;2;;
5.464;-2.648178;2;;
5.484;-2.682672;2;;
5.485;-2.683136;2;;
5.486;-2.683442;2;;
5.506;-2.718523;2;;
5.507;-2.718955;2;;
5.508;-2.718955;2;;
5.508;-2.718955;2;;
5.509;-2.718955;2;;
5.51;-2.718955;2;;
5.5282007;;;-0.489580875891843;-0.481982148477486
5.53;-2.754933;2;;
5.53;-2.754933;2;;
5.551;-2.790479;2;;
5.552;-2.790479;2;;
5.553;-2.790479;2;;
5.553;-2.790479;2;;
5.554;-2.790479;2;;
5.573;-2.808315;2;;
5.574;-2.808315;2;;
5.575;-2.808315;2;;
5.597;-2.86144;2;;
5.598;-2.861881;2;;
5.598;-2.861943;2;;
5.599;-2.862055;2;;
5.618;-2.897202;2;;
5.619;-2.897538;2;;
5.62;-2.897628;2;;
5.62;-2.897643;2;;
5.621;-2.897658;2;;
5.622;-2.89766;2;;
5.647;-2.934012;2;;
5.648;-2.934284;2;;
5.662;-2.961365;2;;
5.663;-2.967657;2;;
5.664;-2.969229;2;;
5.665;-2.970306;2;;
5.665;-2.970491;2;;
5.685;-3.005679;2;;
5.686;-3.006015;2;;
5.687;-3.006112;2;;
5.707;-3;2;;
5.707;-2.988472;2;;
5.708;-2.98314;2;;
5.709;-2.982006;2;;
5.73;-2.964627;2;;
5.731;-2.964419;2;;
5.732;-2.964419;2;;
5.732;-2.964419;2;;
5.733;-2.964419;2;;
5.733;-2.964419;2;;
5.753;-2.910956;2;;
5.754;-2.910956;2;;
