horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.20705;;;0;0
0.5103564;;;0;0
0.8116569;;;0;0
1.1139605;;;0;0
1.4137574;;;0;0
1.7150582;;;0;0
2.0163592;;;0;0
2.17;-2;1.457803;;
2.19;-2;1.412982;;
2.191;-2;1.412982;;
2.192;-2;1.412982;;
2.194;-2;1.412982;;
2.211;-2;1.369394;;
2.213;-2;1.368324;;
2.215;-2;1.368098;;
2.235;-2;1.323398;;
2.236;-2;1.323398;;
2.237;-2;1.323398;;
2.257;-2;1.279335;;
2.259;-2;1.278527;;
2.259;-2;1.278392;;
2.26;-2;1.278291;;
2.261;-2;1.278258;;
2.262;-2;1.278258;;
2.279;-2;1.234872;;
2.28;-2;1.234378;;
2.28;-2;1.234293;;
2.3;-2;1.189728;;
2.301;-2;1.189265;;
2.302;-2;1.189199;;
2.303;-2;1.18918;;
2.3186623;;;-0.277299030576105;-0.0693247576440263
2.323;-2;1.144985;;
2.323;-2;1.144985;;
2.324;-2;1.144985;;
2.325;-2;1.144985;;
2.344;-2;1.100871;;
2.345;-2;1.100871;;
2.346;-2;1.100871;;
2.365;-2;1.056027;;
2.366;-2;1.055624;;
2.367;-2;1.055496;;
2.367;-2;1.055487;;
2.368;-2;1.055436;;
2.387;-2;1.011283;;
2.388;-2;1.011283;;
2.389;-2;1.011283;;
2.409;-2;0.967384;;
2.41;-2;0.9665888;;
2.411;-2;0.9663053;;
2.412;-2;0.9663053;;
2.413;-2;0.9663053;;
2.432;-2;0.9217526;;
2.433;-2;0.9213106;;
2.434;-2;0.9211959;;
2.453;-2;0.877657;;
2.454;-2;0.8771839;;
2.455;-2;0.8770907;;
2.456;-2;0.8770907;;
2.477;-2;0.8326762;;
2.477;-2;0.8325211;;
2.479;-2;0.8315948;;
2.479;-2;0.8315948;;
2.48;-2;0.8315948;;
2.499;-2;0.7876068;;
2.499;-2;0.7876068;;
2.5;-2;0.7876068;;
2.52;-2;0.7429459;;
2.521;-2;0.7429459;;
2.522;-2;0.7429459;;
2.522;-2;0.7429459;;
2.523;-2;0.7429459;;
2.544;-2;0.6976739;;
2.544;-2;0.6976739;;
2.547;-2;0.6976739;;
2.565;-2;0.654441;;
2.567;-2;0.6539237;;
2.61;-2;0.5638932;;
2.619963;;;0.497245925569718;0.0549867237484033
2.61;-2;0.5638932;;
2.655;-2;0.4753988;;
2.676;-2;0.4527696;;
2.766;-2;0.2524592;;
2.768;-2;0.2514929;;
2.789;-2;0.2083519;;
2.79;-2;0.2075877;;
2.813;-2;0.1632705;;
2.814;-2;0.1625512;;
2.815;-2;0.1623669;;
2.815;-2;0.1623365;;
2.816;-2;0.162312;;
2.835;-2;0.1184541;;
2.835;-2;0.1181422;;
2.836;-2;0.1178686;;
2.837;-2;0.1178686;;
2.856;-2;0.07382079;;
2.857;-2;0.07338084;;
2.858;-2;0.07327997;;
2.858;-2;0.07326262;;
2.878;-2;0.02969923;;
2.879;-2;0.02908686;;
2.88;-2;0.02861521;;
2.881;-2;0.02861521;;
2.9;-2;-0.01543131;;
2.901;-2;-0.01588167;;
2.902;-2;-0.01597495;;
2.902;-2;-0.01599072;;
2.9217658;;;0.480979666207159;0.175231640300193
2.922;-2;-0.06019807;;
2.923;-2;-0.06064238;;
2.924;-2;-0.06071614;;
2.924;-2;-0.06071895;;
2.944;-2;-0.1050214;;
2.945;-2;-0.1054167;;
2.946;-2;-0.1055365;;
2.946;-2;-0.1055491;;
2.967;-2;-0.1491942;;
2.968;-2;-0.1499238;;
2.969;-2;-0.1507843;;
2.97;-2;-0.1507843;;
2.988;-2;-0.1723387;;
2.988;-2;-0.1830403;;
2.99;-2;-0.1935981;;
2.99;-2;-0.1942858;;
3.011;-2;-0.2174689;;
3.012;-2;-0.2346084;;
3.012;-2;-0.2374846;;
3.013;-2;-0.2398324;;
3.033;-2;-0.2823062;;
3.034;-2;-0.2833994;;
3.035;-2;-0.2842649;;
3.036;-2;-0.2843908;;
3.056;-2;-0.3284509;;
3.057;-2;-0.3288828;;
3.063;-2;-0.3290018;;
3.064;-2;-0.3290058;;
3.078;-2;-0.3721156;;
3.079;-2;-0.3729943;;
3.08;-2;-0.3735031;;
3.081;-2;-0.3736106;;
3.101;-2;-0.4172904;;
3.102;-2;-0.4179528;;
3.102;-2;-0.418249;;
3.103;-2;-0.4183688;;
3.122;-2;-0.4621539;;
3.123;-2;-0.462975;;
3.124;-2;-0.4632305;;
3.125;-2;-0.4632724;;
3.144;-2;-0.4858585;;
3.146;-2;-0.5047868;;
3.147;-2;-0.5068786;;
3.147;-2;-0.5071459;;
3.167;-2;-0.5523226;;
3.168;-2;-0.552785;;
3.169;-2;-0.5528571;;
3.17;-2;-0.5528767;;
3.188;-2;-0.5749515;;
3.189;-2;-0.5752036;;
3.19;-2;-0.5939859;;
3.21;-2;-0.620772;;
3.21;-2;-0.6209518;;
3.211;-2;-0.6210852;;
3.212;-2;-0.621105;;
3.2235681;;;0.497426729070924;0.299588322567924
3.231;-2;-0.6648212;;
3.232;-2;-0.6654032;;
