horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.4105907;;;0;0
0.7123932;;;0;0
1.0146963;;;0;0
1.3164988;;;0;0
1.6172981;;;0;0
1.9191001;;;0;0
2.192;1;0.9104881;;
2.212;1;0.8564535;;
2.213;1;0.8558888;;
2.214;1;0.8557991;;
2.215;1;0.8557736;;
2.2209026;;;-0.42874742867612;-0.142915809558707
2.212;1;0.8564535;;
2.213;1;0.8558888;;
2.214;1;0.8557991;;
2.215;1;0.8557736;;
2.234;1;0.8036525;;
2.235;1;0.8031398;;
2.242;1;0.8029652;;
2.243;1;0.7832997;;
2.256;1;0.7482085;;
2.257;1;0.7476916;;
2.257;1;0.7475184;;
2.258;1;0.7475184;;
2.259;1;0.7475184;;
2.277;1;0.696853;;
2.278;1;0.6961596;;
2.279;1;0.6961596;;
2.3;1;0.669712;;
2.301;1;0.6693578;;
2.302;1;0.669069;;
2.303;1;0.669069;;
2.322;1;0.5901827;;
2.323;1;0.5893174;;
2.324;1;0.5891976;;
2.325;1;0.5891652;;
2.345;1;0.5349374;;
2.346;1;0.5349374;;
2.346;1;0.5349374;;
2.347;1;0.5349374;;
2.368;1;0.4805837;;
2.368;1;0.4804844;;
2.369;1;0.4799205;;
2.37;1;0.4799205;;
2.37;1;0.4799205;;
2.389;1;0.4286126;;
2.39;1;0.4280637;;
2.391;1;0.4279755;;
2.411;1;0.3746349;;
2.412;1;0.3741544;;
2.412;1;0.374083;;
2.413;1;0.3739914;;
2.433;1;0.3203168;;
2.435;1;0.3191692;;
2.435;1;0.3190906;;
2.456;1;0.2941837;;
2.457;1;0.2938789;;
2.458;1;0.2937301;;
2.459;1;0.2936237;;
2.46;1;0.2935979;;
2.48;1;0.2110744;;
2.481;1;0.2102704;;
2.482;1;0.2100314;;
2.482;1;0.2100314;;
2.483;1;0.2100314;;
2.501;1;0.1585405;;
2.502;1;0.1579453;;
2.503;1;0.1578619;;
2.5227049;;;0.0273821947367803;-0.133788411313113
2.524;1;0.1060801;;
2.525;1;0.1055891;;
2.526;1;0.1054609;;
2.527;1;0.1054609;;
2.549;1;0.0578078;;
2.553;1;0.05057695;;
2.554;1;0.05021508;;
2.568;1;-0.002917483;;
2.569;1;-0.003601266;;
2.57;1;-0.003808696;;
2.571;1;-0.003871393;;
2.572;1;-0.003890292;;
2.591;1;-0.05437332;;
2.591;1;-0.05505233;;
2.592;1;-0.05505233;;
2.613;1;-0.08207223;;
2.614;1;-0.08234312;;
2.615;1;-0.08238485;;
2.615;1;-0.0823915;;
2.636;1;-0.1592205;;
2.637;1;-0.1609222;;
2.639;1;-0.1618122;;
2.639;1;-0.1618771;;
2.66;1;-0.2176584;;
2.661;1;-0.2187001;;
2.661;1;-0.218879;;
2.662;1;-0.2190178;;
2.682;1;-0.2701649;;
2.683;1;-0.2701649;;
2.683;1;-0.2701649;;
2.684;1;-0.2701649;;
2.685;1;-0.2701649;;
2.704;1;-0.322677;;
2.705;1;-0.3232259;;
2.705;1;-0.3233193;;
2.706;1;-0.3233612;;
2.725;1;-0.3760631;;
2.726;1;-0.376605;;
2.727;1;-0.3767142;;
2.748;1;-0.4288135;;
2.749;1;-0.429623;;
2.75;1;-0.4303803;;
2.77;1;-0.4562518;;
2.771;1;-0.4564864;;
2.772;1;-0.4565546;;
2.772;1;-0.4565634;;
2.791;1;-0.5366015;;
2.792;1;-0.537939;;
2.793;1;-0.5384108;;
2.794;1;-0.5385976;;
2.794;1;-0.5386263;;
2.814;1;-0.5913428;;
2.815;1;-0.5918856;;
2.816;1;-0.5919678;;
2.816;1;-0.5919815;;
2.824507;;;0.176756493267245;-0.0748695802240317
2.77;1;-0.4562518;;
2.771;1;-0.4564864;;
2.772;1;-0.4565546;;
2.772;1;-0.4565634;;
2.791;1;-0.5366015;;
2.792;1;-0.537939;;
2.793;1;-0.5384108;;
2.794;1;-0.5385976;;
2.794;1;-0.5386263;;
2.814;1;-0.5913428;;
2.815;1;-0.5918856;;
2.816;1;-0.5919678;;
2.816;1;-0.5919815;;
2.837;1;-0.6446331;;
2.838;1;-0.6449623;;
2.838;1;-0.6449863;;
2.839;1;-0.6451324;;
2.866;1;-0.6999536;;
2.869;1;-0.6999536;;
2.87;1;-0.717984;;
2.871;1;-0.7235343;;
2.881;1;-0.755647;;
2.882;1;-0.7563039;;
2.883;1;-0.7564031;;
2.903;1;-0.805873;;
2.904;1;-0.8063906;;
2.905;1;-0.806466;;
2.906;1;-0.8064762;;
2.906;1;-0.806478;;
2.927;1;-0.8320238;;
2.948;1;-0.9120449;;
2.949;1;-0.912837;;
2.95;1;-0.9129649;;
2.971;1;-0.9673196;;
2.993;1;-1.020934;;
2.995;1;-1.021475;;
3.017;1;-1.073337;;
3.018;1;-1.073836;;
3.02;1;-1.073922;;
3.039;1;-1.126689;;
3.06;1;-1.180179;;
3.061;1;-1.180711;;
3.062;1;-1.180792;;
3.1253139;;;0.491359452389971;0.231832713464665
2.971;1;-0.9673196;;
2.993;1;-1.020934;;
2.995;1;-1.021475;;
3.017;1;-1.073337;;
3.018;1;-1.073836;;
3.02;1;-1.073922;;
3.039;1;-1.126689;;
3.06;1;-1.180179;;
3.061;1;-1.180711;;
3.062;1;-1.180792;;
3.172;1;-1.447958;;
3.173;1;-1.448406;;
3.174;1;-1.448526;;
3.194;1;-1.502118;;
3.216;1;-1.555444;;
3.218;1;-1.555997;;
3.241;1;-1.581982;;
3.242;1;-1.582217;;
3.263;1;-1.664508;;
3.265;1;-1.66536;;
3.4286205;;;0.398900485733808;0.355672143797008
2.971;1;-0.9673196;;
2.993;1;-1.020934;;
