horizontalCube2Timestamp;horizontalCube2XPos;horizontalCube2YPos;horizontalCube2newCorr;horizontalCube2smoothCorr
0;;;0;0
0.20705;;;0;0
0.5103564;;;0;0
0.8116569;;;0;0
1.1139605;;;0;0
1.4137574;;;0;0
1.7150582;;;0;0
2.0163592;;;0;0
2.17;-3;0.564044;;
2.19;-3;0.5099432;;
2.191;-3;0.5099432;;
2.192;-3;0.5099432;;
2.194;-3;0.5099432;;
2.211;-3;0.4574948;;
2.213;-3;0.4562072;;
2.215;-3;0.4559362;;
2.235;-3;0.4004453;;
2.236;-3;0.4004453;;
2.237;-3;0.4004453;;
2.257;-3;0.3500035;;
2.259;-3;0.3490787;;
2.259;-3;0.3489233;;
2.26;-3;0.3488083;;
2.261;-3;0.3487701;;
2.262;-3;0.3487701;;
2.279;-3;0.2961414;;
2.28;-3;0.2955422;;
2.28;-3;0.2954396;;
2.3;-3;0.2428898;;
2.301;-3;0.2423433;;
2.302;-3;0.2422655;;
2.303;-3;0.242243;;
2.3186623;;;-0.278704319184642;-0.0696760797961604
2.323;-3;0.188653;;
2.323;-3;0.188653;;
2.324;-3;0.188653;;
2.325;-3;0.188653;;
2.344;-3;0.1341536;;
2.345;-3;0.1341536;;
2.346;-3;0.1341536;;
2.365;-3;0.08161152;;
2.366;-3;0.08113949;;
2.367;-3;0.08098901;;
2.367;-3;0.08097924;;
2.368;-3;0.08091913;;
2.387;-3;0.02820222;;
2.388;-3;0.02820222;;
2.389;-3;0.02820222;;
2.409;-3;-0.02502235;;
2.41;-3;-0.02598652;;
2.411;-3;-0.02633028;;
2.412;-3;-0.02633028;;
2.413;-3;-0.02633028;;
2.432;-3;-0.07892584;;
2.433;-3;-0.07944762;;
2.434;-3;-0.07958307;;
2.453;-3;-0.1323634;;
2.454;-3;-0.132937;;
2.455;-3;-0.1330499;;
2.456;-3;-0.1330499;;
2.477;-3;-0.1856709;;
2.477;-3;-0.1858547;;
2.479;-3;-0.1869521;;
2.479;-3;-0.1869521;;
2.48;-3;-0.1869521;;
2.499;-3;-0.2405563;;
2.499;-3;-0.2405563;;
2.5;-3;-0.2405563;;
2.521;-3;-0.2936116;;
2.521;-3;-0.2936116;;
2.522;-3;-0.2936116;;
2.522;-3;-0.2936116;;
2.523;-3;-0.2936116;;
2.544;-3;-0.3482699;;
2.544;-3;-0.3482699;;
2.547;-3;-0.3482699;;
2.565;-3;-0.4001288;;
2.567;-3;-0.4007492;;
2.61;-3;-0.5073544;;
2.619963;;;0.497248188748349;0.0546359673909268
2.61;-3;-0.5073544;;
2.655;-3;-0.615359;;
2.676;-3;-0.6420375;;
2.766;-3;-0.882339;;
2.768;-3;-0.8834983;;
2.789;-3;-0.9361047;;
2.79;-3;-0.9370365;;
2.813;-3;-0.9894956;;
2.814;-3;-0.990347;;
2.815;-3;-0.9905652;;
2.815;-3;-0.9906012;;
2.816;-3;-0.9906301;;
2.835;-3;-1.043218;;
2.835;-3;-1.043592;;
2.836;-3;-1.04392;;
2.837;-3;-1.04392;;
2.856;-3;-1.096956;;
2.857;-3;-1.097486;;
2.858;-3;-1.097607;;
2.858;-3;-1.097628;;
2.878;-3;-1.149941;;
2.879;-3;-1.150676;;
2.88;-3;-1.151243;;
2.881;-3;-1.151243;;
2.9;-3;-1.204219;;
2.901;-3;-1.204761;;
2.902;-3;-1.204873;;
2.902;-3;-1.204892;;
2.9217658;;;0.48088004339761;0.174855978240329
2.922;-3;-1.257511;;
2.923;-3;-1.25804;;
2.924;-3;-1.258128;;
2.924;-3;-1.258131;;
2.944;-3;-1.311532;;
2.945;-3;-1.312008;;
2.946;-3;-1.312153;;
2.946;-3;-1.312168;;
2.967;-3;-1.364004;;
2.968;-3;-1.364871;;
2.969;-3;-1.365893;;
2.97;-3;-1.365893;;
2.988;-3;-1.392441;;
2.988;-3;-1.405259;;
2.99;-3;-1.417904;;
2.99;-3;-1.418728;;
3.011;-3;-1.446101;;
3.012;-3;-1.4667;;
3.012;-3;-1.470157;;
3.013;-3;-1.472979;;
3.033;-3;-1.524688;;
3.034;-3;-1.526019;;
3.035;-3;-1.527073;;
3.036;-3;-1.527226;;
3.056;-3;-1.579636;;
3.057;-3;-1.58015;;
3.063;-3;-1.580291;;
3.064;-3;-1.580296;;
3.078;-3;-1.632347;;
3.079;-3;-1.633407;;
3.08;-3;-1.634022;;
3.081;-3;-1.634152;;
3.101;-3;-1.685727;;
3.102;-3;-1.686509;;
3.102;-3;-1.686859;;
3.103;-3;-1.687;;
3.122;-3;-1.739563;;
3.123;-3;-1.740549;;
3.124;-3;-1.740856;;
3.125;-3;-1.740906;;
3.144;-3;-1.767839;;
3.146;-3;-1.791884;;
3.147;-3;-1.794542;;
3.147;-3;-1.794881;;
3.167;-3;-1.847704;;
3.168;-3;-1.848245;;
3.169;-3;-1.848329;;
3.17;-3;-1.848352;;
3.188;-3;-1.875332;;
3.189;-3;-1.87564;;
3.19;-3;-1.897993;;
3.21;-3;-1.929224;;
3.21;-3;-1.929434;;
3.211;-3;-1.929589;;
3.212;-3;-1.929612;;
3.2235681;;;0.497474168234021;0.299224520298835
3.231;-3;-1.984441;;
