lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
387.304;0.4848559;0.6497629
387.304;0.4857157;0.650386
387.307;0.4849207;0.6495832
387.308;0.4853624;0.6499302
387.337;0.4842558;0.6496485
387.339;0.4841661;0.6496206
387.341;0.4831624;0.6497829
387.343;0.4814346;0.650529
387.345;0.4809615;0.6501473
387.345;0.4796096;0.6503885
387.346;0.4791518;0.6502502
387.347;0.4779487;0.6511179
387.304;0.4848559;0.6497629;;
387.304;0.4857157;0.650386;;
387.307;0.4849207;0.6495832;;
387.308;0.4853624;0.6499302;;
387.337;0.4842558;0.6496485;;
387.339;0.4841661;0.6496206;;
387.341;0.4831624;0.6497829;;
387.343;0.4814346;0.650529;;
387.345;0.4809615;0.6501473;;
387.345;0.4796096;0.6503885;;
387.346;0.4791518;0.6502502;;
387.347;0.4779487;0.6511179;;
387.304;0.4848559;0.6497629;;
387.304;0.4857157;0.650386;;
387.307;0.4849207;0.6495832;;
387.308;0.4853624;0.6499302;;
387.337;0.4842558;0.6496485;;
387.339;0.4841661;0.6496206;;
387.341;0.4831624;0.6497829;;
387.343;0.4814346;0.650529;;
387.345;0.4809615;0.6501473;;
387.345;0.4796096;0.6503885;;
387.346;0.4791518;0.6502502;;
387.347;0.4779487;0.6511179;;
387.38;0.4775542;0.6511956
387.381;0.4765316;0.6518056
387.382;0.4763529;0.6521883
387.383;0.4754812;0.6533769
387.383;0.4755415;0.6540153
387.408;0.475159;0.6548164
387.409;0.4752099;0.6551377
387.412;0.4750899;0.6555023
387.413;0.475228;0.6559359
387.414;0.4755709;0.656613
387.415;0.474853;0.658124
387.415;0.4752837;0.6590657
387.304;0.4848559;0.6497629;;
387.304;0.4857157;0.650386;;
387.307;0.4849207;0.6495832;;
387.308;0.4853624;0.6499302;;
387.337;0.4842558;0.6496485;;
387.339;0.4841661;0.6496206;;
387.341;0.4831624;0.6497829;;
387.343;0.4814346;0.650529;;
387.345;0.4809615;0.6501473;;
387.345;0.4796096;0.6503885;;
387.346;0.4791518;0.6502502;;
387.347;0.4779487;0.6511179;;
387.38;0.4775542;0.6511956;;
387.381;0.4765316;0.6518056;;
387.382;0.4763529;0.6521883;;
387.383;0.4754812;0.6533769;;
387.383;0.4755415;0.6540153;;
387.408;0.475159;0.6548164;;
387.409;0.4752099;0.6551377;;
387.412;0.4750899;0.6555023;;
387.413;0.475228;0.6559359;;
387.414;0.4755709;0.656613;;
387.415;0.474853;0.658124;;
387.415;0.4752837;0.6590657;;
387.304;0.4848559;0.6497629;;
387.304;0.4857157;0.650386;;
387.307;0.4849207;0.6495832;;
387.308;0.4853624;0.6499302;;
387.337;0.4842558;0.6496485;;
387.339;0.4841661;0.6496206;;
387.341;0.4831624;0.6497829;;
387.343;0.4814346;0.650529;;
387.345;0.4809615;0.6501473;;
387.345;0.4796096;0.6503885;;
387.346;0.4791518;0.6502502;;
387.347;0.4779487;0.6511179;;
387.38;0.4775542;0.6511956;;
387.381;0.4765316;0.6518056;;
387.382;0.4763529;0.6521883;;
387.383;0.4754812;0.6533769;;
387.383;0.4755415;0.6540153;;
387.408;0.475159;0.6548164;;
387.409;0.4752099;0.6551377;;
387.412;0.4750899;0.6555023;;
387.413;0.475228;0.6559359;;
387.414;0.4755709;0.656613;;
387.415;0.474853;0.658124;;
387.415;0.4752837;0.6590657;;
387.441;0.4745446;0.6608092
387.442;0.4752147;0.662223
387.444;0.4737594;0.6651229
387.445;0.4723341;0.6680828
387.446;0.4729702;0.6693147
387.448;0.473529;0.6701711
387.474;0.4726477;0.6722753
387.476;0.4731067;0.6727864
387.478;0.472601;0.6741388
387.48;0.4730604;0.6743042
387.481;0.4733784;0.6739361
387.481;0.4740059;0.6738317
387.509;0.4750795;0.6711218
387.51;0.4766586;0.6671591
387.512;0.4772379;0.6666954
387.304;0.4848559;0.6497629;;
387.304;0.4857157;0.650386;;
387.307;0.4849207;0.6495832;;
387.308;0.4853624;0.6499302;;
387.337;0.4842558;0.6496485;;
387.339;0.4841661;0.6496206;;
387.341;0.4831624;0.6497829;;
387.343;0.4814346;0.650529;;
387.345;0.4809615;0.6501473;;
387.345;0.4796096;0.6503885;;
387.346;0.4791518;0.6502502;;
387.347;0.4779487;0.6511179;;
387.38;0.4775542;0.6511956;;
