Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
27.6610061;1;0;30;0;
27.6610061;2;0;30;0;
27.6610061;3;0;30;0;
27.6610061;4;0;30;0;
27.6610061;5;0;30;0;
27.6610061;6;0;45;0;
27.6610061;7;0;45;0;
27.6610061;8;0;45;0;
27.6610061;9;0;45;0;
27.6610061;0;0;45;0;
27.6670221;1;0;30;5;
27.6670221;2;0;30;5;
27.6670221;3;0;30;5;
27.6670221;4;0;30;5;
27.6670221;5;0;30;5;
27.6670221;6;0;45;5;
27.6670221;7;0;45;5;
27.6670221;8;0;45;5;
27.6670221;9;0;45;5;
27.6670221;0;0;45;5;
27.7076329;1;-0.08540784;30;5;
27.7076329;2;0.1932752;30;5;
27.7076329;3;0.1949686;30;5;
27.7076329;4;0.1796681;30;5;
27.7076329;5;-0.09867451;30;5;
27.7076329;6;0.08537607;45;5;
27.7076329;7;0.1003024;45;5;
27.7076329;8;0.09680847;45;5;
27.7076329;9;-0.1796143;45;5;
27.7076329;0;-0.1940715;45;5;
27.709137;1;-0.1854611;30;5;
27.709137;2;0.2416662;30;5;
27.709137;3;0.2442127;30;5;
27.709137;4;0.2358277;30;5;
27.709137;5;-0.1900321;30;5;
27.709137;6;0.1853254;45;5;
27.709137;7;0.1916098;45;5;
27.709137;8;0.1843336;45;5;
27.709137;9;-0.2355988;45;5;
27.709137;0;-0.2403989;45;5;
27.7919532;1;-0.271143;30;5;
27.7919532;2;0.2434841;30;5;
27.7919532;3;0.2464868;30;5;
27.7919532;4;0.2364526;30;5;
27.7919532;5;-0.2744211;30;5;
27.7919532;6;0.2704749;45;5;
27.7919532;7;0.2738253;45;5;
27.7919532;8;0.2598902;45;5;
27.7919532;9;-0.2353162;45;5;
27.7919532;0;-0.2354561;45;5;
27.8044924;1;-0.3282643;30;5;
27.8044924;2;0.2446961;30;5;
27.8044924;3;0.2480029;30;5;
27.8044924;4;0.2368693;30;5;
27.8044924;5;-0.3306805;30;5;
27.8044924;6;0.3272412;45;5;
27.8044924;7;0.3286357;45;5;
27.8044924;8;0.3102612;45;5;
27.8044924;9;-0.2351277;45;5;
27.8044924;0;-0.2321609;45;5;
27.8734251;1;-0.3187274;30;5;
27.8734251;2;0.2389401;30;5;
27.8734251;3;0.2360963;30;5;
27.8734251;4;0.1868569;30;5;
27.8734251;5;-0.3612051;30;5;
27.8734251;6;0.3164704;45;5;
27.8734251;7;0.3477212;45;5;
27.8734251;8;0.3295559;45;5;
27.8734251;9;-0.1830198;45;5;
27.8734251;0;-0.2084602;45;5;
27.8819477;1;-0.2893272;30;5;
27.8819477;2;0.2244113;30;5;
27.8819477;3;0.2130878;30;5;
27.8819477;4;0.126889;30;5;
27.8819477;5;-0.3732693;30;5;
27.8819477;6;0.2858354;45;5;
27.8819477;7;0.3460259;45;5;
27.8819477;8;0.3323031;45;5;
27.8819477;9;-0.1209662;45;5;
27.8819477;0;-0.1742941;45;5;
27.9484627;1;-0.2431773;30;5;
27.9484627;2;0.2018824;30;5;
27.9484627;3;0.1766526;30;5;
27.9484627;4;0.05540527;30;5;
27.9484627;5;-0.3710032;30;5;
27.9484627;6;0.2379424;45;5;
27.9484627;7;0.3231757;45;5;
27.9484627;8;0.3204505;45;5;
27.9484627;9;-0.04660436;45;5;
27.9484627;0;-0.1246846;45;5;
27.966012;1;-0.2062574;30;5;
27.966012;2;0.1838593;30;5;
27.966012;3;0.1475044;30;5;
27.966012;4;-0.001781717;30;5;
27.966012;5;-0.3691902;30;5;
27.966012;6;0.199628;45;5;
27.966012;7;0.3048956;45;5;
27.966012;8;0.3109683;45;5;
27.966012;9;0.01288511;45;5;
27.966012;0;-0.08499699;45;5;
