gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
2.258;0;0
2.279;0.1578197;0.4151174
2.281;0.1577791;0.4145809
2.3;0.1579712;0.4138346
2.301;0.3183994;0.8351897
2.302;0.3185786;0.8345767
2.322;0.3186113;0.8336387
2.322;0.3186408;0.8328587
2.323;0.3187068;0.8325325
2.324;0.3185211;0.832101
2.258;0;0;;
2.279;0.1578197;0.4151174;;
2.281;0.1577791;0.4145809;;
2.3;0.1579712;0.4138346;;
2.301;0.3183994;0.8351897;;
2.302;0.3185786;0.8345767;;
2.322;0.3186113;0.8336387;;
2.322;0.3186408;0.8328587;;
2.323;0.3187068;0.8325325;;
2.324;0.3185211;0.832101;;
2.343;0.3188091;0.8312154
2.344;0.3189886;0.8303962
2.344;0.3188185;0.8298863
2.345;0.318733;0.8291556
2.365;0.3191606;0.8276091
2.365;0.3190851;0.8267583
2.366;0.3196341;0.8253983
2.367;0.3200172;0.8240478
2.386;0.3201325;0.8232025
2.387;0.3205085;0.8219246
2.388;0.320561;0.8211636
2.408;0.3207476;0.8200355
2.408;0.3210127;0.8192461
2.409;0.3212599;0.8183325
2.41;0.3214146;0.8167233
2.429;0.3215563;0.8154759
2.43;0.321685;0.8140754
2.431;0.3218697;0.812741
2.452;0.3219684;0.8113832
2.453;0.3222014;0.8098062
2.453;0.3222655;0.8084285
2.454;0.3224592;0.8069897
2.455;0.3225026;0.805617
2.473;0.3225368;0.8043997
2.474;0.3229325;0.8029668
2.475;0.3229605;0.8018311
2.258;0;0;;
2.279;0.1578197;0.4151174;;
2.281;0.1577791;0.4145809;;
2.3;0.1579712;0.4138346;;
2.301;0.3183994;0.8351897;;
2.302;0.3185786;0.8345767;;
2.322;0.3186113;0.8336387;;
2.322;0.3186408;0.8328587;;
2.323;0.3187068;0.8325325;;
2.324;0.3185211;0.832101;;
2.343;0.3188091;0.8312154;;
2.344;0.3189886;0.8303962;;
2.344;0.3188185;0.8298863;;
2.345;0.318733;0.8291556;;
2.365;0.3191606;0.8276091;;
2.365;0.3190851;0.8267583;;
2.366;0.3196341;0.8253983;;
2.367;0.3200172;0.8240478;;
2.386;0.3201325;0.8232025;;
2.387;0.3205085;0.8219246;;
2.388;0.320561;0.8211636;;
2.408;0.3207476;0.8200355;;
2.408;0.3210127;0.8192461;;
2.409;0.3212599;0.8183325;;
2.41;0.3214146;0.8167233;;
2.429;0.3215563;0.8154759;;
2.43;0.321685;0.8140754;;
2.431;0.3218697;0.812741;;
2.452;0.3219684;0.8113832;;
2.453;0.3222014;0.8098062;;
2.453;0.3222655;0.8084285;;
2.454;0.3224592;0.8069897;;
2.455;0.3225026;0.805617;;
2.473;0.3225368;0.8043997;;
2.474;0.3229325;0.8029668;;
2.475;0.3229605;0.8018311;;
2.495;0.3232294;0.8003836
2.496;0.3234924;0.7992324
2.497;0.3234985;0.7981949
2.498;0.3237068;0.7971057
2.519;0.3236917;0.7959902
2.519;0.323918;0.7948645
2.52;0.3238901;0.7937918
2.521;0.3239263;0.792625
2.522;0.3242894;0.7913918
2.541;0.3242813;0.7902761
2.542;0.3246846;0.7889399
2.542;0.3252374;0.7874922
2.563;0.3253266;0.786337
2.564;0.3254853;0.7851726
2.565;0.3257727;0.7838268
2.565;0.3262156;0.7824608
2.566;0.3264153;0.7812393
2.585;0.3266445;0.7799662
2.585;0.3270431;0.7785814
2.593;0.3273697;0.7774534
2.607;0.3276702;0.7761645
2.607;0.3281435;0.7749374
2.628;0.3284826;0.7737601
2.629;0.3288409;0.7725462
2.631;0.3291145;0.7715224
2.631;0.3296907;0.7700863
2.343;0.3188091;0.8312154;;
2.344;0.3189886;0.8303962;;
2.344;0.3188185;0.8298863;;
2.345;0.318733;0.8291556;;
2.365;0.3191606;0.8276091;;
2.365;0.3190851;0.8267583;;
2.366;0.3196341;0.8253983;;
2.367;0.3200172;0.8240478;;
2.386;0.3201325;0.8232025;;
2.387;0.3205085;0.8219246;;
2.388;0.320561;0.8211636;;
2.408;0.3207476;0.8200355;;
2.408;0.3210127;0.8192461;;
2.409;0.3212599;0.8183325;;
2.41;0.3214146;0.8167233;;
2.429;0.3215563;0.8154759;;
2.43;0.321685;0.8140754;;
2.431;0.3218697;0.812741;;
2.452;0.3219684;0.8113832;;
2.453;0.3222014;0.8098062;;
2.453;0.3222655;0.8084285;;
2.454;0.3224592;0.8069897;;
2.455;0.3225026;0.805617;;
2.473;0.3225368;0.8043997;;
2.474;0.3229325;0.8029668;;
2.475;0.3229605;0.8018311;;
2.495;0.3232294;0.8003836;;
2.496;0.3234924;0.7992324;;
2.497;0.3234985;0.7981949;;
2.498;0.3237068;0.7971057;;
2.519;0.3236917;0.7959902;;
2.519;0.323918;0.7948645;;
2.52;0.3238901;0.7937918;;
2.521;0.3239263;0.792625;;
2.522;0.3242894;0.7913918;;
2.541;0.3242813;0.7902761;;
2.542;0.3246846;0.7889399;;
2.542;0.3252374;0.7874922;;
2.563;0.3253266;0.786337;;
2.564;0.3254853;0.7851726;;
2.565;0.3257727;0.7838268;;
2.565;0.3262156;0.7824608;;
2.566;0.3264153;0.7812393;;
2.585;0.3266445;0.7799662;;
2.585;0.3270431;0.7785814;;
2.593;0.3273697;0.7774534;;
2.607;0.3276702;0.7761645;;
2.607;0.3281435;0.7749374;;
2.628;0.3284826;0.7737601;;
2.629;0.3288409;0.7725462;;
2.631;0.3291145;0.7715224;;
2.631;0.3296907;0.7700863;;
2.653;0.3300418;0.7685003
2.654;0.3302192;0.76704
2.655;0.3308285;0.7652196
2.656;0.3314098;0.7634666
2.656;0.3314863;0.7619324
2.676;0.3318708;0.7603667
2.677;0.3320365;0.7587859
2.678;0.3323155;0.7574865
2.679;0.3323892;0.7564369
2.698;0.332473;0.7553245
2.699;0.3327242;0.7543415
