circCubeCube1Timestamp;circCubeCube1XPos;circCubeCube1YPos;circCubeCube1newCorr;circCubeCube1smoothCorr
2.565;-0.769592;-1.287528;;
2.566;-0.7696078;-1.287518;;
2.585;-0.7921933;-1.273743;;
2.585;-0.7922726;-1.273694;;
2.593;-0.7924905;-1.273561;;
2.607;-0.8140484;-1.259886;;
2.607;-0.8141945;-1.259794;;
2.628;-0.8250213;-1.252731;;
2.629;-0.8334054;-1.247157;;
2.631;-0.8357066;-1.245626;;
2.631;-0.8359886;-1.245439;;
2.6399831;;;-0.990198128457057;-0.175157172530193
2.473;-0.6779775;-1.338035;;
2.474;-0.6782501;-1.337899;;
2.475;-0.6782902;-1.33788;;
2.495;-0.7010835;-1.326075;;
2.496;-0.7013004;-1.325962;;
2.497;-0.7013642;-1.325929;;
2.498;-0.7013642;-1.325929;;
2.519;-0.7238649;-1.313778;;
2.519;-0.724033;-1.313687;;
2.52;-0.7241194;-1.31364;;
2.521;-0.7241347;-1.313632;;
2.522;-0.7241347;-1.313632;;
2.541;-0.7479324;-1.300226;;
2.542;-0.7481759;-1.300089;;
2.542;-0.748217;-1.300066;;
2.563;-0.7693571;-1.287665;;
2.564;-0.7695325;-1.287563;;
2.565;-0.7695888;-1.28753;;
2.565;-0.769592;-1.287528;;
2.566;-0.7696078;-1.287518;;
2.585;-0.7921933;-1.273743;;
2.585;-0.7922726;-1.273694;;
2.593;-0.7924905;-1.273561;;
2.607;-0.8140484;-1.259886;;
2.607;-0.8141945;-1.259794;;
2.628;-0.8250213;-1.252731;;
2.629;-0.8334054;-1.247157;;
2.631;-0.8357066;-1.245626;;
2.631;-0.8359886;-1.245439;;
2.653;-0.8577018;-1.230582;;
2.654;-0.8581147;-1.230299;;
2.655;-0.858196;-1.230244;;
2.656;-0.858196;-1.230244;;
2.656;-0.858196;-1.230244;;
2.676;-0.8793082;-1.21524;;
2.677;-0.8795686;-1.215055;;
2.678;-0.8795686;-1.215055;;
2.679;-0.8795686;-1.215055;;
2.698;-0.9003683;-1.19972;;
2.699;-0.9006022;-1.199548;;
2.7;-0.9006443;-1.199517;;
2.701;-0.9006443;-1.199517;;
2.722;-0.9215671;-1.183518;;
2.723;-0.9215671;-1.183518;;
2.724;-0.9215671;-1.183518;;
2.724;-0.9215671;-1.183518;;
2.725;-0.9215671;-1.183518;;
2.746;-0.9425501;-1.166876;;
2.747;-0.9425501;-1.166876;;
2.768;-0.962284;-1.150653;;
2.768;-0.9623376;-1.150609;;
2.769;-0.9624889;-1.150484;;
2.77;-0.9625136;-1.150464;;
2.7848665;;;-0.993356106452446;-0.3407165236056
2.628;-0.8250213;-1.252731;;
2.629;-0.8334054;-1.247157;;
2.631;-0.8357066;-1.245626;;
2.631;-0.8359886;-1.245439;;
2.653;-0.8577018;-1.230582;;
2.654;-0.8581147;-1.230299;;
2.655;-0.858196;-1.230244;;
2.656;-0.858196;-1.230244;;
2.656;-0.858196;-1.230244;;
2.676;-0.8793082;-1.21524;;
2.677;-0.8795686;-1.215055;;
2.678;-0.8795686;-1.215055;;
2.679;-0.8795686;-1.215055;;
2.698;-0.9003683;-1.19972;;
2.699;-0.9006022;-1.199548;;
2.7;-0.9006443;-1.199517;;
2.701;-0.9006443;-1.199517;;
2.722;-0.9215671;-1.183518;;
2.723;-0.9215671;-1.183518;;
2.724;-0.9215671;-1.183518;;
2.724;-0.9215671;-1.183518;;
2.725;-0.9215671;-1.183518;;
2.746;-0.9425501;-1.166876;;
2.747;-0.9425501;-1.166876;;
2.768;-0.962284;-1.150653;;
2.768;-0.9623376;-1.150609;;
2.769;-0.9624889;-1.150484;;
2.77;-0.9625136;-1.150464;;
2.789;-0.9823043;-1.133609;;
2.79;-0.9825636;-1.133388;;
2.791;-0.9825636;-1.133388;;
2.791;-0.9825636;-1.133388;;
2.812;-1.002235;-1.116027;;
2.813;-1.002427;-1.115858;;
2.814;-1.00246;-1.115828;;
2.815;-1.002467;-1.115822;;
2.815;-1.002467;-1.115822;;
2.836;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.857;-1.040614;-1.08033;;
2.858;-1.04081;-1.080145;;
2.859;-1.040841;-1.080115;;
2.88;-1.059547;-1.061768;;
2.881;-1.059772;-1.061548;;
2.881;-1.059772;-1.061548;;
2.882;-1.059772;-1.061548;;
2.882;-1.059772;-1.061548;;
2.901;-1.078112;-1.042912;;
2.902;-1.078298;-1.042723;;
2.902;-1.07833;-1.04269;;
2.903;-1.078346;-1.042674;;
2.922;-1.096047;-1.024047;;
2.923;-1.096275;-1.023808;;
2.9302514;;;-0.976424795368357;-0.503453989500326
2.768;-0.962284;-1.150653;;
2.768;-0.9623376;-1.150609;;
2.769;-0.9624889;-1.150484;;
2.77;-0.9625136;-1.150464;;
2.789;-0.9823043;-1.133609;;
2.79;-0.9825636;-1.133388;;
2.791;-0.9825636;-1.133388;;
2.791;-0.9825636;-1.133388;;
2.812;-1.002235;-1.116027;;
2.813;-1.002427;-1.115858;;
2.814;-1.00246;-1.115828;;
2.815;-1.002467;-1.115822;;
2.815;-1.002467;-1.115822;;
2.836;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.837;-1.021705;-1.098234;;
2.857;-1.040614;-1.08033;;
2.858;-1.04081;-1.080145;;
2.859;-1.040841;-1.080115;;
2.88;-1.059547;-1.061768;;
2.881;-1.059772;-1.061548;;
2.881;-1.059772;-1.061548;;
2.882;-1.059772;-1.061548;;
2.882;-1.059772;-1.061548;;
2.901;-1.078112;-1.042912;;
2.902;-1.078298;-1.042723;;
2.902;-1.07833;-1.04269;;
2.903;-1.078346;-1.042674;;
2.922;-1.096047;-1.024047;;
2.923;-1.096275;-1.023808;;
2.945;-1.113843;-1.004662;;
2.946;-1.113983;-1.00451;;
2.946;-1.113992;-1.004499;;
2.947;-1.114037;-1.004451;;
2.968;-1.131308;-0.9849537;;
2.969;-1.131513;-0.9847221;;
2.97;-1.131513;-0.9847221;;
2.97;-1.131513;-0.9847221;;
2.971;-1.131513;-0.9847221;;
2.994;-1.148386;-0.9649882;;
2.995;-1.148519;-0.9648328;;
2.996;-1.14856;-0.9647849;;
3.012;-1.165317;-0.944471;;
3.013;-1.165515;-0.9442306;;
3.014;-1.165567;-0.9441683;;
3.014;-1.165575;-0.9441581;;
3.015;-1.165582;-0.9441496;;
3.035;-1.181533;-0.9241053;;
3.036;-1.181698;-0.9238981;;
3.037;-1.181723;-0.9238674;;
3.037;-1.181727;-0.9238622;;
3.038;-1.181731;-0.9238576;;
3.057;-1.197734;-0.9030078;;
3.057;-1.197857;-0.9028487;;
3.0751341;;;-0.960972673520152;-0.663616101753685
2.922;-1.096047;-1.024047;;
2.923;-1.096275;-1.023808;;
2.945;-1.113843;-1.004662;;
2.946;-1.113983;-1.00451;;
2.946;-1.113992;-1.004499;;
2.947;-1.114037;-1.004451;;
2.968;-1.131308;-0.9849537;;
2.969;-1.131513;-0.9847221;;
2.97;-1.131513;-0.9847221;;
2.97;-1.131513;-0.9847221;;
2.971;-1.131513;-0.9847221;;
2.994;-1.148386;-0.9649882;;
2.995;-1.148519;-0.9648328;;
2.996;-1.14856;-0.9647849;;
3.012;-1.165317;-0.944471;;
3.013;-1.165515;-0.9442306;;
3.014;-1.165567;-0.9441683;;
3.014;-1.165575;-0.9441581;;
3.015;-1.165582;-0.9441496;;
3.035;-1.181533;-0.9241053;;
3.036;-1.181698;-0.9238981;;
3.037;-1.181723;-0.9238674;;
3.037;-1.181727;-0.9238622;;
3.038;-1.181731;-0.9238576;;
3.057;-1.197734;-0.9030078;;
3.057;-1.197857;-0.9028487;;
3.078;-1.213169;-0.8821632;;
3.079;-1.213313;-0.8819692;;
3.08;-1.213344;-0.8819267;;
3.081;-1.213351;-0.8819174;;
3.102;-1.229787;-0.8588446;;
3.103;-1.229926;-0.8586496;;
3.104;-1.229975;-0.8585805;;
3.105;-1.229982;-0.8585711;;
3.106;-1.229983;-0.8585691;;
3.125;-1.243442;-0.8389546;;
3.126;-1.243619;-0.8386962;;
3.127;-1.243619;-0.8386962;;
3.127;-1.243619;-0.8386962;;
3.147;-1.258084;-0.8168328;;
3.148;-1.258213;-0.8166378;;
3.148;-1.258226;-0.8166177;;
3.149;-1.258269;-0.8165529;;
3.17;-1.272284;-0.7945405;;
3.171;-1.272284;-0.7945405;;
3.172;-1.272284;-0.7945405;;
3.19;-1.285773;-0.7725137;;
3.191;-1.285927;-0.7722632;;
3.192;-1.285951;-0.7722245;;
3.193;-1.285957;-0.7722142;;
3.214;-1.29923;-0.7496626;;
3.214;-1.29931;-0.749526;;
3.215;-1.299377;-0.7494128;;
3.216;-1.299387;-0.7493958;;
3.2315479;;;-0.92704988167786;-0.81697770068707
3.078;-1.213169;-0.8821632;;
3.079;-1.213313;-0.8819692;;
3.08;-1.213344;-0.8819267;;
3.081;-1.213351;-0.8819174;;
3.102;-1.229787;-0.8588446;;
3.103;-1.229926;-0.8586496;;
3.104;-1.229975;-0.8585805;;
3.105;-1.229982;-0.8585711;;
3.106;-1.229983;-0.8585691;;
3.125;-1.243442;-0.8389546;;
3.126;-1.243619;-0.8386962;;
3.127;-1.243619;-0.8386962;;
3.127;-1.243619;-0.8386962;;
3.147;-1.258084;-0.8168328;;
3.148;-1.258213;-0.8166378;;
3.148;-1.258226;-0.8166177;;
3.149;-1.258269;-0.8165529;;
3.17;-1.272284;-0.7945405;;
3.171;-1.272284;-0.7945405;;
3.172;-1.272284;-0.7945405;;
3.19;-1.285773;-0.7725137;;
3.191;-1.285927;-0.7722632;;
3.192;-1.285951;-0.7722245;;
3.193;-1.285957;-0.7722142;;
3.214;-1.29923;-0.7496626;;
3.214;-1.29931;-0.749526;;
3.215;-1.299377;-0.7494128;;
3.216;-1.299387;-0.7493958;;
3.237;-1.311648;-0.7276969;;
3.238;-1.311939;-0.727182;;
3.24;-1.312386;-0.7263904;;
3.24;-1.312386;-0.7263904;;
3.259;-1.32503;-0.7030616;;
3.26;-1.32503;-0.7030616;;
3.26;-1.32503;-0.7030616;;
3.261;-1.32503;-0.7030616;;
3.262;-1.32503;-0.7030616;;
3.263;-1.32503;-0.7030616;;
3.281;-1.336888;-0.6802353;;
3.282;-1.337019;-0.6799839;;
3.302;-1.348601;-0.6567094;;
3.303;-1.348722;-0.6564657;;
3.304;-1.348738;-0.6564329;;
3.305;-1.348743;-0.6564246;;
3.305;-1.348743;-0.6564246;;
3.324;-1.359701;-0.6334003;;
3.326;-1.359924;-0.6329325;;
3.327;-1.359962;-0.6328523;;
3.348;-1.370861;-0.608878;;
3.349;-1.370952;-0.6086764;;
3.35;-1.370979;-0.6086175;;
3.35;-1.370983;-0.6086101;;
3.351;-1.370988;-0.6085982;;
3.37;-1.381213;-0.5850144;;
3.371;-1.381313;-0.5847842;;
3.371;-1.38135;-0.5846975;;
3.3764313;;;-0.82654336640769;-0.945757491980594
3.214;-1.29923;-0.7496626;;
3.214;-1.29931;-0.749526;;
3.215;-1.299377;-0.7494128;;
3.216;-1.299387;-0.7493958;;
3.237;-1.311648;-0.7276969;;
3.238;-1.311939;-0.727182;;
3.24;-1.312386;-0.7263904;;
3.24;-1.312386;-0.7263904;;
3.259;-1.32503;-0.7030616;;
3.26;-1.32503;-0.7030616;;
3.26;-1.32503;-0.7030616;;
3.261;-1.32503;-0.7030616;;
3.262;-1.32503;-0.7030616;;
3.263;-1.32503;-0.7030616;;
3.281;-1.336888;-0.6802353;;
3.282;-1.337019;-0.6799839;;
3.302;-1.348601;-0.6567094;;
3.303;-1.348722;-0.6564657;;
3.304;-1.348738;-0.6564329;;
3.305;-1.348743;-0.6564246;;
3.305;-1.348743;-0.6564246;;
3.324;-1.359701;-0.6334003;;
3.326;-1.359924;-0.6329325;;
3.327;-1.359962;-0.6328523;;
3.348;-1.370861;-0.608878;;
3.349;-1.370952;-0.6086764;;
3.35;-1.370979;-0.6086175;;
3.35;-1.370983;-0.6086101;;
3.351;-1.370988;-0.6085982;;
3.37;-1.381213;-0.5850144;;
3.371;-1.381313;-0.5847842;;
3.371;-1.38135;-0.5846975;;
3.392;-1.391392;-0.5603826;;
3.393;-1.391392;-0.5603826;;
3.394;-1.391392;-0.5603826;;
3.395;-1.391392;-0.5603826;;
3.415;-1.400811;-0.5363876;;
3.415;-1.400826;-0.5363493;;
3.416;-1.400979;-0.5359601;;
3.417;-1.401053;-0.5357716;;
3.418;-1.401053;-0.5357716;;
3.438;-1.410073;-0.5115429;;
3.439;-1.410304;-0.5109231;;
3.44;-1.410304;-0.5109231;;
3.459;-1.418861;-0.4866473;;
3.46;-1.418954;-0.4863811;;
3.461;-1.418971;-0.4863335;;
3.482;-1.42716;-0.4617331;;
3.482;-1.427219;-0.4615566;;
3.483;-1.427318;-0.4612601;;
3.484;-1.42735;-0.4611629;;
3.504;-1.435069;-0.4365423;;
3.505;-1.435136;-0.4363289;;
3.506;-1.435157;-0.4362594;;
3.506;-1.435158;-0.4362565;;
3.521816;;;-0.871142692320527;-0.935098234886299
3.37;-1.381213;-0.5850144;;
3.371;-1.381313;-0.5847842;;
3.371;-1.38135;-0.5846975;;
3.392;-1.391392;-0.5603826;;
3.393;-1.391392;-0.5603826;;
3.394;-1.391392;-0.5603826;;
3.395;-1.391392;-0.5603826;;
3.415;-1.400811;-0.5363876;;
3.415;-1.400826;-0.5363493;;
3.416;-1.400979;-0.5359601;;
3.417;-1.401053;-0.5357716;;
3.418;-1.401053;-0.5357716;;
3.438;-1.410073;-0.5115429;;
3.439;-1.410304;-0.5109231;;
3.44;-1.410304;-0.5109231;;
3.459;-1.418861;-0.4866473;;
3.46;-1.418954;-0.4863811;;
3.461;-1.418971;-0.4863335;;
3.482;-1.42716;-0.4617331;;
3.482;-1.427219;-0.4615566;;
3.483;-1.427318;-0.4612601;;
3.484;-1.42735;-0.4611629;;
3.504;-1.435069;-0.4365423;;
3.505;-1.435136;-0.4363289;;
3.506;-1.435157;-0.4362594;;
3.506;-1.435158;-0.4362565;;
3.526;-1.442394;-0.4116856;;
3.528;-1.44254;-0.4111866;;
3.53;-1.442565;-0.4111023;;
3.531;-1.442572;-0.4110793;;
3.531;-1.442572;-0.4110793;;
3.55;-1.44952;-0.3858536;;
3.55;-1.449553;-0.3857317;;
3.551;-1.449602;-0.3855536;;
3.571;-1.456024;-0.3605361;;
3.571;-1.45606;-0.3603961;;
3.572;-1.456098;-0.3602487;;
3.573;-1.456103;-0.360226;;
3.592;-1.462156;-0.3348006;;
3.593;-1.462222;-0.3345248;;
3.594;-1.462232;-0.3344789;;
3.595;-1.462234;-0.334472;;
3.614;-1.467792;-0.3091542;;
3.615;-1.467849;-0.3088957;;
3.616;-1.467867;-0.3088154;;
3.616;-1.467867;-0.3088154;;
3.636;-1.47294;-0.2836053;;
3.637;-1.47301;-0.283258;;
3.637;-1.473021;-0.2832035;;
3.638;-1.473059;-0.2830121;;
3.657;-1.477755;-0.257357;;
3.658;-1.477815;-0.2570258;;
3.659;-1.477815;-0.2570258;;
3.66;-1.477815;-0.2570258;;
3.6672002;;;-0.88586271776516;-0.920193176216028
3.526;-1.442394;-0.4116856;;
3.528;-1.44254;-0.4111866;;
3.53;-1.442565;-0.4111023;;
3.531;-1.442572;-0.4110793;;
3.531;-1.442572;-0.4110793;;
3.55;-1.44952;-0.3858536;;
3.55;-1.449553;-0.3857317;;
3.551;-1.449602;-0.3855536;;
3.571;-1.456024;-0.3605361;;
3.571;-1.45606;-0.3603961;;
3.572;-1.456098;-0.3602487;;
3.573;-1.456103;-0.360226;;
3.592;-1.462156;-0.3348006;;
3.593;-1.462222;-0.3345248;;
3.594;-1.462232;-0.3344789;;
3.595;-1.462234;-0.334472;;
3.614;-1.467792;-0.3091542;;
3.615;-1.467849;-0.3088957;;
3.616;-1.467867;-0.3088154;;
3.616;-1.467867;-0.3088154;;
3.636;-1.47294;-0.2836053;;
3.637;-1.47301;-0.283258;;
3.637;-1.473021;-0.2832035;;
3.638;-1.473059;-0.2830121;;
3.657;-1.477755;-0.257357;;
3.658;-1.477815;-0.2570258;;
3.659;-1.477815;-0.2570258;;
3.66;-1.477815;-0.2570258;;
3.679;-1.481976;-0.2317963;;
3.68;-1.482053;-0.2313286;;
3.681;-1.48208;-0.2311662;;
3.682;-1.482084;-0.2311443;;
3.701;-1.485842;-0.2055833;;
3.702;-1.485892;-0.2052467;;
3.703;-1.485892;-0.2052467;;
3.703;-1.485892;-0.2052467;;
3.723;-1.487619;-0.1923245;;
3.724;-1.488771;-0.1830936;;
3.724;-1.489253;-0.1792356;;
3.725;-1.489253;-0.1792356;;
3.745;-1.492092;-0.1537439;;
3.746;-1.492156;-0.1531669;;
3.748;-1.492194;-0.1528314;;
3.776;-1.494624;-0.1268631;;
3.777;-1.494645;-0.1266324;;
3.778;-1.494645;-0.1266324;;
3.779;-1.495432;-0.1168302;;
3.791;-1.496588;-0.1010642;;
3.792;-1.496612;-0.1007268;;
3.793;-1.49663;-0.1004846;;
3.793;-1.496633;-0.1004434;;
3.814;-1.498144;-0.07454316;;
3.815;-1.498158;-0.07430314;;
3.816;-1.498161;-0.074248;;
3.817;-1.498162;-0.07423537;;
3.8236139;;;-0.965148026497363;-0.916163450508159
3.679;-1.481976;-0.2317963;;
3.68;-1.482053;-0.2313286;;
3.681;-1.48208;-0.2311662;;
3.682;-1.482084;-0.2311443;;
3.701;-1.485842;-0.2055833;;
3.702;-1.485892;-0.2052467;;
3.703;-1.485892;-0.2052467;;
3.703;-1.485892;-0.2052467;;
3.723;-1.487619;-0.1923245;;
3.724;-1.488771;-0.1830936;;
3.724;-1.489253;-0.1792356;;
3.725;-1.489253;-0.1792356;;
3.745;-1.492092;-0.1537439;;
3.746;-1.492156;-0.1531669;;
3.748;-1.492194;-0.1528314;;
3.776;-1.494624;-0.1268631;;
3.777;-1.494645;-0.1266324;;
3.778;-1.494645;-0.1266324;;
3.779;-1.495432;-0.1168302;;
3.791;-1.496588;-0.1010642;;
3.792;-1.496612;-0.1007268;;
3.793;-1.49663;-0.1004846;;
3.793;-1.496633;-0.1004434;;
3.814;-1.498144;-0.07454316;;
3.815;-1.498158;-0.07430314;;
3.816;-1.498161;-0.074248;;
3.817;-1.498162;-0.07423537;;
3.837;-1.499209;-0.04852854;;
3.838;-1.499224;-0.04816714;;
3.839;-1.499232;-0.04797309;;
3.84;-1.499234;-0.04792533;;
3.859;-1.499835;-0.02186219;;
3.86;-1.499844;-0.02145281;;
3.86;-1.499846;-0.02136716;;
3.862;-1.49985;-0.02121135;;
3.935;-1.498339;0.06996835;;
3.937;-1.498325;0.07078296;;
3.938;-1.498324;0.07087217;;
3.939;-1.498323;0.07089262;;
3.941;-1.498323;0.07090405;;
3.941;-1.498323;0.07090476;;
3.942;-1.498323;0.07090577;;
3.943;-1.498323;0.07090577;;
3.943;-1.498323;0.07090577;;
3.944;-1.498323;0.07090577;;
3.944;-1.498323;0.07090577;;
3.945;-1.498323;0.07090577;;
3.946;-1.498323;0.07090577;;
3.947;-1.497834;0.08037978;;
3.961;-1.496884;0.09661371;;
3.962;-1.496871;0.0968344;;
3.963;-1.496867;0.09689091;;
3.963;-1.496867;0.09690024;;
3.9689991;;;-0.88194073379132;-0.902665727425725
3.814;-1.498144;-0.07454316;;
3.815;-1.498158;-0.07430314;;
3.816;-1.498161;-0.074248;;
3.817;-1.498162;-0.07423537;;
3.837;-1.499209;-0.04852854;;
3.838;-1.499224;-0.04816714;;
3.839;-1.499232;-0.04797309;;
3.84;-1.499234;-0.04792533;;
3.859;-1.499835;-0.02186219;;
3.86;-1.499844;-0.02145281;;
3.86;-1.499846;-0.02136716;;
3.862;-1.49985;-0.02121135;;
3.935;-1.498339;0.06996835;;
3.937;-1.498325;0.07078296;;
3.938;-1.498324;0.07087217;;
3.939;-1.498323;0.07089262;;
3.941;-1.498323;0.07090405;;
3.941;-1.498323;0.07090476;;
3.942;-1.498323;0.07090577;;
3.943;-1.498323;0.07090577;;
3.943;-1.498323;0.07090577;;
3.944;-1.498323;0.07090577;;
3.944;-1.498323;0.07090577;;
3.945;-1.498323;0.07090577;;
3.946;-1.498323;0.07090577;;
3.947;-1.497834;0.08037978;;
3.961;-1.496884;0.09661371;;
3.962;-1.496871;0.0968344;;
3.963;-1.496867;0.09689091;;
3.963;-1.496867;0.09690024;;
3.982;-1.494967;0.1227448;;
3.984;-1.494942;0.1230808;;
3.984;-1.494942;0.1230808;;
3.985;-1.494942;0.1230808;;
4.004;-1.492584;0.1489477;;
4.004;-1.492565;0.1491463;;
4.005;-1.492552;0.1492916;;
4.006;-1.492552;0.1492916;;
4.025;-1.489743;0.1750926;;
4.025;-1.48972;0.1753026;;
4.026;-1.489708;0.175415;;
4.027;-1.489706;0.1754352;;
4.047;-1.488103;0.1885441;;
4.048;-1.486749;0.1988665;;
4.048;-1.48652;0.2006125;;
4.049;-1.486421;0.2013687;;
4.073;-1.482665;0.2273705;;
4.074;-1.482638;0.2275582;;
4.075;-1.482629;0.2276189;;
4.076;-1.482626;0.2276385;;
4.094;-1.478434;0.2534239;;
4.094;-1.478374;0.2537915;;
4.096;-1.478374;0.2537915;;
4.097;-1.478374;0.2537915;;
4.1138833;;;-0.14127238399132;-0.785565686064463
3.961;-1.496884;0.09661371;;
3.962;-1.496871;0.0968344;;
3.963;-1.496867;0.09689091;;
3.963;-1.496867;0.09690024;;
3.982;-1.494967;0.1227448;;
3.984;-1.494942;0.1230808;;
3.984;-1.494942;0.1230808;;
3.985;-1.494942;0.1230808;;
4.004;-1.492584;0.1489477;;
4.004;-1.492565;0.1491463;;
4.005;-1.492552;0.1492916;;
4.006;-1.492552;0.1492916;;
4.025;-1.489743;0.1750926;;
4.025;-1.48972;0.1753026;;
4.026;-1.489708;0.175415;;
4.027;-1.489706;0.1754352;;
4.047;-1.488103;0.1885441;;
4.048;-1.486749;0.1988665;;
4.048;-1.48652;0.2006125;;
4.049;-1.486421;0.2013687;;
4.073;-1.482665;0.2273705;;
4.074;-1.482638;0.2275582;;
4.075;-1.482629;0.2276189;;
4.076;-1.482626;0.2276385;;
4.094;-1.478434;0.2534239;;
4.094;-1.478374;0.2537915;;
4.096;-1.478374;0.2537915;;
4.097;-1.478374;0.2537915;;
4.115;-1.473818;0.2790195;;
4.115;-1.473753;0.2793783;;
4.116;-1.473753;0.2793783;;
4.117;-1.473753;0.2793783;;
4.137;-1.468587;0.3053715;;
4.137;-1.468587;0.3053715;;
4.138;-1.468587;0.3053715;;
4.144;-1.468587;0.3053715;;
4.159;-1.463087;0.3307052;;
4.16;-1.462993;0.3311355;;
4.16;-1.462993;0.3311355;;
4.161;-1.462993;0.3311355;;
4.181;-1.46003;0.343964;;
4.181;-1.456997;0.3565958;;
4.182;-1.456997;0.3565958;;
4.183;-1.456997;0.3565958;;
4.203;-1.453768;0.3695373;;
4.204;-1.451972;0.3764761;;
4.205;-1.451168;0.3795838;;
4.205;-1.45078;0.3810839;;
4.226;-1.443642;0.4072941;;
4.227;-1.443575;0.4075412;;
4.227;-1.443563;0.4075834;;
4.228;-1.443558;0.4076042;;
4.246;-1.440034;0.4198775;;
4.247;-1.439965;0.4201176;;
4.2592667;;;-0.00775188607763483;-0.654237400978716
4.115;-1.473818;0.2790195;;
4.115;-1.473753;0.2793783;;
4.116;-1.473753;0.2793783;;
4.117;-1.473753;0.2793783;;
4.137;-1.468587;0.3053715;;
4.137;-1.468587;0.3053715;;
4.138;-1.468587;0.3053715;;
4.144;-1.468587;0.3053715;;
4.159;-1.463087;0.3307052;;
4.16;-1.462993;0.3311355;;
4.16;-1.462993;0.3311355;;
4.161;-1.462993;0.3311355;;
4.181;-1.46003;0.343964;;
4.181;-1.456997;0.3565958;;
4.182;-1.456997;0.3565958;;
4.183;-1.456997;0.3565958;;
4.203;-1.453768;0.3695373;;
4.204;-1.451972;0.3764761;;
