verticalCube1Timestamp;verticalCube1XPos;verticalCube1YPos;verticalCube1newCorr;verticalCube1smoothCorr
0;;;0;0
0.4080772;;;0;0
0.7133823;;;0;0
1.015179;;;0;0
1.316474;;;0;0
1.6177688;;;0;0
1.9195658;;;0;0
2.127;2.914075;2;;
2.165;2.967024;2;;
2.166;2.981517;2;;
2.185;3.003083;2;;
2.185;3.0031;2;;
2.206;2.982585;2;;
2.2213618;;;0.453577044885747;0.151192348295249
2.226;2.94678;2;;
2.227;2.946454;2;;
2.247;2.910907;2;;
2.248;2.910576;2;;
2.249;2.910487;2;;
2.268;2.875556;2;;
2.269;2.875101;2;;
2.269;2.875101;2;;
2.27;2.875101;2;;
2.291;2.839796;2;;
2.293;2.839474;2;;
2.293;2.839465;2;;
2.294;2.83937;2;;
2.311;2.803555;2;;
2.311;2.803555;2;;
2.312;2.803555;2;;
2.313;2.803555;2;;
2.333;2.785477;2;;
2.333;2.774596;2;;
2.334;2.768921;2;;
2.335;2.76813;2;;
2.353;2.749874;2;;
2.354;2.749662;2;;
2.355;2.735881;2;;
2.356;2.733035;2;;
2.374;2.714472;2;;
2.375;2.714214;2;;
2.376;2.714214;2;;
2.377;2.714214;2;;
2.395;2.678831;2;;
2.396;2.678339;2;;
2.396;2.678339;2;;
2.417;2.642833;2;;
2.418;2.642525;2;;
2.418;2.642483;2;;
2.437;2.607415;2;;
2.438;2.607071;2;;
2.438;2.607018;2;;
2.439;2.606945;2;;
2.44;2.606945;2;;
2.458;2.571612;2;;
2.46;2.571187;2;;
2.461;2.571141;2;;
2.479;2.535996;2;;
2.48;2.535592;2;;
2.481;2.535533;2;;
2.482;2.535521;2;;
2.5;2.500968;2;;
2.502;2.499552;2;;
2.503;2.499552;2;;
2.522;2.481894;2;;
2.522;2.481894;2;;
2.5231586;;;-0.230403168077798;0.0743912922693165
2.522;2.481894;2;;
2.522;2.481894;2;;
2.523;2.467483;2;;
2.524;2.465234;2;;
2.526;2.463702;2;;
2.542;2.445723;2;;
2.543;2.445506;2;;
2.544;2.445461;2;;
2.544;2.445453;2;;
2.564;2.4101;2;;
2.564;2.409646;2;;
2.565;2.409646;2;;
2.585;2.374781;2;;
2.585;2.374682;2;;
2.586;2.374335;2;;
2.587;2.374335;2;;
2.605;2.338947;2;;
2.606;2.338598;2;;
2.606;2.338458;2;;
2.607;2.338458;2;;
2.626;2.303693;2;;
2.627;2.303095;2;;
