verticalCube2Timestamp;verticalCube2XPos;verticalCube2YPos;verticalCube2newCorr;verticalCube2smoothCorr
0;;;0;0
0.191004;;;0;0
0.4922992;;;0;0
0.7935942;;;0;0
1.0953923;;;0;0
1.3971888;;;0;0
1.698484;;;0;0
2.0002803;;;0;0
2.139;2.852643;-3;;
2.158;2.907388;-3;;
2.159;2.908112;-3;;
2.18;2.95971;-3;;
2.181;2.960215;-3;;
2.201;2.987124;-3;;
2.202;3.008829;-3;;
2.221;3.000117;-3;;
2.221;3.000081;-3;;
2.222;3;-3;;
2.223;3;-3;;
2.29;2.841168;-3;;
2.291;2.826457;-3;;
2.292;2.812582;-3;;
2.293;2.812582;-3;;
2.293;2.812582;-3;;
2.294;2.812582;-3;;
2.295;2.812582;-3;;
2.3030796;;;-0.0582664113712023;-0.0145666028428006
2.29;2.841168;-3;;
2.291;2.826457;-3;;
2.292;2.812582;-3;;
2.293;2.812582;-3;;
2.293;2.812582;-3;;
2.294;2.812582;-3;;
2.295;2.812582;-3;;
2.303;2.788529;-3;;
2.305;2.785543;-3;;
2.306;2.785543;-3;;
2.306;2.785543;-3;;
2.312;2.785543;-3;;
2.313;2.760983;-3;;
2.314;2.757474;-3;;
2.334;2.732109;-3;;
2.336;2.71147;-3;;
2.337;2.707921;-3;;
2.337;2.706252;-3;;
2.338;2.705469;-3;;
2.358;2.652446;-3;;
2.358;2.65201;-3;;
2.359;2.651813;-3;;
2.378;2.625355;-3;;
2.38;2.604003;-3;;
2.381;2.599169;-3;;
2.382;2.598372;-3;;
2.403;2.545144;-3;;
2.404;2.544629;-3;;
2.405;2.544533;-3;;
2.406;2.544518;-3;;
2.427;2.491574;-3;;
2.428;2.491108;-3;;
2.448;2.437619;-3;;
2.449;2.437116;-3;;
2.471;2.384104;-3;;
2.472;2.383642;-3;;
2.495;2.330657;-3;;
2.495;2.330323;-3;;
2.496;2.330114;-3;;
2.517;2.276604;-3;;
2.538;2.223315;-3;;
2.539;2.22281;-3;;
2.562;2.169227;-3;;
2.563;2.168835;-3;;
2.564;2.168682;-3;;
2.583;2.114734;-3;;
2.6038733;;;-0.452367405892074;-0.127658454315819
2.607;2.061614;-3;;
2.626;2.034817;-3;;
2.627;2.010913;-3;;
2.648;1.981002;-3;;
2.649;1.955967;-3;;
2.668;1.927865;-3;;
2.668;1.927663;-3;;
2.67;1.927507;-3;;
2.688;1.873794;-3;;
2.689;1.873175;-3;;
2.709;1.82109;-3;;
2.71;1.820576;-3;;
2.73;1.766978;-3;;
2.731;1.766444;-3;;
2.731;1.766353;-3;;
2.751;1.713369;-3;;
2.772;1.660483;-3;;
2.774;1.659941;-3;;
