Timestamp;SelectionTime;aim;selection;correct?;smoothCorrelation;speedInDeg;widthInDeg;radiusInDeg;counterDifference;differenceAtSelection;pearsonThreshold;w;averageWindow;correlationFrequency
45.9805661;15.0942445;3;3;True;-0.06843109;26.81442;5.038318;44.42481;15;2;0.600000023841858;300;900;0.2
62.0837921;15.0805014;4;4;True;0.4128534;44.91989;5.081287;44.4248;15;7;0.600000023841858;300;900;0.2
77.5886086;14.4780805;1;1;True;0.7537362;44.91989;5.288671;44.42481;15;16;0.600000023841858;300;900;0.2
93.7093285;15.0949867;3;1;False;-0.1302357;134.0721;5.012773;9.337734;15;2;0.600000023841858;300;900;0.2
109.8277829;15.0952273;1;2;False;0.6228667;224.5995;4.924286;9.33774;15;14;0.600000023841858;300;900;0.2
121.6999681;10.8489583;2;2;True;0.8683599;74.86649;5.540132;27.53314;15;15;0.600000023841858;300;900;0.2
137.839883;15.1151842;2;2;True;0.08972641;26.81442;5.714798;44.42481;15;3;0.600000023841858;300;900;0.2
153.9348086;15.0691924;2;2;True;0.2249009;8.938142;5.436697;44.42481;15;1;0.600000023841858;300;900;0.2
164.2297404;9.2681966;3;3;True;0.6000885;224.5995;4.991833;9.337734;15;17;0.600000023841858;300;900;0.2
180.3251228;15.0756658;2;2;True;0.3741466;44.69071;4.924392;9.337734;15;1;0.600000023841858;300;900;0.2
196.4586379;15.1137668;3;1;False;-0.110772;8.938142;5.700378;44.42481;15;0;0.600000023841858;300;900;0.2
212.5565484;15.071175;4;4;True;0.6472318;44.69071;4.927119;27.53313;15;15;0.600000023841858;300;900;0.2
228.6754942;15.0937139;1;1;True;0.1096135;14.8969;5.435555;27.53313;15;1;0.600000023841858;300;900;0.2
244.7605711;15.0613491;4;1;False;0.07126645;8.938142;5.696333;44.4248;15;0;0.600000023841858;300;900;0.2
260.8664999;15.0822011;1;1;True;-0.1708228;44.69071;4.98012;9.337734;15;0;0.600000023841858;300;900;0.2
276.9603591;15.0696298;4;5;False;0.1316153;224.5995;5.042675;9.337729;15;10;0.600000023841858;300;900;0.2
293.0589209;15.0718255;2;2;True;0.5774887;134.0721;5.044829;9.33774;15;6;0.600000023841858;300;900;0.2
309.1669391;15.0832883;1;1;True;0.5341977;14.8969;5.436917;27.53313;15;0;0.600000023841858;300;900;0.2
325.2828793;15.091207;4;4;True;0.304566;26.81442;5.807646;44.42481;15;6;0.600000023841858;300;900;0.2
341.4148596;15.1057458;4;4;True;0.4973751;44.69071;4.925591;27.53313;15;13;0.600000023841858;300;900;0.2
357.4876917;15.0491042;4;3;False;-0.1241817;44.69071;5.093719;9.337734;15;2;0.600000023841858;300;900;0.2
373.5720617;15.0596393;2;1;False;-0.05686496;14.8969;5.439986;27.53313;15;0;0.600000023841858;300;900;0.2
385.8582961;11.2615039;2;2;True;0.8902034;44.91989;5.21929;44.4248;15;16;0.600000023841858;300;900;0.2
401.9779652;15.0939356;4;5;False;0.3870246;44.69071;5.515957;27.53313;15;8;0.600000023841858;300;900;0.2
413.6751623;10.6724669;1;1;True;0.719667;134.0721;5.078451;9.33774;15;15;0.600000023841858;300;900;0.2
421.9394268;7.2420407;3;3;True;0.7169177;74.86649;5.456167;27.53314;15;16;0.600000023841858;300;900;0.2
438.0570326;15.0939174;1;1;True;0.5569134;74.86649;5.360676;27.53314;15;10;0.600000023841858;300;900;0.2
